აღებაც	აღებ აც
იყოფენ	იყოფ ენ
ეტაპები	ეტაპ ები
კორომანდელის	კორომ ანდელის
პრობლემაა	პრობლემ აა
ჩელენჯერ	ჩელენჯერ
მოხდეს	მო ხდ ეს
ამალით	ამალ ით
პლაცდარმის	პლაცდარმი ს
ელჩების	ელჩ ების
ამბობდა	ამბობ და
საკვირველთმოქმედი	სა კვირველ თმოქმედი
ჭაობიან	ჭაობ იან
მისაცემად	მი საცემ ად
უესტი	უ ე სტი
რომანისტი	რომან ისტი
გაჩნია	გა ჩნ ია
ჰაუსი	ჰაუს ი
სიჩქარისა	სიჩქარ ისა
ქვიშის	ქვიშ ის
ტრაიანემ	ტრაიან ემ
ასულზე	ასულ ზე
გედის	გედ ის
მიესაჯათ	მი ესაჯ ათ
ნატრიუმის	ნა ტრიუმ ის
დღიურების	დღიურ ების
ფრესკის	ფრესკ ის
ბარიერის	ბარიერ ის
გაღრმავება	გა ღრმავებ ა
ქაუნთი	ქაუნთ ი
გართულების	გა რთულებ ის
ერექტუსი	ერექტუს ი
სარდლობის	სარდლობ ის
დვალეთში	დვალეთ ში
დიჯეი	დიჯე ი
სარეკის	სა რეკ ის
ილაშქრებს	ილაშქრ ებს
დენვერ	დენვერ
ტომი	ტომ ი
დარბაზის	დარბაზ ის
დამკვიდრება	და მკვიდრ ება
ნუნუ	ნუნუ
ჩინელთა	ჩინელ თა
სულთა	სულ თა
პირველადი	პირველ ადი
ხელმწიფე	ხელმწიფ ე
ნაწილობრივ	ნაწილობრივ
გულზე	გულ ზე
მოთამაშეების	მოთამაშე ების
მეგ	მეგ
თავკაცი	თავკაც ი
პენსიაზე	პენსი აზე
რეისებს	რეის ებს
სენეგალში	სენეგალ ში
ვისკის	ვი სკის
მოიხმარს	მო იხმარ ს
ნერვებს	ნერვ ებს
ჭორი	ჭორ ი
გიტარის	გიტარ ის
წარმოდგენას	წარმოდგენ ას
მოიცადე	მო იცად ე
კანონში	კანონ ში
ნატურალიზებული	ნატურ ალიზებ ული
კაციან	კაციან
წარმოდგენა	წარმოდგენ ა
ზედაპირები	ზედაპირ ები
კომპაქტური	კომპაქტ ური
მოდიფიცირებული	მოდ იფიცირებ ული
გადმოცემული	გა დმოცემ ული
რაჭა	რაჭ ა
კუნძულებისაგან	კუნძულებ ის აგან
იმალება	იმალ ება
ოქსფორდში	ოქსფორდ ში
სათევზაოდ	სა თევზ აოდ
გადაეცი	გადაეც ი
კარიბულ	კარიბულ
მწერალ	მწერალ
უნივერსალურ	უნივერსალურ
შემსრულებელმა	შე მსრულებელ მა
კახური	კახ ური
დატყვევებულ	და ტყვევებ ულ
მიწად	მიწ ად
შეგროვებული	შე გროვებ ული
შესასვლელია	შე სასვლელ ია
რუსთავი	რუსთავ ი
შედარება	შე დარებ ა
ქეთევან	ქეთევან
კოენების	კოენ ების
გარდაბნის	გარდა ბნის
მეჩხერად	მეჩხერ ად
გადალახვა	გა დალახვ ა
მომიშალა	მო მ იშალ ა
ბოსტნეულის	ბოსტნეულ ის
ტონგური	ტონგ ური
პროპორციების	პროპორცი ების
მერყევი	მე რყევ ი
უილიამსი	უილიამ სი
გამოეხატათ	გამო ეხატ ათ
იური	ი ური
პაექრობაში	პაექრობ აში
სილის	სილ ის
ქართული	ქართულ ი
მცურავი	მ ცურავ ი
ეკვივალენტი	ე კვივალენტ ი
პედიატრიული	პედიატრი ული
ქართველები	ქართველ ები
აგროვებენ	აგროვ ებენ
ნაკრებების	ნაკრებ ების
იუნკერთა	იუნ კერთა
შემოფარგლული	შემოფარგლულ ი
ეთიოპელი	ეთიოპელ ი
წამოვიდა	წამოვიდ ა
გაწყობილ	გა წყობილ
ქინქლაძე	ქინქლაძ ე
ამჟღავნებდა	ამჟღავნ ებდა
იატაკს	იატაკ ს
პაპთან	პაპ თან
ვასალს	ვასალ ს
უფროსებს	უფროს ებს
ორფეოსი	ორ ფეოს ი
დააზიანა	და აზიან ა
აუზის	აუზ ის
გადაწყვეტილებათა	გა და წყვეტილებ ათა
ნორვ	ნორ ვ
ამალაში	ამალ აში
პრემიას	პრემი ას
უცხოენოვან	უცხოენოვან
წარმოებაც	წარმოებ აც
მილიონია	მილიონ ია
თანამიმდევრულად	თანამიმდევრ ულად
წინააღმდეგობამ	წინააღმდეგობ ამ
ფრანგებთან	ფრანგ ებთან
ლაშქარს	ლაშქარ ს
ზედაპირზე	ზედაპირ ზე
განიმარტება	გა ნიმარტ ება
მიღწევა	მიღწევ ა
უვადო	უ ვად ო
ნოეს	ნო ეს
უწინდებურად	უ წინდ ებურად
ინდუსტრიალიზაცია	ინდუსტრი ალიზაცია
კასტილიელი	კასტილი ელი
ძალადობა	ძალადობ ა
ალთინგი	ალთინგ ი
არაგონელი	არაგონელი
კუნძულთან	კუნძულ თან
ქართლსა	ქართლ სა
ძალზედ	ძალ ზედ
მასშტაბები	მასშტაბ ები
რომაელებთან	რომაელ ებთან
რომაელების	რომაელ ების
გამოიყენებდნენ	გამო იყენებ დნენ
ხმელეთის	ხმელეთ ის
ფრიდმანის	ფრიდ მან ის
აუგუსტო	აუგუსტ ო
ჯიშია	ჯიშ ია
გამოაჩინა	გამო აჩინ ა
ობსერვატორია	ობსერვატორი ა
ციხესიმაგრეზე	ციხესიმაგრ ეზე
აკონტროლოს	აკონტროლ ოს
სიცივის	სიცივ ის
ქვეჟანრი	ქვე ჟანრ ი
სიქსერსმა	სიქსერს მა
ავსებს	ავს ებს
პათოგენური	პათ ოგენ ური
ჩამოგდებას	ჩამოგდებ ას
გვარები	გვარებ ი
ერები	ერ ები
ბოლშევიკებმა	ბოლშევიკ ებმა
ნოვოროსიისკის	ნოვოროსი ისკის
მყინვარებია	მყინვარ ები ა
პოლიტიკოსი	პოლიტიკოს ი
ბულგარეთთან	ბულგარეთ თან
გაურკვეველ	გა ურკვეველ
მალავს	მალავ ს
დროშების	დროშ ების
სვამ	სვამ
პერპენდიკულარული	პერპენდიკულარ ული
გამოაგზავნა	გამო აგზავნ ა
აცტეკებს	აცტეკ ებს
პოლიციელი	პოლიციელ ი
შეხვდებიან	შე ხვდ ებიან
მეურნეობით	მეურნეობ ით
მომაკვდავმა	მო მა კვდავ მა
გადასახლებაში	გა და სახლებ აში
ლეიბორისტული	ლეიბორისტულ ი
გამოიძახეს	გამო იძახ ეს
დაჰყვებოდა	და ჰყვ ებოდა
მზრუნველობის	მზრუნველობ ის
ტყვიამფრქვევი	ტყვი ამფრქვევი
საწარმო	საწარმო
მადნეულის	მადნეულ ის
თავადაზნაურობის	თავადაზნაურ ობის
ვერ	ვერ
ხასიათდებიან	ხასიათდებ იან
ჯავშანს	ჯავშან ს
კარიერაც	კარიერ აც
ასახვას	ა სახვ ას
დამასკო	დამასკ ო
უკანა	უკან ა
უპასუხო	უ პასუხ ო
კეთილშობილური	კეთილშობილ ური
ბონოს	ბონ ოს
მიდგომას	მიდგომ ას
ინსტრუმენტულ	ინსტრუმენტ ულ
ტელეგადაცემაში	ტელე გადაცემ აში
იშვილებს	იშვილ ებს
გაიღო	გა იღ ო
უხერხემლოების	უხერხემლო ების
სმიტის	სმიტ ის
უარყოს	უარყო ს
ლაგაში	ლაგ აში
დაწესებას	დაწესებ ას
აგნესა	აგნ ეს ა
პეიზაჟის	პეიზაჟ ის
აბრევიატურა	აბრევიატურ ა
მდიდრდებოდა	მდიდრდ ებოდა
ხმოვნების	ხმოვნ ების
თმას	თმ ას
მოისმინა	მო ისმინ ა
ახალგაზრდების	ახალგაზრდ ების
კეთდებოდა	კეთდ ებოდა
დაირთავს	და ირ თავს
იუპიტერს	იუპიტერ ს
ნიცშეს	ნიცშ ეს
ფორმისაა	ფორმ ისაა
საველე	სა ველ ე
ფართოა	ფართო ა
ჰარცის	ჰ არცი ს
ამენხოტეპ	ამენ ხოტეპ
რძალი	რძალ ი
ბუჩქბალახები	ბუჩქბალახ ები
სამეთვალყურეო	სა მეთვალყურე ო
იტალიისთვის	იტალი ისთვის
ბაქტერიოფაგის	ბაქტერიოფაგ ის
გაციების	გა ცი ების
ფილტრი	ფილტრ ი
ჰამიდ	ჰამ იდ
მომდინარეობდეს	მო მდინარეობ დეს
ინახულა	ინახულ ა
უნახავს	უ ნახავ ს
თუთხალია	თუთ ხალ ია
სათანადოდ	სათანადო დ
ეკონომიკას	ეკონომიკ ას
ადგილისთვის	ადგილ ის თვის
თაღებითაა	თაღ ებითაა
ისჯება	ისჯ ება
დინარი	დინარ ი
ზავი	ზავ ი
შეესივნენ	შე ესივ ნენ
მუქ	მუქ
მოიქცეს	მო იქც ეს
კედლებიდან	კედლებ იდან
რიცხვს	რიცხვ ს
გოგირდმჟავის	გოგირდმჟავ ის
არითმეტიკის	ა რითმეტიკ ის
კიშის	კიში ს
ცილას	ცილ ას
გრიგორ	გრიგორ
სქესობრივად	სქესობრივ ად
ციურ	ცი ურ
მორწმუნენი	მო რწმუნე ნი
კინემატოგრაფიის	კინემატოგრაფ ი ის
სექტემბერის	სექტემბერ ის
ნამუშევარში	ნა მუშევარ ში
დასაშვებ	და საშვებ
ტონგას	ტონგ ას
ნაწარმოებებში	ნა წარმოებ ებში
გარბომ	გარბო მ
ლოცვაში	ლოცვ აში
ზეცის	ზეც ის
გამანაწილებელი	გა მა ნაწილებ ელი
მეცხოველეობას	მე ცხოველეობ ას
სპარსეთში	სპარსეთ ში
განყოფილება	გა ნყოფილებ ა
დაითვალა	და ითვალ ა
დაკარგულები	და კარგულ ები
ნოემბრისთვის	ნოემბრ ის თვის
ჩარტი	ჩარტ ი
აცვია	აცვი ა
მეთერთმეტე	მე თერთმეტ ე
გამოსახავდა	გამო სახავ და
დაფა	დაფ ა
ზრდიდა	ზრდ იდა
ბოლოებზე	ბოლოებ ზე
ორმოცი	ორმო ცი
განაგებს	გა ნაგებ ს
მმართველობისა	მმართველობ ისა
გარსია	გარსი ა
კოდური	კოდ ური
სინონიმია	სინონიმ ია
ჰანოვერის	ჰანოვერ ის
თვითგამოცხადებული	თვით გა მო ცხადებ ული
დისკმა	დისკ მა
რეგიონალურ	რეგიონ ალურ
აკლდამები	აკლდამ ები
გუნდებად	გუნდებ ად
დასჯით	დასჯ ით
ენდრუ	ენდ რუ
მიჩიგანის	მი ჩიგან ის
გაიტაცა	გა იტაც ა
თარხუჯი	თარხუჯ ი
კორონადო	კორონ ად ო
ჯულიუს	ჯული უს
პარფიუმერიაში	პარფიუმერი აში
თარაზულად	თარაზ ულად
მისაწვდომი	მი სა წვდომ ი
გაზაფხულზეა	გა ზაფხულ ზე ა
დაკვრისას	დაკვრ ისას
დუნაიზე	დუნაი ზე
პაველი	პაველ ი
წასულა	წასულ ა
ქართ	ქარ თ
დაქუცმაცებულობის	და ქუცმაცებ ულობის
ჰეიერდალი	ჰეიერდალ ი
ლამარ	ლამარ
წლებამდე	წლებ ამდე
ლუდს	ლუდ ს
დასაწყისიდანვე	და საწყის იდანვე
მონათვაჭრობის	მონათ ვაჭრობ ის
გადადო	გადად ო
აწყობდა	აწყობ და
დასახლებებზე	და სახლებ ებზე
ასოცირდებოდა	ასოცირდებ ოდა
სამტრედიის	სა მტრედი ის
დროინდელია	დროინდელ ია
საზღვარგარეთაც	სა ზღვარგარეთ აც
კით	კ ით
ტანკსაწინააღმდეგო	ტანკ საწინააღმდეგ ო
იანვრამდე	იანვრ ამდე
ყულოშვილი	ყულოშვილ ი
ელოდებიან	ელოდ ებიან
შემოთავაზებულ	შე მო თავაზებ ულ
განცდების	განცდ ების
აღფრთოვანებით	აღფრთოვანებ ით
იწყებდა	იწყებ და
მეცხვარე	მე ცხვარ ე
ნაშრომს	ნაშრომ ს
ნიადაგს	ნიადაგ ს
რედინგის	რედინგ ის
ტაქტიკა	ტაქტიკ ა
ხსნარები	ხსნარ ები
კრაკოვს	კრაკოვ ს
ბუნებაზე	ბუნებ აზე
მიხვდნენ	მი ხვ დნენ
უძლეველი	უ ძლევ ელი
დედისა	დედ ის ა
შვედეთმა	შვედეთ მა
კუთხეებსა	კუთხეებ სა
ექიმებმა	ექიმ ებმა
არჩევანი	ა რჩევან ი
რიტუალებს	რიტუალ ებს
მღვიმელის	მღვიმელ ის
გრან	გრ ან
ქეთო	ქეთ ო
ხროვა	ხროვ ა
ქვაბულში	ქვაბულ ში
ამინდის	ამინდ ის
ყვავილებით	ყვავილ ებით
კონტის	კონტ ის
დედლის	დედ ლის
ესმერალდას	ესმერალდ ას
კარდინალი	კარდინალ ი
ანტიკური	ანტიკურ ი
რაცხა	რაცხ ა
ფხენიანის	ფხენიან ის
განკარგულებაშია	გა ნკარგულებ აში ა
მუმია	მუმ ია
ქალიშვილები	ქალიშვილ ები
ბაზარს	ბაზარ ს
აღორძინებას	აღორძინ ებას
საგის	საგ ის
ტუნისი	ტუნის ი
ნალექთა	ნალექ თა
სააზროვნო	სა აზროვნ ო
განაჩენის	გა ნაჩენ ის
ნომერი	ნომერ ი
სამოსახლო	სა მოსახლო
აფრიკული	აფრიკ ული
დედები	დედ ები
ბრწყინვალის	ბრწყინვალ ის
ჩამოერთვა	ჩამო ერთვ ა
კოხტა	კოხტ ა
გაისმა	გა ის მა
წევრებით	წევრებ ით
ფანკის	ფანკ ის
ინახავს	ი ნახავ ს
ლონდონელი	ლონდონ ელი
ქალ	ქალ
ქავთარ	ქავთარ
გაჰქონდა	გა ჰქონ და
ეკიპირება	ეკი პირებ ა
მთარგმნელობით	მ თარგმნელობით
მარტინი	მარტინ ი
მოტივია	მოტივ ია
პეტი	პეტ ი
კაპიტალისტური	კაპიტალ ის ტური
ხაროვსკის	ხაროვსკ ის
მეტაბოლიზმის	მეტაბოლ იზმის
ვინაობა	ვინაობ ა
სტეფანოზ	სტეფან ოზ
გულში	გულ ში
ახლობლები	ახლობლ ები
ექსპრესიონიზმის	ექსპრეს იონიზმის
მონაზვნად	მო ნაზვნ ად
პალეოზოური	პალეოზოურ ი
არდადეგები	ა რდადეგ ები
უნარი	უნარ ი
ქაიხოსრო	ქაიხოსრო
დათანხმებულიყო	და თანხმებ ულიყო
ინაცვლებს	ინაცვლ ებს
გენერალი	გენერალ ი
ედესაში	ედეს აში
ლივერპულში	ლივერპულ ში
მოთხოვნილებას	მო თხოვნილებ ას
ცხენს	ცხენ ს
ნოლდორებმა	ნოლდორ ებმა
პირობებმა	პირობებ მა
მოკლული	მოკლულ ი
აფარენსის	აფარ ენსის
ქორწინებისთვის	ქორწინებ ისთვის
მუტაციის	მუტაცი ის
სიცოცხლისუნარიანი	სიცოცხლ ისუნარიანი
ძალისხმევა	ძალისხმევ ა
უხუცესთა	უხუცეს თა
მჟანგველის	მ ჟანგვ ელის
პროგრესი	პროგრეს ი
სიკვდილია	სიკვდილ ია
ვოლდემორს	ვოლდემორ ს
შემთხვევებში	შემთხვევ ებში
მოდრეკილის	მო დრეკილ ის
ბრეხტის	ბრეხტ ის
პალესტინელები	პალესტინ ელები
არტერიული	არტერი ული
მეხმიანება	მე ხმიან ება
გადმოწერა	გა დმოწერ ა
არსებანი	არსებ ანი
ჩილე	ჩილე
დაჭაობებულია	და ჭაობებულ ია
გამყოფი	გა მყოფ ი
მორგოთი	მორგოთ ი
დასახსნელად	და სა ხსნელ ად
გამოსვლას	გამოსვლ ას
მხრით	მხრ ით
ლიმფოციტები	ლიმფოციტ ები
მოგზაურობამ	მო გზაურობ ამ
საშენი	სა შენ ი
ორიგინალობა	ორიგინალ ობა
ვთქვა	ვთქვ ა
თუკი	თ უკ ი
ცილინდრული	ცილინდრ ული
სტინგის	სტინგ ის
გამოთვლები	გამო თვლ ები
თუთიას	თუთი ას
გასაყარზე	გა საყარ ზე
თაგვი	თაგვ ი
ჰარისი	ჰარ ის ი
ნაშრომისა	ნაშრომ ისა
საზედაო	სა ზედა ო
თანახმაა	თანახმა ა
დარჩენილ	და რჩენილ
შეერთებამდე	შე ერთებ ამდე
კომპონენტს	კომპონენტ ს
სარატოვის	სარატ ოვის
ტოტებით	ტოტ ებით
დაბრუნებულიყო	და ბრუნებულ იყო
მიგრაციების	მი გრაცი ების
მცხეთას	მცხეთ ას
მოგონებები	მო გონებ ები
ამახვილებს	ამახვილ ებს
დაწერილ	და წერილ
ნაწერია	ნაწერ ია
უხუცესი	უხუცეს ი
ეკლესიის	ეკლესი ის
დაახევინეს	და ა ხევ ინეს
ტოტალიტარული	ტოტალი ტარ ული
გაყვანილი	გა ყვანილ ი
აკურთხა	ა კურთხ ა
ფანტასტიკური	ფანტასტიკ ური
კალთებზე	კალთებ ზე
სოფელსა	სოფელ სა
ცენზის	ცენზ ის
დენის	დენ ის
პირამიდაზე	პირამიდ აზე
შესწავლითაა	შესწავლ ითაა
ქედების	ქედ ების
ახალციხე	ახალციხ ე
ოსტატ	ოსტატ
გამოყოფდა	გამო ყოფ და
ქრომოსომის	ქრომოსომ ის
ისტორიაში	ისტორი აში
იკვებებოდნენ	იკვებ ებოდნენ
შელფური	შელფ ური
ფარდის	ფარდ ის
ანტილის	ანტილ ის
რქიანი	რქ იანი
მდინარეებით	მდინარეებ ით
ბოთლები	ბოთლ ები
დაუმთავრებია	და უმთავრებ ია
ფარიაბის	ფარი აბის
ფსიქიკურ	ფსიქიკ ურ
ეგრეთწოდებულ	ე გრეთწოდებ ულ
რელიგიაა	რელიგი აა
სუბსტრატზე	სუბსტრატ ზე
ჩანაწერი	ჩანაწერ ი
დედად	დედ ად
ბოლოებს	ბოლოებ ს
კრისი	კრის ი
ფოგტი	ფოგტ ი
შეუდარებელი	შე უ დარებ ელი
საერთოდაც	საერთო დაც
იბრძვიან	იბრძვ იან
პრეფექტურაში	პრეფექტურ აში
რეაქცია	რეაქცი ა
როტერდამის	როტერდამ ის
შეტაკებაში	შე ტაკებ აში
განსხვავებებს	გა ნსხვავებ ებს
ხარისხები	ხარისხ ები
მეტროპოლიური	მე ტროპოლი ური
მუსიკოსებს	მუსიკოს ებს
მოხსნეს	მოხსნ ეს
ფურცლები	ფურცლებ ი
გეოგრაფია	გეოგრაფი ა
ფშაური	ფშა ური
კალანის	კალანი ს
სახით	სახ ით
მთიელ	მთიელ
ოდისეა	ოდისე ა
ამოსავალ	ა მო სავალ
განგებით	განგებ ით
ლევინის	ლევინ ის
სკალარული	სკალარ ული
ოდნავ	ოდნავ
თემებზე	თემებ ზე
დაპყრობას	დაპყრობ ას
კისერი	კისერ ი
ითვლებოდნენ	ითვლ ებოდნენ
გურიელის	გურიელ ის
მოთხოვნადი	მო თხოვნ ადი
წმინდანებად	წმინდან ებად
იდენტური	იდენტურ ი
აჯანყდნენ	აჯანყ დნენ
ვარიანტების	ვარიანტ ების
მაიას	მა ი ას
დოკუმენტია	დოკუმენტ ია
ნინომ	ნინო მ
ოსმალო	ოსმალ ო
დასტურდება	დასტურ დება
იშვიათი	იშვიათ ი
შეეფერება	შე ე ფერებ ა
ჯავახიშვილი	ჯავახიშვილ ი
დაიბრუნოს	დაიბრუნ ოს
ძველთან	ძველ თან
ბორჯომი	ბორჯომ ი
ბუდეებში	ბუდე ებში
წერტილების	წერტილ ების
ბიოსფერული	ბიოსფერ ული
ენრიკე	ენრიკ ე
მიემართებოდნენ	მი ემართ ებოდნენ
ხსნარებში	ხსნარ ებში
შვაბიის	შვ ა ბი ის
შესაქმნელად	შე საქმნელ ად
ქალებისთვის	ქალებ ის თვის
აღსავლის	აღსავლ ის
დაბრუნებულიყვნენ	და ბრუნებულ იყვნენ
ბარისა	ბარ ისა
კუნდერა	კუნდერ ა
მონღოლური	მონღოლ ური
სილა	სილ ა
ხელცულები	ხელ ცულ ები
ალტერნატივის	ა ლტერნატივ ის
დაუბრუნდათ	დაუბრუნ დათ
შაბათის	შაბათ ის
სოკოები	სოკო ები
ენერგიულ	ენერგი ულ
სტილერი	სტ ილერი
გიორგი	გიორგ ი
მინდაოში	მინ და ოშ ი
იჩინეს	იჩინ ეს
ჩასმულ	ჩასმულ
ზემოთში	ზემოთ ში
ტრადიციულ	ტრადიცი ულ
მოქალაქეებს	მო ქალაქე ებს
პერიოდში	პერიოდ ში
დატოტვილია	და ტოტვილ ია
სკოტმა	სკოტ მა
არქიტექტურისა	არქიტექტურ ისა
ორგანიზმებში	ორგანიზმებ ში
წერილებიდან	წერილებ იდან
კორუფციულ	კორუფცი ულ
უფლებებისა	უფლებებ ისა
მდებარეობამ	მდებარეობ ამ
მონიტორინგი	მო ნიტორინგ ი
შეფერილია	შეფერილი ა
ვიკინგი	ვიკინგ ი
კრიშნა	კრიშნ ა
შესწავლილია	შესწავლ ილია
განწყობილ	განწყობილ
დედალი	დედალ ი
შამანიზმი	შამან იზმი
წლისთვის	წლის თვის
დღეების	დღე ების
ახლობლების	ახლობლ ების
სირაქლემა	სირ აქლემ ა
ავტობიოგრაფიული	ავტობიოგრაფიულ ი
მთავართან	მთავარ თან
გაყოფილია	გა ყოფილ ია
მალავის	მალავ ის
ამუშავებდა	ა მუშავებ და
ციკლები	ციკლ ები
ხოჯა	ხო ჯა
დაესვა	და ესვ ა
ბოლშევიკური	ბოლშევიკ ური
ლადენმა	ლადენ მა
ტელეფონზე	ტელეფონ ზე
აიყვანეს	ა იყვან ეს
დახმარებას	და ხმარებ ას
გადაარჩინეს	გა დაარჩინ ეს
ტერორისტული	ტერორისტ ული
ფიჭვისა	ფიჭვ ისა
ერთეულებს	ერთეულ ებს
ფსიქიატრი	ფსიქიატრ ი
დაქორწინებულიყო	და ქორწინებ ულიყო
შეირჩა	შე ირჩ ა
ლეკვები	ლეკ ვ ები
საუცხოო	სა უცხო ო
ტერიტორაზე	ტერი ტორაზე
სესილი	სესილ ი
ყოფნისას	ყოფნ ისას
ზონა	ზონ ა
მზაკვრული	მზაკვრ ული
ამძრავი	ამ ძრავ ი
მათგანში	მათგან ში
საზოგადოებისთვის	სა ზოგადოებ ის თვის
იხილეთ	იხილ ეთ
კაცად	კაც ად
მოიაზრებოდა	მო იაზრებ ო და
უზენაეს	უზენაეს
დამახასიათებელია	და მა ხასიათებელ ია
ჩაშალა	ჩა შალ ა
მიანდო	მიანდ ო
ლეილა	ლეილ ა
გამოიყო	გამო იყ ო
დაკნინებული	დაკნინებ ული
ბათუმის	ბათუმ ის
ბელადმა	ბელად მა
იკვეთება	იკვეთ ება
ორიენტირებული	ორიენტირებ ული
დილის	დილ ის
შვიდწლიანი	შვიდ წლ იანი
ლექციების	ლექცი ების
ასახა	ა სახ ა
ბანაკად	ბანაკ ად
ტორდესილასის	ტორდესილას ის
ჩაეძინა	ჩა ეძინ ა
ინგლისელებს	ინგლისელ ებს
კაზინო	კაზინ ო
სენდვიჩის	სენდვიჩ ის
ემღერა	ე მღერ ა
ქვიშაქვითა	ქვიშაქვ ითა
შტაბები	შტაბ ები
გაუადვილა	გა უ ადვილ ა
ივარაუდება	ივარაუდ ება
კედელშიცაა	კედელ შიცაა
პარტნიორი	პარტნიორ ი
ღირსია	ღირს ია
თურქმენეთი	თურქმენეთ ი
მათში	მათ ში
წყალწითელას	წყალ წითელ ას
ილექებოდა	ილექ ებოდა
მამულებს	მამულ ებს
პლანეტად	პლანეტ ად
თასით	თას ით
სუბალპური	სუბალპურ ი
დაწნული	და წნ ული
ფინანსური	ფინანსურ ი
ტირაჟის	ტირაჟ ის
კატალიზატორი	კატალიზატორ ი
ფიქსირებულ	ფიქსირებულ
მოქალაქეების	მო ქალაქე ების
მშენებლობას	მშენებლობ ას
პრაქტიკაში	პრაქტიკ აში
კეპლერის	კეპლერ ის
ტრანსპორტისა	ტრანსპორტის ა
იწვა	იწვ ა
განიზრახა	განიზრახ ა
მონეტებს	მონეტ ებს
რეალურად	რეალ ურად
ატმოსფეროში	ატმოსფერ ოში
შენაკადები	შენაკად ები
უისლის	უ ის ლის
მოქსოვილი	მო ქსოვილ ი
გალბა	გა ლბ ა
სენატორი	სენატორ ი
საუბრობდნენ	საუბრობ დნენ
ლაზები	ლაზ ები
კითხულობს	კითხულობ ს
რბილია	რბილ ია
იშლებიან	იშლებ იან
ნიჟნი	ნიჟნ ი
სამფლობელოებში	სა მფლობელო ებში
ვახტანგის	ვახტანგ ის
დაემორჩილებინა	და ემორჩილ ებინა
ნივთების	ნივთ ების
მალევიჩის	მა ლევიჩ ის
ვალდებულების	ვალდებულებ ის
გადასხეს	გა დასხ ეს
მერქანს	მერქან ს
ხუთას	ხუთ ას
ავისის	ავ ის ის
გამოიყოფოდა	გამო იყოფ ოდა
განათება	განათ ება
დააფიქსირა	და აფიქსირ ა
მეცნიერებმა	მეცნიერ ებმა
მოხსენებით	მო ხსენებ ით
ხათუნის	ხათუნ ის
ბალტიმორში	ბალტიმორ ში
წამებას	წამებ ას
მასებში	მას ებში
ესროლა	ესროლ ა
ხელშეუხებელი	ხელ შეუხებელი
სხდომები	სხდომ ები
გვერდში	გვერდ ში
ბატარეა	ბატარე ა
პარტიამ	პარტი ამ
ნომარქი	ნომ არქი
თბილისის	თბილის ის
ცვივა	ცვ ივა
მონადირეს	მო ნადირე ს
ხსნადობა	ხსნადობ ა
ფესტივალები	ფესტივალ ები
ფართედაა	ფართ ედაა
ანაბეჭდები	ანაბეჭდ ები
დონი	დონ ი
გაწევა	გა წევ ა
ბებიაშენის	ბები აშენის
შეირთო	შეირთო
ინდუსი	ინდუს ი
განზე	გან ზე
აყვანილია	ა ყვანილ ია
გაეწმინდა	გა ე წმინდ ა
ნამუშევრებისთვის	ნა მუშევრებ ისთვის
ტიურინგის	ტიურინგ ის
ანთროპოლოგიური	ანთროპოლოგი ური
გამოყენებისას	გამო ყენებ ისას
საარბიტრაჟო	სა არბიტრაჟ ო
ხშირი	ხშირ ი
ბირმის	ბირ მის
დანამატი	და ნამატ ი
დასაშვებად	და საშვებ ად
საიმპერატორო	სა იმპერატორ ო
კლდოვანი	კლდოვანი
თარგმანებში	თარგმან ებში
არიული	არი ული
მიჩნეული	მიჩნეულ ი
ჯეოსელის	ჯე ოსელის
ვიოლინოზე	ვიოლინო ზე
ყრუს	ყრუ ს
უსაფრთხოებას	უ საფრთხ ო ებას
ცინების	ცინ ების
გაუმჯობესება	გა უმჯობესებ ა
მტანჯველი	მ ტანჯვ ელი
მიიღეს	მი იღ ეს
ბერბერი	ბერბერ ი
გმობს	გმ ობს
სადღაც	სა დღ აც
სულთნების	სულთნ ების
განდალფის	გა ნდალფ ის
პოლონური	პოლონურ ი
კათოლიკოსმა	კათოლიკოს მა
ფუნქციონირების	ფუნქციონირებ ის
ოპოზიციას	ოპოზიცი ას
სოპრანო	სოპრანო
უკავიათ	უ კავ იათ
მკითხველს	მკითხველ ს
ძალებს	ძალ ებს
პუნქტებში	პუნქტ ებში
ხსენება	ხსენებ ა
გადაადგილდება	გადაადგილ დება
ეთნოგენეზი	ეთნოგენეზ ი
დღევანდელი	დღევანდელ ი
სერბეთში	სერბეთ ში
ბავშვური	ბავშვ ური
მარათონის	მარათონ ის
ეკლესიებთან	ეკლესი ებთან
შეცვლილია	შეცვლილ ია
ინფორმაციამ	ინფორმაც იამ
ტიბერიუსმა	ტიბერიუს მა
ტერორი	ტერორ ი
სიგანეს	სიგანე ს
ძირითდი	ძირითდ ი
ტომს	ტომ ს
ბრინჯაოს	ბრინჯაო ს
ირ	ირ
განასხვავებდა	გა ნა სხვავებ და
მაიკლის	მაიკლ ის
კრაისლერ	კრ ა ის ლერ
ელფი	ელფ ი
ხევსურთა	ხევსურ თა
მარაკაიბოს	მა რაკ აიბოს
მოროს	მო რო ს
მცენარეულობის	მცენარეულობ ის
პალაუს	პალ ა უს
პაპირუსის	პაპირუს ის
რუსეთს	რუსეთ ს
ნირო	ნირ ო
ჰანიბალს	ჰანიბალ ს
ოფისი	ოფის ი
უკეთდებოდა	უ კეთდ ებოდა
სამარკო	სა მარკ ო
მანლიუსი	მან ლიუსი
ჩაქვის	ჩაქვ ის
