გამოსხივება	გამო სხივ ება
აწვდის	აწვდი ს
დიდწილად	დიდ წილად
განაპირობებდა	განა პირობებ და
სახელების	სახელ ების
გადაერქვა	გადა ერქვა
გულადი	გულ ად ი
მისამართების	მისა მართ ების
ბიუჯეტიდან	ბიუჯეტ იდან
პერიოდია	პერიოდ ია
ჩანან	ჩანა ნ
სახანოები	სახანო ები
ბინადრობს	ბინადრ ობს
აქციუმის	აქცი უმის
შვილიშვილმა	შვილი შვილ მა
შეუცნობელი	შე უცნობ ელი
ტერორისტმა	ტერორი სტ მა
გაყინულ	გა ყინულ
ათამაშა	ა თამაშ ა
სტოკ	სტოკ
ჩათვალეს	ჩა თვალ ეს
აღნიშვნები	აღნიშ ვნებ ი
მეფენი	მეფე ნი
მანქანიდან	მა ნქან იდან
დასამზადებლად	და სა მზად ებლად
მილიარდზე	მილიარ დ ზე
ცამეტ	ცამეტ
როგროც	როგროც
სტენფორდის	სტენ ფორდ ის
აყვანას	ა ყვან ას
ეპოსის	ეპოს ის
გარდაცვალებამდე	გარდა ცვალ ება მდე
ლორწოს	ლორწ ოს
გაშუქებულია	გა შუქ ებული ა
ქობაირის	ქო ბაირ ის
ლინგვისტური	ლინგვ ის ტური
პარტიას	პარტი ას
მოგვიანო	მო გვიან ო
კასტელის	კასტ ელის
სპეციალისტად	სპეცი ალისტ ად
აკრიტიკებდა	ა კრიტიკ ებდა
მართლმადიდებლები	მა რთლმადიდებ ლები
ადამიანისას	ადამიან ისას
ნეკროპოლი	ნეკრო პოლი
საყდარში	საყდ არში
დამშვენებული	და მშვენ ებული
მოყვარულთა	მო ყვარულ თა
სისხლს	სისხლ ს
გადალახეს	გადა ლახეს
მიზეზს	მი ზეზ ს
მზარდია	მზარდ ია
გალობით	გალ ობით
აკლია	ა კლი ა
ყდა	ყ და
ნომრიანი	ნომრ იანი
იყიდეს	ი ყიდ ეს
სადგური	ს ადგურ ი
ნიანგი	ნიან გი
მიზეზი	მი ზეზ ი
კონსტიტუციამ	კო ნსტიტუც იამ
სტერეო	სტერეო
შუიდან	შუ იდან
ნაგებობად	ნა გებობ ად
კალენდრით	კა ლენდ რით
იმეორებს	ი მეორ ებს
ეომებოდა	ე ომ ებოდა
მოკიდებული	მო კიდებულ ი
ელექტროსტატიკური	ე ლექტრო სტატი კურ ი
განთქმული	გან თქმულ ი
სახელმწიფოები	სა ხელმწიფო ები
სენტავო	ს ენტ ავო
ხმარებაშია	ხმარებ აში ა
რვის	რ ვის
მკითხველის	მ კითხვ ელი ს
დოკუმენტებში	დოკუმენ ტ ებში
სიკვდილს	სი კვდილ ს
ლილვების	ლილვ ების
მოიხმარება	მო ი ხმარებ ა
ქადაგება	ქადაგებ ა
კუთხეებიდან	კუთხ ეები დან
მოღვაწედ	მოღვაწ ე დ
სტრატეგოსი	სტრატეგ ოს ი
გალაქტიკებში	გალ აქტიკ ებში
ექსპერიმენტების	ექ სპერიმენტ ების
მოგვცემს	მოგვ ცემ ს
მონარქია	მონა რქ ია
მროველი	მროველ ი
მატერიკული	მატერიკ ული
საიქიო	სა ი ქიო
აღმართული	აღმართ ული
დაეძაბა	და ე ძაბა
მოლეკულები	მო ლეკულ ები
მიენიჭათ	მიე ნიჭ ათ
მხედრიონის	მხედრ იონის
ოპტიმისტური	ოპტიმ ის ტური
რომელებიც	რომელ ებიც
მილერი	მი ლერი
ოთახია	ოთახ ია
ივერიის	ივერი ის
ბაიერნში	ბაიერნ ში
აბანო	აბანო
ბრიტანელთა	ბრიტან ელთა
უჩივლა	უჩი ვლა
ავალიშვილი	ავალ იშვილი
ბოდიშს	ბ ოდიშ ს
ისრისპირები	ის რ ისპირ ები
მიემატა	მი ემატ ა
უშლიდა	უშლი და
ფასადს	ფასად ს
ნაწარმოებისთვის	ნა წარმო ების თვის
ჰერმიონის	ჰერ მი ონის
თარიღდება	თარიღ დება
სტილშია	სტილ ში ა
განაშენიანების	გან აშენ იან ების
ისტორიას	ის ტორი ას
ატრიბუტია	ა ტრიბუტ ია
აღსართან	აღსარ თან
ეფექტურობის	ეფექტ ურ ობის
კორპორატიული	კორპორ ატიულ ი
უსამართლობის	უსამართლო ბის
დაყრდნობით	და ყრ დნობ ით
იურისტთა	ი ურ ისტთა
დაპყრობა	და პყრობ ა
განკურნა	გან კურნ ა
დაშვების	და შვებ ის
ვარსკვლავის	ვარსკვლ ავ ის
ხელმძღვანელობდნენ	ხელ მძღვანელ ობდნენ
დასაჯდომი	დასა ჯდომ ი
ჟანრი	ჟანრ ი
მუსლიმანთა	მუსლიმ ანთა
ვალებში	ვალებ ში
ცხადყო	ცხად ყო
ახორციელებდნენ	ა ხორციელ ებდნენ
თავრიზის	თავრიზ ის
მიმართაც	მი მართ აც
საწამლავი	სა წამლ ავი
იმავეს	იმავე ს
მესამემ	მესამ ემ
მიჰყო	მი ჰყო
შოკში	შოკ ში
მართლია	მართლ ი ა
მისამღერი	მი სა მღერ ი
ნადირის	ნადირ ის
ფრანცისკანელთა	ფრანც ის კან ელთა
პლინიუსის	პლინ ი უსის
დაჭრილმა	და ჭრილ მა
ქსავიე	ქსავიე
ღუზა	ღუ ზა
ისარგებლა	ი სარგებლ ა
აღორძინების	აღ ორძინ ების
მარჯვნივ	მარჯვ ნივ
ელოდება	ელოდ ება
ღონისძიებებში	ღონისძიე ბ ებში
გართულებების	გა რთულ ებები ს
ტურისტი	ტურისტ ი
საბინი	სა ბინ ი
მაუსი	მა უსი
შესული	შე ს ული
პუბლიკამ	პუბლიკ ამ
მცირედ	მცირე დ
კოდირების	კოდ ირებ ის
ეწოდებოდა	ეწოდ ებოდა
განუზომლად	განუ ზომ ლად
გიგა	გი გა
მდგომარეობიდან	მდგომარეო ბ იდან
აგურით	აგურ ით
ბატონობს	ბატონ ობს
ინგლისელ	ინგლ ის ელ
ოსგუდმა	ოს გუდ მა
დაემორჩილებინა	დაე მორჩილ ებინა
ეკონომიკისა	ეკონომ იკის ა
ზოოპარკის	ზოო პარკ ის
ამაგი	ა მაგი
ფერგიუსონის	ფერგიუსონ ის
მოწყობილობები	მო წყობილ ობები
უსამართლო	უსამართლო
გამოითქმის	გამო ი თქმ ის
გადაცემულ	გადა ცემულ
სტეფანო	ს ტეფან ო
კარგია	კარგ ია
ცვლილება	ცვლილ ება
მიწისძვრას	მი წისძვ რას
სტადიას	სტადი ა ს
ამსახველი	ა მსახ ველი
გენეზისის	გენეზ ის ის
ქალაქებიდან	ქალაქ ები დან
პიპინ	პიპინ
კომუნიზმის	კომუნ იზმი ს
ევალებოდათ	ევალ ებოდა თ
ფოსფორის	ფოსფორ ის
მიიწევდა	მიიწევ და
წარმომადგენლები	წარმო მ ადგენლ ები
კოდირება	კოდ ირება
გადაადგილდეს	გადა ადგილ დეს
უფროსებს	უფროს ებს
ძალადობისა	ძალადობ ის ა
შენარჩუნებაში	შენა რჩუნებ აში
აღასრულა	აღ ასრულ ა
ელექტრომაგნიტურ	ე ლექტრო მაგნ ი ტურ
დაზავებოდა	და ზავ ებოდა
მოკავშირედ	მო კავშირ ედ
ნორვეგიელთა	ნორვე გი ელთა
ტოლტეკების	ტოლ ტე კ ების
ახსნილი	ა ხსნილ ი
ტისის	ტის ის
როგორია	როგორ ია
ფლავიუს	ფლავ იუს
ვასილისა	ვასილ ისა
არარსებობა	არ არსებობ ა
ღელე	ღელე
სპირალური	სპირალ ური
გამოხატვას	გამო ხატვ ას
სხვდასხვა	სხვ და სხვა
ესპანელები	ესპან ელები
ანისში	ანის ში
მდივანი	მდივან ი
სახეებია	სახე ებია
მოითხოვდნენ	მო ი თხოვ დნენ
ფიშის	ფიშ ის
დიტრიხ	დიტრიხ
ეჭირათ	ეჭირა თ
ალტერნატივის	ალტერნ ატი ვის
სიგნალების	სიგნა ლ ების
დარბევა	და რბევ ა
გაყიდვადი	გა ყიდვ ად ი
ლეგენდებს	ლეგენდ ებს
პროზაში	პროზა ში
სამთავისის	სამ თავის ის
გასაბჭოების	გასა ბჭო ების
დასავლურ	და სავლ ურ
ბავშვობის	ბავშვ ობის
მანი	მანი
ნარევების	ნარევ ების
რუსულ	რუსულ
ჰაიტის	ჰა იტის
კრუნჩხვების	კრუ ნჩხვ ები ს
ლეიკერსმა	ლეიკერს მა
ლიბრეტო	ლიბრეტო
ჰიტი	ჰიტ ი
ლათინურმა	ლათინ ურმა
პილოტმა	პილოტ მა
დავალებების	და ვალებ ების
ევროტურნირებზე	ევრო ტურნირ ებზე
ეთეროვანი	ეთერ ოვანი
ქაოსის	ქაოს ის
დამტკიცება	და მტკიცებ ა
დასრულებაზე	და სრულებ აზე
ჭაბუკები	ჭაბუკ ები
ქვაბულის	ქვაბულ ის
დასახლდა	და სახლ და
ზეგავლენა	ზე გავლენა
სხმული	სხმ ულ ი
სპირტის	ს პირტ ის
ზამთარში	ზამთ არში
პამირის	პ ამ ი რის
სამხრეთისკენ	სამ ხრეთ ისკენ
მოსამართლეთა	მოსა მართლ ეთა
ესტრადაზე	ესტრა და ზე
ტელევიზიისა	ტელევიზ იისა
ოქსიდების	ოქსიდ ების
შეყვარებულს	შე ყვარ ებულ ს
არქიტექტორები	ა რქიტექტ ორ ები
კონსტანტინეპოლში	კონსტანტინე პოლ ში
ოფისები	ოფის ები
მაკეობის	მ ა კ ეობის
ფესვებით	ფესვ ებით
შამანების	შამან ების
ამცნობს	ამ ცნობს
გაავრცელა	გა ა ვრცელ ა
ჰაერსაწინააღმდეგო	ჰაერ სა წინააღმდ ეგო
აღუთქვამდა	ა ღუთქვ ამ და
გარნიზონს	გარნიზო ნ ს
ავიაკომპანიების	ავია კომპან ი ების
მიმოსვლა	მი მო სვლა
იმარჯვებს	იმარჯვ ებს
ბეკის	ბეკი ს
განსაცვიფრებელი	გან საც ვი ფრ ებელი
მონარქს	მონ არქ ს
დაპატიმრებას	და პატიმრ ებას
თრაკიული	თრაკ იული
მოძიება	მო ძიება
ბონგო	ბონ გო
კანონს	კანონ ს
ჟანრულ	ჟანრ ულ
გაღვივებას	გ აღვივ ებას
მასწავლებელთან	მა სწავლებ ელ თან
დაველაპარაკები	და ვე ლაპარაკ ები
მცენარეში	მცენარე ში
უცხოელებს	უცხოელ ებს
სალხინოს	სა ლხინო ს
სტილისაა	სტილ ისა ა
მიუღებელი	მიუღ ებელი
ივანიშვილის	ი ვანი შვილის
სისემ	ს ის ემ
მოსამართლეების	მო სა მართლ ე ების
გორდონი	გორდონ ი
მოჰყავს	მო ჰყავს
ალგეთი	ალგეთ ი
მუხისფარს	მუხის ფარს
ლეოპოლდ	ლეოპოლდ
მონღოლებთან	მო ნღოლ ებთან
ოფისი	ოფის ი
უგუმბათო	უ გუმბ ა თო
მიწისქვეშეთის	მიწ ის ქვეშ ეთის
ქაოტური	ქა ო ტური
კოშკს	კოშკ ს
პარაკლისი	პარა კ ლის ი
ეროზიული	ეროზი ული
იაგაილომ	ია გა ი ლომ
მარტვილს	მარტ ვილს
ქიმიკოსი	ქიმი კო სი
ერთადერთია	ერთადერთ ია
უყურებენ	უყურ ებენ
თემები	თემ ები
ვაიმეო	ვაიმეო
გადაიხადონ	გადა ი ხადონ
მედიცინას	მედიცინ ას
არმიისთვის	არმი ის თვის
გაანალიზება	გა ანალიზ ება
პრესასთან	პრეს ასთან
მთიანეთში	მთიანეთ ში
იესუ	ი ეს უ
საგანში	სა გან ში
განავითაროს	გან ა ვითარ ოს
მღვდელთან	მღვდელ თან
დასრულებით	და სრულ ებით
კიროს	კიროს
ქალიშვილობის	ქალიშვილ ობის
დირექტორმა	დირექტორ მა
ვეჩეს	ვე ჩეს
მოხმარებისათვის	მო ხმარებ ისა თვის
მაიამიში	მა ია მი ში
დასრულება	და სრულებ ა
სატრიუმფო	ს ა ტრიუმ ფ ო
ჯილეხის	ჯი ლეხ ის
დაცურავენ	და ცურავ ენ
მაქსიმიანემ	მა ქსიმ ი ანემ
ადელის	ად ელის
მუსიკისადმი	მუსიკ ის ადმი
დაჯილდოებულ	და ჯილდო ებულ
გააკეთოს	გა აკეთ ოს
მართალი	მართა ლი
გრძნობით	გრძნობ ით
ინტერესმა	ინტერ ეს მა
დათანხმდა	და თანხმდ ა
ოქტავის	ოქტავი ს
უკუგდება	უკუ გ დება
მოედანია	მოედან ია
აპრილს	აპრილ ს
ავსტრალიაში	ა ვსტრალი აში
სიკეთეს	სიკეთე ს
ტრანსპორტისთვის	ტრანს პორტ ის თვის
ხსნარები	ხსნარ ები
კანდიდატურა	კან დიდ ატურა
დაზიანებების	და ზიან ებ ების
გუნიას	გუნ ია ს
ისტორიოგრაფიის	ის ტორი ოგრაფი ის
კავშირგაბმულობის	კავშირ გაბმულ ობ ის
სალვადორის	სა ლვადორ ის
სარეცელზე	სა რე ცელ ზე
გამომცემლობის	გამო მცემლობ ის
კვერთხს	კვერ თხ ს
ამოქოლილია	ა მო ქოლ ილია
სტაბილიზაცია	სტა ბილიზ აცია
უკომპრომისო	უ კომპრ ომის ო
სცადა	სცა და
ბატალიონმა	ბატალი ონ მა
მიზეზად	მი ზეზ ად
ინჟინრებს	ი ნჟინრ ებს
ეზოდან	ეზო დან
საჭმლის	საჭმლ ის
მოხუცებულმა	მო ხუც ებულ მა
დალ	და ლ
კაპიტნობდა	კაპიტ ნ ობდა
მიანიშნებს	მი ა ნიშნ ებს
ცვალებადობას	ცვალ ებად ობას
განიკურნა	გან იკურ ნა
ტაკელოტ	ტაკელოტ
ოლტის	ოლ ტ ის
დეფიციტი	დეფიციტ ი
იალტის	ი ალ ტ ის
დრამა	დრამ ა
ცენტრად	ცენტრ ად
გეგმებს	გეგმ ებს
ახერხებდა	ა ხერხებ და
ეტეოდა	ეტე ოდა
ტერიტორიებიდან	ტერიტორ ი ები დან
ოდერის	ო დერი ს
ისტორიკოსების	ის ტორი კოს ების
გლეხობას	გლეხ ობას
სატესტო	ს ა ტესტ ო
გუნდებში	გუნდ ებში
სამფლობელოში	სა მფლობელო ში
მომსახურების	მო მსახ ურ ების
შექმნამ	შე ქმნ ამ
აგრძელებენ	ა გრძელ ებენ
ანგარიშების	ანგარიშ ების
ჯანლუკა	ჯან ლუკ ა
ლამაზ	ლამაზ
ერთგულების	ერთგულ ების
სპინი	სპინი
მიღებაც	მიღ ება ც
ინტერნეტის	ინტერ ნეტ ის
გთხოვთ	გ თხოვ თ
განუყოფელ	განუ ყოფ ელ
აფროდიტეს	ა ფრო დი ტეს
განაწილებას	გა ნაწილ ებას
სიჭარბე	სი ჭარბ ე
ტვინზე	ტვინ ზე
ინგლისიდან	ი ნგლის იდან
საკითხით	სა კითხ ით
ბეოვულფის	ბეოვულფ ის
გათავისუფლებაში	გა თავისუფლ ება ში
ევროპა	ევროპ ა
ტრასა	ტრა სა
გამოყოფენ	გამო ყო ფენ
წვეროები	წვერ ოები
ნათლისმცემლის	ნათლ ის მცემ ლის
ფულით	ფულ ით
გერმანულად	გერმან ულად
სასკოლო	სა ს კოლო
ბრძანებას	ბრძან ება ს
სერბული	სერბ ული
ხალხისათვის	ხალხ ის ათვის
საუბრობს	საუბრ ობს
არასტაბილური	არასტა ბილურ ი
მუსლიმებმა	მუსლიმ ებმა
საბუთების	ს აბუთ ების
სამცხეს	სა მცხე ს
სამოყვარულო	სა მო ყვარულ ო
სადავეები	სა და ვე ები
უსმენდნენ	უსმენ დნენ
შესართავს	შე სა რთავს
მესიემ	მესი ემ
გაიმარჯვა	გა იმარჯვ ა
კოლონიზატორთა	კოლო ნიზატორ თა
ახალშობილს	ახალ შობილ ს
ახსოვთ	ა ხსოვ თ
ლიგურიის	ლი გური ის
ქსელურ	ქსელ ურ
გახმაურდა	გა ხმაურ და
ფასები	ფას ები
რეზულტატის	რეზულტატ ის
მიედინებოდა	მი ედინ ებოდა
საზოგადოებამ	სა ზოგადო ებამ
გაგრაში	გა გრა ში
თვისებრივად	თვის ებრი ვად
მარტივად	მარტივ ად
მცირეწლოვან	მცირე წლ ოვან
მრავლადაა	მრავლ ადაა
ჰამიდ	ჰამიდ
დასტურლამალის	და სტურ ლამ ა ლ ის
ბლუმის	ბლ უმის
გამოვლენას	გამო ვლენ ას
სხეულთან	სხეულ თან
ტანსაცმლისა	ტანსაც მ ლის ა
დეილ	დე ილ
საკმაოდ	საკმაო დ
მღვდლის	მღვდლ ის
სწრაფმა	სწრაფ მა
ბითინიის	ბით ინი ის
გადარჩენისთვის	გადა რჩენ ის თვის
სტრატეგია	სტრატეგ ია
ფილიპსი	ფილიპ სი
ფაბიო	ფ ა ბიო
გავრცელებისთვის	გა ვრცელ ების თვის
აუდიტორიის	აუდი ტორი ის
ისწავლება	ი სწავლ ება
ჰემოგლობინის	ჰემ ო გლობ ინის
დაჭერილი	დაჭერ ილი
სასტიკმა	სა სტიკ მა
მხატვარი	მხატვ არი
რობერტ	რობერტ
ბელარუსი	ბელარუ სი
რეაქციას	რეაქც ი ას
ახალგაზრდაა	ა ხალგაზრ და ა
სადღეისოდ	სა დღე ის ოდ
ქრომოსომების	ქრომოსო მ ების
გაეტანა	გაე ტანა
თითოეულს	თითოე ულ ს
იმსახურა	ი მსახ ურა
სქემის	სქემ ის
ჭრა	ჭრა
შვედმა	შვედ მა
ერთიანობის	ერთიან ობის
კონტროლით	კონტრო ლით
რაღაცით	რაღაც ით
სხვების	სხვ ების
ეთიოპიასთან	ეთიოპ ი ა სთან
თინათინ	თინათინ
ეთნოსი	ეთნო ს ი
სიუზან	სი უზან
ნიჭისა	ნიჭ ის ა
ქანთრი	ქანთრი
გრინვიჩის	გრინ ვიჩ ის
ტექსტით	ტექსტ ით
გადაკეტა	გადა კეტა
ავტომანქანა	ავტო მა ნქან ა
ასფალტირებული	ას ფალ ტირ ებული
საშუალებებს	სა შუალებ ებს
მიუძღვის	მი უძღვ ის
ავტობუსში	ავტობუს ში
არსენალი	არსენ ალი
მცხოვრებს	მ ცხოვრებ ს
მუნიციპალიტეტები	მუ ნიციპალიტეტ ები
ბაღვაშის	ბაღ ვაშ ის
დავუჯერებთ	და ვუ ჯერ ებთ
თანმიმდევრობა	თან მიმდევრ ობა
კოლონისტები	კოლონ ისტ ები
სამნიტებს	სამნიტ ებს
სრულყოფილების	სრულ ყოფილ ების
წყლითა	წყლ ი თა
ჰანსენი	ჰან სენი
საკომუნიკაციო	სა კომუნიკა ციო
მემბრანა	მემბრან ა
დაღუპულ	და ღუპ ულ
პოლიტიკაში	პოლიტიკ აში
აიღებდა	აიღებ დ ა
ქალაქისთვის	ქალაქ ის თვის
ღვთაებების	ღვთაებ ების
კრემლის	კრემ ლის
დასცინოდნენ	დასცინ ოდნენ
ფიზიკას	ფიზიკ ას
ავიღოთ	ა ვიღოთ
სიარული	ს ი ა რული
გულშემატკივრებმა	გულშემ ატკივრ ებმა
საკრედიტო	სა კრედიტ ო
თავდაცვისთვის	თავდაც ვის თვის
სასმელების	ს ასმელ ების
გადაცემებს	გადა ცემ ებს
მრავალწლიანი	მრავალ წლიან ი
ხასიათდება	ხასია თ დება
კანადელ	კანად ელ
სტაბილურობას	სტა ბილურ ობას
შედევრი	შედევრ ი
გაკვეთილები	გა კვეთი ლები
საწყლოსნო	სა წყლ ოსნო
სამკვეთლო	სა მკვეთლო
სემანტიკური	სემ ანტ იკური
ცოტაოდენი	ცოტა ო დენი
ფრანგების	ფრანგ ების
უნდათ	უნ დათ
ტუჩები	ტუჩ ები
ცხენით	ცხენ ით
დიოკლეტიანეს	დი ოკლეტიანე ს
ეპიზოდში	ე პიზოდ ში
მოვლენებით	მო ვლენ ებით
მსგავსებას	მსგავ ს ებას
რისთვის	რის თვის
საგების	ს აგებ ის
ავსებდნენ	ავს ებდნენ
დათვების	დათვ ების
ხელმოწერას	ხელმოწერ ას
მლოცველებს	მლოცველ ებს
იერსახე	იერ სახე
სათავსებია	სა თავს ებია
საშუალებანი	ს ა შუალებ ანი
ოვალური	ო ვალ ური
მოგზაურობდნენ	მო გზაურ ობდნენ
ჩამოფრინდა	ჩამო ფრინდ ა
ჰუგენოტებს	ჰუ გენოტ ებს
იმპერიად	იმპერი ად
დაყენება	და ყენებ ა
ჯილდოს	ჯილდო ს
დაარღვიეს	და არღვი ეს
დასნეულდა	და სნეულ და
მახასიათებლით	მა ხასიათებ ლით
შვედეთმა	შვედეთ მა
ჰარისა	ჰარი სა
ბრიტანელმა	ბრიტან ელმა
საცხობში	საც ხ ობ ში
უწყვეტ	უ წყვეტ
შეიყვანა	შე იყვან ა
წარმოსახვითი	წარმო სახ ვითი
ჰაიდელბერგის	ჰა იდელბერგ ის
სახიფათო	ს ა ხიფათო
ბიძაშვილის	ბიძაშვილ ის
ავქსენტი	ავ ქსენ ტი
გიზი	გიზ ი
მადლობის	მადლ ობის
ირღვეოდა	ი რღვე ო და
გამყიდველის	გა მყიდველი ს
რუკა	რუკ ა
გამოქვეყნებულ	გამო ქვეყნ ებულ
ორდენი	ორდენ ი
სკანდიუმი	სკანდ ი უმი
სელაპებზე	სელაპ ებზე
შეწყვეტილი	შე წყვეტ ილი
მდებარეობდა	მდებარ ე ობდა
ტანსაცმელზე	ტანსაც მელ ზე
მონღოლ	მო ნღოლ
შესამჩნევ	შესა მჩნევ
რომისა	რომ ისა
ფენებიდან	ფენ ები დან
გაეხადა	გა ეხადა
ათავსებს	ა თავს ებს
ტოლკინი	ტოლკინ ი
არგენტინას	არგენტ ინას
ისტრიის	ის ტრი ის
ტორფის	ტორ ფი ს
ორიგინალი	ორიგინ ალი
სვიატოსლავ	სვიატო სლავ
ვარსკვლავურ	ვარსკვლ ავურ
ოც	ოც
კულმინაციას	კულ მ ინაცი ას
ანთიმოზ	ანთიმოზ
გეგმავდა	გეგმ ავდა
სიზმრის	სიზმრ ის
კარიერას	კარიერ ას
მიმართულება	მი მა რთულ ება
რეალიზაცია	რეალიზ აცია
კონტრისტების	კონტრ ისტ ების
კაპელომ	კაპელ ომ
ჰაჯი	ჰაჯი
რეივენქლოს	რეივენქლოს
პათოგენური	პათო გენ ური
რემიქსების	რემიქს ების
ამბიციები	ამბიცი ები
შენობები	შენობ ები
გამოიძახეს	გამო ი ძახ ეს
გეოგრაფიის	გე ოგრაფი ის
გოგირდმჟავის	გოგირდ მჟავ ის
გადაცემის	გადა ცემ ის
უცხოელები	უცხოელ ები
ბრენდი	ბრენდ ი
მოძღვრების	მოძღვრ ების
ემიგრანტებს	ემი გრანტ ებს
გარბოს	გარბო ს
ღამღამობით	ღამ ღამ ობით
აღმოსავლეთში	აღმ ოსავლეთ ში
შეებრძოლა	შეე ბრძოლ ა
დიდის	დიდ ის
მადნეულის	მადნ ეულის
მეთვალყურეობა	მე თვალ ყურე ობა
ხაზარის	ხაზარ ის
გზავნიდნენ	გზავნ ი დნენ
რემა	რე მა
საექსპორტო	სა ექსპო რტო
ვერსიაზე	ვერსი აზე
უჯრედის	უჯრედ ი ს
აპრილის	აპრილ ის
კლაივ	კლაი ვ
წარმოიქმნებოდა	წარმო იქმნ ებოდა
ყაზახეთში	ყაზახეთ ში
ჯვაროსნებმა	ჯვაროს ნ ებმა
უცბად	უც ბად
სიმღერას	ს იმღერ ას
კლერმონის	კლერ მონ ის
ფილოსოფოსს	ფილოსოფ ოს ს
ეთნოგრაფი	ეთნ ოგრაფი
იერარქიაში	იერარქ იაში
ტკივილები	ტკივილ ები
წილს	წილ ს
დემოტური	დემო ტური
შაური	შ ა ური
პრიცკერის	პრ ი ც კერ ის
ოკეანური	ოკეან ური
დატვირთვაც	და ტვირთვა ც
ლოურენს	ლოურენს
დაკომპლექტდა	და კომპლექ ტ და
დაფიქსირებულა	და ფიქს ირებულ ა
ხაჭოს	ხაჭ ოს
დევნილთა	დევნილ თა
სისხლძარღვოვანი	სისხლ ძარღვ ოვანი
ფილიალს	ფილიალ ს
ხევსურეთი	ხევსურ ეთი
ავტორებს	ავტორ ებს
იუვე	იუვე
გავრცელდება	გა ვრცელ დება
დანიშნულებით	და ნიშნულ ებით
კამბრიულისწინა	კამბრი ული ს წინა
განდგომილ	გან დგომ ილ
საჯდომი	სა ჯდომ ი
პესოს	პესო ს
ქეთევანი	ქეთევან ი
ბატონს	ბატონ ს
მოსალოდნელია	მო სა ლოდნელ ია
საფრთხეში	ს აფრთხ ე ში
ღვთისმეტყველის	ღვთ ის მეტ ყველ ის
მუზეუმად	მუზეუმ ად
გაუგია	გა უგია
დაყენებული	და ყენებ ული
ჭიშკრის	ჭიშკ რის
სერიაში	სერი აში
სატურნი	სა ტურ ნი
აქციების	აქცი ების
დაბადებულზე	და ბად ებულ ზე
სიცოცხლისთვის	სი ცოცხლ ის თვის
ბასი	ბას ი
აღმდგარი	აღ მდგარ ი
გარეშეა	გარე შე ა
დაწინაურების	და წინა ურ ების
პროვინცია	პროვინცი ა
ფაბიუსს	ფაბიუს ს
დაღესტანის	დაღეს ტანის
ფოსო	ფოსო
არიდებდა	არიდ ებდა
კლავდიუსების	კლავდ იუს ების
ბოსტნეულის	ბოსტნე ული ს
მაორი	მა ორი
კასტილია	კასტილ ია
ოფიციანტად	ოფიც ია ნტად
გმობს	გ მ ობს
მისცეს	მი სცეს
ართულებს	ა რთულ ებს
დნესტრის	დნესტრის
უჯრედებისაგან	უჯრედ ების აგან
მეუდაბნოე	მე უდაბნო ე
რეალთან	რეალ თან
სისწრაფე	სი სწრაფ ე
დასტურია	და სტურ ია
ასპარეზად	ას პარეზ ად
თავსებადი	თავს ებად ი
ხსნადი	ხსნა დ ი
გორგიჯანიძის	გორგი ჯან იძის
კლდე	კლდე
ფარულად	ფარ ულად
კერამიკას	კერამიკ ას
საბადოზე	საბადო ზე
ატყუებს	ა ტყუ ებს
ჩაუდგა	ჩა უდგა
ყანაში	ყანა ში
სათვალეებს	სა თვალ ეებს
მანეთონის	მანეთ ონის
სიკაშკაშის	ს ი კაშკა ში ს
აგებით	აგებ ით
ფრენებს	ფრენ ებს
ჰოფმანის	ჰოფმ ანის
გადამდგარ	გადა მდგარ
ასაკში	ასაკ ში
განცდების	გან ცდ ების
როხელიო	რო ხელ ი ო
ბაქოსა	ბაქ ო სა
გმირმა	გმირ მა
დასჭირდათ	და სჭირდ ათ
პოლიგამია	პოლი გა მ ი ა
არეალია	ა რეალ ია
მუხტს	მუხტ ს
განმარტოებულ	გან მარტო ებულ
წყნარად	წყნარ ად
კოლეჯში	კოლეჯ ში
უდაბნოებში	უდაბნო ებში
ეწერი	ე წერ ი
ქალაქებში	ქალაქ ებში
ჰარის	ჰარ ის
ზიგფრიდის	ზიგ ფრიდ ის
რაიხსვერის	რაიხ ს ვე რის
რთულყვავილოვანთა	რთულ ყვავი ლ ოვან თა
არეების	ა რე ების
ბანგკოკიდან	ბან გკოკ იდან
ფატიმიდების	ფატ ი მიდ ების
შეცვალოს	შე ცვალ ოს
ქარხნებში	ქარხნ ებში
ალავერდი	ა ლავერდი
მდებარეობამ	მდებარ ე ობამ
გააჩნია	გა აჩნია
ნაკადს	ნაკად ს
დიპლომატიურ	დიპლო მ ა ტიურ
სიზუსტით	ს ი ზუსტ ით
ცრვენა	ც რვე ნა
კაპიტალური	კაპიტ ალური
კარიბჭეა	კარიბჭე ა
ბუნდოვანი	ბუნდ ოვანი
კონტროლის	კონტრო ლის
პიონერთა	პიონერ თა
საპიენსი	სა პიენსი
ფეხბურთელები	ფეხბურთ ელები
შეცდომაა	შე ცდომ ა ა
გამოვდივარ	გამო ვდივარ
ლისტის	ლის ტის
ლიდერების	ლიდერ ების
იუდეაში	იუდე აში
ეწევიან	ე წევ იან
ზუსტი	ზუსტ ი
ახლადშექმნილ	ახლ ად შე ქმნილ
ფლოტის	ფლოტ ის
დაჟანგვის	და ჟანგ ვის
ალექსიძე	ა ლექს იძე
სიძულვილის	სი ძულვი ლის
გვარს	გვარ ს
კაპიტანი	კაპიტან ი
