გამოსხივება	გამო სხივ ება
სტრესნერის	სტრეს ნერის
განლაგდა	გა ნლაგ და
ზღვებზე	ზღვ ებზე
ლიმის	ლიმ ის
სახლები	სახლ ები
ძირითად	ძირით ად
დაფიქსირებული	და ფიქსირ ებული
გაიუსი	გა იუს ი
თესევსის	თესევს ის
მოღვაწე	მო ღვაწე
ნეგატიურ	ნეგატ იურ
აპოლო	ა პოლ ო
უარყო	უარყ ო
ჩემო	ჩემ ო
დუეტის	დუეტ ის
დაბანა	და ბან ა
გართობის	გა რთობ ის
ზღვასთან	ზღვ ასთან
შვეულმფრენის	შვეულმფრე ნ ის
გამოჩენილ	გამო ჩენილ
კომპანიონი	კომპანიონ ი
კუნძულისგან	კუნძულ ისგან
კალანდაძეს	კალანდაძ ეს
მემკვიდრეობისა	მე მკვიდრეობ ისა
მოჯადოებული	მო ჯადო ებული
ზემოთა	ზემო თა
ღამურას	ღამურ ას
კრიმინალური	კრიმინა ლ ური
შეიარაღებაზე	შე იარაღ ებაზე
გაფართოვდა	გა ფართოვ და
ეპყრობა	ე პყრობ ა
იკეთებს	ი კეთ ებს
გამოტოვა	გამო ტოვ ა
სლავი	სლავ ი
ხუნანის	ხუნ ან ის
რუსუდანი	რუ სუდან ი
სელაპი	სელაპ ი
პოლი	პოლ ი
რაცხა	რაცხ ა
გამოხატულებას	გამო ხატულ ებას
მილს	მი ლ ს
პროფილის	პროფილ ის
საქმეებიც	სა ქმე ებიც
ნოტარიუსი	ნოტარ იუსი
მწარედ	მწარ ედ
ტიპიური	ტიპიურ ი
ვულკანურმა	ვულკან ურმა
სკალი	სკალ ი
შერეულ	შე რ ეულ
კურსში	კურს ში
ნოლანის	ნოლან ის
მადონას	მა დონ ას
ზუსტადაც	ზუსტ ადაც
ივლისი	ივლის ი
რელსებზე	რე ლს ებზე
დარჩენილა	და რჩენილ ა
ფედერაციას	ფედერაცი ას
ჩამონგრეულია	ჩამო ნგრე ულია
ვანი	ვან ი
მათემატიკური	მათემა ტ იკური
საკრებულოში	სა კრებულ ოში
ჟურნალი	ჟურნალ ი
მყინვარ	მყინვარ
ურარტული	ურარტ ული
ფროდო	ფრ ოდო
ჩანაწერი	ჩანაწე რ ი
მორფის	მორფ ის
ჰიმნოგრაფიული	ჰიმ ნოგრაფი ული
მოსმენისას	მო სმენ ისას
სროლით	სროლ ით
დანაოჭების	და ნაოჭ ების
რეისი	რეის ი
ციკლები	ციკლ ები
სტუდენტებისთვის	სტუდენტ ებისთვის
იანებში	იან ებში
როუზ	როუზ
ამერიკელმა	ამერიკ ელმა
განყოფილებაში	გა ნყოფილებ აში
გმირიც	გმირ იც
ლეგიონებს	ლეგიონ ებს
აღკვეცილიყო	აღ კვეც ილიყო
მეტამორფოზის	მე ტამორფოზ ის
ზარები	ზარ ები
ნაპოლეონის	ნა პოლეონ ის
გიგაბაიტიანი	გიგა ბაიტ იანი
ევრაზიელი	ევრაზი ელ ი
სალაპარაკო	სა ლაპარაკ ო
ერთეულებს	ერთეუ ლ ებს
ფინანსების	ფინანს ების
დაბეჭდილი	და ბეჭდ ილი
მსახიობების	მსახიობ ების
განაყოფიერებული	განა ყოფიერ ებული
ჰენრიმ	ჰენრ იმ
მინისტრობის	მი ნისტრ ობის
დეივისის	დეივ ისის
ინსულტის	ინ სულ ტის
ილო	ილო
ჩარტები	ჩარტ ები
ჰელიუმი	ჰელიუმ ი
ალკუბიერეს	ალკუბიერ ეს
საუკუნეში	საუკუნ ეში
წირქოლის	წირ ქოლ ის
შვილისთვის	შვილ ისთვის
დეფორმაციის	დე ფორმ აციის
გადააკეთეს	გადა აკეთ ეს
რადონი	რადონ ი
კლუბთან	კლუბ თან
სვეტებიანი	სვეტ ებიანი
ადაპტაცია	ადაპტა ცი ა
წლებისათვის	წლ ებისათვის
განმარტებები	გან მარტ ებები
ზრდისას	ზრდ ისას
პირობითად	პირობ ითად
კუსკო	კუსკ ო
ორდერი	ორდერ ი
თანაუგრძნობდა	თანაუ გრძნობ და
ალჟირში	ალჟირ ში
ტურნირების	ტურნირ ების
ფირფიტებზე	ფირფიტ ებზე
ტომების	ტომ ების
კაინოზოურ	კაინოზო ურ
მდგომარეობა	მ დგომარეობ ა
დაუოკებელი	დაუ ოკ ებელი
ქულებს	ქულ ებს
ძალებში	ძალ ებში
მეფე	მეფე
ვალების	ვალ ების
ნათელს	ნათელ ს
სტატუსი	სტატუს ი
ფოქსის	ფოქს ის
თანაკვეთა	თანა კვეთ ა
ზეცის	ზეც ის
განამვლობაში	განამ ვლ ობაში
საძმომ	სა ძმ ომ
მოსამართლეები	მოსამართლე ებ ი
რისხვას	რისხვ ას
ირლანდიურმა	ირლანდი ურმა
ბიძამისი	ბიძ ამისი
სკარლეტის	ს კარლ ეტის
ქინქლაძე	ქინქლაძ ე
დიუმა	დი უმ ა
ბარბალე	ბარ ბალ ე
იცავს	იცავ ს
სასაწყობე	სასა წყობ ე
სახელოსნოში	სა ხელოსნ ოში
პრემიერაც	პრე მიერ აც
პრაქტიკაში	პრაქტიკ აში
ჩავარდნის	ჩავარდნ ის
დადიანების	და დიან ების
სანშუ	სა ნშ უ
ფეგელეინი	ფე გელეინ ი
მეკარემ	მეკარ ემ
დალაშქრა	და ლაშქრ ა
ენათმეცნიერი	ენათმეცნიე რ ი
ვაჟზე	ვაჟ ზე
კონსტიტუციას	კონსტიტუც იას
საკულტო	სა კულტ ო
ექცეოდა	ექც ეოდა
თვითნასწავლი	თვითნა სწავლ ი
ხატები	ხატ ები
ამოუშენებიათ	ამოუ შენებ იათ
მოაპოვებინა	მოა პოვებ ინა
ნეგატიურად	ნეგატ იურად
დაკარგვით	და კარგვ ით
გლობალიზაციის	გლობალ იზაციის
რიგში	რიგ ში
ყრიან	ყრ იან
ვოკალები	ვოკალ ები
პაწაწინა	პა წ აწინა
მაჩვენებლებით	მა ჩვენებლ ებით
ოსტგუთების	ოსტგუთ ების
მალმსტინი	მა ლმსტინ ი
მეკობრეობა	მეკობრე ობ ა
პროგრესს	პრო გრეს ს
სხვებისგან	სხვ ებისგან
ლეიბლთან	ლეიბლ თან
მეტმა	მეტ მა
დიტრიხის	დიტრიხ ის
სახეობისა	სახე ობისა
დუაიტ	დუაიტ
განათლებას	გა ნათლ ებას
თამაშამდე	თამაშ ამდე
კარსა	კ არს ა
მეთაურია	მე თაურ ია
ორიგინალური	ორიგინა ლ ური
სპექტაკლები	სპექტაკლ ები
ავსტრალიიდან	ავსტრალ იიდან
განსხვავდებოდეს	გან სხვავ დებოდეს
სიას	ს იას
მითრიდატული	მითრიდა ტ ული
ოსტანი	ოსტან ი
ჩაშენებულ	ჩა შენებ ულ
ერამდე	ერ ამდე
თავისმხრივ	თავის მხრივ
დირექტორად	დირექტორ ად
მუდმივას	მუდმი ვ ას
მუნიციპალიტეტზე	მ უნიციპალიტეტ ზე
რინგო	რინგ ო
სწავლებას	სწავლ ებას
ვოკალებს	ვოკალ ებს
არსებას	არსებ ას
ფეხსაცმელების	ფეხსაცმე ლ ების
საწამებლად	სა წამ ებლად
სპასალარი	სპას ალ არი
ომამდელი	ომ ამდელი
თავადებმა	თავად ებმა
ტიბეტს	ტიბეტ ს
ნანგრევებია	ნა ნგრევ ებია
ვაჩნაძის	ვაჩნაძ ის
საკანი	სა კან ი
გააძლიერეს	გაა ძლიერ ეს
რომელმა	რომელ მა
ტყვეებით	ტყვე ებით
უძღვება	უ ძღვ ება
დაბნეული	და ბნე ული
ქმედითი	ქმე დითი
წლიანი	წლ იანი
ჟღერადობით	ჟ ღერად ობით
სახელითაა	სახელ ითაა
ოთომის	ოთ ომ ის
დაკმაყოფილება	და კმაყოფილ ება
კალთის	კალთ ის
ძალაუფლებისა	ძალაუფლ ებისა
იოსელიანი	ი ოსელიან ი
გატანას	გა ტან ას
უარყოფას	უარყოფ ას
მიმი	მი მ ი
ყინულოვანი	ყინულ ოვანი
შემოყვანილია	შემო ყვანილ ია
გააუმჯობესა	გაა უმჯობ ესა
სექტორის	სექტორ ის
ქვის	ქვ ის
თავისუფალია	თავისუფალ ია
ქრისტიანები	ქრისტიან ები
ნამარხები	ნა მარხ ები
აპარატი	აპარატ ი
შეერთებით	შე ერთ ებით
ყალიბდებოდა	ყალიბ დებოდა
ჟანა	ჟ ანა
სამეგრელოში	სა მეგრელ ოში
აბაზანის	აბაზან ის
გმირებს	გმირ ებს
ტრილოგიის	ტრილოგ იის
დაემუქრა	და ემუქრ ა
ტიტულსაც	ტიტულ საც
მოხსნილი	მო ხსნილ ი
ქარის	ქარ ის
მუხლს	მუხლ ს
კლემენტ	კ ლემენტ
ალბომმა	ალბომ მა
მისადგმელი	მისა დგმ ელი
ითვლება	ითვლ ება
კასკადის	კა სკ ადის
ითამაშეს	ი თამაშ ეს
ლაზიკა	ლაზიკ ა
კენი	კენი
სადამსჯელო	სადამ სჯელ ო
სირთულე	სირთულ ე
აქტიურები	აქტიურ ები
კაპრივის	კაპრივ ის
საბადოს	სა ბადო ს
დარეგისტრირებულია	და რეგისტრირ ებულია
ძალაუფლებას	ძალაუფლ ებას
იკლებს	იკლ ებს
გზებით	გზ ებით
მთიან	მთ იან
ხარს	ხარ ს
სოსლანის	სოსლან ის
დემოკრატიას	დემოკრატ იას
რომაში	რომა ში
ფილოლოგიისა	ფილოლოგ იისა
ურანი	ურან ი
ფსკერის	ფსკერ ის
აქამენიდების	აქამენი დებ ის
გავლენით	გა ვლენ ით
წარმოეჩინა	წარმო ეჩინ ა
თამაშად	თამაშ ად
სვავი	სვ ავი
დამოკიდებულია	დამ ოკიდებულ ია
მეფეების	მეფე ების
ჰიტად	ჰიტ ად
გამომწვევის	გამო მწვევ ის
სახეობები	სა ხეობ ები
დასაქმება	და საქმ ება
მიდამოები	მი დამო ები
სასქესო	სა სქეს ო
უზრუნველყოფა	უზრუნველყოფ ა
ულტიმატუმი	ულტიმა ტუმ ი
გატარებული	გა ტარ ებული
ფრანცისკანელი	ფრან ცისკან ელი
იფიქრეს	ი ფიქრ ეს
შოკოლადის	შოკოლ ადის
ზონის	ზონ ის
თმის	თმ ის
მგლების	მგლ ების
გაამეფეს	გაა მეფე ს
დევნილებს	დევნილ ებს
კაცობრიობა	კა ცობრიობ ა
ბელიზში	ბელიზ ში
გარსი	გარს ი
თვალსაჩინოა	თვალსა ჩინ ოა
შარვალი	შარ ვალ ი
ინსტრუმენტია	ინსტრუმე ნტ ია
დაემთხვა	დაე მთხვ ა
ნოკიამ	ნოკი ამ
უნგრელებმა	უნგრ ელებმა
შეთხზა	შე თხზ ა
ხალხია	ხალხ ია
ოცზე	ოც ზე
თანაშემწე	თანაშემ წ ე
ხანია	ხან ია
პრეტენდენტი	პრე ტენდენტ ი
ამხანაგი	ამხანა გ ი
გამოირჩევა	გამოი რჩევ ა
თვისებებისა	თვისებ ებისა
მსახიობად	მსახიობ ად
დაიყვანა	და იყვან ა
ორგანიზაცია	ორგანიზაც ია
მექანიზმების	მე ქანიზმ ების
ვოკალური	ვოკალ ური
პეტერბურგიდან	პეტერბურგ იდან
რამაა	რამ აა
კომპლექსურ	კომპლექს ურ
ნავებს	ნავ ებს
რომლებითაც	რომლებ ითაც
რონ	რ ონ
ბოროტება	ბოროტ ება
მუსლიმური	მუსლიმ ური
გატეხვა	გა ტეხ ვა
რუდოლფის	რუდოლფ ის
კრიზისის	კრიზის ის
ქრისტიანთა	ქრისტიან თა
ფერნანდოს	ფ ერნანდ ოს
განვითარებასთან	განვითარ ებასთან
ეტიუდები	ეტიუდ ები
თანხმოვნების	თან ხმოვნ ების
მაუწყებელია	მა უწყ ებელია
საპარლამენტო	სა პარლამენტ ო
კარგადაც	კარგ ადაც
საწარმოებლად	სა წარმო ებლად
ტერმინებს	ტერმინ ებს
კინოფილმში	კინოფილმ ში
მებაღეობაში	მე ბაღეობ აში
გენერალურ	გენერალ ურ
ნიკოლაძის	ნიკოლ აძის
ოქტავიანემ	ოქტავიან ემ
ტრაგედიის	ტრაგედი ის
ლაიფციგში	ლაიფციგ ში
სამრეკლოა	სა მრეკლ ოა
დანების	და ნ ების
მოქალაქეობას	მო ქალაქე ობას
მზიანი	მზ იანი
ჩაცმის	ჩაცმ ის
ირონიით	ირონი ით
გამოხატონ	გამო ხატ ონ
ბლოკადაში	ბლოკ ადაში
დასი	და ს ი
ცალსახა	ცალ სახ ა
სართულად	სართულ ად
დოკუმენტაციის	დოკუმენ ტ აციის
პრუსიის	პრუს იის
ვატიკანი	ვატიკან ი
მოოქროვილი	მო ოქრო ვილი
ალიმ	ა ლ იმ
დისკოს	დისკ ოს
ანტონმა	ანტონ მა
დააშორეს	და აშორ ეს
გამოიხსნა	გამოი ხსნ ა
ზვიგენების	ზვიგენ ების
მალავს	მალ ავს
უცვლიან	უ ცვლ იან
ვარსკვლავს	ვარსკვლავ ს
რამეთუ	რამე თუ
დასნეულებული	და სნეულ ებული
რომელბიც	რომელ ბ იც
ლადენმა	ლადენ მა
ევრობასკეტი	ევრო ბასკ ეტი
უმეტესობის	უ მეტეს ობის
ბლეკ	ბლეკ
ტურისტებისა	ტურისტ ებისა
მანჩესტერმა	მანჩესტე რ მა
საშუალებათა	სა შუალებ ათა
სტუდენტები	სტუდენტ ები
კათოლიკეები	კათოლიკე ები
ბენაშვილი	ბენ აშვილი
წარუმატებლად	წარუმატებ ლ ად
ევროვიზიის	ევრო ვიზი ის
ვიქტორიაში	ვიქტორი აში
ბედნიერებაა	ბედნიერ ებაა
მიუძღვოდა	მიუ ძღვ ოდა
ფოთლოვანი	ფოთლ ოვანი
მილიარდს	მი ლიარდ ს
ადამიანებისთვის	ადამიან ებისთვის
გავუგზავნოთ	გავუ გზავნ ოთ
ვინცხები	ვინ ცხ ები
ნიგერი	ნიგერ ი
რამდენჯერ	რამდენ ჯერ
საუკუნის	საუკუნ ის
მსგავსების	მსგავ ს ების
შვილთაშვილი	შვ ილთ აშვილი
ნაპრალი	ნაპრალ ი
შეაგროვეს	შე აგროვ ეს
ავადმყოფობდა	ავადმყოფ ობდა
გავრცელდნენ	გავრცელ დნენ
მწვავედ	მწვავ ედ
საფლავების	სა ფლავ ების
ჯგუფისგან	ჯგუფ ისგან
ტურამდე	ტურ ამდე
კოლონიების	კოლონი ების
სალამანდრა	სალამა ნდრ ა
რძეწვენს	რძე წვენ ს
გასდევდა	გა სდევ და
ადგილს	ადგილ ს
ჰალი	ჰა ლ ი
ომებმა	ომ ებმა
დედინაცვლის	დედინა ცვლ ის
შემუშავება	შე მუშავებ ა
მიმავალ	მი მავალ
შეჰპირდა	შე ჰპირდ ა
შრომის	შრომ ის
კაფეს	კაფე ს
სახეობათა	სახე ობათა
ფოთლის	ფოთლ ის
სოფლები	სოფლ ები
ათვალიერებდა	ა თვალიერ ებდა
განდევნილ	გან დევნილ
დროშებს	დროშ ებს
პრობლემათა	პრობლემ ათა
ოთხ	ოთხ
კონკურსები	კონკურს ები
გასაწმენდად	გასა წმენდ ად
დანებება	და ნებ ება
ვიზიტით	ვიზიტ ით
მანემ	მან ემ
სიუჟეტში	სი უჟეტ ში
საფუძვლის	სა ფუძვლ ის
ახლდნენ	ახლ დნენ
დათხოვნილი	და თხოვნ ილი
ბერები	ბერ ები
ლექსის	ლექს ის
მოვიდნენ	მო ვიდ ნენ
პაპების	პაპ ების
ფილიპეს	ფილიპ ეს
ვაცლავ	ვაცლ ავ
თარგმანების	თარგმან ების
ახალციხეს	ახალციხ ეს
შემხედვარე	შემ ხედვ არე
მოშორება	მო შორ ება
ბრუტუსის	ბრუტუს ის
სახელგანთქმული	სახელგანთქმუ ლ ი
საპირისპიროა	სა პირისპირ ოა
ჟანგბადის	ჟანგ ბად ის
უ	უ
არაბულის	არაბულ ის
გამოშვებიდან	გამო შვებ იდან
ძლიერდება	ძლიერ დება
შეხვდებით	შე ხვდ ებით
ევროპასა	ევროპ ასა
დავინახოთ	დავ ინახ ოთ
მიიღოს	მიიღ ოს
დაუსახლებელია	დაუ სახლ ებელია
გამოფენა	გამო ფენ ა
საკასაციო	სა კას აციო
განივი	გან ივ ი
დაკმაყოფილების	და კმაყოფილ ების
ფილტვის	ფილტვ ის
ეწოდათ	ეწოდ ათ
განთავსებულ	გან თავს ებულ
წყალმარჩხია	წყალმა რჩხ ია
არჩევნები	არჩევნ ები
კურდღლებზე	კურდღლ ებზე
მეთაურმა	მე თაურ მა
ყველანი	ყველ ანი
ერლის	ერლ ის
აზროვნებისა	აზროვნ ებისა
ადამიანებისგან	ადამიან ებისგან
ლიკვიდაცია	ლიკვიდ აცია
გამორჩეული	გამო რჩეულ ი
ორსაფეხურიანი	ორსა ფეხურ იანი
ჯულიას	ჯულ იას
მიექცა	მი ექც ა
სუვენირები	სუვენირ ები
რამდენს	რამდენ ს
ლუთერი	ლუთერ ი
სამართლისა	სამართ ლ ისა
მორწმუნეებს	მო რწმუნე ებს
როჯერსის	როჯერს ის
ძეგლის	ძეგლ ის
ჰენდელი	ჰე ნდელ ი
მოპოვებით	მო პოვ ებით
ინტერიერი	ინტერიერ ი
აღწერილი	აღწერ ილი
გივი	გივ ი
მონასტრიდან	მო ნასტრ იდან
ცენტრიდან	ცენტრ იდან
ეპიკური	ეპ იკური
სკანდინავიურ	სკანდინა ვ იურ
მოსეს	მოს ეს
ძიება	ძიებ ა
კულტივირებული	კულტივი რ ებული
შემონახულა	შემო ნახულ ა
ტანსაცმელში	ტანსაცმე ლ ში
ჭამის	ჭამ ის
ჩინოვნიკის	ჩინოვ ნიკ ის
წესით	წეს ით
მაკიაველის	მაკია ველ ის
გუარამ	გუარ ამ
ლუნდის	ლუნდ ის
ტაქსის	ტაქს ის
არახელსაყრელი	არახელსაყრე ლ ი
ავღნიშნეთ	ავღ ნიშნ ეთ
ღმერთსა	ღმერთ სა
ფილმმა	ფილმ მა
დოგის	დოგ ის
აფასებდა	ა ფასებ და
კოლეჯის	კოლეჯ ის
მინდვრების	მი ნდვრ ების
აღნიშნულ	აღნიშნულ
კულტურული	კულტურ ული
სარტყელს	სა რტყელ ს
აეროპორტები	ა ეროპორტ ები
მამებს	მამ ებს
ღრუბლები	ღრუბლ ები
შდრ	შ დრ
თორინ	თორინ
ვიტელიუსმა	ვიტელ იუს მა
გამომწვევ	გამო მწვევ
უაიტს	უაიტ ს
დავტოვეთ	დავ ტოვ ეთ
კომპონენტს	კომპონენტ ს
გადაადგილებისას	გადა ადგილ ებისას
დუბაი	დუბაი
მთისწინეთში	მ თისწინეთ ში
ფერმენტების	ფერმენტ ების
განცდები	გან ცდ ები
გონსალო	გონსალ ო
დიალოგი	დია ლოგი
პანტელეიმონის	პანტელეი მონ ის
კონცეფციას	კონცეფცი ას
დარჩენილია	და რჩენილ ია
მოჰყვა	მო ჰყვ ა
გაყიდვაზე	გა ყიდვ აზე
სტატისტიკური	სტატისტიკ ური
კავკასიელი	კავკასი ელ ი
სამხრეთი	სა მხრეთ ი
ჩაუტარეს	ჩაუტარ ეს
უნივერსალური	უნი ვერს ალური
შანიძის	შან იძის
შედგენილობას	შე დგენილ ობას
ტრანსფერზე	ტრანსფერ ზე
ფუნქციათა	ფუნქცი ათა
ოკეანესთან	ოკეან ესთან
იტანს	იტან ს
უპირისპირდება	უ პირისპირ დება
მომსახურებას	მომსახუ რ ებას
რედაქციები	რედაქცი ები
რაიონები	რაიონ ები
უწოდეს	უწოდ ეს
დისკო	დისკ ო
კადაფი	კადაფ ი
სატირა	სატირ ა
სოლიდური	სოლიდ ური
ნორმალურად	ნორმალურ ად
სასიამოვნო	სა სიამოვნ ო
ეტევა	ე ტევ ა
აირად	აირ ად
ცაკის	ცაკ ის
ოსბორნი	ოსბორნ ი
რკალები	რკალ ები
შექმნილ	შე ქმნილ
წამალი	წა მალ ი
პროტონის	პროტონ ის
რუბენ	რუბ ენ
უჯარმა	უჯარმ ა
გაკვეთილებს	გა კვეთილ ებს
მონაწილეობდა	მონაწილე ობ და
შეიქმნას	შე იქმნ ას
ცნობებს	ცნობ ებს
მამები	მამ ები
ხელმძღვანელობამ	ხელმძღვანელობ ამ
კონტექსტის	კონტექსტ ის
ღირსშესანიშნავ	ღირსშესანიშნა ვ
რაშიდ	რაშიდ
პროტესტანტი	პროტესტანტ ი
იდეას	იდე ას
იაპონიის	იაპონ იის
იცვლება	იცვლ ება
ტანის	ტან ის
მომავალი	მო მავალ ი
საიტის	საიტ ის
წვენს	წვენ ს
შეშფოთებას	შე შფოთ ებას
ვაზარის	ვაზ არის
წამოყენებული	წამო ყენებ ული
სიარულის	სიარულ ის
მომხიბლავი	მომ ხიბლ ავი
საძინებელში	სა ძინებელ ში
წინაპირობაა	წინა პირობ აა
მნიშვნელობით	მ ნიშვნელობ ით
მილაპარაკია	მი ლაპარაკ ია
აფხაზეთის	აფხაზეთ ის
არაგვისა	არაგვ ისა
გიმნაზიიდან	გიმნაზ იიდან
ნიუტონი	ნიუტონ ი
შექმნან	შე ქმნ ან
დეივიდ	დეივ იდ
გასტროლებით	გა სტროლებ ით
ბაჯო	ბაჯ ო
ასაკობრივ	ასაკ ობრივ
დედაქალაქია	დედა ქალაქ ია
გამოიყოფოდა	გამოი ყოფ ოდა
თბილისიდან	თბილის იდან
რიტუალებზე	რიტუალ ებზე
ენათა	ენ ათა
მავნებლები	მა ვნებ ლები
სრულმეტრაჟიან	სრულმეტრაჟ იან
პროექტი	პროექტ ი
გაყიდვას	გა ყიდვ ას
უშვებდა	უშვ ებდა
უჩა	უჩ ა
იზღუდება	ი ზღუდ ება
სითხეში	სითხ ეში
მამოძრავებელი	მამო ძრავ ებელი
ძლევამოსილი	ძლევამოსი ლ ი
ასულის	ა სულ ის
მხარე	მხარე
რგოლისებრი	რგოლ ისებრი
აშორებდა	აშორ ებდა
მშვენიერია	მშვენიერ ია
გაუუქმა	გაუ უქმ ა
ქურდი	ქურდ ი
ნაპოლეონ	ნა პოლეონ
ჯონს	ჯონს
ავლენს	ა ვლენ ს
საშუალებები	სა შუალებ ები
აქადურ	ა ქად ურ
სელტიკსის	სელტიკს ის
ფოსფატის	ფოსფატ ის
ყოველდღიურ	ყოველ დღიურ
ბანჯოს	ბა ნჯ ოს
თავმოყრილი	თავმოყრ ილი
ამასობაში	ა მას ობაში
მოვაჭრე	მო ვაჭრ ე
გამართულმა	გა მართ ულმა
მმართველ	მმართვე ლ
პლაჟის	პლაჟ ის
ტრილიონი	ტრი ლიონ ი
თესალიაში	თესალი აში
ტუპის	ტუპ ის
ყელსაბამი	ყელ საბამ ი
რეზიდენციები	რეზიდენცი ები
საფარქვეშ	სა ფარ ქვეშ
დიქტატორს	დიქტატორ ს
ეპყრათ	ეპყრ ათ
ნაერთებში	ნა ერთ ებში
შესრულებულიყო	შე სრულ ებულიყო
ელოდებოდა	ელოდ ებოდა
მადნების	მადნ ების
სამოსი	სა მოს ი
მიმოხილვის	მიმო ხილვ ის
ჩხარის	ჩხა რ ის
მთვრალი	მთვრ ალი
საბრძოლველად	სა ბრძოლველ ად
თვისა	თვის ა
არასწორია	არა სწორ ია
საფრთხისგან	სა ფრთხ ისგან
რემასტერი	რემა სტერ ი
ხაზისგან	ხაზ ისგან
უწევდათ	უწევ დათ
ბეჭდვითი	ბეჭდვ ითი
მანქანური	მა ნქან ური
მიანდო	მი ანდ ო
ნაწილებთან	ნაწილ ებთან
გალური	გა ლ ური
მემკვიდრეობად	მე მკვიდრეობ ად
ფანის	ფან ის
ნალექის	ნალექ ის
დიაგრამა	დია გრამ ა
დატრიალდა	და ტრიალ და
ვიკინგთა	ვიკინგ თა
კირი	კირ ი
ნოველისტი	ნოველ ისტი
დაატყვევა	დაა ტყვევ ა
რაკეტის	რაკეტ ის
ლორდმა	ლორდ მა
კერესელიძემ	კერესელ იძემ
გამოცემისათვის	გამო ცემ ისათვის
მიკის	მ იკ ის
ქინძი	ქინძ ი
ევდოკია	ევდოკ ია
ცენტრებს	ცენტრ ებს
მოახდინა	მო ახდინ ა
ნაკრებთან	ნა კრებ თან
სექციების	სექცი ების
მოახდინონ	მო ახდინ ონ
არწმუნებდა	ა რწმუნ ებდა
პერიოდის	პერიოდ ის
მუხლისაგან	მუხლ ისაგან
ექსპონატების	ექსპონა ტ ების
სწორს	სწორ ს
ვრცელდება	ვრცელ დება
ზრუნავდა	ზრუნ ავდა
ჩამოყალიბებას	ჩამო ყალიბ ებას
მეჰმედ	მეჰმე დ
მურადის	მურად ის
დანიელთა	დანი ელთა
ეთიოპიასა	ეთიოპი ასა
მოსავალს	მო სავალ ს
აღიზიანებს	აღი ზიანებ ს
ინსტიტუტებში	ინსტიტუტ ებში
მადრიდში	მა დრიდ ში
შეშუპება	შე შუპ ება
მატჩს	მატჩ ს
წყაროებს	წყარო ებს
კონფლიქტური	კონფლიქტ ური
ლინი	ლინ ი
მეცხრე	მე ცხრ ე
პეპი	პეპ ი
გადადგმული	გადა დგმ ული
შევიწროებას	შე ვიწრო ებას
ბროკჰაუზისა	ბროკჰ აუზ ისა
ფერმერების	ფერმერ ების
ფონდებში	ფონდ ებში
არაბეთში	არაბეთ ში
იუგოსლავიაში	ი უგოსლავ იაში
ნეიტრალიტეტი	ნეიტრალიტეტ ი
ზედ	ზედ
მოაზროვნეთა	მო აზროვნ ეთა
ათონის	ათონ ის
ვერტიკალურადაა	ვერტიკალ ურადაა
დამწუხრებული	დამ წუხ რებული
უწყების	უწყ ების
მოიტაცა	მო იტაც ა
მიზანი	მი ზან ი
მოძრაობათა	მოძრა ობათა
ფსიქიკურ	ფსიქიკ ურ
ბრუტუსისა	ბრუტუს ისა
მიღწევებისათვის	მი ღწევ ებისათვის
სიგიზმუნდ	სიგი ზმუნდ
ნანტის	ნა ნტ ის
ჭიები	ჭი ები
ელიზბარ	ელიზბ არ
გათანაბრება	გა თანაბრ ება
უკრაინამ	უკრაინ ამ
შეიტანეს	შე იტან ეს
რთული	რთულ ი
გაუძლეს	გა უძლ ეს
ჰამლეტის	ჰამლეტ ის
კუდი	კუდ ი
სტიუარტების	სტიუარტ ების
გენეალოგიურ	გენეა ლოგიურ
გამოსვლებისას	გამო სვლ ებისას
გამოჰქონდათ	გამო ჰქონდათ
ჯეიმზ	ჯეიმზ
ჰოლდინგი	ჰო ლდინგ ი
ოსმანთა	ოსმა ნ თა
ტერმინოლოგიის	ტერმინ ოლოგიის
შერკინების	შე რკინ ების
მოისმინა	მო ისმინ ა
კანონმა	კანონ მა
დაფებზე	დაფ ებზე
გაამეფა	გაა მეფ ა
ჩემპიონობის	ჩემპიონობ ის
მონღოლებს	მო ნღოლ ებს
ყოყმანის	ყოყმან ის
ბზიფის	ბზიფ ის
ჩემ	ჩემ
ფაცხა	ფა ცხ ა
მომდინარეობდეს	მო მდინარე ობდეს
დაემსგავსა	და ემსგავს ა
ზედაპირიდან	ზედაპი რ იდან
ავტორობის	ავტორ ობის
ნდობის	ნდობ ის
დააბრძანეს	დაა ბრძან ეს
მცნება	მ ცნებ ა
რეგულარული	რეგულარულ ი
ულტიმატუმის	ულტიმა ტ უმის
მთელს	მთ ელს
სამხრეთამერიკული	სამხრეთ ამერიკ ული
ჰერეთში	ჰერეთ ში
განვითარებისათვის	განვითარ ებისათვის
ტოპონიმი	ტოპო ნიმ ი
ლოქის	ლოქ ის
აერთიანებენ	ა ერთიან ებენ
ერუშეთის	ერუშეთ ის
ჰგვანან	ჰ გვანან
ინდოჩინეთის	ინდო ჩინეთ ის
ბოსნიელები	ბოსნიელ ები
მიაგებენ	მი აგ ებენ
პროტესტანტიზმი	პროტესტანტ იზმი
საწყისის	სა წყის ის
უპირატესობას	უპირა ტესობ ას
გლარუსისა	გლარუს ისა
გაძლიერებას	გა ძლიერ ებას
ვითარდება	ვითარ დება
იჟანგება	ი ჟანგ ება
ქვეშევრდომობა	ქვეშევრდომ ობა
