გამოსხივება	გამოსხივ ება
მიზნის	მიზნ ის
გვარების	გვარ ების
დიალოგს	დიალოგ ს
კოდორის	კოდ ორის
ფიოდორ	ფი ოდორ
მოქმედებდნენ	მოქმედებ დნენ
სასტიკად	სასტიკ ად
თემატური	თემატ ური
ჩავთვლით	ჩავ თვლით
როკო	როკ ო
მარჯანიშვილი	მარჯანიშვილი
მოწინააღმდეგე	მოწინააღმდეგე
გულდასმით	გულ დასმით
გვამების	გვამ ების
მოახლოების	მოახლო ების
აწამებდნენ	აწამ ებდნენ
ნაძვის	ნაძვ ის
პაუნის	პაუ ნის
ძეგლიდან	ძეგლ იდან
სხდომა	სხდომ ა
ვუდუ	ვუდ უ
ლექსს	ლექს ს
სკოლა	სკოლ ა
ჰაშიმოტოს	ჰა შიმოტოს
კირიონ	კირიონ
პარამეტრის	პარამეტრ ის
უცხოპლანეტური	უცხოპლანეტ ური
მესიე	მესი ე
დახელოვნებული	და ხელოვნ ებული
დასამუშავებელი	დასამუშავ ებელი
იდეების	იდე ების
შელი	შე ლი
უმიწაწყლოს	უმიწა წყლ ოს
რეკონსტრუქცია	რეკონსტრუქ ცია
გარი	გარ ი
ლოკოკინათა	ლოკო კინ ათა
შორსაა	შორ საა
კიშის	კი შის
ლეიდენის	ლე იდენის
რელიგიისადმი	რელიგი ისადმი
ფეხსაცმელებს	ფეხსაცმ ელებს
ისტორიისა	ისტორი ისა
კრიტიკულ	კრიტიკ ულ
უკანონოდ	უკანონ ოდ
კანონებზე	კანონ ებზე
კასრებში	კასრ ებში
ქმედებათა	ქმედებ ათა
ბერძნ	ბერძნ
ორგანოგენეზი	ორგანო გენეზი
აბორიგენული	აბორიგენ ული
ქორწინებას	ქორწინ ებას
ხელობა	ხელ ობა
ლაპარაკის	ლაპარაკ ის
ჟურნალები	ჟურნალ ები
ჰერმან	ჰერმან
არაგვის	არაგვ ის
გადაიწერა	გადაი წერა
პროცესებმა	პროცეს ებმა
მამლუქებს	მამლუქ ებს
პოსეიდონმა	პოსეიდ ონმა
აძბა	აძბ ა
თანამშრომლები	თანამშრომლ ები
ბოლიდი	ბოლიდი
გადმოვარდა	გადმო ვარდა
იკპ	ი კპ
ანგარიშზე	ანგარიშ ზე
კიდეც	კიდე ც
რაც	რ აც
ბერტ	ბერტ
მიაღწიოს	მიაღწი ოს
კრუხობა	კრუხ ობა
ვისთვისაც	ვისთვის აც
რკინიგზების	რკინიგზ ების
მალავიში	მალავ იში
ორგანიზაციულ	ორგანიზაცი ულ
ემანუელე	ე მანუელე
დამარცხებულმა	დამარცხ ებულმა
სოლისტია	სოლ ისტია
კონკურსებში	კონკურს ებში
ლესლი	ლეს ლი
მცემ	მცემ
გადაურჩნენ	გადაურჩ ნენ
რამა	რამ ა
რიდის	რიდ ის
ციციანოვი	ციციან ოვი
მოთხოვნილებებს	მოთხოვნ ილებებს
თირკმლის	თირკმ ლის
ადგილმდებარეობის	ადგილმდებარ ეობის
აქ	აქ
პოლიტიკის	პოლიტიკ ის
მრავალგზის	მრავალ გზის
მორჩილებას	მორჩილ ებას
მასაა	მას აა
საცხოვრისი	საცხოვრ ისი
ადამ	ა დამ
კატები	კატ ები
თავშესაფარს	თავშესაფარ ს
მოჭადრაკეებს	მოჭადრაკ ეებს
ბრმა	ბრ მა
თვითონ	თვითონ
მხატვრები	მხატვრ ები
მიუხედევად	მიუ ხედევად
მოწმეების	მოწმ ეების
მზარეული	მზარე ული
მიხაკის	მიხა კის
სიტყვა	სიტყვ ა
ვენახი	ვენახ ი
პოლიციამ	პოლიცი ამ
პრჟევალსკის	პრჟე ვალსკის
პერმანენტული	პერმანენ ტული
სამნიტური	სამნიტ ური
სამასწავლებლო	სა მასწავლე ბლო
დაკავდა	დაკავ და
კლონი	კლო ნი
ვიმსჯელებთ	ვიმსჯელ ებთ
ხელისუფლებით	ხელისუფლებ ით
ბიზანტიასთან	ბიზანტი ასთან
მღვიმესთან	მღვიმე სთან
სკულპტურების	სკულპტუ რების
მიირთმევენ	მიირთმევ ენ
ევროპელები	ევროპელ ები
ჯერჯერობით	ჯერ ჯერობით
გამოქვაბულთა	გამოქვაბ ულთა
სანაცვლოდ	სანაცვლოდ
გადასცემს	გადასცემ ს
აბრევიატურა	აბრევია ტურა
შეუძლებელს	შეუძლ ებელს
დამატებით	დამატ ებით
დაკავებულია	დაკავებ ულია
დაუბრუნდათ	დაუბრუნ დათ
კიბე	კიბე
სამკერდე	სა მკერდ ე
მარაგია	მარაგ ია
ქუთაისსა	ქუთაის სა
მაიკი	მა იკი
წვიმის	წვიმ ის
კუსკოს	კუ სკოს
სახელმწიფოდ	სახელმწიფო დ
საქმიანობასაც	საქმიანობ ასაც
მათიას	მათ იას
გარეუბნებში	გარეუბნ ებში
ხიდის	ხიდ ის
ბარბარა	ბარბარ ა
კანდიდატები	კანდიდა ტები
ბრეხტის	ბრეხ ტის
გამართულ	გამართ ულ
ყველა	ყველა
კახეთი	კახეთ ი
ხანებიდან	ხან ებიდან
დისციპლინად	დისციპლინ ად
მხედრების	მხედრ ების
მიღებისთანავე	მიღებ ისთანავე
ვენესუელასა	ვენესუელ ასა
რეზიდენციის	რეზიდენცი ის
კომპოზიტორი	კომპოზიტორ ი
გადმოიტანა	გადმოი ტანა
სიმფონიური	სიმფონი ური
ენდიმ	ენდ იმ
დივიზიონიდან	დივიზი ონიდან
ხახუნის	ხახ უნის
ამილახვარის	ამილახვ არის
ჯედაების	ჯედა ების
ქორწილებში	ქორწილ ებში
ბონი	ბონ ი
მიტჩელი	მიტჩ ელი
პოლიტიკისა	პოლიტიკ ისა
აიას	აი ას
აღმსარებელი	აღმსარებ ელი
კადეტთა	კად ეტთა
დამყარებულია	დამყარ ებულია
დინამიური	დინამი ური
ნიშანთა	ნიშან თა
ნიჭით	ნიჭ ით
ჰაგენი	ჰა გენი
გამთენიისას	გამ თენიისას
ფირფიტებისაგან	ფირფიტ ებისაგან
დამატებული	დამატ ებული
რთულად	რთულ ად
ნასესხები	ნასესხ ები
რაიკომის	რაი კომის
იქცევს	იქცევ ს
თანმხლებ	თანმხლე ბ
განრისხება	განრისხ ება
ემთხვევა	ემთხვე ვა
საჩუქრებით	საჩუქ რებით
არმიამ	არმი ამ
სუფრას	სუფრ ას
კოლეჯებში	კოლეჯ ებში
ალენ	ა ლენ
ვენერა	ვენერ ა
ჩეინი	ჩე ინი
მასწავლებლები	მასწავლე ბლები
მედიცინისა	მედიცინ ისა
ნავიგაციის	ნავიგ აციის
გადმოსვლის	გადმოს ვლის
ტრიპოლი	ტრიპოლ ი
უდიდესმა	უდიდეს მა
ბარი	ბარ ი
მიწა	მიწა
საფიქრებელია	სა ფიქრებელია
ფარავნის	ფარავ ნის
მემკვიდრული	მემკვიდრ ული
ხმამაღალი	ხმა მაღალ ი
ალექსიძის	ალექს იძის
მევიოლინე	მე ვიოლინე
ტყვეთა	ტყვე თა
რეტის	რე ტის
ჰაკი	ჰა კი
დისტრიბუციის	დისტრიბუცი ის
რქის	რქ ის
სულისკვეთების	სულისკვეთე ბის
საამშენებლო	საამ შენებლო
ბეგის	ბეგ ის
გადაუფრინა	გადაუ ფრინა
დალექვის	დალექ ვის
ვლაქერნის	ვლა ქერნის
კადრებს	კადრ ებს
გადააჭარბებს	გადააჭარბ ებს
დანიშნულებისაა	დანიშნულე ბისაა
საქართველოსთან	საქართველო სთან
მაყურებლების	მაყურებლ ების
აუზებს	აუზ ებს
წესში	წეს ში
გააძევეს	გააძე ვეს
მიას	მია ს
ზეწოლას	ზეწოლ ას
სტიბიუმის	სტი ბიუმის
მტკიცება	მტკიც ება
ტყუპისცალი	ტყუპ ისცალი
ირჩევდნენ	ირჩევ დნენ
გააძევა	გააძე ვა
დასახული	დასახ ული
არქეოლოგიურ	არქეოლოგი ურ
მონაწილეობას	მონაწილე ობას
ნართების	ნარ თების
დაინიშნა	დაი ნიშნა
დახატა	დახატ ა
ოჯახური	ოჯახ ური
ბულბული	ბულ ბული
როსი	როს ი
მასწავლებელია	მასწავლე ბელია
ახალგაზრდული	ახალგაზრდ ული
წყალბურთის	წყალ ბურთის
დადებითად	დადებით ად
სამიჯნურო	სა მიჯნ ურო
სწავლების	სწავლ ების
შემქნელი	შემ ქნელი
ევოლუციურ	ევოლუცი ურ
გოლგოთის	გოლ გოთის
წერდა	წერ და
ირეკლება	ი რეკლება
მოვყვები	მო ვყვები
კომუნებად	კომუნ ებად
საწვავად	საწვავ ად
აცტეკები	აცტეკ ები
გაიქცნენ	გაიქც ნენ
დაიყვანება	დაიყვან ება
მათემატიკოსის	მათემატ იკოსის
მოახერხებს	მოახერხ ებს
ჯიშებია	ჯიშ ებია
ფუნქციაა	ფუნქცი აა
უმასპინძლა	უმასპინძ ლა
გამოარჩევს	გამო არჩევ ს
ედმუნდი	ედ მუნდი
თბილისელ	თბილის ელ
მოღვაწეობისათვის	მოღვაწე ობისათვის
სენაკის	სენაკ ის
ამოზნექილი	ამოზნექ ილი
დახვეწილ	დახვეწ ილ
კიშინიოვის	კი შინიოვის
გამომცემლობას	გამომცემლობა ს
სმითსონის	სმით სონის
ვიანის	ვი ანის
ადამის	ადამ ის
სამეთვალყურეო	სამ ეთვალყურე ო
ციხესიმაგრეს	ციხესიმაგრე ს
სილამაზეს	სილამაზ ეს
ტესტირების	ტესტ ირების
სოციალიზმი	სოციალ იზმი
ძალი	ძალ ი
გრიგოლ	გრიგო ლ
დასრულებულ	დასრულებ ულ
ელექტროქიმიური	ელექტროქიმი ური
გამართეს	გამართ ეს
უცხოელებისათვის	უცხოელები სათვის
შეფასებებისა	შეფას ებებისა
ცოლს	ცოლ ს
ბლუზს	ბლუზ ს
ოქროსი	ოქროს ი
მართალთა	მართალ თა
მოვლენას	მოვლენ ას
კუნა	კუნ ა
სიმღერიდან	სიმღერ იდან
მოძიების	მოძიებ ის
საღებავის	საღებავ ის
ფირფიტა	ფირფიტ ა
შეზღუდულია	შეზღუდ ულია
თეთრკანიან	თეთრკანიან
სპუტნიკ	ს პუტ ნიკ
დროულად	დრო ულად
შექმნისათვის	შექმნ ისათვის
ევრაზიაში	ევრაზი აში
ივნისს	ივნის ს
ფრონტზე	ფრონტ ზე
ქალას	ქალ ას
ჰერცოგს	ჰერცოგ ს
განმანათლებლობის	განმანათლებ ლობის
ყრილობებს	ყრილობ ებს
ვოლფგანგ	ვოლფ განგ
მკვლელობამდე	მკვლელობ ამდე
შობა	შ ობა
ხელმეორე	ხელ მეორე
ქორწინება	ქორწინ ება
ჰემ	ჰემ
ფერებით	ფერ ებით
ფარაონ	ფარაონ
ჩაშალა	ჩა შალა
ენოქი	ენ ოქი
დენის	დენ ის
იქნება	იქნ ება
ჟურნალში	ჟურნალ ში
ცილინდრი	ცილინდრი
სპარსულად	სპარს ულად
შრი	შრ ი
კლიმატს	კლიმატ ს
აუღია	ა უღია
გაცივებისას	გაცივ ებისას
ინტერვალებით	ინტერვალ ებით
ნერსეს	ნერ სეს
მოხაზულობის	მოხაზულ ობის
ფერმების	ფერმ ების
სიარულს	სიარულ ს
შახტებში	შახტ ებში
დეივ	დეი ვ
მწერლობას	მწერლობ ას
თანამშრომელი	თანამშრომელ ი
ტანჯვის	ტანჯ ვის
ორდენითა	ორდენ ითა
სტილზე	სტილ ზე
იზეთბეგოვიჩმა	ი ზეთბეგოვიჩმა
გლუვი	გლუვ ი
კოლექტივში	კოლექტივ ში
ობი	ობ ი
ორად	ორ ად
გონებაში	გონ ებაში
სინათლით	სინათლ ით
წყალმცენარეები	წყალ მცენარე ები
ბეჭდვა	ბეჭდ ვა
სპარსელების	სპარს ელების
ჯოჯოხეთი	ჯოჯოხ ეთი
პირებისთვის	პირებ ისთვის
დასამყარებლად	დასა მყარებლად
გასტროლებზე	გასტრო ლებზე
დაარსების	დაარს ების
უძღვნიან	უძღვნ იან
ნაკარნახევი	ნა კარნახევი
ფოთი	ფოთ ი
აღჭურვეს	აღჭურვ ეს
გალავანი	გალავან ი
ცილები	ცილ ები
ბებიის	ბები ის
მდიდრდებოდა	მდიდრ დებოდა
ჰარალდ	ჰარ ალდ
პოლარიზაცია	პოლარ იზაცია
უარყოფდა	უარყოფ და
აღება	აღ ება
ბიპედალიზმის	ბიპედალ იზმის
თეთრიწყაროს	თეთრ იწყაროს
საბჭოს	საბჭო ს
სიმცირის	სიმცირ ის
საუბრების	საუბრ ების
აშლილობა	აშლი ლობა
ესტრადა	ესტრად ა
მტკიცებულებები	მტკიცებულ ებები
წახალისება	წა ხალ ისება
აცტეკთა	აცტეკ თა
ინტუიცია	ინტუიცი ა
ეყრდნობოდა	ეყრდნო ბოდა
წევრს	წევრ ს
გაიგეს	გაი გეს
სასიმღერო	სა სიმღერ ო
უმაღლესმა	უმაღლ ესმა
ბეჭდავს	ბეჭდ ავს
მძღოლის	მძღოლ ის
ჩააბარეს	ჩააბა რეს
სექტემბრისთვის	სექტემბრ ისთვის
ამჟამადაც	ამჟამ ადაც
დომინირებდნენ	დომინირ ებდნენ
ინტეგრირებულ	ინტეგრ ირებულ
შემახსენე	შემ ახსენ ე
აჯანყებები	აჯანყ ებები
სიცივე	სიცივ ე
მცენარეებთან	მცენარე ებთან
შემოწმების	შემოწმე ბის
კინოსა	კინო სა
შობიდან	შობ იდან
აზრები	აზრ ები
შემოჭრის	შემოჭრ ის
ბედნიერებას	ბედნიერ ებას
მეოთხედფინალამდე	მეოთხედფინალ ამდე
იხარჯება	ი ხარჯ ება
დაინტერესებულნი	დაინტერეს ებულნი
აჭარბებდა	აჭარბ ებდა
მერად	მერ ად
ატლასი	ატლას ი
სახელმწიფოებრივი	სახელმწიფო ებრივი
უბრძანეს	უ ბრძან ეს
გაგებით	გაგ ებით
ნედლეულის	ნედლ ეულის
პიროვნებაზე	პიროვნებ აზე
ბარბაროსების	ბარბარ ოსების
საჭიროა	საჭირო ა
სიმძლავრის	სიმძლავ რის
თაღი	თაღ ი
ღრმულში	ღრმულ ში
ნაწყვეტებს	ნა წყვეტ ებს
შაჰ	შაჰ
მასები	მას ები
პეტრიწონის	პეტრიწ ონის
კომპლექსი	კომპლექს ი
მომღერლებს	მომღერლებ ს
ნაკლავის	ნაკლ ავის
პოლიტიკურ	პოლიტიკ ურ
რატიფიკაცია	რატი ფიკაცია
ბრუკს	ბრუკ ს
ერიქსონის	ერიქს ონის
სერგო	სერგ ო
უილიამის	უილიამ ის
ლიტერატურასა	ლიტერატურ ასა
სოციალისტურ	სოციალ ისტურ
სტოუნის	სტოუნ ის
პან	პან
საატესტატო	სა ატესტატ ო
სამართალი	სამართალ ი
ტრანსის	ტრანს ის
სამხრ	სამ ხრ
არაჩვეულებრივი	არა ჩვეულებრი ვი
დრეზდენში	დრეზდენ ში
კაპიტანს	კაპიტან ს
ნისლიანი	ნისლ იანი
შტორმი	შტორმ ი
უნივერსიტეტს	უნივერსიტეტ ს
კაშხლის	კაშხ ლის
ბაყაყის	ბაყაყ ის
დრამატურგიის	დრამატურგ იის
მოვალეობასაც	მოვალეობ ასაც
მომხდარ	მომხდარ
მაშ	მა შ
ჩადენა	ჩადენ ა
საპროტესტო	სა პროტეს ტო
სასამართლოები	სასამართლო ები
საცავს	საცავ ს
დაუმკვიდრდა	დაუ მკვიდრდა
კოროზიას	კოროზი ას
სტეიტ	სტე იტ
გაკვეთილების	გაკვეთი ლების
გერმან	გერმან
თათართა	თათ ართა
ატლანტა	ატლანტ ა
ცეკვებს	ცეკვ ებს
რაიონისაგან	რაიონ ისაგან
ბრიტანულმა	ბრიტან ულმა
თანაგუნდელებთან	თანაგუნ დელებთან
რაციონალურ	რაციონალურ
არგუნა	არგ უნა
თანმიმდევრულად	თან მიმდევრ ულად
საზიარო	ს აზი არო
ხეობიდან	ხეობ იდან
დისკიანი	დისკ იანი
კომპლექს	კომპლექს
მოძრაობს	მოძრაობ ს
ინტერესდება	ინტერეს დება
მექსიკაში	მექსი კაში
ტელეარხ	ტელეარხ
დაუდო	დაუ დო
მტრებისაგან	მტრ ებისაგან
გარიგებების	გარიგ ებების
მოახერხებენ	მოახერხ ებენ
დეციუს	დეციუს
ლუსიას	ლუს იას
ტერიტორიულ	ტერიტორი ულ
გადმოვიდნენ	გადმო ვიდნენ
თაობაში	თაობ აში
მსვლელობას	მსვლელობ ას
პარკმა	პარკ მა
სარტყლის	სარტყლ ის
ზიდანმა	ზიდან მა
სადღაც	სად ღაც
ელი	ელი
გორში	გორ ში
ჯიშს	ჯიშ ს
ჰოკეის	ჰოკეი ს
არქივში	არქივ ში
მონტესუმა	მონტესუ მა
უღმრთოებმა	უღმრთო ებმა
ვოლდემორის	ვოლდემო რის
თვითმფრინავით	თვითმფრინავ ით
ჯგუფებში	ჯგუფ ებში
ბრემენის	ბრე მენის
გარდამავალ	გარდამავალ
იმუშავებდა	იმუშავ ებდა
ფორმაში	ფორმ აში
შავად	შავ ად
ამუშავდა	ამუშავ და
ყურად	ყურ ად
მმართველმა	მმართველ მა
ჰორმონი	ჰორმონ ი
ანტარქტიდის	ანტარქტიდ ის
ადიოდნენ	ა დიოდნენ
ბრტყელია	ბრტყელ ია
ხანძთელის	ხანძთ ელის
ჰენი	ჰენ ი
დადასტურებულ	დადასტურ ებულ
კომიქსების	კომიქს ების
ჰილარი	ჰილ არი
ფარსადან	ფარ სადან
ხარულის	ხარ ულის
თასისთვის	თას ისთვის
ამარცხებს	ა მარცხ ებს
სიმღერებისთვის	სიმღერ ებისთვის
ზეწოლით	ზეწოლ ით
ოდისეა	ოდ ისეა
ტბას	ტბ ას
წიგნებით	წიგნ ებით
ასლის	ასლ ის
ძირეულად	ძირეულ ად
პოლიტექნიკურ	პოლი ტექნიკ ურ
სიგარეტის	სიგარე ტის
ახლა	ახლ ა
გადაიწია	გადაი წია
მათკენ	მათ კენ
ჩვეულებისამებრ	ჩვეულ ებისამებრ
თარგმნილია	თარგმნ ილია
გამოიყენებიან	გამოიყენ ებიან
მიმდევარი	მი მდევარ ი
მწკრივს	მწკრივ ს
ბერნარდ	ბერნ არდ
დაფიქსირება	დაფიქსირ ება
დაქვეითება	დაქვეით ება
შამანის	შამან ის
შინ	შინ
ცოლ	ცოლ
მინდორზე	მინდორ ზე
ნორვეგიული	ნორვეგი ული
სომეხ	სომეხ
მეტით	მეტ ით
გამუდმებული	გამუდმ ებული
პოეტიკის	პოეტ იკის
არაბულიდან	არაბულ იდან
სალოცავი	სალოც ავი
ატრიბუტები	ატრიბუ ტები
ბოტასები	ბოტას ები
გორაკი	გორაკ ი
კულტურების	კულტურ ების
ტექნოლოგიურ	ტექნოლოგი ურ
ღარიბ	ღარიბ
ნავსადგურს	ნავსადგ ურს
ფორმულაა	ფორმულ აა
აჯანყებულთა	აჯანყ ებულთა
ჩაცმულობას	ჩაცმულ ობას
ამოწყვიტა	ამოწყვიტ ა
ფონეტიკური	ფონე ტიკური
ქარიშხალს	ქარიშხ ალს
ცილინდრული	ცილინდ რული
მოვალეობები	მოვალეობ ები
ველისა	ველ ისა
სათოფურებია	სათოფურ ებია
შედგენისას	შედგენ ისას
ჯონსმა	ჯონს მა
ნიკარაგუა	ნიკარაგუ ა
დეციუსის	დეციუს ის
დასაშვებად	დასაშვ ებად
გზადაგზა	გზადა გზა
ლეონარდო	ლეონარდო
ნატო	ნა ტო
მატარებლით	მატარებლ ით
ჯილი	ჯ ილი
მთლიანობას	მთლიან ობას
სოციუმი	სოცი უ მი
სტარტის	სტარ ტის
ალასკის	ალასკ ის
რაიონში	რაიონ ში
რუნდშტეტი	რუნ დშტეტი
ვითარ	ვითარ
სტიქიას	სტიქი ას
ბატისტ	ბატისტ
ყვირილი	ყვირ ილი
ნაგებობას	ნაგებობ ას
საუკუნისა	საუკუნ ისა
ჯარზე	ჯარ ზე
კანტატები	კანტა ტები
ანთროპომორფული	ანთროპო მორფული
კადრების	კადრ ების
გადაჰყავდა	გადაჰყავ და
გარემოების	გარემო ების
მისგან	მ ისგან
დაამჩნია	და ამჩნია
აუგსბურგის	აუგ სბურგის
უმნიშვნელოვანეს	უმნიშვნელ ოვანეს
თანაავტორი	თანაავტორ ი
უდაბნოდან	უდაბნო დან
კუნძულებისგან	კუნძულ ებისგან
საკაბელო	სა კაბელ ო
ხიდან	ხიდ ან
წერეთელს	წერეთ ელს
ალაჰის	ალაჰ ის
დაასახლეს	დაასახლ ეს
დანიისა	დანი ისა
მემკვიდრედ	მემკვიდრე დ
ტყვიები	ტყვი ები
საგულისხმოა	საგულისხმ ოა
უმუშევრობის	უმუშევრ ობის
შერევის	შერე ვის
კლებულობს	კლ ებულობს
გაკეთება	გაკეთ ება
ვარჯი	ვარ ჯი
პრიმო	პრი მო
კოპოლას	კოპ ოლას
ტყავისაგან	ტყავ ისაგან
ჩართულნი	ჩართულ ნი
აგემა	ა გემ ა
საზღვარს	საზღვარ ს
ჯამური	ჯამ ური
წესდების	წესდ ების
ლუმინესცენცია	ლუმინე სცენ ცია
ხმაურის	ხმაურ ის
ფორმდება	ფორმ დება
გამოქვაბულები	გამოქვაბ ულები
მონაცემთა	მონაცემ თა
ჯავახეთის	ჯავახეთ ის
ჰეტფილდი	ჰეტფილ დი
შენობაზე	შენ ობაზე
ფორმალურად	ფორმ ალურად
ბიზანტიელ	ბიზანტი ელ
კოსოვოში	კოსოვო ში
წიგნით	წიგნ ით
ობიექტად	ობიექტ ად
უსამართლობა	უსამართლ ობა
ლიკვიდაციას	ლიკვიდ აციას
მასის	მას ის
ტრირის	ტრი რის
შემცირებას	შემცირ ებას
დროსთან	დრო სთან
ლორთქიფანიძე	ლორთქიფან იძე
შენგელაიას	შენგელაი ას
ვონ	ვ ონ
ბინადრობდა	ბინადრ ობდა
შეადგენენ	შეადგენ ენ
როდისთვის	როდ ისთვის
შევიწროების	შევიწრო ების
ბრიუსელში	ბრიუს ელში
ანარქიზმის	ანარქ იზმის
საერისთავოს	სა ერისთავ ოს
შტატ	შტატ
კიდებდნენ	კიდ ებდნენ
ნავთობით	ნავთობ ით
ფილარმონია	ფილარმონი ა
საკვლევი	სა კვლევ ი
ჰერამ	ჰერ ამ
სტუდია	სტუდი ა
კათოლიკოსს	კათოლიკოს ს
კარამაზოვები	კარ ამაზოვები
სამოსახლოს	სა მოსახლ ოს
სერიად	სერი ად
ტერიტორიამ	ტერიტორი ამ
შიშით	შიშ ით
გამოვლინდება	გამოვლინ დება
ორგანიზებას	ორგანიზ ებას
შეხება	შეხებ ა
მარტო	მარტო
წლისთავს	წლისთავ ს
გამოკითხვით	გამოკითხ ვით
კატრინას	კატ რინას
უღრანი	უღ რანი
ამიერ	ა მიერ
წარმოდგენილია	წარმოდგენ ილია
წიგნადი	წიგნ ადი
მინერალი	მინერალ ი
პრაქტიკოსი	პრაქტ იკოსი
ფურცელს	ფურცე ლს
ხელისუფალი	ხელისუფალ ი
არქიტრავზე	არქიტრა ვზე
ჩამოტვირთვა	ჩამოტვირთ ვა
რობერტი	რობერტ ი
პატივი	პატივ ი
ტბებისა	ტბ ებისა
შედგებოდეს	შედგ ებოდეს
სიტყვიდან	სიტყვ იდან
გაიღო	გაი ღო
ლიდერობს	ლიდერ ობს
რომანტიკულ	რომანტი კულ
ხანში	ხან ში
ჯულიუს	ჯული უს
კილის	კი ლის
შვილიშვილი	შვილიშვილ ი
იდეებს	იდე ებს
დო	დო
მარჯანიშვილმა	მარჯ ანიშვილმა
აქცენტი	აქცენტ ი
ბაზილიკის	ბაზილი კის
მიაწერა	მიაწერ ა
მოთამაშეს	მოთამაშ ეს
ოჯიბვე	ოჯიბვ ე
ტრანსლირება	ტრანსლ ირება
ფეხბურთელისთვის	ფეხბურთელ ისთვის
კანცელარიის	კანცელ არიის
ნემო	ნემ ო
დაძლევა	დაძლევ ა
მჯერა	მ ჯერ ა
ჩარევის	ჩარევ ის
ნაივაშის	ნაივაში ს
წარმოადგინა	წარმოადგინ ა
დეკრეტი	დეკრეტ ი
ფუნქციონირებენ	ფუნქცი ონირებენ
დაჩი	და ჩი
მოეხდინათ	მოეხდი ნათ
მოსალოდნელი	მოსალოდნელი
ბოტანიკოსი	ბოტანიკ ოსი
ყინულების	ყინულ ების
აფხაზის	აფხაზ ის
ბალის	ბალ ის
ბრუნს	ბრუნ ს
ნავთობისა	ნავთობ ისა
ჩინელ	ჩინ ელ
ჯინის	ჯინ ის
რესურსებს	რესურს ებს
ფრანკი	ფრანკ ი
საგარეუბნო	სა გარეუბნ ო
დაქორწინება	დაქორწინ ება
პუბლიუს	პუბლი უს
დაკვირვება	დაკვირვ ება
კონცეფციები	კონცეფცი ები
დაჭრის	დაჭრ ის
სტუდიურმა	სტუდი ურმა
დაუმეგობრდა	დაუ მეგობრ და
ვერავინ	ვერა ვინ
გადაადგილდებოდა	გადაადგილ დებოდა
ნული	ნულ ი
ჩადებული	ჩად ებული
ციციანოვმა	ციციან ოვმა
მუცლის	მუ ცლის
დედები	დედ ები
ისტორიკოსი	ისტორიკოს ი
მამრს	მამრ ს
დანერგილი	დანერგ ილი
სურა	სურ ა
უღელტეხილზე	უღელტეხი ლზე
დღიურები	დღიურ ები
პეტიცია	პეტიცი ა
ქალიშვილის	ქალიშვილ ის
ქათმები	ქათმ ები
კორომებს	კორომ ებს
პანელი	პან ელი
გამოიცემა	გამოი ცემა
ათწლეული	ათწლეულ ი
მომიშალა	მომი შალა
მიღწევამდე	მიღწევ ამდე
გასროლა	გასროლ ა
დაადგინეს	დაადგინ ეს
შეცდომების	შეცდომ ების
გადასარჩენად	გადასა რჩენად
მნათობი	მნათობ ი
ნიშნავდნენ	ნიშნ ავდნენ
სიგურ	სი გურ
გამოცდების	გამოცდ ების
სტილისტიკური	სტილის ტიკური
ქანის	ქან ის
წარმოებულ	წარმოებ ულ
ამიშები	ამიშ ები
გამოჩენა	გამოჩენ ა
გვევლინებიან	გვევლინ ებიან
გეომეტრია	გეომეტრი ა
ადვოკატად	ადვოკატ ად
ავენიუზე	ავენიუ ზე
წაართვა	წაართვ ა
ხალხი	ხალხ ი
ბრუნვის	ბრუნ ვის
ენერგიად	ენერგი ად
დაგროვების	დაგროვ ების
ვადამდელ	ვად ამდელ
მჯდომარე	მჯდომ არე
სამზადისს	სამზადის ს
გროვის	გროვ ის
სანჩესმა	სანჩეს მა
ნაერთების	ნაერთ ების
ენტერპრაიზ	ენტერპრაი ზ
ხაზად	ხაზ ად
ასპინძის	ასპინძ ის
წყალგამყოფს	წყალგამყოფ ს
ჟურნალისტად	ჟურნალის ტად
ცის	ც ის
დაბრუნდნენ	დაბრუნ დნენ
წარმომადგენლებისაგან	წარმომადგენლ ებისაგან
მეგავატი	მე გავატი
ერისთავებად	ერისთავ ებად
ვენის	ვენ ის
შადრევნის	შადრევნ ის
მახლობლად	მახლობ ლად
გი	გი
სადგურს	სადგურ ს
აზიას	აზი ას
ტომას	ტომ ას
ინდუსტრიულად	ინდუსტრი ულად
წყალქვეშ	წყალ ქვეშ
პროფილირებული	პროფილ ირებული
დააჩქარა	და აჩქარ ა
სი	სი
არემარე	არე მარე
შემავალი	შე მა ვალი
ტომებმა	ტომ ებმა
განწყობის	განწყობი ს
ურდუ	ურ დუ
კეროლ	კერ ოლ
ტურინი	ტურინ ი
მანჩესტერში	მანჩესტე რში
ატომური	ატომ ური
კახეთიდან	კახეთ იდან
ჩეჩენ	ჩეჩენ
მასივები	მასივ ები
მორო	მორ ო
ჩაერთო	ჩაერთ ო
კომკავშირის	კომ კავშირის
დათო	დათ ო
მიუდგამთ	მიუ დგამთ
აეკრძალა	ა ეკრძალ ა
გავიარო	გავი არო
ექიმთა	ექიმ თა
პირისთვის	პირ ისთვის
ცოცხლდება	ცოცხლ დება
გეტო	გე ტო
გაშორდა	გაშორ და
პლატინად	პლატინ ად
მშობლებისგან	მშობლებ ისგან
