გამოსხივება	გამო სხივ ება
კოენის	კოენ ის
მიწისქვეშაა	მი წისქვეშ აა
კალიმანტანის	კალი მანტ ანის
სავაჭროდ	სა ვაჭრ ოდ
სექტორზე	სექტორ ზე
კატეგორიებს	კატეგორი ებს
ფუნქციონალურ	ფუნქციონა ლ ურ
სადგურიდან	სადგურ იდან
იმპერიისათვის	იმპერი ისათვის
დანიელმა	დანიელ მა
პერიოდით	პერიოდ ით
პრესტიჟი	პრესტიჟ ი
მუზეუმშია	მ უზეუმ შია
დაუშენებიათ	და უშენებ იათ
უფლისგან	უფლ ისგან
დაეხიათ	და ეხ იათ
აბრაჰამ	ა ბრაჰ ამ
გასაკვირია	გასა კვირ ია
ეფექტურია	ეფექტ ურია
ბაზარს	ბაზარ ს
ცხარე	ცხარ ე
რეკორდსმენი	რეკორდ სმენი
ტანჯვით	ტანჯვ ით
ვარდნა	ვარდნ ა
ინდი	ი ნდ ი
ილიას	ილ იას
თერმობირთვული	თერმო ბირთვ ული
ფსალმუნის	ფსალ მუნ ის
გადასულიყო	გადა ს ულიყო
გარეულ	გა რე ულ
დაბადებას	და ბად ებას
ანალიზზე	ანალიზ ზე
დინასტიები	დინასტი ები
მწვერვალისკენ	მწვერვალ ისკენ
დალევის	და ლევ ის
დაქვეითდა	და ქვეით და
ჰუმანისტური	ჰუმან ისტური
სასიხარულო	სასი ხარულ ო
აღუთქვეს	აღუ თქვ ეს
აღჭურვილ	აღჭურვი ლ
ლორან	ლორ ან
აგენტია	აგენტ ია
მაჰმად	მაჰმა დ
ლაღიძის	ლაღ იძის
დიზაინერია	დიზაინერ ია
გადავარდა	გადა ვარდ ა
ორნამენტი	ორნამენ ტ ი
სტერლინგი	სტერლინგ ი
ზღვისიქითა	ზღვ ისიქითა
ალბანეთის	ალბან ეთის
აღწერაზე	აღწერ აზე
მართმადიდებელი	მართმა დიდ ებელი
გამქრალა	გა მქრალ ა
ხეფრენის	ხე ფრენ ის
აღნიშნული	აღნიშნულ ი
ჩამოთვლილია	ჩამო თვლილ ია
დაუმატა	დაუ მატ ა
ომზე	ომ ზე
ფორესტი	ფორ ესტ ი
გამოსახულება	გამოსა ხულებ ა
ტრაგიკული	ტრაგიკულ ი
ფოტოსფეროს	ფოტო სფერო ს
გთავაზობთ	გ თავაზ ობთ
მოსახერხებელია	მოსა ხერხ ებელია
ბრუნჰილდას	ბრუნჰილ დას
ბუშტის	ბუშტ ის
გებელსი	გებელს ი
ტევადობის	ტევადობ ის
ჯულიარდის	ჯუ ლიარდ ის
საპატამ	სა პატ ამ
შრეში	შრე ში
გამოიკვლია	გამო იკვლი ა
სკოლაში	სკოლ აში
დაპირისპირებების	და პირისპირებ ების
მოექცია	მო ექც ია
სიამაყე	სი ამაყ ე
წმიდათა	წმიდ ათა
დავითმა	დავით მა
პირობებს	პირობ ებს
მოითვლის	მო ითვლ ის
მედიატორის	მე დიატორ ის
ჰანსს	ჰანს ს
მოწამლეს	მო წამლ ეს
ახმედ	ა ხმ ედ
გეოლოგიურ	გეოლოგი ურ
ფარდა	ფარ და
გადაიყვანეს	გადა იყვან ეს
გაქცევისას	გა ქცევ ისას
ევროპულმა	ევროპ ულმა
შეკრულია	შე კრ ულია
გამოსახულნი	გამო სახ ულნი
პრეისტორიულ	პრე ისტორი ულ
იონები	იონ ები
ბიზანტიელთა	ბიზანტიელ თა
დანესტიანების	და ნესტ იანების
ოცდაცხრამეტი	ოცდა ცხრამეტ ი
ნორმანები	ნორმან ები
დაკარგავდა	დაკარგ ავდა
დოქტრინა	დოქტრინ ა
გონება	გონ ება
კონვენციით	კონვენც იით
აგვერიოს	აგვერი ოს
მეთევზე	მე თევზე
შერწყმა	შე რწყმ ა
ინჟინრებმა	ინჟინრ ებმა
დახურვამდე	და ხურვ ამდე
ეპისკოპოსები	ე პისკოპოს ები
იწყო	იწყ ო
მდებარე	მდებარე
დაეკავებინა	დაე კავ ებინა
დიოქსიდი	დი ოქსიდ ი
დილას	დილ ას
ზოგ	ზოგ
გზაც	გზ აც
კიდეში	კიდე ში
კარგი	კარგ ი
ბოლო	ბოლ ო
როუზის	როუზ ის
შვიდგზის	შვიდ გზ ის
გერმანელი	გერმან ელი
დაიკავეს	და იკავ ეს
დამირეკა	და მირეკ ა
შეამჩნევს	შეა მჩნევ ს
ტაქტიკურ	ტაქტიკ ურ
ჯაჭვს	ჯაჭვ ს
გამეტოფიტი	გამ ეტოფიტ ი
რაიონია	რაიონ ია
სწორედ	სწორ ედ
კანტაკუზენის	კანტა კუზ ენის
ბულეტსის	ბულეტს ის
დრაკოს	დრაკო ს
ნაცისტებმა	ნა ცისტ ებმა
ფუნქცია	ფუნქცი ა
მორიარტის	მო რიარტ ის
სწორხაზოვანი	სწორ ხაზ ოვანი
ტკივილით	ტკივილ ით
ტანისამოსი	ტანისამო ს ი
კონუსისებრი	კონუს ისებრი
ბერძნებთან	ბერძნ ებთან
ლაქებით	ლაქ ებით
თანხმოვანი	თანხმ ოვანი
გასაერთიანებლად	გასა ერთიან ებლად
უახლოვდებოდა	უახლოვდ ებოდა
ინდოელები	ინდო ელები
გზების	გზ ების
უჯრედებს	უჯრედ ებს
გამოთქმულია	გამო თქმ ულია
ინგლის	ინგლის
მოთეთრო	მო თეთრ ო
პოეტური	პოეტ ური
ემიგრანტი	ემი გრანტ ი
ოფიცერთა	ოფიცერ თა
დაფუძნების	და ფუძნ ების
ფუჭი	ფუჭ ი
ალბანეთი	ალბან ეთი
ჯოისის	ჯოის ის
იკვებებიან	ი კვებ ებიან
წარმომადგენლებში	წარმომა დგენლ ებში
კრასუსი	კრასუს ი
ავრცელებდა	ა ვრცელ ებდა
აკმაყოფილებს	ა კმაყოფილ ებს
ბითლზი	ბითლზ ი
თუთაშხია	თუთ აშხ ია
შემოქმედი	შე მოქმედ ი
ლიპიმ	ლიპ იმ
ოპოზიციის	ოპოზიცი ის
მეძავი	მე ძ ავი
ნანსის	ნა ნს ის
ჩახშობით	ჩა ხშობ ით
ცქრიალა	ცქრიალა
გუნარ	გუ ნ არ
მშვენიერი	მშვენიერ ი
გრან	გრ ან
პოლიტიკა	პოლიტიკ ა
სამშენებლო	სამ შენებლ ო
კომისარიატის	კომისა რიატ ის
ტყეებსა	ტყე ებსა
ოჯახში	ოჯახ ში
პატარაა	პატარ აა
სააკაძემ	სა აკაძ ემ
ტვიბერის	ტვ იბერი ს
თავშესაფარში	თავშესაფ არ ში
სიმბოლოდ	სიმბოლ ოდ
ტანგო	ტანგ ო
მოშლა	მო შლ ა
ბრომის	ბრომ ის
ზაფხულისთვის	ზაფხულ ისთვის
უკვე	უ კ ვე
ზეპირსიტყვიერებაში	ზეპირსიტყვიე რ ებაში
აეროპორტია	აეროპორტ ია
დაბრუნდა	და ბრუნდ ა
ნაყიდი	ნა ყიდ ი
ომ	ომ
ჯგუფისა	ჯგუფ ისა
კონსტრუქციულად	კონსტრუქც იულად
მგზავრების	მგზავრ ების
ჩვენო	ჩვენ ო
სავა	სა ვ ა
ბაგრატიონმა	ბაგრატიონ მა
ზოლი	ზოლ ი
ბორცვის	ბორცვ ის
ცხოვრებაზე	ცხოვრებ აზე
მშობიარობა	მშობიარ ობა
ენდის	ენდ ის
თავისუფლება	თავისუფლებ ა
სიზმარში	სიზმარ ში
უსიამოვნება	უ სიამოვნ ება
ანრის	ანრ ის
დაუზუსტებელია	დაუ ზუსტ ებელია
დიდებისა	დიდებ ისა
ბუქარესტში	ბუქარესტ ში
ლესელიძე	ლეს ელიძე
ცვეთა	ცვეთ ა
ჰიპოფიზის	ჰიპო ფიზ ის
მწვერვალები	მწვერვალ ები
მხარეებს	მხარე ებს
არქეული	არ ქ ეული
არჩევაზე	ა რჩევ აზე
დაიძაბა	დაი ძაბ ა
სთხოვდნენ	სთხოვ დნენ
უმეტესწილად	უმეტეს წილ ად
ევანსი	ევანს ი
სტყორცნა	სტყორცნ ა
ოკუპირება	ოკუპირებ ა
პუნქტების	პუნქტ ების
ანდერსონს	ა ნდერსონ ს
ციტრუსების	ციტრუს ების
შემოგარენში	შემოგარე ნ ში
ძმას	ძმ ას
კეთილმოწყობა	კეთილმო წყობ ა
გულს	გულ ს
დასაფინანსებლად	დასა ფინანს ებლად
საიმპერატორო	სა იმპერატორ ო
ესხმის	ე სხმ ის
ეტრუსკებმა	ეტრუსკ ებმა
ტარანტინოს	ტარანტინ ოს
ინვესტიციები	ინვესტიცი ები
ოგიუსტ	ოგიუ სტ
როლები	როლ ები
უბნებში	უბნ ებში
არმიასა	არმი ასა
ჰოლის	ჰო ლ ის
ნარკოტიკის	ნა რკოტიკ ის
ჰიტებს	ჰიტ ებს
დაიმზირება	დაი მზირ ება
გერბთან	გერბ თან
სალომე	სა ლომ ე
საღვთისმეტყველო	სა ღვთ ისმეტყველო
საშვილოსნოს	სა შვილოსნ ოს
სადუნ	სა დუნ
ილუსტრაცია	ილუსტრაცი ა
სქემა	სქემ ა
ათწლეულში	ათწლ ეულში
დევნას	დევნ ას
დეკადის	დეკად ის
კლერი	კლე რი
მკვეთრ	მ კვეთრ
საწოლი	სა წოლ ი
ბოდბე	ბოდბ ე
საოცრებას	სა ოცრ ებას
რიგების	რიგ ების
მიყვება	მი ყვ ება
ისესხა	ი სესხ ა
ტომთან	ტომ თან
გადაფრენა	გადა ფრენ ა
ისლამზე	ისლამ ზე
ჭაჭა	ჭა ჭ ა
ოდნავ	ოდნავ
მონასტერის	მო ნასტერ ის
კლასიფიკაციით	კლასი ფიკაცი ით
ცდების	ცდ ების
ენად	ენ ად
მანჰაიმის	მანჰა იმ ის
ვოკალით	ვოკალ ით
უკეთეს	უკეთეს
დიმორფიზმის	დი მორფ იზმის
ბუდობს	ბუდ ობს
პროცენტს	პროცენტ ს
ფიშერი	ფიშ ერი
პერგამონის	პერ გამ ონის
დაარსებას	და არსებ ას
მელოდიების	მე ლოდი ების
მოვიდოდა	მო ვიდოდ ა
როუდზი	როუდ ზი
ბოლივარმა	ბოლივარ მა
ბოლოსკენ	ბოლო სკ ენ
ტყვე	ტყვე
სიმღერის	სიმღერ ის
აბსოლუტიზმის	აბსოლუტ იზმის
წინაპრებისგან	წინაპ რ ებისგან
აღებას	აღებ ას
ისტორიისათვის	ისტორი ისათვის
ემბიენტური	ემბიენტ ური
მცხოვრებით	მ ცხოვრებ ით
სასწავლებელში	სა სწავლებელ ში
ყმაწვილმა	ყმაწვილ მა
მშვიდობისა	მშვიდობ ისა
მღვიმური	მღვიმ ური
დაბეჭდა	და ბეჭდ ა
ბრეტონის	ბრე ტონ ის
დაჭრილთა	და ჭრილ თა
საკრალური	საკრა ლ ური
აღმოჩნდნენ	აღმო ჩნდ ნენ
რალი	რ ალი
საცოლის	სა ცოლ ის
რს	რს
აღწერითი	აღწერ ითი
გაყოფილი	გა ყოფილ ი
გუბერნატორმა	გუბერნატორ მა
კაფკა	კაფკ ა
აეგო	აეგ ო
მარანში	მარ ანში
ხროვის	ხროვ ის
გამოსათვლელად	გამოსა თვლ ელად
გაგრძელდა	გა გრძელ და
კომპიუტერი	კომპიუტერ ი
მიიღებდა	მი იღ ებდა
სომეხის	სომეხ ის
საიტი	სა იტ ი
გადმოცემა	გადმო ცემ ა
გაუმხილა	გაუმ ხილ ა
საბალეტო	სა ბალეტ ო
სტანდარტების	ს ტანდარტ ების
მოადგილეს	მო ადგილ ეს
ალჟირის	ალჟირ ის
განწყობა	გან წყობ ა
ამის	ა მ ის
კმეტის	კმეტ ის
ჯგუფებისთვის	ჯგუფებ ისთვის
დიდძალ	დიდ ძალ
განადგურებით	განა დგურ ებით
საზეიმოდ	სა ზეიმ ოდ
შერჩეული	შე რჩეულ ი
ინკუბაცია	ინ კუბ აცია
წარმომავლობის	წარმომა ვლობ ის
მუნდიალზე	მუ ნდიალ ზე
რესურსებზე	რესურს ებზე
ბაბუა	ბაბუ ა
მეტეოროლოგიური	მეტეორ ოლოგიური
ილ	ილ
კირკეგორი	კირკეგ ორი
კონსტანტინეპოლის	კონსტანტინეპოლ ის
ზედმეტ	ზედ მეტ
სპეციალიზაცია	სპეცია ლ იზაცია
აწარმოებს	ა წარმო ებს
ქამრები	ქამრ ები
ანგელა	ა ნგელა
პერსპექტივაში	პერსპექტივ აში
თანამოსაყდრედ	თანამოსა ყდრ ედ
მხატვრების	მხატვრ ების
ხმალს	ხმ ალს
ზღვისპირეთის	ზღვ ისპირეთის
კანტონამ	კანტონ ამ
სუკრეს	ს უკრ ეს
ზულუს	ზულუ ს
დაისვენო	დაი სვენ ო
მეტამორფული	მეტა მორფ ული
გორილა	გორილ ა
შესაფერის	შესა ფერ ის
ალბანელების	ალბანელ ების
კვარცის	კვარც ის
დაუზუსტებელი	დაუ ზუსტ ებელი
სტინგი	სტინგ ი
მკვლევარებმა	მკვლევარ ებმა
ეკლესიიდან	ე კლესი იდან
ვიპოვოთ	ვ იპოვ ოთ
ხატავდა	ხატავ და
ზმნის	ზმნ ის
გარშემოსავლელი	გარშემო სავლელ ი
საქონლისა	სა ქონლ ისა
ავტომაგისტრალ	ავტომა გისტრალ
ყელის	ყელ ის
ახსნილია	ა ხსნ ილია
გაძლიერებულმა	გა ძლიერ ებულმა
დასაწყისში	დასა წყის ში
აღმოფხვრა	აღმო ფხვრ ა
იმპულსების	ი მპულს ების
მოძრაობებით	მო ძრაობ ებით
დანამატების	დანა მატებ ის
ღონიერი	ღონ იერი
წინადადებების	წინა დადებ ების
სითების	სი თ ების
გარჩევადობის	გა რჩევ ადობის
ირანმა	ირან მა
უქმნიდა	უქმნ იდა
კონგრესმა	კონგრ ესმა
ვარსკვალვების	ვარ სკვალვ ების
ოსკარის	ოსკარ ის
არქიმანდრიტ	არქიმა ნდრიტ
სხვ	სხვ
ჩილეს	ჩილ ეს
ნაწილით	ნაწილ ით
კამილ	კამ ილ
მიეძღვნა	მიე ძღვნ ა
სეპტიმიუს	სე პტიმ იუს
დახვდნენ	და ხვ დნენ
სათაფლიის	სა თაფლ იის
პომპეის	პო მპე ის
სადენების	სადენ ების
მოიერიშე	მო იერიშ ე
გვიჩვენებს	გვი ჩვენებ ს
ხანგრძლივობის	ხანგრძლივ ობის
თანამგზავრი	თანა მგზავრ ი
ინგლისურთან	ი ნგლისურ თან
თენგიზ	თენ გიზ
მოსვლით	მო სვლ ით
ჯეფერსონ	ჯეფერსონ
მაყურებლებს	მა ყურებლ ებს
აღმოფხვრას	აღმო ფხვრ ას
აგენტად	აგენტ ად
დაიმკვიდრეს	დაი მკვიდრ ეს
ლიტერატურამ	ლიტერატურ ამ
ფაქიზი	ფაქიზ ი
გლობალმედ	გლობალ მედ
კარიბულ	კარი ბ ულ
რედინგის	რე დ ინგის
მილანურ	მილან ურ
პაიკი	პა იკ ი
მიზეზის	მიზეზ ის
გამოსახავს	გამო სახ ავს
საკითხებზე	სა კითხ ებზე
დაზიანება	და ზიან ება
ბალანჩივაძის	ბალ ანჩივ აძის
კალთებზე	კალთ ებზე
კორპორაციები	კორპორაცი ები
მთიანია	მთ იანია
ბახის	ბახ ის
ორგანოებთან	ორგანო ებ თან
იოჰანეს	იოჰანე ს
ქრისტიანი	ქრისტიან ი
დაურეკავს	და ურეკ ავს
ანგოლაში	ანგოლ აში
განედზე	გან ედ ზე
დასჯას	და სჯ ას
ლოდინი	ლოდინ ი
ქუჩებში	ქუჩ ებში
წარმოადგენდეს	წარმო ადგენ დეს
ხელშეკრულებით	ხელშეკრულ ებით
ქალდეველთა	ქალ დევ ელთა
სხეულსა	სხეულ სა
სხვაობას	სხვაობ ას
ქალისგან	ქალ ისგან
თვისების	თვისებ ის
იქნებიან	იქნ ებიან
პოლარულ	პოლარ ულ
დაჭერისას	და ჭერ ისას
სკანდეს	სკანდ ეს
დროებითი	დროებით ი
ჩაწერისას	ჩაწერ ისას
ისმაილმა	ი სმაილ მა
აჩვენა	ა ჩვენ ა
მოთავსებული	მო თავს ებული
ნიშნული	ნიშნულ ი
ვაგნერი	ვაგნერ ი
ვენეციელებმა	ვენეც იელებმა
აზროვნებაში	აზროვნ ებაში
მიკრობული	მიკრო ბულ ი
ჯეკს	ჯე კ ს
მისწერა	მის წერ ა
დაატუსაღეს	დაატუ საღ ეს
წმიდა	წმიდ ა
ფიქლის	ფიქლ ის
კავშირებით	კავშირ ებით
გაძლო	გა ძლ ო
ტიტულს	ტიტულ ს
წლისას	წლ ისას
იუბილეს	იუბილ ეს
დაკითხვაზე	და კითხვ აზე
საოცრად	სა ოცრ ად
რეგენერაცია	რე გენერ აცია
სკუადრა	სკუ ადრ ა
ქვაკუთხედი	ქვა კუთხე დი
ფრანგები	ფრანგ ები
ქადაგებას	ქადაგ ებას
ისრაელს	ისრაელ ს
შესძახა	შეს ძახ ა
მოსახლეობაა	მოსახლე ობაა
სტატისტიკა	სტატისტიკ ა
ეიკონმა	ეიკონ მა
წინდაცვეთის	წინდა ცვეთ ის
იტანდა	იტან და
დაგმო	და გმ ო
რგოლებს	რგოლ ებს
სამას	სამ ას
ქვესკნელში	ქვე სკნელ ში
მილეტი	მილეტ ი
პრემიერამდე	პრე მიერ ამდე
ბრენდ	ბრენდ
შენახვას	შე ნახვ ას
ბალანს	ბალანს
გამოცდილი	გამო ცდ ილი
ეშმაკთან	ე შმაკ თან
პირებმა	პირ ებმა
მეტეორიტების	მეტეორ იტების
რაინდების	რაინდ ების
ნეტარი	ნეტარ ი
მოხატულობით	მო ხატულ ობით
ევედრებოდა	ე ვედრ ებოდა
მელნით	მელნ ით
კოორდინაციას	კოორდინ აციას
პრემიერ	პრემი ერ
გრამფირფიტაზე	გრამფირფიტ აზე
დაჰპირდა	და ჰპირ და
ათასწლეულების	ა თასწლეულ ების
იფარება	იფარ ება
შემდეგაც	შე მდეგ აც
ნათესავებს	ნა თესავ ებს
სასამართლოში	სასა მართლ ოში
მილ	მი ლ
ნამუშევრების	ნამუშევ რ ების
მაცხოვრებელს	მა ცხოვრებელ ს
სივრცეებში	სივრც ეებში
ავი	ავ ი
აღთქმა	აღთქმ ა
შეტანა	შე ტან ა
ტერიტორიის	ტერიტორი ის
გარდაცვალებით	გარდა ცვალ ებით
ზაქრო	ზაქრ ო
ჩაჭრა	ჩა ჭრ ა
კოლონისტებს	კოლონისტებ ს
დაწყებულა	დაწყ ებულა
ჩონჩხს	ჩონჩხ ს
სამუშაო	სა მუშაო
პოპულაციის	პოპულაც იის
კარაკასის	კარა კას ის
კრაინა	კრაინ ა
უარყოფით	უ არყოფ ით
საზომით	სა ზომ ით
ივლისის	ივლის ის
ნიჭიერმა	ნიჭ იერმა
მონაწილეობა	მონაწილე ობა
რისხვა	რისხ ვა
უპირებდა	უ პირ ებდა
ჭიქა	ჭიქ ა
ეგონა	ე გონ ა
ნახაზების	ნა ხაზ ების
ახლახანს	ახლა ხან ს
დატბორვის	და ტბორ ვის
აბრუნებს	ა ბრუნებ ს
აგარაკი	აგარაკ ი
ოლმეკები	ოლმეკ ები
ერთეულებია	ერთეულ ებია
უმრავლესობაზე	უმ რავლესობ აზე
დიალოგის	დია ლოგ ის
შარვაშიძის	შარვაშიძ ის
თუჯი	თუჯ ი
სიმღერაში	სიმღერ აში
სლავები	სლავ ები
ლიდერებს	ლიდერ ებს
ამომწურავი	ამომ წურ ავი
გაუთვალისწინებელი	გაუ თვალისწინ ებელი
იერიშის	იერიშ ის
ეცემა	ე ცემ ა
ზღაპრის	ზღაპრ ის
მოუგო	მო უგ ო
მაკროეკონომიკური	მაკროე კონომიკ ური
ეწერა	ე წერ ა
ლირა	ლირ ა
მმართველები	მ მართველ ები
აღწევდნენ	ა ღწევ დნენ
იზოლაციაში	იზოლ აციაში
გასულიყვნენ	გა სულ იყვნენ
მიუსაჯეს	მიუ საჯ ეს
ოვიმბუნდუ	ოვიმბუნდუ
ხელსაყრელმა	ხელსაყრელ მა
უძღვებოდა	უძღვ ებოდა
მხარს	მხარ ს
ქვრივმა	ქვრივ მა
სტრუქტურების	სტრუქტურ ების
სელმა	სელ მა
ნაკადები	ნაკად ები
ტაოს	ტა ოს
კომედი	კომედ ი
შუშა	შუშ ა
ირჩენდა	ი რჩენ და
ხვნის	ხვ ნ ის
რომზე	რომ ზე
სქესობრივ	სქეს ობრივ
სიმდიდრეს	სი მდიდრ ეს
ცხოველებისა	ცხოველ ებისა
კავშირები	კავშირ ები
საკმარის	სა კმარ ის
პირვანდელ	პირვანდელ
ჰარისონი	ჰარ ისონ ი
შეღრმავებულ	შე ღრმავ ებულ
გააკრიტიკეს	გაა კრიტიკ ეს
ზვავის	ზვავ ის
მიმართულებისა	მიმა რთულ ებისა
ხაზებით	ხაზ ებით
ქიმიურ	ქიმი ურ
აბსოლუტური	აბსოლუტ ური
სიღრმეზე	სიღრმ ეზე
მარკიზ	მარკიზ
უკმარისობა	უკმარის ობა
დამუშავებული	და მუშავ ებული
შეხედულებათა	შე ხედულებ ათა
ასტრონომიის	ასტრონომ იის
როგორებიცაა	როგორ ებიცაა
თებერვალი	თებერვ ალი
აინშტაინი	აინშტაი ნ ი
შამპანურის	შამპან ურის
მღვდლები	მღვდლ ები
კოლონიები	კოლონი ები
წიგნებისა	წიგნ ებისა
კატასტროფას	კატასტროფ ას
მედუზა	მედუზ ა
ფეოდალთა	ფეოდალ თა
აჯანყებულებმა	აჯანყებულ ებმა
გამოეყვნენ	გამოე ყვ ნენ
ეთნოგრაფიის	ეთნოგრაფი ის
საიუველირო	სა იუველირ ო
ჟურნალისტებმა	ჟურნალისტ ებმა
ბასკები	ბასკ ები
ვიკიპედიის	ვიკიპედ იის
რამზეს	რამზეს
დიასის	დია ს ის
ქციის	ქცი ის
კურნება	კურნ ება
ბეთლემის	ბეთლემ ის
ნარინჯისფერი	ნარინჯ ისფერი
გაეროს	გაე რ ოს
მეგობარო	მეგობა რ ო
მიაქვთ	მი აქვთ
მოდელია	მოდელ ია
ადამიანურ	ადამიან ურ
ვალენსიას	ვალენსი ას
არქიტექტურას	არქიტექტურ ას
დიანას	დიან ას
მოიტანეს	მო იტან ეს
ძილს	ძილ ს
ავტოპორტრეტი	ავტო პორტრეტ ი
უპირატესად	უპირატ ესად
ნელა	ნელ ა
აღწერდა	აღწერ და
გამტარობის	გამტარ ობის
როლების	როლ ების
მოგზაურობა	მო გზაურობ ა
ჰომოსექსუალი	ჰომოსექსუალ ი
განიცადა	გა ნიცად ა
დაზიანებისა	და ზიან ებისა
შემოკლებული	შე მოკლ ებული
წევრ	წევრ
იღებდა	იღ ებდა
აღსანიშნავ	აღსა ნიშნავ
დაკარგულები	და კარგულ ები
მოდელთან	მოდელ თან
ცხენი	ცხენ ი
პანამა	პანამ ა
ტრიუმვირატი	ტრიუმვირ ატი
ჰიმნად	ჰიმნ ად
რევოლუციაში	რევოლუცი აში
ბმა	ბ მა
შეთანხმებით	შე თანხმ ებით
ბადის	ბად ის
კომპილაციური	კომპილაც იური
შაშხანა	შაშ ხან ა
წყალსაცავები	წყალსაცავ ები
დასასახლებლად	დასა სახლ ებლად
ეთამაშათ	ე თამაშ ათ
კერპის	კერპ ის
სკოლიდან	სკოლ იდან
პროფესიონალურ	პროფესიონა ლ ურ
ფელინის	ფელი ნ ის
გამზირს	გა მზირ ს
კანონიერება	კანონიერ ება
ბრაიანი	ბრაიან ი
გადაღებული	გადა ღებულ ი
სისწრაფის	სი სწრაფ ის
უწოდებენ	უწოდ ებენ
ჩარევა	ჩარევ ა
ანადგურებენ	ანა დგურ ებენ
მანდილი	მა ნდ ილი
ძაღლებს	ძაღლ ებს
გამოჩენით	გამო ჩენ ით
ეჭვით	ეჭვ ით
ყრმა	ყრმ ა
ფრანკლინის	ფრანკლინ ის
თამარი	თამარ ი
ექსპერტების	ექსპერტ ების
ხელმძღვანელ	ხელმძღვანელ
ხმებს	ხმ ებს
ჯენი	ჯე ნ ი
ძუძუმწოვრებს	ძუძუმწოვრ ებს
ინდივიდისთვის	ინდივიდ ისთვის
აჯობა	აჯ ობა
მეტია	მე ტ ია
გუნდი	გუნდ ი
მოუწყობს	მო უწყ ობს
ოპონენტი	ოპონენტ ი
დერბიში	დერბ იში
ფიგურირებდა	ფიგურირ ებდა
შვიდეულის	შვიდ ეულის
გადაადგილდება	გადა ადგილ დება
დედაქალაქში	დედაქალაქ ში
ნორმაში	ნორმ აში
გამოძახილია	გამო ძახ ილია
დაბანაკებულ	და ბანაკ ებულ
ზელანდიიდან	ზელანდ იიდან
უცხოელთა	უცხოელ თა
განსხვავებულია	გა ნსხვავებულ ია
დღესასწაულზე	დღესა სწაულ ზე
საგვარეულო	სა გვარეულო
სისასტიკის	სისა სტიკ ის
ითარგმნა	ი თარგმნ ა
შემადგენლობაში	შემა დგენლობ აში
პერსონაჟს	პერსონაჟ ს
ურთიერთობით	ურთიერთობ ით
ჯამს	ჯამ ს
ბემბი	ბემბ ი
თესვა	თეს ვა
მეგალითური	მეგა ლით ური
ფიცრებით	ფიცრ ებით
უილტ	უ ილტ
ბრენდა	ბრენდ ა
მადნები	მადნ ები
გოტიკური	გოტ იკური
გამოსახულებიანი	გამოსა ხულებ იანი
ოსურ	ოს ურ
კვარცხლბეკი	კვარცხლბე კ ი
მისვლა	მი სვლ ა
შეიარაღებიდან	შე იარაღ ებიდან
უთითებს	უ თითებ ს
სტერილური	სტერ ილური
ბამბა	ბამბ ა
დონეზე	დონე ზე
ბარბაროსული	ბარბა როს ული
მოსამართლეს	მოსა მართლ ეს
პო	პო
სტორთინგმა	სტორთინგ მა
ყვავილედი	ყვავილ ედი
გადაცემისათვის	გადაცემ ისათვის
გვქონდეს	გვქონდ ეს
მწერალი	მწერალ ი
მუნიციპალიტეტის	მუნიციპალიტეტ ის
ნდობით	ნდ ობით
შევსებულია	შე ვს ებულია
თვალსაზრისითაც	თვალსა ზრის ითაც
მუსიკოს	მუსი კ ოს
ჩირაღდანი	ჩირაღდ ანი
ერთობლივი	ერთობლივ ი
ხალებით	ხალ ებით
ზემოქმედებისაგან	ზე მოქმედ ებისაგან
ძაბვის	ძაბ ვის
ოფიციალური	ოფიციალურ ი
ძველ	ძველ
უმოძრაო	უ მოძრა ო
მუსიკალური	მუსი კალ ური
ბრიჯის	ბრიჯ ის
მჭედელი	მ ჭედ ელი
კოალიციის	კო ალიცი ის
სუბსიდიებს	სუბ სიდ იებს
ზევსისა	ზევს ისა
ათენამ	ათენ ამ
დამანგრეველი	დამა ნგრევ ელი
ვარციხის	ვარ ციხ ის
გაყვანა	გა ყვან ა
თანამდებობაც	თანა მდებობ აც
ერთობა	ერთ ობა
სახლი	სახლ ი
ფილმსა	ფილმ სა
ფირმის	ფირმ ის
მაგისთვისაც	მაგ ისთვისაც
დასასრულიდან	დასა სრულ იდან
ტექნიკა	ტექნიკ ა
მოთხოვნილებები	მო თხოვნილებ ები
გაუნათლებელი	გაუ ნათლ ებელი
მყინვარების	მყინვარ ების
ასვლამდე	ა სვლ ამდე
მემკვიდრის	მემკვიდრ ის
ნახსენებია	ნა ხსენებ ია
გემზე	გემ ზე
გააჩნდათ	გაა ჩნდ ათ
მოხიბლულმა	მო ხიბლ ულმა
მაკედონელთა	მა კედონელ თა
საფასურად	სა ფას ურად
ელფერი	ელფერ ი
გამომუშავება	გამო მუშავ ება
გადასატანი	გადასა ტან ი
ძალით	ძალ ით
მუხრანის	მუხ რან ის
ორდერის	ორ დერ ის
ტერეზას	ტერეზა ს
მგრძნობიარე	მ გრძნობ იარე
დამოკიდებულნი	დამოკიდებუ ლნ ი
ეყრება	ე ყრ ება
ორგანიზების	ორგანიზ ების
ფერდინანდმა	ფერდინანდ მა
დაადგეს	და ადგ ეს
დროში	დროშ ი
მხარგრძელი	მხარ გრძელ ი
ასტატის	ა სტატი ს
ბოშათა	ბოშ ათა
კონსენსუსი	კონ სენსუს ი
