გამოსხივება	გამოსხივ ება
დერბი	დერბ ი
შემოარტყა	შემოარტყ ა
მძაფრ	მძაფრ
ედუარდს	ედუარდ ს
საუბარიც	საუბარ იც
კლასიფიცირდება	კლასიფიცი რდება
ხს	ხს
კიევში	კიევ ში
კონსტიტუციის	კონსტიტუცი ის
უდაბნო	უდაბნო
თვლიან	თვლ იან
გათამაშება	გათამაშებ ა
კოლონიალურ	კოლონი ალურ
ანსამბლეა	ანსამბლ ეა
ნიჟნი	ნიჟ ნი
შტატად	შტატ ად
ვანდალების	ვანდალ ების
ხეობასა	ხეობ ასა
გიჟი	გიჟ ი
მკურნალობისა	მკურნა ლობისა
ნანგრევები	ნანგრე ვები
გამოვიდა	გამოვი და
არაბ	არაბ
დამთავრდა	დამთავრ და
დიამეტრის	დიამეტრ ის
ბრეიკი	ბრე იკი
გამოცდილება	გამოცდილ ება
დადეს	დად ეს
დამწერლობაში	დამწერლობ აში
ასვლა	ასვლ ა
თავადი	თავად ი
მანჯურიული	მანჯური ული
მოვლენებზე	მოვლენ ებზე
ინტიმურ	ინტიმ ურ
პენსია	პენსი ა
სასწაულებს	სასწაულ ებს
კედლების	კედლ ების
ვაჟბატონი	ვაჟ ბატონი
გადაწყვიტოს	გადაწყვიტ ოს
ჩაიტანეს	ჩაი ტანეს
იუტა	იუტ ა
მდედრებზე	მდედრ ებზე
უნებართვოდ	უ ნებართ ვოდ
შეუფერხებლად	შეუ ფერხებლად
გარკვევაში	გარკვევ აში
მყინვარებით	მყინვარ ებით
იმიგრაციული	იმიგრაცი ული
უვითარდებათ	უვითარდებ ათ
ამბოხებულები	ამბოხებულ ები
კონტინენტალურ	კონტინენტ ალურ
ქვეით	ქვეით
მფარველობის	მფარველ ობის
უფლებებზე	უფლებ ებზე
ბუდის	ბუდის
მაშტოცის	მა შტოცის
ჩამოხრჩობა	ჩამო ხრჩობა
ანაზღაურებას	ანაზღაურ ებას
ჩათვალა	ჩათვალ ა
მეწყვილე	მე წყვილ ე
სატახტო	სატახტო
ამფიბიებს	ამფიბი ებს
გადაიქცნენ	გადაი ქცნენ
სანჯაყში	სანჯაყ ში
დაეღწია	და ეღწია
დამარხა	დამარხ ა
დაქორწინების	და ქორწინ ების
კლდეები	კლდე ები
სხვადასხვაობა	სხვადასხვა ობა
სტილერი	სტილ ერი
აკრძალულ	აკრძალ ულ
მძლავრია	მძლავრ ია
ჩამოკიდებული	ჩამო კიდებული
აცხადებენ	აცხად ებენ
უძლეველი	უძლ ეველი
თერმოდინამიკური	თერმო დინამიკ ური
რეგულირება	რეგულირ ება
რის	რი ს
განუახლებია	განუახლ ებია
პრეტენდენტთა	პრეტენდენ ტთა
ბანტუს	ბან ტუს
ფულია	ფულ ია
ბიძა	ბიძ ა
ანალოგიურ	ანალოგი ურ
მყინვარებია	მყინვარ ებია
პროფესია	პროფესი ა
ტროპიკული	ტროპიკულ ი
პრივილეგირებული	პრივილეგი რებული
სიქსერსი	სიქსერს ი
შექმნისთანავე	შექმნ ისთანავე
უბოძეს	უბოძ ეს
გათავისუფლებულმა	გათავისუფლ ებულმა
ცეკვა	ცეკვ ა
არტერია	არტერი ა
საიდანაც	სა იდანაც
უხვმოსავლიანი	უხვ მოსავლ იანი
თურქობა	თურქ ობა
მანაც	მან აც
რეგენტად	რეგენტ ად
მსურველთა	მსურველ თა
მთავარმართებლის	მთავარ მართებლის
ძალაუფლებაზე	ძალაუფლებ აზე
ჰუკერი	ჰუ კერი
ქვედანაყოფის	ქვე დანაყოფ ის
აწარმოებენ	აწარმო ებენ
ამოფრქვევები	ამოფრქვევ ები
წყალობა	წყალ ობა
შამანი	შამან ი
კლდეების	კლდე ების
სარჩოს	სარჩ ოს
ჩამოიყვანეს	ჩამო იყვანეს
საკეთილდღეოდ	საკეთილ დღე ოდ
კანონმდებლობა	კანონმდ ებლობა
ოდენობით	ოდენ ობით
გუნდებთან	გუნდ ებთან
ყურზე	ყურ ზე
ავიაცია	ავიაცი ა
ნაყოფზე	ნაყოფ ზე
არტემ	არ ტემ
მოციქულს	მოციქულ ს
ჯაყელების	ჯაყ ელების
ენციკლოპედიები	ენციკლოპე დიები
საროსკიპოში	სარ ოსკიპოში
პაექრობაში	პაექრობ აში
ოსმალო	ოსმალ ო
სოკრატე	სოკრატ ე
ამშვენებდა	ამშვენ ებდა
ბანგლადეშის	ბანგ ლადეშის
ავიახაზები	ავიახაზ ები
იმპულსი	იმპულს ი
რეიგანის	რეი განის
ადგილობრივებს	ადგილობრივ ებს
რეკორდის	რეკორდ ის
მაზრაში	მაზრ აში
მოიქცა	მოი ქცა
ფერმენტაციის	ფერმენტ აციის
იდეოლოგი	იდეოლოგი
მარცვლოვან	მარცვლ ოვან
ექსპერიმენტებში	ექსპერიმენტ ებში
მტევნები	მტევნ ები
სალომეს	სა ლომეს
ხედავენ	ხედ ავენ
კავური	კავ ური
სელიმი	სელიმ ი
აჩუქა	აჩუქ ა
გაყინვის	გაყინ ვის
თემურლენგს	თემურლენგ ს
თანამედროვეობა	თანამედროვ ეობა
სამონეტო	სა მონეტ ო
იხსენებს	იხსენ ებს
კინოგაქირავებაში	კინო გაქირავებაში
მიღწევაში	მიღწევ აში
სხვებზე	სხვ ებზე
არაგონელი	არაგონ ელი
მინერალთა	მინერალ თა
ფეხბურთში	ფეხბურთ ში
გაუსი	გაუ სი
დომენის	დომენ ის
მიოცენში	მიოცენ ში
სამგანზომილებიან	ს ამგანზომილებიან
საშუალი	საშუალ ი
ლეხზირი	ლეხ ზირი
კატეგორიებად	კატეგორი ებად
ვერცხლისწყლის	ვერცხლის წყლის
ჭიშკარი	ჭიშკ არი
პერიოდიკაში	პერიოდ იკაში
პროტექტორატი	პროტექტორა ტი
ქრისტიანობაზე	ქრისტიან ობაზე
ჩამწერ	ჩა მწერ
დაგეგმილი	დაგეგმ ილი
სჭარბობს	ს ჭარბ ობს
რიონისა	რიონ ისა
ყინულნაპირისი	ყინულ ნაპირისი
წყალტუბოს	წყალტუბ ოს
ხეობებითა	ხეობ ებითა
ებრაულმა	ებრა ულმა
მრავალსაუკუნოვანი	მრავალ საუკუნოვანი
დიდები	დიდ ები
არხში	არხ ში
არსენი	არსენ ი
ატომში	ატომ ში
ეპისტოლეთა	ეპისტოლ ეთა
გაჩერდა	გაჩერ და
თეორიებში	თეორი ებში
უდანაშაულოდ	უ დანაშაულ ოდ
დაქალი	დაქალ ი
კურორტია	კურორტ ია
ქართულ	ქართულ
რუთენიუმი	რუთ ენიუმი
უოლტ	უოლტ
მონახაზი	მონახაზ ი
საბჯენ	საბჯენ
შესაძლებელს	შესაძლ ებელს
კამათობენ	კამათ ობენ
მოიკლა	მოიკლ ა
იუნიუს	იუნი უს
იმპერიებს	იმპერი ებს
სიმტკიცის	სიმტკიც ის
მშენებლობისა	მშენებლობ ისა
სომხეთსა	სომხ ეთსა
გაბმული	გა ბმული
არღუნის	არღუნ ის
მატერიკზე	მატერი კზე
ნადგურდებოდა	ნადგურ დებოდა
განიხილებოდნენ	განიხილ ებოდნენ
უარყოფდნენ	უარყოფ დნენ
მადრასის	მად რასის
დასაბამიდან	დასაბამ იდან
მახვილით	მახვილ ით
დასავლეთისაში	დასავლეთი საში
ედიქტით	ედიქტ ით
არქონის	არქ ონის
აზრზე	აზრ ზე
წამოვედით	წამო ვედ ით
მეთიუ	მე თიუ
ფენად	ფენ ად
კლუბიდან	კლუბ იდან
ამართლებს	ა მართ ლებს
მოჭრილ	მოჭრილ
ფიქრი	ფიქრ ი
არგონავტებს	არგონავტ ებს
ფოტოგრაფია	ფოტოგრაფ ია
ხაზგასმით	ხაზგას მით
ზამთარსა	ზამთარ სა
ბიფ	ბი ფ
გული	გულ ი
ჩოხა	ჩოხ ა
ჰაფეზის	ჰაფ ეზის
ავლით	ავლ ით
მომაკვდინებელი	მომაკვ დინ ებელი
პიქსელის	პიქსე ლის
დასვენებული	დასვენ ებული
ნეოპლატონიზმი	ნეო პლატონ იზმი
სიტყვას	სიტყვ ას
ძილის	ძილ ის
წამოიჭრა	წამო იჭრა
უცებ	უც ებ
ზენობია	ზენობ ია
კავშირებზე	კავშირ ებზე
ნაყოფიერი	ნაყოფიერ ი
გაფორმებაში	გაფორმ ებაში
ჩინეთში	ჩინეთ ში
დაამხეს	დაა მხეს
სპეციალობით	სპეციალ ობით
მოგზაურების	მოგზაურ ების
ჯეკ	ჯე კ
იოსელიანმა	იოსელი ანმა
კატონის	კატ ონის
კერძოთ	კერძ ოთ
იერუსალიმის	იერუსალი მის
სიმბოლისტური	სიმბოლ ისტური
ჭიდაობაში	ჭიდა ობაში
მემუარები	მემუარ ები
აბაი	აბა ი
თეთრკანიანთა	თეთრკანია ნთა
პროგრესული	პროგრე სული
გამითიშო	გამ ითიშო
ღირებულ	ღირებულ
მოსახლეობამაც	მოსახლეობა მაც
მწვერვალია	მწვერვალ ია
სპარსელი	სპარსელ ი
ინტერვიუები	ინტერვიუ ები
ტომს	ტომ ს
მერის	მერ ის
ქუდს	ქუდ ს
პარტიით	პარტი ით
როლებს	როლ ებს
შოულობს	შოუ ლობს
განყოფილება	განყოფი ლება
ფენას	ფენ ას
გაიწელა	გაი წელ ა
დაშვებას	დაშვ ებას
ვოკალზე	ვოკალ ზე
საუკეთესოდ	სა უკეთეს ოდ
ტურინში	ტურინ ში
შეგრძნებით	შეგრძ ნებით
შრომატევადი	შრომა ტევად ი
მისული	მისულ ი
ხველა	ხველ ა
ნინომ	ნინ ომ
დაწინაურდნენ	დაწინაურ დნენ
ხარკის	ხარკ ის
შევიდნენ	შევი დნენ
ღმერთს	ღმერთ ს
სუბიექტების	სუბიექ ტების
დაზუსტებული	და ზუსტ ებული
ფორმების	ფორმ ების
ვთქვა	ვთქვ ა
ნიშაში	ნიშ აში
შერაცხა	შერაცხ ა
პრინცს	პრინც ს
სამკაულების	სამკაულ ების
ჩანახატები	ჩანახატ ები
წევრები	წევრ ები
მფარველობა	მფარველ ობა
ეგვიპტელებს	ეგვიპტ ელებს
ოსმალეთმა	ოსმალ ეთმა
პრობლემებს	პრობლემ ებს
ქალებში	ქალ ებში
გალებმა	გალ ებმა
პრინცესა	პრინც ესა
მისკენ	მის კენ
მოსახლენი	მოსახლე ნი
ამქვეყნად	ამ ქვეყნად
მოძმე	მოძ მე
გამოქვაბულს	გამოქვაბულ ს
შევატყვე	შევა ტყვე
თეატრებში	თეატრ ებში
განისაზღვრა	განისაზღვრ ა
სამრეკლოს	სამრეკლ ოს
დაადგინოს	დაადგინ ოს
მოქალაქედ	მოქალაქე დ
ელექტრონები	ელექტრო ნები
ძველები	ძველ ები
კონცერტის	კონცერტ ის
თუხარელი	თუ ხარ ელი
ნაკეთობანი	ნაკეთობ ანი
უღარიბეს	უღარიბ ეს
ადრექრისტიანული	ადრე ქრისტიან ული
შეემუშავებინა	შეე მუშავებინა
მხიარული	მხი არული
მონაწილე	მონაწილე
სიით	სი ით
შეგუებული	შეგუ ებული
ყბის	ყბ ის
კობალტის	კო ბალტის
სფეროშიც	სფერო შიც
მარხავდნენ	მარხ ავდნენ
გლეხები	გლეხ ები
შენარჩუნების	შენარჩუნ ების
ადრიანემ	ადრია ნემ
გამიჯვნის	გამიჯვნ ის
გარიგებაში	გარიგებ აში
არაბებთან	არაბ ებთან
გავრცელებამ	გავრცელ ებამ
მიწოდების	მიწოდ ების
ნა	ნა
ოპერაციულ	ოპერაც იულ
ნმ	ნმ
წინაპირობას	წინაპირობა ს
ენებიდან	ენ ებიდან
სვიფტის	სვი ფტის
ლიბერალურ	ლიბერალ ურ
დაუყენდა	დაუ ყენდა
ოლდენბურგის	ოლ დენბურგის
გონების	გონ ების
მონასტერთან	მონასტერ თან
ტირიფის	ტი რიფის
ციკლონი	ციკლონ ი
მონარქის	მონარქ ის
სომხურ	სომხ ურ
მდევარი	მდევარ ი
მეორენი	მეორე ნი
არსს	არს ს
ნომერ	ნომერ
სტივენსი	სტივენს ი
დილანის	დილ ანის
ყიდიან	ყიდ იან
სარიტუალო	სა რიტუალ ო
თვლების	თვ ლების
ინგლისურიდან	ინგლის ურიდან
ივ	ივ
გარღვევის	გარღვე ვის
კოლეგა	კოლეგ ა
პიესებში	პიეს ებში
ძველებური	ძველებ ური
პანთეონი	პანთე ონი
შიხუანდის	ში ხუან დის
იტალიაში	იტალი აში
ძნელდება	ძნელ დება
ვარგისია	ვარგის ია
პროცესორის	პროცეს ორის
შესრულებულა	შესრულებულ ა
ჯენერალ	ჯე ნერალ
ბუნდესლიგის	ბუნდესლიგ ის
კონსოლიდაცია	კონსოლიდ აცია
შეტაკება	შეტაკებ ა
წყვილთა	წყვილ თა
ახალწვეული	ახალ წვეული
შემოავლო	შემოავლ ო
ქაიხოსროს	ქაიხოსრო ს
წარჩინებული	წარჩინ ებული
გამოუყო	გამოუ ყო
სალექციო	სა ლექცი ო
მიწების	მიწ ების
ურბნისის	ურბ ნისის
უჩვეულოდ	უჩვეულ ოდ
ბუქარესტი	ბუქარე სტი
დეივისს	დეივის ს
გააგზავნა	გააგზავნ ა
მართვა	მართვ ა
იმედოვნებდნენ	იმედოვნ ებდნენ
დასასრულისთვის	დასასრულ ისთვის
სანაპიროების	სანაპირ ოების
ანატომიას	ანატომ იას
ქვეყნებისათვის	ქვეყნებ ისათვის
კორდილიერების	კორდილი ერების
ბუნებრივმა	ბუნებრივ მა
ციპრასი	ციპ რას ი
დაიდგა	დაი დგა
მანჩესტერული	მანჩესტ ერული
კალციუმისა	კალციუმის ა
ჩამოაგდო	ჩამო აგდო
ორთქლით	ორთქლ ით
პატრიკის	პატრი კის
აჩერებდა	აჩერ ებდა
უანდერძა	უ ანდერძ ა
გასტროლები	გასტრო ლები
ბათუმის	ბათუმ ის
მართლმადიდებელმა	მართლმადიდებ ელმა
ალექსანდრე	ალექსანდრ ე
ქვედაზე	ქვედ აზე
ტურ	ტურ
დედობრივი	დედ ობრივი
საწარმო	საწარმო
მათემატიკურ	მათემატი კურ
ლუსის	ლუს ის
ზოგადსაგანმანათლებლო	ზოგადსა განმანათლე ბლო
კლუბში	კლუბ ში
საოცარ	საოც არ
ბატონყმობის	ბატონყმ ობის
უღალატეს	უღალატ ეს
ნაწილია	ნაწილ ია
ჩამონადენი	ჩამონად ენი
იდეა	იდე ა
მოტივირებული	მოტივ ირებული
ტელურიდი	ტე ლურიდი
ძლიერს	ძლიერ ს
ფერენც	ფერენ ც
დახმარებოდა	დახმარ ებოდა
გამხმარი	გამ ხმარი
იყარა	ი ყარა
ტაჯიკეთის	ტაჯიკეთ ის
ფატმა	ფატ მა
დაბრკოლების	დაბრკოლ ების
დახვრეტა	დახვრეტ ა
ლიბერალების	ლიბერალ ების
მსვლელობის	მსვლელ ობის
ჟოზე	ჟო ზე
რუსებმა	რუს ებმა
თანმიმდევრობის	თანმიმდევ რობის
ოფიცრებთან	ოფიცრ ებთან
უნგრეთმა	უნგრ ეთმა
შენახულია	შენახ ულია
პოლინეზიაში	პოლინეზი აში
მიბმული	მი ბმული
ხორენაცი	ხორენაც ი
მაღალმთის	მაღალმთ ის
ფილიპის	ფილიპ ის
შეუწყოს	შეუწყ ოს
ოთხმა	ოთხ მა
კაცია	კაც ია
ბიუჯეტში	ბიუჯეტ ში
ითარგმნება	ითარგმნ ება
ელას	ელ ას
ფერის	ფერ ის
კუნძულად	კუნძულ ად
დაითანხმა	დაი თანხმ ა
სანდენსის	ს ანდ ენსის
ელისაბედი	ელისაბედ ი
ცხოველად	ცხოველ ად
ზემოთხსენებული	ზემოთ ხსენებული
ნაამბობი	ნა ამბობ ი
დაატყდა	დაა ტყდა
მოდგმას	მოდგმ ას
საქართველოდან	სა ქართველ ოდან
მოდერნისტული	მოდერნ ისტული
შესუსტება	შესუსტ ება
კვადრატს	კვადრატ ს
უკაბელო	უ კაბელო
წვერა	წვერ ა
ვაგზალი	ვა გზალი
ტრევორ	ტრე ვორ
გმირებით	გმირ ებით
დავები	დავ ები
იზოტოპების	იზოტოპ ების
დაავადება	დაავადება
დუელი	დუ ელი
ნივთი	ნივთ ი
ბოროტმოქმედი	ბოროტ მოქმედი
კალენდარს	კალენდ არს
სპეცდანიშნულების	სპეც დანიშნუ ლების
ქუსლებთან	ქუსლ ებთან
სანდინოს	სანდ ინოს
ფანი	ფ ანი
აბულაძე	აბულ აძე
გეის	გე ის
დაუღალავად	დაუღალ ავად
ბრიუს	ბრიუს
მიმართვის	მიმართ ვის
პატიებას	პატი ებას
პირველში	პირველ ში
ფანჯრისას	ფანჯრი სას
დაამტკიცეს	დაამტკიც ეს
ჩამოყალიბდნენ	ჩამოყალიბ დნენ
ქვეყნებიდან	ქვეყნებ იდან
ფარს	ფარ ს
კალთაზე	კალთ აზე
ბაგრატმა	ბაგრატ მა
გაასახლეს	გაა სახლეს
ნიდერლანდის	ნიდერლანდ ის
სანდერლენდში	სანდერლენდ ში
ქვევრი	ქვევ რი
თვითმყოფადობის	თვითმყოფა დობის
პერეს	პერ ეს
მამაკაცთა	მამაკაც თა
შეფასების	შეფასებ ის
ტორპედოში	ტორპე დოში
ქარჩოხის	ქარ ჩოხის
გამავრცელებელ	გამავრცელე ბელ
გამოცემაც	გამოცემ აც
რეფლექსები	რეფლექს ები
სამრეკლო	სამრეკლ ო
ეკლესიასა	ეკლესი ასა
ინტერესებში	ინტერეს ებში
მხედველობა	მხედველობა
დაიქირავა	დაიქირავ ა
ვაკანსიაზე	ვაკან სიაზე
სენაკები	სენაკ ები
უმდიდრესი	უმდიდრ ესი
იუსტინიანეს	იუსტინია ნეს
ჰუკის	ჰუ კის
მორიაში	მორი აში
სოფელთან	სოფელ თან
ჩეჩნეთში	ჩეჩნეთ ში
უფლებამოსილებით	უფლებამოს ილებით
აქტები	აქტ ები
რელიგიაში	რელიგი აში
დახვრეტის	დახვრეტ ის
კოლექტივთან	კოლექტივ თან
ურთიერთობებზე	ურთიერთობ ებზე
საპატარძლოს	სა პატარ ძლოს
ბაზაზეც	ბაზ აზეც
თაღები	თაღ ები
არიენი	არი ენ ი
გადაურჩება	გადაურჩ ება
მიზნით	მიზნ ით
მოხვდებიან	მოხვ დებიან
დართ	დართ
პიესის	პიეს ის
ეკლესიებს	ეკლესი ებს
დაიტბორა	დაი ტბორა
შემთხვევის	შემთხვე ვის
საქარავნო	სა ქარავ ნო
გატანის	გატან ის
თეატრმა	თეატრ მა
აზევებული	აზევ ებული
აბრაამ	აბრაამ
უსჯულოებმა	უსჯულო ებმა
კმ	კმ
კენჭი	კენჭ ი
ფილიმონ	ფ ილიმონ
რელიგიურმა	რელიგი ურმა
ცხოველური	ცხოველ ური
საფასური	საფასუ რი
ფურცლის	ფურც ლის
გუმბათით	გუმბათ ით
გამოვლინებაა	გამოვლინ ებაა
განწყობას	განწყობ ას
ნაშრომზე	ნაშრომ ზე
კლასიფიცირება	კლასიფიცი რება
გმირები	გმირ ები
გამოსაშვებ	გამოსა შვებ
დედამისს	დედამის ს
ბიგ	ბი გ
კარპატების	კარპატ ების
ლარსი	ლარს ი
ნაწარმოების	ნაწარმოებ ის
სოფია	სოფი ა
ოპერაციები	ოპერაც იები
თეოდორიხ	თეოდო რიხ
პალესტინაში	პალეს ტინაში
რუსულად	რუს ულად
მოქანდაკე	მოქანდაკ ე
განმათავისუფლებელ	განმათავისუფლ ებელ
აღმოსავლეთისაკენ	აღმოსავლ ეთისაკენ
გახანგრძლივება	გა ხანგრძ ლივება
მინოსის	მ ინოსის
გაუკეთებია	გაუკეთ ებია
შენობაა	შენობ აა
ჩამოვარდა	ჩამოვარდ ა
ეკო	ეკო
უროშ	ურ ოშ
გაფრთხილება	გა ფრთხილ ება
ბასის	ბას ის
აშენდება	აშენ დება
თომასი	თომა სი
გამოფენებს	გამოფენ ებს
მიგრაციული	მიგრაცი ული
ასახულია	ასახ ულია
კანდიდატს	კანდიდა ტს
გამოსახულებებია	გამოსახულებებ ია
გაენადგურებინათ	გაენადგურები ნათ
მაჟორიტარული	მაჟორიტარულ ი
ვებსაიტი	ვებ საიტ ი
განშტოებაზე	განშტო ებაზე
ზამთრითა	ზამთრ ითა
მიმზიდველს	მიმზიდვე ლს
საჯარიმოში	საჯარ იმოში
სათაურს	სათაურ ს
სანატორიუმი	სანატორიუმ ი
რითმული	რითმ ული
მეორეჯერ	მეორე ჯერ
გურულების	გურულ ების
აგნესა	აგნე სა
ნახშირბადი	ნახშირბად ი
მეორად	მეორ ად
ყელისა	ყელ ისა
შეყვანის	შეყვან ის
ასლების	ასლ ების
ღონისძიებები	ღონისძი ებები
საგანი	საგან ი
საშინლად	სა შინ ლად
დარიოსის	დარიოს ის
საძიებლად	საძიებ ლად
პაპმა	პაპ მა
ხასიათისა	ხასიათ ისა
აწყობს	აწყობ ს
კურთხეულ	კურთხე ულ
საჩუქრების	საჩუქ რების
უკავშირებენ	უკავშირ ებენ
ჩამომიტანა	ჩამო მიტანა
ბელორუსია	ბელორ უსია
მოსამზადებელ	მოსამზად ებელ
ხარების	ხარ ების
ხტება	ხტ ება
ადამიანისაგან	ადამიან ისაგან
სენ	სენ
გარნიზონი	გარნიზონ ი
ლეჟავა	ლეჟ ავა
ლინის	ლინ ის
პიროლიზის	პირო ლიზის
ფორდის	ფორდ ის
ორდენებითა	ორდენ ებითა
ფრონტს	ფრონტ ს
ქსოვა	ქსოვ ა
თავდასხმისაგან	თავდასხმ ისაგან
სპეც	სპეც
რობენის	რობენ ის
სიგარეტში	სიგარე ტში
შესამცირებლად	შესა მცირებლად
მარცვლის	მარცვლ ის
ჰილში	ჰილ ში
პლატოს	პლატო ს
ბევრნი	ბევრ ნი
გაბი	გაბ ი
ამთავრებენ	ამთავრ ებენ
ჯორჯიის	ჯორჯ იის
მეორეს	მეორ ეს
დაიბარეს	დაიბა რეს
ანდრონიკოვი	ანდრონიკ ოვი
ამისათვის	ამ ისათვის
გაჩენილი	გაჩენილ ი
პოტენციალი	პოტენ ციალი
თეირანში	თეირან ში
ბრიტანელების	ბრიტან ელების
ტემპერამენტის	ტემპერამენტ ის
მანსურ	მან სურ
წყალსაცავში	წყალსაც ავში
შეუქმნიდა	შეუქმნ იდა
ხურავს	ხურავს
შთაბეჭდილების	შთაბეჭდილ ების
პისაროს	პისარო ს
ალიზის	ალიზ ის
თარგმანები	თარგმან ები
გასროლით	გასროლ ით
განსასვენებელი	განსასვენ ებელი
ტაილერი	ტაილ ერი
გაუარესების	გაუარეს ების
ცნობენ	ცნობ ენ
ბუმი	ბუ მი
პოზნანის	პოზ ნანის
ადგილებით	ადგილ ებით
გამხდარიყო	გამხდარ იყო
მელნის	მელ ნის
მომწამვლელი	მომწამვლ ელი
სანაოსნო	სანაოსნო
კოპენჰაგენის	კოპენჰა გენის
გაცნობა	გაცნობ ა
თევზს	თევზ ს
პატარებს	პატარ ებს
ტექნოგენური	ტექნო გენური
აგვისტოში	აგვისტ ოში
ჩაკეტეს	ჩაკეტ ეს
თაქთაქიშვილის	თაქთაქიშვი ლის
ბრიუსის	ბრიუს ის
ტელური	ტე ლური
დასტურლამალი	დასტურ ლამალი
იფეთქა	ი ფეთქ ა
ფრაიბურგის	ფრაი ბურგ ის
ჯდომა	ჯდომ ა
ნიკოს	ნი კო ს
ჭრელი	ჭრ ელი
ჯაიანთსის	ჯაიანთ სის
გამომცემლობამ	გამომცემლობ ამ
კოჭლი	კოჭ ლი
წამით	წამ ით
გენერალმა	გენერალ მა
ჩამოყალიბდა	ჩამოყალიბ და
პერუს	პერუ ს
ნოველა	ნოველ ა
წერილიდან	წერილ იდან
საშობაო	საშობაო
შეტანილი	შეტან ილი
პანიპატის	პან იპატის
ბიჭებს	ბიჭ ებს
ბანაკებს	ბანაკ ებს
უთმობენ	უთმ ობენ
დრამების	დრამ ების
მოიცავენ	მოიცავ ენ
შემოკლ	შემოკლ
ბიოგრაფის	ბიოგრაფი ს
განსასაზღვრად	განსა საზღვრ ად
დახრილ	დახრ ილ
გამოსახულებებს	გამოსახულებებ ს
დასცინის	დასცინ ის
მეტალთა	მეტალ თა
ერექტუსის	ერექტ უსის
შესადგენად	შესა დგენად
წყალგამყოფზე	წყალგა მყოფზე
სარდლობდნენ	სარდლ ობდნენ
სარწმუნოებაზე	სარწმუნო ებაზე
წერტილამდე	წერტილ ამდე
სივრცეა	სივრცე ა
კუდზე	კუდ ზე
მელიქი	მელიქი
ნაყოფიერების	ნაყოფიერ ების
გააქრისტიანა	გაა ქრისტიან ა
სააბატოს	სააბატო ს
შეგნების	შეგნ ების
პიროსი	პიროს ი
შეუერთდება	შეუერთ დება
პრიალა	პრი ალა
ქვეჟანრი	ქვე ჟანრ ი
ხელსაწყოების	ხელსაწყო ების
ჯორი	ჯო რი
წესდება	წეს დება
უშვებენ	უშვ ებენ
აგროვებენ	აგროვ ებენ
პლატონის	პლატონ ის
საშუალო	საშუალ ო
მიზიდულობის	მიზიდ ულობის
მეგობარია	მეგობარ ია
ასაკისაა	ასაკ ისაა
კუჭი	კუჭ ი
ტანბრეცილი	ტან ბრეცილი
აგვირგვინებს	აგვირგვინ ებს
გულგრილი	გულგრ ილი
წარმომადგენლებით	წარმომადგენ ლებით
გადმოგვცემენ	გადმოგვცემ ენ
მურის	მურ ის
პოლონეთს	პოლონეთ ს
მილუოკი	მილუოკ ი
საჰარის	სა ჰარის
სამნი	სამნი
არსებით	არსებით
ცნობებით	ცნობ ებით
აჯანყებულმა	აჯანყებულ მა
ბიძაშვილები	ბიძაშვი ლები
განათლებით	განათლ ებით
კაცნი	კაც ნი
ექადიის	ექა დიის
ტიჩინოს	ტი ჩინოს
მარტყოფის	მარტყოფ ის
ლამაზია	ლამაზ ია
გადმოსახლდნენ	გადმოსახლ დნენ
ავსტრალოპითეკ	ავსტრალოპითე კ
მაღალშემოსავლიანი	მაღალ შემოსავლ იანი
აღებული	აღ ებული
ცხელა	ცხელ ა
ჭავჭავაძის	ჭავჭავაძის
ჯოზეფ	ჯო ზეფ
ბებიაჩემთან	ბებია ჩემთან
კოლინზი	კოლინზ ი
პარალელურ	პარალე ლურ
ტანსაცმლის	ტან საცმლის
ეიკონი	ეიკონ ი
გმირს	გმირ ს
დუშანის	დუშ ანის
გარბომ	გარბ ომ
მდელოები	მდელო ები
აღნიშვნისთვის	აღნიშვნ ისთვის
რეინოლდსი	რეინოლდს ი
სსრკს	სსრკ ს
ჯგუფები	ჯგუფ ები
მოვლენებს	მოვლენ ებს
წყალბადი	წყალბად ი
კვაზიმოდოს	კვაზიმო დოს
ყუთს	ყუთ ს
იუწყებოდა	იუწყ ებოდა
თიხა	თიხ ა
გაიჩინა	გაი ჩინა
შმიდტი	შ მიდტი
აფრიკანუსი	აფრიკან უსი
მამასახლისი	მამასახლის ი
შეჯამებულია	შეჯამ ებულია
მიახლოება	მიახლო ება
მოკავშირეებთან	მოკავშირ ეებთან
ჯოუნსი	ჯოუნს ი
მანჩესტერი	მანჩესტ ერი
საღი	ს აღი
დანარჩენები	დანარჩე ნები
კიროსმა	კიროს მა
ოქსფორდი	ოქსფორდ ი
იტალიამ	იტალი ამ
მთიულეთში	მთიულ ეთში
ნაწარმს	ნაწარმ ს
იარაღს	იარაღ ს
უღელტეხილს	უღელტეხილ ს
ცერემონიებში	ცერემონი ებში
ლიდერია	ლიდერ ია
ფუნქციებით	ფუნქცი ებით
ტასმანის	ტასმანი ს
სიღრმით	სიღრმ ით
ალეურის	ალე ურის
ჩარიცხეს	ჩარიცხ ეს
მხატვრებს	მხატვრ ებს
ფილმისათვის	ფილმ ისათვის
უკმაყოფილონი	უკმაყოფი ლონი
მოვლენებამდე	მოვლენ ებამდე
შესაცვლელად	შესა ცვლელად
მცირერიცხოვანი	მცირე რიცხოვანი
ხშირი	ხშირ ი
ამოვარდა	ა მოვარდ ა
მისთვის	მ ისთვის
