გამოსხივება	გამო სხივ ება
დანიშნულებისაა	და ნიშნულ ებისაა
საქართველოსთან	საქართველო სთან
მაყურებლების	მა ყურებლ ების
აუზებს	აუზ ებს
წესში	წეს ში
გააძევეს	გაა ძევ ეს
მიას	მი ას
ზეწოლას	ზეწოლ ას
სტიბიუმის	სტიბ იუმის
მტკიცება	მტკიცებ ა
ტყუპისცალი	ტყუპ ისცალი
ირჩევდნენ	ირჩევ დნენ
გააძევა	გაა ძევ ა
დასახული	და სახ ული
არქეოლოგიურ	არქეოლოგ იურ
მონაწილეობას	მონაწილე ობას
ნართების	ნა რთ ების
დაინიშნა	დაი ნიშნ ა
დახატა	და ხატ ა
ოჯახური	ოჯახ ური
ბულბული	ბუ ლბ ული
როსი	რ ოსი
მასწავლებელია	მა სწავლებელ ია
ახალგაზრდული	ახალგაზრ დ ული
წყალბურთის	წყალ ბურთ ის
დადებითად	და დებ ითად
სამიჯნურო	სა მიჯნ ურო
სწავლების	სწავლ ების
შემქნელი	შე მქნ ელი
ევოლუციურ	ევოლუც იურ
გოლგოთის	გოლ გოთ ის
წერდა	წერ და
ირეკლება	ი რეკლ ება
მოვყვები	მო ვყვ ები
კომუნებად	კომუნ ებად
საწვავად	სა წვავ ად
აცტეკები	აცტეკ ები
გაიქცნენ	გა იქც ნენ
დაიყვანება	და იყვან ება
მათემატიკოსის	მა თემატიკ ოსის
მოახერხებს	მო ახერხ ებს
ჯიშებია	ჯიშ ებია
ფუნქციაა	ფუნქცი აა
უმასპინძლა	უმა სპინძლ ა
გამოარჩევს	გამო არჩევ ს
ედმუნდი	ედმუნდ ი
თბილისელ	თბილის ელ
მოღვაწეობისათვის	მო ღვაწეობ ისათვის
სენაკის	სენაკ ის
ამოზნექილი	ამო ზნექილ ი
დახვეწილ	და ხვეწ ილ
კიშინიოვის	კი შინ იოვის
გამომცემლობას	გამო მცემლობ ას
სმითსონის	სმით სონის
ვიანის	ვ იანის
ადამის	ადამ ის
სამეთვალყურეო	სამე თვალყურე ო
ციხესიმაგრეს	ციხესიმა გრე ს
სილამაზეს	სი ლამაზ ეს
ტესტირების	ტესტ ირების
სოციალიზმი	სოციალ იზმი
ძალი	ძალ ი
გრიგოლ	გრიგოლ
დასრულებულ	და სრულ ებულ
ელექტროქიმიური	ელექტრო ქიმი ური
გამართეს	გა მართ ეს
უცხოელებისათვის	უცხოელ ებისათვის
შეფასებებისა	შე ფასებ ებისა
ცოლს	ცოლ ს
ბლუზს	ბლუზ ს
ოქროსი	ოქრ ოსი
მართალთა	მართ ალ თა
მოვლენას	მო ვლენ ას
კუნა	კუნ ა
სიმღერიდან	სი მღერ იდან
მოძიების	მო ძიებ ის
საღებავის	სა ღებავ ის
ფირფიტა	ფირფიტ ა
შეზღუდულია	შე ზღუდ ულია
თეთრკანიან	თეთრკანიან
სპუტნიკ	ს პუტნიკ
დროულად	დრო ულად
შექმნისათვის	შე ქმნ ისათვის
ევრაზიაში	ევრაზ იაში
ივნისს	ივნის ს
ფრონტზე	ფრონტ ზე
ქალას	ქალ ას
ჰერცოგს	ჰერცოგ ს
განმანათლებლობის	განმა ნათლებ ლობის
ყრილობებს	ყრილობ ებს
ვოლფგანგ	ვოლფ განგ
მკვლელობამდე	მკვლელობ ამდე
შობა	შობ ა
ხელმეორე	ხელ მეორე
ქორწინება	ქორწინებ ა
ჰემ	ჰემ
ფერებით	ფერ ებით
ფარაონ	ფარაონ
ჩაშალა	ჩა შალ ა
ენოქი	ე ნოქ ი
დენის	დენ ის
იქნება	იქნ ება
ჟურნალში	ჟურნალ ში
ცილინდრი	ცილინდრ ი
სპარსულად	სპარს ულად
შრი	შრ ი
კლიმატს	კლიმატ ს
აუღია	ა უღ ია
გაცივებისას	გა ცივ ებისას
ინტერვალებით	ინტერვალ ებით
ნერსეს	ნერს ეს
მოხაზულობის	მო ხაზულობ ის
ფერმების	ფერმ ების
სიარულს	სიარულ ს
შახტებში	შახტ ებში
დეივ	დეივ
მწერლობას	მწერლობ ას
თანამშრომელი	თანამშრომ ელ ი
ტანჯვის	ტანჯვ ის
ორდენითა	ორდენ ითა
სტილზე	სტილ ზე
იზეთბეგოვიჩმა	იზეთბეგოვიჩ მა
გლუვი	გლუვ ი
კოლექტივში	კოლექტივ ში
ობი	ობ ი
ორად	ორ ად
გონებაში	გონებ აში
სინათლით	სი ნათლ ით
წყალმცენარეები	წყალმცენა რ ეები
ბეჭდვა	ბეჭდვ ა
სპარსელების	სპარსელ ების
ჯოჯოხეთი	ჯოჯოხეთ ი
პირებისთვის	პირ ებისთვის
დასამყარებლად	დასა მყარ ებლად
გასტროლებზე	გა სტროლებ ზე
დაარსების	და არს ების
უძღვნიან	უ ძღვნ იან
ნაკარნახევი	ნაკარნა ხევ ი
ფოთი	ფოთ ი
აღჭურვეს	აღ ჭურ ვეს
გალავანი	გა ლავან ი
ცილები	ცილ ები
ბებიის	ბები ის
მდიდრდებოდა	მდიდრ დებოდა
ჰარალდ	ჰა რ ალდ
პოლარიზაცია	პოლარ იზაცია
უარყოფდა	უარყოფ და
აღება	ა ღებ ა
ბიპედალიზმის	ბიპედა ლ იზმის
თეთრიწყაროს	თეთრი წყარო ს
საბჭოს	საბჭო ს
სიმცირის	სი მცირ ის
საუბრების	საუბრ ების
აშლილობა	ა შლილ ობა
ესტრადა	ესტრად ა
მტკიცებულებები	მტკიცებულებ ები
წახალისება	წა ხალის ება
აცტეკთა	აცტეკ თა
ინტუიცია	ინტუი ცი ა
ეყრდნობოდა	ე ყრდნობ ოდა
წევრს	წევრ ს
გაიგეს	გა იგ ეს
სასიმღერო	სასი მღერ ო
უმაღლესმა	უ მაღლ ესმა
ბეჭდავს	ბეჭდ ავს
მძღოლის	მ ძღოლ ის
ჩააბარეს	ჩა აბარ ეს
სექტემბრისთვის	სექტემბრ ისთვის
ამჟამადაც	ამჟა მ ადაც
დომინირებდნენ	დომინირ ებდნენ
ინტეგრირებულ	ინტე გრ ირებულ
შემახსენე	შემ ახსენ ე
აჯანყებები	აჯანყ ებები
სიცივე	სი ცივ ე
მცენარეებთან	მცენარე ებ თან
შემოწმების	შე მოწმ ების
კინოსა	კინო ს ა
შობიდან	შობ იდან
აზრები	აზრ ები
შემოჭრის	შემო ჭრ ის
ბედნიერებას	ბედნიერ ებას
მეოთხედფინალამდე	მეოთხედფინა ლ ამდე
იხარჯება	ი ხარჯ ება
დაინტერესებულნი	დაი ნტერეს ებულნი
აჭარბებდა	ა ჭარბ ებდა
მერად	მერ ად
ატლასი	ატლას ი
სახელმწიფოებრივი	სა ხელმწიფო ებრივი
უბრძანეს	უ ბრძან ეს
გაგებით	გა გ ებით
ნედლეულის	ნედლ ეულის
პიროვნებაზე	პიროვნებ აზე
ბარბაროსების	ბარბაროს ების
საჭიროა	სა ჭირ ოა
სიმძლავრის	სი მძლავრ ის
თაღი	თაღ ი
ღრმულში	ღრმულ ში
ნაწყვეტებს	ნა წყვეტ ებს
შაჰ	შაჰ
მასები	მას ები
პეტრიწონის	პეტრიწ ონის
კომპლექსი	კომპლექს ი
მომღერლებს	მო მღერ ლებს
ნაკლავის	ნა კლავ ის
პოლიტიკურ	პოლიტიკ ურ
რატიფიკაცია	რატი ფიკაცი ა
ბრუკს	ბრუკ ს
ერიქსონის	ერიქ სონის
სერგო	სერგ ო
უილიამის	უილიამ ი ს
ლიტერატურასა	ლიტერატურ ასა
სოციალისტურ	სოციალ ისტურ
სტოუნის	სტოუნ ის
პან	პ ან
საატესტატო	სა ატესტატ ო
სამართალი	სამართ ალი
ტრანსის	ტრანს ი ს
სამხრ	სა მხრ
არაჩვეულებრივი	არა ჩვეულებრივ ი
დრეზდენში	დრეზ დენ ში
კაპიტანს	კაპიტან ს
ნისლიანი	ნისლ იანი
შტორმი	შტორმ ი
უნივერსიტეტს	უ ნივერსიტეტ ს
კაშხლის	კაშხ ლის
ბაყაყის	ბაყაყ ის
დრამატურგიის	დრამა ტურგი ის
მოვალეობასაც	მო ვალეობ ასაც
მომხდარ	მომხდა რ
მაშ	მა შ
ჩადენა	ჩა დენ ა
საპროტესტო	ს აპროტესტ ო
სასამართლოები	სა სამართლო ები
საცავს	საცავ ს
დაუმკვიდრდა	დაუ მკვიდრ და
კოროზიას	კოროზი ას
სტეიტ	სტ ეიტ
გაკვეთილების	გა კვეთილ ების
გერმან	გერმა ნ
თათართა	თათ ართა
ატლანტა	ატლანტ ა
ცეკვებს	ცეკვ ებს
რაიონისაგან	რაიონ ისაგან
ბრიტანულმა	ბრიტან ულმა
თანაგუნდელებთან	თანა გუნდელ ებთან
რაციონალურ	რაციონალ ურ
არგუნა	არგ უნა
თანმიმდევრულად	თანმიმდევრ ულად
საზიარო	სა ზიარ ო
ხეობიდან	ხეობ იდან
დისკიანი	დისკ იანი
კომპლექს	კომპლექ ს
მოძრაობს	მო ძრაობ ს
ინტერესდება	ი ნტერეს დება
მექსიკაში	მე ქსიკ აში
ტელეარხ	ტელეარხ
დაუდო	და უდ ო
მტრებისაგან	მტრ ებისაგან
გარიგებების	გა რიგ ებების
მოახერხებენ	მო ახერხ ებენ
დეციუს	დეციუს
ლუსიას	ლუსი ას
ტერიტორიულ	ტერიტორი ულ
გადმოვიდნენ	გადმო ვ იდნენ
თაობაში	თაობ აში
მსვლელობას	მსვლელობ ას
პარკმა	პარკ მა
სარტყლის	სა რტყლ ის
ზიდანმა	ზიდან მა
სადღაც	სა დ ღაც
ელი	ელ ი
გორში	გორ ში
ჯიშს	ჯიშ ს
ჰოკეის	ჰოკე ის
არქივში	არქივ ში
მონტესუმა	მონტე სუმ ა
უღმრთოებმა	უ ღმრთო ებმა
ვოლდემორის	ვოლდემო რ ის
თვითმფრინავით	თვითმფრინა ვ ით
ჯგუფებში	ჯგუფ ებში
ბრემენის	ბრე მ ენის
გარდამავალ	გარდა მავალ
იმუშავებდა	ი მუშავ ებდა
ფორმაში	ფორმ აში
შავად	შავ ად
ამუშავდა	ა მუშავ და
ყურად	ყურ ად
მმართველმა	მმართვე ლ მა
ჰორმონი	ჰორმონ ი
ანტარქტიდის	ანტარქტი დ ის
ადიოდნენ	ა დიოდნენ
ბრტყელია	ბრტყელ ია
ხანძთელის	ხანძთელ ის
ჰენი	ჰ ენი
დადასტურებულ	დადა სტურ ებულ
კომიქსების	კომიქს ების
ჰილარი	ჰილ არი
ფარსადან	ფარ სადან
ხარულის	ხარულ ის
თასისთვის	თას ისთვის
ამარცხებს	ა მარცხ ებს
სიმღერებისთვის	სი მღერ ებისთვის
ზეწოლით	ზეწოლ ით
ოდისეა	ოდისე ა
ტბას	ტბ ას
წიგნებით	წიგნ ებით
ასლის	ასლ ის
ძირეულად	ძირეულ ად
პოლიტექნიკურ	პოლი ტექნიკ ურ
სიგარეტის	სი გარეტ ის
ახლა	ახლ ა
გადაიწია	გადა იწი ა
მათკენ	მა თ კენ
ჩვეულებისამებრ	ჩვეუ ლებ ისამებრ
თარგმნილია	თარგმნ ილია
გამოიყენებიან	გამო იყენ ებიან
მიმდევარი	მიმ დევარ ი
მწკრივს	მწკრივ ს
ბერნარდ	ბერნა რდ
დაფიქსირება	და ფიქსირ ება
დაქვეითება	და ქვეით ება
შამანის	შამან ის
შინ	შინ
ცოლ	ცოლ
მინდორზე	მი ნდორ ზე
ნორვეგიული	ნორვეგი ული
სომეხ	სომეხ
მეტით	მეტ ით
გამუდმებული	გამუდმე ბულ ი
პოეტიკის	პოეტ იკის
არაბულიდან	არაბულ იდან
სალოცავი	სალოცავ ი
ატრიბუტები	ა ტრიბუტ ები
ბოტასები	ბოტ ას ები
გორაკი	გორაკ ი
კულტურების	კულტურ ების
ტექნოლოგიურ	ტექნოლოგ იურ
ღარიბ	ღარიბ
ნავსადგურს	ნავსა დგურ ს
ფორმულაა	ფორმულ აა
აჯანყებულთა	აჯანყებულ თა
ჩაცმულობას	ჩაცმულ ობას
ამოწყვიტა	ამო წყვიტ ა
ფონეტიკური	ფონეტიკ ური
ქარიშხალს	ქარიშხალ ს
ცილინდრული	ცილინდრ ული
მოვალეობები	მო ვალეობ ები
ველისა	ველ ისა
სათოფურებია	სა თოფურ ებია
შედგენისას	შე დგენ ისას
ჯონსმა	ჯონს მა
ნიკარაგუა	ნიკარაგუ ა
დეციუსის	დეციუს ის
დასაშვებად	დასა შვებ ად
გზადაგზა	გზადა გზ ა
ლეონარდო	ლეონარდ ო
ნატო	ნატ ო
მატარებლით	მა ტარებლ ით
ჯილი	ჯ ილი
მთლიანობას	მ თლიან ობას
სოციუმი	ს ოც იუმი
სტარტის	სტარტ ის
ალასკის	ალასკ ის
რაიონში	რაიონ ში
რუნდშტეტი	რუნდშტეტ ი
ვითარ	ვითარ
სტიქიას	სტიქ იას
ბატისტ	ბატისტ
ყვირილი	ყვირ ილი
ნაგებობას	ნა გებობ ას
საუკუნისა	სა უკუნ ისა
ჯარზე	ჯარ ზე
კანტატები	კანტა ტებ ი
ანთროპომორფული	ანთროპო მორფ ული
კადრების	კადრ ების
გადაჰყავდა	გადა ჰყავ და
გარემოების	გა რემო ების
მისგან	მ ისგან
დაამჩნია	და ამჩნი ა
აუგსბურგის	აუგ სბურგის
უმნიშვნელოვანეს	უ მნიშვნელოვან ეს
თანაავტორი	თანა ავტორ ი
უდაბნოდან	უდაბნო დან
კუნძულებისგან	კუნძულ ებისგან
საკაბელო	სა კაბელ ო
ხიდან	ხ იდან
წერეთელს	წერეთ ელს
ალაჰის	ალაჰ ის
დაასახლეს	დაა სახლ ეს
დანიისა	დანი ისა
მემკვიდრედ	მ ემკვიდრე დ
ტყვიები	ტყვი ები
საგულისხმოა	სა გულისხმ ოა
უმუშევრობის	უმუშე ვრ ობის
შერევის	შე რევ ის
კლებულობს	კლებ ულობს
გაკეთება	გა კეთებ ა
ვარჯი	ვარ ჯ ი
პრიმო	პრი მ ო
კოპოლას	კო პოლ ას
ტყავისაგან	ტყავ ისაგან
ჩართულნი	ჩართულ ნი
აგემა	ა გემ ა
საზღვარს	სა ზღვარ ს
ჯამური	ჯამ ური
წესდების	წესდ ების
ლუმინესცენცია	ლუმ ინესცენცია
ხმაურის	ხმაურ ის
ფორმდება	ფორმ დება
გამოქვაბულები	გამო ქვაბულ ები
მონაცემთა	მო ნაცემ თა
ჯავახეთის	ჯავახ ეთის
ჰეტფილდი	ჰეტფილდ ი
შენობაზე	შენობ აზე
ფორმალურად	ფორმ ალურად
ბიზანტიელ	ბიზანტიელ
კოსოვოში	კოსოვ ოში
წიგნით	წიგნ ით
ობიექტად	ობიექტ ად
უსამართლობა	უ სამართლ ობა
ლიკვიდაციას	ლიკვიდა ცი ას
მასის	მას ის
ტრირის	ტრი რ ის
შემცირებას	შე მცირ ებას
დროსთან	დრო სთან
ლორთქიფანიძე	ლორთქიფ ან იძე
შენგელაიას	შენგელაი ა ს
ვონ	ვ ონ
ბინადრობდა	ბინადრ ობდა
შეადგენენ	შე ადგენ ენ
როდისთვის	როდ ისთვის
შევიწროების	შე ვიწრო ების
ბრიუსელში	ბრიუს ელში
ანარქიზმის	ა ნარქ იზმის
საერისთავოს	საე რისთავ ოს
შტატ	შტატ
კიდებდნენ	კიდ ებდნენ
ნავთობით	ნა ვთობ ით
ფილარმონია	ფილარმო ნ ია
საკვლევი	სა კვლევ ი
ჰერამ	ჰერ ამ
სტუდია	სტუდი ა
კათოლიკოსს	კათოლიკ ოსს
კარამაზოვები	კარა მაზოვ ები
სამოსახლოს	სამო სახლ ოს
სერიად	სერი ად
ტერიტორიამ	ტერიტორი ამ
შიშით	შიშ ით
გამოვლინდება	გამო ვლინ დება
ორგანიზებას	ორგანიზ ებას
შეხება	შეხ ება
მარტო	მარტო
წლისთავს	წლისთავ ს
გამოკითხვით	გამო კითხვ ით
კატრინას	კატ რინ ას
უღრანი	უ ღრ ანი
ამიერ	ა მიერ
წარმოდგენილია	წარმო დგენილ ია
წიგნადი	წიგნ ადი
მინერალი	მი ნერალ ი
პრაქტიკოსი	პრაქტიკ ოსი
ფურცელს	ფურცელ ს
ხელისუფალი	ხელ ისუფალ ი
არქიტრავზე	ა რქიტრავ ზე
ჩამოტვირთვა	ჩამო ტვირთვ ა
რობერტი	რობერტ ი
პატივი	პატივ ი
ტბებისა	ტბ ებისა
შედგებოდეს	შე დგ ებოდეს
სიტყვიდან	სიტყვ იდან
გაიღო	გა იღ ო
ლიდერობს	ლიდერ ობს
რომანტიკულ	რომანტი კ ულ
ხანში	ხან ში
ჯულიუს	ჯულ იუს
კილის	კილ ის
შვილიშვილი	შვილიშვილ ი
იდეებს	იდე ებს
დო	დო
მარჯანიშვილმა	მა რჯანიშვილ მა
აქცენტი	ა ქცენტ ი
ბაზილიკის	ბაზილიკ ის
მიაწერა	მია წერ ა
მოთამაშეს	მო თამაშე ს
ოჯიბვე	ოჯიბვ ე
ტრანსლირება	ტრანს ლ ირება
ფეხბურთელისთვის	ფეხბურთელ ისთვის
კანცელარიის	კანცელარ იის
ნემო	ნემ ო
დაძლევა	და ძლევ ა
მჯერა	მ ჯერ ა
ჩარევის	ჩარევ ის
ნაივაშის	ნა ივ აშის
წარმოადგინა	წარმო ადგინ ა
დეკრეტი	დეკრეტ ი
ფუნქციონირებენ	ფუნქციონირ ებენ
დაჩი	და ჩ ი
მოეხდინათ	მო ეხდინ ათ
მოსალოდნელი	მოსა ლოდნელ ი
ბოტანიკოსი	ბოტანიკ ოსი
ყინულების	ყინულ ების
აფხაზის	აფხაზ ის
ბალის	ბალ ის
ბრუნს	ბრუნ ს
ნავთობისა	ნა ვთობ ისა
ჩინელ	ჩინელ
ჯინის	ჯ ინის
რესურსებს	რესურს ებს
ფრანკი	ფრანკ ი
საგარეუბნო	საგა რეუბნ ო
დაქორწინება	და ქორწინებ ა
პუბლიუს	პუბლი უ ს
დაკვირვება	და კვირვებ ა
კონცეფციები	კონცეფცი ები
დაჭრის	და ჭრ ის
სტუდიურმა	სტუდი ურმა
დაუმეგობრდა	დაუმე გობრ და
ვერავინ	ვერავ ინ
გადაადგილდებოდა	გადა ადგილ დებოდა
ნული	ნ ული
ჩადებული	ჩა დ ებული
ციციანოვმა	ციცი ანოვ მა
მუცლის	მ უცლ ის
დედები	დედ ები
ისტორიკოსი	ი სტორიკოს ი
მამრს	მამრ ს
დანერგილი	და ნერგ ილი
სურა	სურ ა
უღელტეხილზე	უღელტეხილ ზე
დღიურები	დღიურ ები
პეტიცია	პე ტიც ია
ქალიშვილის	ქალიშვილ ის
ქათმები	ქათმ ები
კორომებს	კორ ომ ებს
პანელი	პან ელი
გამოიცემა	გამო იცემ ა
ათწლეული	ა თწლეულ ი
მომიშალა	მომ იშალ ა
მიღწევამდე	მი ღწევ ამდე
გასროლა	გა სროლ ა
დაადგინეს	და ადგინ ეს
შეცდომების	შე ცდომ ების
გადასარჩენად	გადასა რჩენ ად
მნათობი	მნათობ ი
ნიშნავდნენ	ნიშნავ დნენ
სიგურ	სი გ ურ
გამოცდების	გამო ცდ ების
სტილისტიკური	სტილ ისტიკური
ქანის	ქან ის
წარმოებულ	წარმოებ ულ
ამიშები	ამიშ ები
გამოჩენა	გამო ჩენ ა
გვევლინებიან	გვევლინ ებიან
გეომეტრია	გეო მეტრ ია
ადვოკატად	ადვოკატ ად
ავენიუზე	ავენიუ ზე
წაართვა	წა ართვ ა
ხალხი	ხალხ ი
ბრუნვის	ბრუნვ ის
ენერგიად	ენერგი ად
დაგროვების	და გროვ ების
ვადამდელ	ვად ამდელ
მჯდომარე	მ ჯდომარე
სამზადისს	სა მზად ისს
გროვის	გროვ ის
სანჩესმა	სანჩეს მა
ნაერთების	ნაერთ ების
ენტერპრაიზ	ე ნტერპრაიზ
ხაზად	ხაზ ად
ასპინძის	ა სპინ ძის
წყალგამყოფს	წყალგამ ყოფ ს
ჟურნალისტად	ჟურნალ ისტად
ცის	ცი ს
დაბრუნდნენ	და ბრუნ დნენ
წარმომადგენლებისაგან	წარმომადგენლ ებ ისაგან
მეგავატი	მეგა ვატ ი
ერისთავებად	ე რისთავ ებად
ვენის	ვ ენის
შადრევნის	შადრევნ ის
მახლობლად	მა ხლობლ ად
გი	გი
სადგურს	სადგურ ს
აზიას	აზი ას
ტომას	ტომ ას
ინდუსტრიულად	ინდუსტრ იულად
წყალქვეშ	წყალ ქვეშ
პროფილირებული	პროფილ ირებული
დააჩქარა	დაა ჩქარ ა
სი	სი
არემარე	არ ემარე
შემავალი	შე მავალ ი
ტომებმა	ტომ ებმა
განწყობის	გან წყობ ის
ურდუ	ურდ უ
კეროლ	კეროლ
ტურინი	ტურინ ი
მანჩესტერში	მა ნჩესტერ ში
ატომური	ატომ ური
კახეთიდან	კახეთ იდან
ჩეჩენ	ჩე ჩენ
მასივები	მასივ ები
მორო	მო რ ო
ჩაერთო	ჩა ერთ ო
კომკავშირის	კომ კავშირ ის
დათო	და თ ო
მიუდგამთ	მიუ დგამ თ
აეკრძალა	აე კრძალ ა
გავიარო	გა ვ იარო
ექიმთა	ექიმ თა
პირისთვის	პირ ისთვის
ცოცხლდება	ცოცხლ დება
გეტო	გ ეტო
გაშორდა	გა შორ და
პლატინად	პლატინ ად
მშობლებისგან	მშობლ ებისგან
ასეთივე	ასეთ ივე
სენსაციად	სენსა ცი ად
ისურვეს	ისურ ვეს
წლებშიც	წლ ებშიც
აიროვანი	აირ ოვანი
გეოლოგია	გეოლოგი ა
ჯოხს	ჯოხ ს
ამოვიდა	ამო ვიდ ა
გაერთიანებაა	გა ერთიან ებაა
ცუდ	ცუდ
გაორმაგებული	გა ორმაგ ებული
ულვაშები	ულვაშ ები
გარეთაა	გარეთ აა
ცულების	ცულ ების
ავაზა	ა ვაზ ა
სამტვრე	სა მტვრ ე
ბიბლიოთეკა	ბიბლიოთეკ ა
სიმები	სიმ ები
თეიმურაზისა	თეიმურაზ ისა
მოქმედების	მოქმედ ების
ლორეს	ლორ ეს
დენი	დენ ი
რესურსს	რესურს ს
გამოყოფს	გამო ყოფ ს
როდრიგესის	როდრიგ ესის
ღირსშესანიშნაობებს	ღირსშესანიშნა ობ ებს
ქმნილი	ქმნილ ი
პოლარული	პოლ არული
უყვარდებათ	უყვარ დებათ
ანგლიკანური	ანგლიკან ური
ქვეყანას	ქვეყან ას
ქრისტოფერ	ქრისტ ოფერ
ესპანიოლი	ესპან იოლი
კულტურაზე	კულტურ აზე
ჩაწერეს	ჩაწერ ეს
გარეთაც	გარეთ აც
შესასვლელებია	შე სასვლელ ებია
ადოლფო	ადოლფ ო
წნევას	წნევ ას
აშორებს	აშორ ებს
გააზრება	გა აზრ ება
გაქცევის	გა ქცევ ის
გააუქმეს	გაა უქმე ს
გაწონასწორებული	გაწონა სწორ ებული
კანთან	კან თან
კოპტურ	კოპტ ურ
პრუსიამ	პრუსი ამ
შემოქმედებით	შე მოქმედ ებით
თხოთის	თხოთ ის
სახარებაში	სა ხარებ აში
განვითარებით	განვითარ ებით
ანუბისი	ანუბის ი
სთხოვდა	სთხოვ და
გუბერნატორების	გუბერნატორ ების
მანუჩარის	მანუჩა რ ის
დაეხმაროს	და ეხმარ ოს
ამოცანად	ამოცან ად
მილიარდობით	მი ლიარდ ობით
ინიციატივას	ი ნიციატივ ას
ბულგარელები	ბულგა რ ელები
მცდელობით	მცდელობ ით
ყირგიზული	ყირგიზ ული
დემონებს	დემონ ებს
შემოფარგლულია	შემო ფარგლ ულია
დედა	დედ ა
ჩხუბის	ჩხუბ ის
ბაბილონეთი	ბაბილონ ეთი
ცოდო	ცოდ ო
ჩანაცვლების	ჩანაცვლ ების
წყნარ	წყნარ
უყვარდა	უყვარ და
სტუდენტის	სტუდენტ ის
ფიგურებად	ფიგურ ებად
სარდლობის	სა რდლობ ის
ლიდს	ლიდ ს
მოიხსენიებოდა	მოი ხსენი ებოდა
ხელოვნური	ხელოვნ ური
საფრთხის	სა ფრთხ ის
დეფიციტს	დეფიციტ ს
პერიოდიზაციის	პერიოდ იზაციის
ნაკრძალები	ნა კრძალ ები
ბაიაზიდი	ბაი აზიდ ი
ჰარლემის	ჰარლემ ის
სარკინიგზო	სა რკინიგზ ო
ხელებიდან	ხელ ებიდან
დაკიის	და კ იის
პერანგის	პერანგ ის
კავკასიონისა	კავკასი ონის ა
გაიცნობენ	გა იცნ ობენ
კოშკებით	კოშკ ებით
კამორანეზიმ	კა მორანეზიმ
ჩაქოლეს	ჩა ქოლ ეს
გადაასვენა	გადა ასვენ ა
ბეტმენმა	ბეტმენ მა
პლანეტა	პლანეტ ა
შესძინა	შე სძინ ა
ცოტაა	ცოტ აა
თამაშებით	თამაშ ებით
დევიდს	დევიდ ს
ამერიკას	ამერიკ ას
ვანუატუს	ვა ნუა ტუს
უზენაეს	უზენაე ს
ქვემოთა	ქვემოთ ა
მეფედ	მეფ ედ
დაბადებულ	დაბად ებულ
მცენარეზე	მცენარე ზ ე
ტვენის	ტვენ ის
სანტოს	სა ნტ ოს
ჭაბუკის	ჭაბუკ ის
გაჭრეს	გა ჭრ ეს
მატება	მატ ება
ანტანტის	ა ნტ ანტის
კაფკას	კაფკა ს
ხარჯზე	ხარჯ ზე
სტუდენტებს	სტუდენტ ებს
დაკრძალვის	და კრძალვ ის
კლიფის	კლიფ ის
გადასვლის	გადა სვლ ის
წუთებში	წუთ ებში
ავსტრიამ	ავსტრი ამ
ოთხმოცდარვა	ოთხმოცდა რვა
მილიონის	მი ლიონ ის
ნაპირთან	ნაპირ თან
შვედებს	შვედ ებს
თანახმა	თანა ხმ ა
თბილისშია	თბილის შია
ხუთგზის	ხუთ გზ ის
ანთროპოლოგიის	ანთროპოლოგ იის
მოხატულია	მო ხატულ ია
გაიპარა	გა იპარ ა
ბანაკი	ბანაკ ი
უნარი	უნარ ი
ნავარაუდევი	ნა ვარაუდ ევი
აღზრდისა	აღ ზრდ ისა
ღვთისმსახურების	ღვთისმსა ხურ ების
გულნატკენი	გულ ნატკე ნი
თავისებურების	თავისებურებ ის
პირასაა	პირ ასაა
რომლისგანაც	რომლი სგან აც
მიუბრუნდა	მიუ ბრუნდ ა
გაწყობილ	გა წყობილ
გადაადგილდებოდნენ	გადა ადგილ დებოდნენ
სიჩქარე	სი ჩქარ ე
ცოლის	ცოლ ის
იხილოს	ი ხილ ოს
საბურთალოს	სა ბურთ ალოს
ჯანყი	ჯან ყ ი
ალექსის	ა ლექს ის
მონოგრაფიისა	მო ნოგრაფი ისა
პოეტებს	პოეტ ებს
სულამ	სულ ამ
დაუფლება	და უფლებ ა
მიჯრით	მი ჯრ ით
ტერიტორიაზეა	ტერიტორი აზეა
ქვიშაზე	ქვიშ აზე
ართმევენ	ართმევ ენ
რაციონს	რაციონ ს
გუბერნიების	გუბერნი ების
ენთუზიაზმით	ენთუზია ზმ ით
კალაპოტი	კალაპოტ ი
ვეღარ	ვეღარ
ბიომასის	ბიომ ასის
პლუტარქე	პლუტარქ ე
მართლმადიდებლურ	მართლმადიდებ ლ ურ
აღწერილობა	აღწერილობ ა
აღმოსავლეთსა	აღმოსავლ ეთ სა
ბუხრის	ბუ ხრ ის
მუსიკალურ	მუსიკ ალურ
მონეტარული	მო ნეტარ ული
ფირმა	ფირმ ა
გრძელ	გრძელ
სურათებს	სურათ ებს
კამილუსს	კამილუ სს
გვერდს	გვერდ ს
მუტაცია	მუტ აცია
ფილიპინების	ფილიპინ ების
ჰიდროლოგია	ჰიდრ ოლოგია
გუტმანიც	გუტმა ნ იც
ცემენტი	ცემ ენტი
ტროპიკებსა	ტროპიკ ებსა
მტევნისებრ	მტევნ ისებრ
კომენდანტის	კომე ნდ ანტის
აღარაფერი	აღარაფერ ი
სავიზო	სა ვიზ ო
ხანდახან	ხანდა ხან
ამოტივტივდება	ამო ტივტივ დება
გავლენად	გა ვლენ ად
ახლავს	ახლ ავს
სალოცავის	სალოცავ ის
