გამოსხივება	გამოსხივ ება
რიკარდო	რიკარ დო
მსმ	მ სმ
ზაგრების	ზაგრ ების
ურთიერთობებს	ურთიერთობ ებს
მასალით	მასალ ით
თეატრ	თეატრ
ტოპოლოგიური	ტოპ ოლოგიური
ვარიანტით	ვარიანტ ით
აი	აი
დიპლომატიკის	დიპლომა ტიკის
ჩერდებიან	ჩერ დებიან
კოლექტივს	კოლექტი ვს
გამოყვანილ	გამოყვან ილ
შეამცირეს	შეამცირ ეს
აღზევება	აღზევ ება
კოალიციურ	კოალი ციურ
ჩოლოქის	ჩოლ ოქი ს
კონფერენციები	კონ ფერენცი ები
მსმენელების	მსმენელებ ის
სარკმელს	სარკმ ელს
ზეცაში	ზეც აში
პოეტმა	პოეტ მა
მსახიობებთან	მსახიობ ებთან
ინიშნებიან	ინიშნ ებიან
მოგზაურს	მოგზაურ ს
თეიმურაზსა	თეიმურაზ სა
ვეფხვის	ვეფხვ ის
ვასალის	ვასალ ის
შეერთო	შეერთ ო
მტერთან	მტერ თან
ლაყუჩები	ლაყუჩ ები
ცენტრშიც	ცენტრ შიც
ალტერ	ალ ტერ
ბრესტის	ბრ ესტის
ბუკლეტის	ბუკლე ტის
ეტიოლოგია	ეტი ოლოგია
მოიარეს	მოი არეს
ფუნიკულიორის	ფუნ იკულიორის
წასულიყვნენ	წასულ იყვნენ
გეიმის	გეიმ ის
მაკდონალდის	მაკდონალ დის
გამოეხმაურა	გამოე ხმაურა
დეიდის	დეი დის
ათასმა	ათას მა
უმნიშვნელო	უმნიშვნე ლო
გამოთქმის	გამოთქმ ის
საზომ	საზომ
ყვავილით	ყვავილ ით
შემოტევა	შემოტევ ა
ნოვი	ნოვ ი
მარიუსი	მარიუს ი
ნასაუს	ნასა უს
ერთვოდა	ერთვ ოდა
რიჩარდ	რიჩარ დ
სომხეთისა	სომხ ეთისა
ტრავმები	ტრავმ ები
მიმართებაში	მიმართ ებაში
სამტრედიაში	სამტრედი აში
სესილია	სესი ლია
სამოსის	სამოს ის
მდედრები	მდედრ ები
დადგნენ	და დგნენ
მბრძანებლის	მბრძან ებლის
ტკიპები	ტკიპ ები
სეიგანის	სეიგა ნის
შანხაის	შანხა ის
ასწლიანი	ას წლიანი
ენიჭებოდათ	ენიჭ ებოდათ
სარკმლის	სარკმ ლის
კონცერტმა	კონცერ ტმა
პლატონური	პლატონ ური
პატივსაცემად	პატივსაცე მად
გროვდება	გროვ დება
კუნთი	კუნთ ი
ლიდერ	ლიდერ
სრულფასოვან	სრულფას ოვან
არსენალმა	არსენ ალმა
არმიისათვის	არმი ისათვის
ორგანიზებისათვის	ორგანიზ ებისათვის
აივნიდან	აივნ იდან
დემონის	დემონ ის
ების	ები ს
მოციქულებს	მოციქულ ებს
სოციოლოგიური	სოციოლოგ იური
მეურნეობის	მეურნეობ ის
ტოტზე	ტოტ ზე
თვისებებსა	თვისებ ებსა
კარაქი	კარ აქი
კიევის	კიევ ის
შემთხვევებიც	შემთხვევ ებიც
სილეზია	სილეზი ა
ჯონთან	ჯონ თან
სარაინდო	სარა ინდო
ეთილის	ეთილ ის
სცნო	ს ცნო
ექსპერტები	ექსპერტ ები
განასახიერებდა	განასახიერ ებდა
გაწყდა	გა წყ და
მოგვაძახა	მოგვა ძახა
ბეგარის	ბეგარ ის
ფრაქციას	ფრაქცი ას
სენატორთა	სენატორ თა
გვარი	გვარ ი
შედეგიანი	შედეგ იანი
ლათ	ლა თ
იაფად	იაფ ად
ადამიანამდე	ადამიან ამდე
კარიბჭესთან	კარიბჭე სთან
კვლევით	კვლევ ით
კი	კი
სინდრომის	სინდრომ ის
ანგუს	ანგ უს
ადრიატიკის	ა დრი ატიკის
უსახსრობის	უ სახსრ ობის
ფოტოგრაფიული	ფოტოგრაფ იული
მუსლიმმა	მუსლიმ მა
ტორპედომ	ტორპედო მ
ტომსკის	ტომ სკის
ეკლესიისთვის	ეკლესი ისთვის
კანონების	კანონ ების
ვულკანოგენური	ვულკან ოგენური
აბრაამს	აბრაამ ს
რომელთაგანაც	რომელ თაგანაც
ზედაპირულად	ზედაპირ ულად
ლიგაზე	ლიგ აზე
დასკვნას	დასკვნ ას
ავგუსტუსს	ავგუსტუს ს
კვლავაც	კვლავ აც
ეპიგრაფიკული	ეპი გრაფიკ ული
ამტკიცებდა	ამტკიც ებდა
გრძივი	გრძივ ი
ქვაბი	ქვაბ ი
ჯგუფში	ჯგუფ ში
ლავრაში	ლავრ აში
მოხალისეები	მოხალის ეები
გამოფენისთვის	გამოფენ ისთვის
მისვლას	მისვლ ას
უთუოდ	უთუ ოდ
რთულდება	რთულ დება
მეცნიერულ	მეცნიერ ულ
გალაქტიკური	გალაქტიკ ური
მოიაზრებოდა	მოიაზრ ებოდა
კარგავდა	კარგ ავდა
ძალებით	ძალ ებით
ტაეპში	ტა ეპში
ბიტიან	ბიტ იან
გააფართოვა	გააფართო ვა
სამეულს	სამეულ ს
მჭიდროდ	მჭიდრო დ
ჩემპიონია	ჩემპიონ ია
ცხენის	ცხენ ის
წარმოთქვამს	წარმო თქვამს
პიერო	პიერ ო
შვილიშვილები	შვილიშვილ ები
ნიქსონი	ნიქს ონი
მინსკში	მინ სკში
მხატვარია	მხატვარ ია
აბდიჩი	აბდიჩ ი
შემოქმედებამ	შემოქმედებ ამ
უდაბნოებსა	უდაბნო ებსა
შეხედა	შე ხედა
ორმოცი	ორმოც ი
კრალევიჩი	კრა ლევიჩ ი
საბოლოოდ	საბოლო ოდ
აკეთებს	აკეთებ ს
ჩალის	ჩა ლის
რეფორმას	რეფორმ ას
სიკას	სი კას
თინეიჯერი	თინეიჯერ ი
ყოველთვის	ყოველთვ ის
ინსტინქტი	ინ სტინქტი
ფაბიუსის	ფაბიუს ის
აღრიცხვით	აღრიცხ ვით
აქტივობის	აქტივობ ის
არქაული	არქა ული
დნეპროპეტროვსკის	დნეპრ ოპეტროვსკის
გამოირჩეოდნენ	გამოირჩე ოდნენ
ქართულმა	ქართულ მა
კოლაფსის	კოლაფს ის
სპარსეთმა	სპარს ეთმა
ელჩმა	ელჩ მა
დახშული	და ხშ ული
იუნაიტედმა	იუნაიტე დმა
ნახულობს	ნახულობ ს
იპოდრომი	იპოდრომ ი
ჭალის	ჭალ ის
კომპანიისა	კომპანი ისა
მრავალენოვანი	მრავალ ენოვან ი
მერილ	მერ ილ
ამოსვლის	ამოსვლ ის
ავალებენ	ავალ ებენ
ფორუმზე	ფორუმ ზე
შუბლზე	შუბ ლზე
გასცლოდა	გასც ლოდა
ნილ	ნ ილ
მეცნიერებთან	მეცნიერ ებთან
გალილეიმ	გალილე იმ
სარჩული	სარჩ ული
აყვავება	აყვავ ება
გამოთიშა	გამო თიშა
დასრულებული	დასრულ ებული
იტევდა	იტევ და
ჟღენტი	ჟღ ენტი
გადაუხადა	გადაუ ხადა
სერიებში	სერი ებში
უკანა	უკან ა
შეჰყავთ	შეჰყავ თ
ჩაეხშო	ჩაე ხშო
მოჰქონდა	მო ჰქონდა
ზემოთაა	ზემოთ აა
მიზეზია	მიზეზ ია
მიზნის	მიზნ ის
გვარების	გვარ ების
დიალოგს	დიალოგ ს
კოდორის	კოდ ორის
ფიოდორ	ფი ოდორ
მოქმედებდნენ	მოქმედებ დნენ
სასტიკად	სასტიკ ად
თემატური	თემატ ური
ჩავთვლით	ჩავ თვლით
როკო	როკ ო
მარჯანიშვილი	მარჯანი შვილი
მოწინააღმდეგე	მო წინააღმდეგ ე
გულდასმით	გულ დასმ ით
გვამების	გვამ ების
მოახლოების	მოახლო ების
აწამებდნენ	აწამ ებდნენ
ნაძვის	ნაძ ვის
პაუნის	პაუ ნის
ძეგლიდან	ძეგლ იდან
სხდომა	სხდომ ა
ვუდუ	ვუდ უ
ლექსს	ლექს ს
სკოლა	სკოლ ა
ჰაშიმოტოს	ჰ აშიმოტოს
კირიონ	კირი ონ
პარამეტრის	პარამეტ რის
უცხოპლანეტური	უცხოპლანეტ ური
მესიე	მესი ე
დახელოვნებული	და ხელოვნებ ული
დასამუშავებელი	დასამუშავ ებელი
იდეების	იდე ების
შელი	შე ლი
უმიწაწყლოს	უ მიწაწყლოს
რეკონსტრუქცია	რე კონსტრუქც ია
გარი	გა რი
ლოკოკინათა	ლოკ ოკინათა
შორსაა	შორ საა
კიშის	კიში ს
ლეიდენის	ლე იდენის
რელიგიისადმი	რელიგი ისადმი
ფეხსაცმელებს	ფეხსაცმ ელებს
ისტორიისა	ისტორი ისა
კრიტიკულ	კრიტიკ ულ
უკანონოდ	უკანონ ოდ
კანონებზე	კანონ ებზე
კასრებში	კასრ ებში
ქმედებათა	ქმედებ ათა
ბერძნ	ბერ ძნ
ორგანოგენეზი	ორგანო გენეზი
აბორიგენული	აბორიგენ ული
ქორწინებას	ქორწინებ ას
ხელობა	ხელ ობა
ლაპარაკის	ლაპარაკ ის
ჟურნალები	ჟურნალ ები
ჰერმან	ჰერ მან
არაგვის	არაგვ ის
გადაიწერა	გადაი წერა
პროცესებმა	პროცეს ებმა
მამლუქებს	მამლუქ ებს
პოსეიდონმა	პოსეიდონ მა
აძბა	აძ ბა
თანამშრომლები	თანამშრომლ ები
ბოლიდი	ბოლ იდი
გადმოვარდა	გადმო ვარდა
იკპ	იკ პ
ანგარიშზე	ანგარი შზე
კიდეც	კიდე ც
რაც	რა ც
ბერტ	ბერ ტ
მიაღწიოს	მიაღწი ოს
კრუხობა	კრუ ხობ ა
ვისთვისაც	ვის თვის აც
რკინიგზების	რკინიგზ ების
მალავიში	მალავ იში
ორგანიზაციულ	ორგანიზაცი ულ
ემანუელე	ე მანუელ ე
დამარცხებულმა	დამარცხ ებულმა
სოლისტია	სოლ ისტია
კონკურსებში	კონკურს ებში
ლესლი	ლეს ლი
მცემ	მ ცემ
გადაურჩნენ	გადაურჩ ნენ
რამა	რა მა
რიდის	რიდ ის
ციციანოვი	ციციან ოვი
მოთხოვნილებებს	მოთხოვნ ილებებს
თირკმლის	თირკმ ლის
ადგილმდებარეობის	ადგილმდებარე ობის
აქ	აქ
პოლიტიკის	პოლიტიკ ის
მრავალგზის	მრავალ გზის
მორჩილებას	მორჩილებ ას
მასაა	მასა ა
საცხოვრისი	საცხოვრის ი
ადამ	ა დამ
კატები	კატ ები
თავშესაფარს	თავშესაფარ ს
მოჭადრაკეებს	მოჭადრაკ ეებს
ბრმა	ბრ მა
თვითონ	თვითონ
მხატვრები	მხატვრ ები
მიუხედევად	მიუ ხედევად
მოწმეების	მოწმე ების
მზარეული	მზ არეულ ი
მიხაკის	მიხა კის
სიტყვა	სიტყვ ა
ვენახი	ვენახ ი
პოლიციამ	პოლიცი ამ
პრჟევალსკის	პრჟე ვალსკის
პერმანენტული	პერმანენ ტული
სამნიტური	სამნი ტური
სამასწავლებლო	სა მასწავლებ ლო
დაკავდა	დაკავ და
კლონი	კლო ნი
ვიმსჯელებთ	ვიმსჯელ ებთ
ხელისუფლებით	ხელისუფლებ ით
ბიზანტიასთან	ბიზანტი ასთან
მღვიმესთან	მღვიმე სთან
სკულპტურების	სკულპტურ ების
მიირთმევენ	მიირთმევ ენ
ევროპელები	ევროპელ ები
ჯერჯერობით	ჯერ ჯერ ობით
გამოქვაბულთა	გამოქვაბუ ლთა
სანაცვლოდ	სანაცვლოდ
გადასცემს	გადასცემ ს
აბრევიატურა	აბრევია ტურა
შეუძლებელს	შეუძლ ებელს
დამატებით	დამატებ ით
დაკავებულია	დაკავ ებულია
დაუბრუნდათ	დაუბრუნ დათ
კიბე	კიბე
სამკერდე	სამ კერდე
მარაგია	მარაგ ია
ქუთაისსა	ქუთაის სა
მაიკი	მაიკ ი
წვიმის	წვიმ ის
კუსკოს	კუსკო ს
სახელმწიფოდ	სახელმწიფო დ
საქმიანობასაც	საქმიან ობასაც
მათიას	მათ იას
გარეუბნებში	გარეუბნ ებში
ხიდის	ხიდ ის
ბარბარა	ბარბარ ა
კანდიდატები	კანდიდა ტები
ბრეხტის	ბრეხტ ის
გამართულ	გამართ ულ
ყველა	ყველ ა
კახეთი	კახ ეთი
ხანებიდან	ხან ებიდან
დისციპლინად	დისციპლინ ად
მხედრების	მხედრ ების
მიღებისთანავე	მიღებ ისთანავე
ვენესუელასა	ვენესუელ ასა
რეზიდენციის	რეზიდენცი ის
კომპოზიტორი	კომპოზიტორ ი
გადმოიტანა	გადმოიტან ა
სიმფონიური	სიმფონი ური
ენდიმ	ენდ იმ
დივიზიონიდან	დივიზიონ იდან
ხახუნის	ხახ უნის
ამილახვარის	ამილახ ვარის
ჯედაების	ჯედა ების
ქორწილებში	ქორწილ ებში
ბონი	ბო ნი
მიტჩელი	მი ტჩელი
პოლიტიკისა	პოლიტიკ ისა
აიას	აი ას
აღმსარებელი	აღმსარებ ელი
კადეტთა	კადეტ თა
დამყარებულია	დამყარებ ულია
დინამიური	დინამი ური
ნიშანთა	ნიშან თა
ნიჭით	ნიჭ ით
ჰაგენი	ჰა გენი
გამთენიისას	გამ თენიისას
ფირფიტებისაგან	ფირფიტ ებისაგან
დამატებული	დამატებ ული
რთულად	რთულ ად
ნასესხები	ნასესხ ები
რაიკომის	რაი კომის
იქცევს	იქცევ ს
თანმხლებ	თანმხლებ
განრისხება	განრისხ ება
ემთხვევა	ემთხვე ვა
საჩუქრებით	საჩუქრ ებით
არმიამ	არმი ამ
სუფრას	სუფრ ას
კოლეჯებში	კოლეჯ ებში
ალენ	ალ ენ
ვენერა	ვენერ ა
ჩეინი	ჩე ინი
მასწავლებლები	მასწავლებ ლები
მედიცინისა	მედიცინ ისა
ნავიგაციის	ნავიგ აციის
გადმოსვლის	გადმოს ვლის
ტრიპოლი	ტრიპოლი
უდიდესმა	უდიდეს მა
ბარი	ბარ ი
მიწა	მიწ ა
საფიქრებელია	სა ფიქრ ებელია
ფარავნის	ფარავ ნის
მემკვიდრული	მემკვიდრ ული
ხმამაღალი	ხმა მაღალ ი
ალექსიძის	ალექს იძის
მევიოლინე	მე ვიოლი ნე
ტყვეთა	ტყვე თა
რეტის	რე ტის
ჰაკი	ჰა კი
დისტრიბუციის	დისტრიბუ ციის
რქის	რქ ის
სულისკვეთების	სულისკვეთე ბის
საამშენებლო	საა მშენებლ ო
ბეგის	ბეგ ის
გადაუფრინა	გადაუ ფრინა
დალექვის	დალექ ვის
ვლაქერნის	ვლა ქერ ნის
კადრებს	კადრ ებს
გადააჭარბებს	გადააჭარბ ებს
დანიშნულებისაა	დანიშნ ულებისაა
საქართველოსთან	საქართვე ლოსთან
მაყურებლების	მაყურებლ ების
აუზებს	აუზ ებს
წესში	წეს ში
გააძევეს	გააძე ვეს
მიას	მი ას
ზეწოლას	ზეწოლ ას
სტიბიუმის	სტი ბიუმის
მტკიცება	მტკიც ება
ტყუპისცალი	ტყუპ ისცალი
ირჩევდნენ	ირჩევ დნენ
გააძევა	გააძე ვა
დასახული	დასახ ული
არქეოლოგიურ	არქეოლოგ იურ
მონაწილეობას	მონაწილეობ ას
ნართების	ნართ ების
დაინიშნა	დაი ნიშნა
დახატა	დახატ ა
ოჯახური	ოჯახ ური
ბულბული	ბულ ბულ ი
როსი	როს ი
მასწავლებელია	მასწავლებ ელია
ახალგაზრდული	ახალგაზრ დული
წყალბურთის	წყალ ბურთ ის
დადებითად	დადებ ითად
სამიჯნურო	სა მიჯნ ურო
სწავლების	სწავლ ების
შემქნელი	შემ ქნელი
ევოლუციურ	ევოლუცი ურ
გოლგოთის	გოლ გოთის
წერდა	წერ და
ირეკლება	ი რეკლება
მოვყვები	მოვ ყვები
კომუნებად	კომუნ ებად
საწვავად	საწვავ ად
აცტეკები	აცტეკ ები
გაიქცნენ	გაი ქცნენ
დაიყვანება	და იყვანება
მათემატიკოსის	მათემატ იკოსის
მოახერხებს	მოახერხ ებს
ჯიშებია	ჯიშ ებია
ფუნქციაა	ფუნქცი აა
უმასპინძლა	უ მასპინძ ლა
გამოარჩევს	გამო არჩევ ს
ედმუნდი	ედმუნდ ი
თბილისელ	თბილის ელ
მოღვაწეობისათვის	მოღვაწეობ ისათვის
სენაკის	სენაკ ის
ამოზნექილი	ა მოზნექილი
დახვეწილ	დახვეწ ილ
კიშინიოვის	კიში ნიოვის
გამომცემლობას	გამომცემ ლობას
სმითსონის	სმით სონის
ვიანის	ვიან ის
ადამის	ა დამის
სამეთვალყურეო	სამე თვალყურ ეო
ციხესიმაგრეს	ციხესიმაგრ ეს
სილამაზეს	სილამაზ ეს
ტესტირების	ტესტ ირების
სოციალიზმი	სოცი ალიზმი
ძალი	ძალ ი
გრიგოლ	გრიგო ლ
დასრულებულ	დასრულ ებულ
ელექტროქიმიური	ელექტროქიმი ური
გამართეს	გამართ ეს
უცხოელებისათვის	უცხო ელებისათვის
შეფასებებისა	შეფას ებებისა
ცოლს	ცოლ ს
ბლუზს	ბლუზ ს
ოქროსი	ოქრო სი
მართალთა	მართალ თა
მოვლენას	მოვლენ ას
კუნა	კუნ ა
სიმღერიდან	სიმღერ იდან
მოძიების	მოძი ების
საღებავის	საღებავ ის
ფირფიტა	ფირფიტ ა
შეზღუდულია	შეზღუდ ულია
თეთრკანიან	თეთრკანია ნ
სპუტნიკ	სპუტ ნიკ
დროულად	დრო ულად
შექმნისათვის	შექმნ ისათვის
ევრაზიაში	ევრაზი აში
ივნისს	ივნის ს
ფრონტზე	ფრონტ ზე
ქალას	ქალ ას
ჰერცოგს	ჰერცოგ ს
განმანათლებლობის	განმანათლე ბლობის
ყრილობებს	ყრილობ ებს
ვოლფგანგ	ვოლფ განგ
მკვლელობამდე	მკვლელობ ამდე
შობა	შობ ა
ხელმეორე	ხელმეორ ე
ქორწინება	ქორწინებ ა
ჰემ	ჰემ
ფერებით	ფერ ებით
ფარაონ	ფარაონ
ჩაშალა	ჩა შალა
ენოქი	ენ ოქი
დენის	დე ნის
იქნება	იქნ ება
ჟურნალში	ჟურნალ ში
ცილინდრი	ცილინდ რი
სპარსულად	სპარს ულად
შრი	შ რი
კლიმატს	კლიმატ ს
აუღია	ა უღია
გაცივებისას	გაცივ ებისას
ინტერვალებით	ინტერვალ ებით
ნერსეს	ნერს ეს
მოხაზულობის	მოხაზ ულობის
ფერმების	ფერმ ების
სიარულს	სიარულ ს
შახტებში	შახტ ებში
დეივ	დეი ვ
მწერლობას	მწერლობ ას
თანამშრომელი	თანამშრომ ელი
ტანჯვის	ტანჯ ვის
ორდენითა	ორდენ ითა
სტილზე	სტილ ზე
იზეთბეგოვიჩმა	ი ზეთ ბეგოვიჩმა
გლუვი	გლუვ ი
კოლექტივში	კოლექტი ვში
ობი	ობ ი
ორად	ორ ად
გონებაში	გონ ებაში
სინათლით	სინათლ ით
წყალმცენარეები	წყალ მცენარე ები
ბეჭდვა	ბეჭდ ვა
სპარსელების	სპარსელებ ის
ჯოჯოხეთი	ჯოჯოხ ეთი
პირებისთვის	პირების თვის
დასამყარებლად	დას ამყარ ებლად
გასტროლებზე	გასტრო ლებზე
დაარსების	დაარსებ ის
უძღვნიან	უძღვ ნიან
ნაკარნახევი	ნაკ არნახ ევი
ფოთი	ფოთ ი
აღჭურვეს	აღჭურვ ეს
გალავანი	გალავან ი
ცილები	ცილ ები
ბებიის	ბები ის
მდიდრდებოდა	მდიდრ დებოდა
ჰარალდ	ჰარ ალდ
პოლარიზაცია	პოლარიზ აცია
უარყოფდა	უარყოფ და
აღება	აღ ება
ბიპედალიზმის	ბიპედალ იზმის
თეთრიწყაროს	თეთრი წყარო ს
საბჭოს	საბჭო ს
სიმცირის	სიმცირ ის
საუბრების	საუბრ ების
აშლილობა	აშლილ ობა
ესტრადა	ესტრად ა
მტკიცებულებები	მტკიცებულებ ები
წახალისება	წა ხალის ება
აცტეკთა	აცტეკ თა
ინტუიცია	ინტუიცი ა
ეყრდნობოდა	ეყრდნო ბოდა
წევრს	წევრ ს
გაიგეს	გაი გეს
სასიმღერო	სა სიმღერ ო
უმაღლესმა	უმაღლეს მა
ბეჭდავს	ბეჭდ ავს
მძღოლის	მძღო ლის
ჩააბარეს	ჩააბა რეს
სექტემბრისთვის	ს ექტემბრ ისთვის
ამჟამადაც	ა მჟამადაც
დომინირებდნენ	დომინირ ებდნენ
ინტეგრირებულ	ინტეგრ ირებულ
შემახსენე	შემ ახსენ ე
აჯანყებები	აჯანყებ ები
სიცივე	სიცივ ე
მცენარეებთან	მცენარე ებთან
შემოწმების	შემოწმ ების
კინოსა	კინო სა
შობიდან	შობ იდან
აზრები	აზრ ები
შემოჭრის	შემოჭრ ის
ბედნიერებას	ბედნიერ ებას
მეოთხედფინალამდე	მეოთხედ ფინალამდე
იხარჯება	ი ხარჯ ება
დაინტერესებულნი	და ინტერეს ებულნი
აჭარბებდა	აჭარბ ებდა
მერად	მერ ად
ატლასი	ატლას ი
სახელმწიფოებრივი	სახელმწიფო ებრივი
უბრძანეს	უბრძან ეს
გაგებით	გაგ ებით
ნედლეულის	ნედლეულ ის
პიროვნებაზე	პიროვნ ებაზე
ბარბაროსების	ბარბაროს ების
საჭიროა	საჭირო ა
სიმძლავრის	სიმძლავრ ის
თაღი	თაღ ი
ღრმულში	ღრმულ ში
ნაწყვეტებს	ნაწყვეტ ებს
შაჰ	შაჰ
მასები	მას ები
პეტრიწონის	პეტრიწ ონის
კომპლექსი	კომპლექ სი
მომღერლებს	მომღერ ლებს
ნაკლავის	ნაკლ ავის
პოლიტიკურ	პოლიტიკ ურ
რატიფიკაცია	რატ იფიკაცია
ბრუკს	ბრუკ ს
ერიქსონის	ერიქსონ ის
სერგო	სერ გო
უილიამის	უილიამ ის
ლიტერატურასა	ლიტერატურ ასა
სოციალისტურ	სოციალ ისტურ
სტოუნის	სტოუნ ის
პან	პან
საატესტატო	საა ტესტა ტო
სამართალი	სამართალ ი
ტრანსის	ტრანს ის
სამხრ	სა მხრ
არაჩვეულებრივი	არაჩვეულებრივ ი
დრეზდენში	დრეზდენ ში
კაპიტანს	კაპიტან ს
ნისლიანი	ნისლ იანი
შტორმი	შტორმ ი
უნივერსიტეტს	უნივერსიტე ტს
კაშხლის	კაშხ ლის
ბაყაყის	ბაყაყი ს
დრამატურგიის	დრამატ ურგიის
მოვალეობასაც	მოვალე ობასაც
მომხდარ	მომხდარ
მაშ	მ აშ
ჩადენა	ჩადენ ა
საპროტესტო	სა პროტესტ ო
სასამართლოები	სასამართლო ები
საცავს	საც ავს
დაუმკვიდრდა	დაუ მკვიდრდა
კოროზიას	კოროზ იას
სტეიტ	სტე იტ
გაკვეთილების	გაკვეთილ ების
გერმან	გერმან
თათართა	თათ ართა
ატლანტა	ატლანტ ა
ცეკვებს	ცეკვ ებს
რაიონისაგან	რაიონ ისაგან
ბრიტანულმა	ბრიტან ულმა
თანაგუნდელებთან	თანაგუნდე ლებთან
რაციონალურ	რაციონ ალურ
არგუნა	არგ უნა
თანმიმდევრულად	თანმიმდევრ ულად
საზიარო	სა ზიარო
ხეობიდან	ხეობ იდან
დისკიანი	დისკ იანი
კომპლექს	კომპლექ ს
მოძრაობს	მოძრაობ ს
ინტერესდება	ინტერეს დება
მექსიკაში	მექსიკ აში
ტელეარხ	ტელეარხ
დაუდო	დაუ დო
მტრებისაგან	მტრ ებისაგან
გარიგებების	გარიგ ებების
მოახერხებენ	მოახერხ ებენ
დეციუს	დეციუს
ლუსიას	ლუსი ას
ტერიტორიულ	ტერიტორი ულ
გადმოვიდნენ	გადმო ვიდნენ
თაობაში	თაობ აში
მსვლელობას	მსვლე ლობას
პარკმა	პარკ მა
სარტყლის	სარტყ ლის
ზიდანმა	ზიდან მა
სადღაც	სად ღაც
ელი	ელი
გორში	გორ ში
ჯიშს	ჯიშ ს
ჰოკეის	ჰოკეი ს
არქივში	არქივ ში
მონტესუმა	მონტესუ მა
უღმრთოებმა	უღმრთო ებმა
ვოლდემორის	ვოლდემორ ის
თვითმფრინავით	თვითმფრინავ ით
ჯგუფებში	ჯგუფ ებში
ბრემენის	ბრემ ენის
გარდამავალ	გარდამ ავალ
იმუშავებდა	იმუშავ ებდა
ფორმაში	ფორმ აში
შავად	შავ ად
ამუშავდა	ამუშავ და
ყურად	ყურ ად
მმართველმა	მმართველ მა
ჰორმონი	ჰორმონ ი
ანტარქტიდის	ანტარქტი დის
ადიოდნენ	ა დიოდნენ
ბრტყელია	ბრტყელ ია
ხანძთელის	ხანძთელ ის
ჰენი	ჰენ ი
დადასტურებულ	დადასტურ ებულ
კომიქსების	კომიქს ების
ჰილარი	ჰილ არი
ფარსადან	ფარს ადან
ხარულის	ხარ ულის
თასისთვის	თას ისთვის
ამარცხებს	ამარცხ ებს
სიმღერებისთვის	სიმღერ ებისთვის
ზეწოლით	ზეწოლ ით
ოდისეა	ო დისეა
ტბას	ტბ ას
წიგნებით	წიგნ ებით
ასლის	ასლ ის
ძირეულად	ძირეულ ად
პოლიტექნიკურ	პოლი ტექნიკ ურ
სიგარეტის	სიგარე ტის
ახლა	ახლ ა
გადაიწია	გადაი წია
მათკენ	მათ კენ
ჩვეულებისამებრ	ჩვეულებ ისამებრ
თარგმნილია	თარგმნ ილია
გამოიყენებიან	გამოიყენებ იან
მიმდევარი	მი მდევარ ი
მწკრივს	მწკრივ ს
ბერნარდ	ბერნარ დ
დაფიქსირება	დაფიქსირ ება
დაქვეითება	დაქვეითე ბა
შამანის	შამან ის
შინ	ში ნ
ცოლ	ცოლ
მინდორზე	მინდორ ზე
ნორვეგიული	ნორვეგი ული
სომეხ	სომეხ
მეტით	მეტ ით
გამუდმებული	გამუდმ ებული
პოეტიკის	პოეტ იკის
არაბულიდან	არაბულ იდან
სალოცავი	სალოცა ვი
ატრიბუტები	ატრიბუტ ები
ბოტასები	ბოტ ასები
გორაკი	გორაკ ი
კულტურების	კულტურ ების
ტექნოლოგიურ	ტექნოლოგი ურ
ღარიბ	ღარიბ
ნავსადგურს	ნავსადგურ ს
ფორმულაა	ფორმულ აა
აჯანყებულთა	აჯანყებულ თა
ჩაცმულობას	ჩაცმულობ ას
ამოწყვიტა	ამოწყვიტ ა
ფონეტიკური	ფონე ტიკური
ქარიშხალს	ქარიშხ ალს
ცილინდრული	ცილინდ რული
მოვალეობები	მოვალე ობები
ველისა	ველ ისა
სათოფურებია	სათოფუ რებია
შედგენისას	შედგენ ისას
ჯონსმა	ჯონს მა
ნიკარაგუა	ნიკარა გუა
დეციუსის	დეციუს ის
დასაშვებად	დასაშვებ ად
გზადაგზა	გზა დაგზა
ლეონარდო	ლეონარდ ო
ნატო	ნა ტო
მატარებლით	მატარებ ლით
ჯილი	ჯი ლი
მთლიანობას	მთლიან ობას
სოციუმი	სოცი უმი
სტარტის	სტარ ტის
ალასკის	ალასკ ის
რაიონში	რაიონ ში
რუნდშტეტი	რუ ნდშტეტი
ვითარ	ვითარ
სტიქიას	სტიქი ას
ბატისტ	ბატისტ
ყვირილი	ყვირ ილი
ნაგებობას	ნაგებობ ას
საუკუნისა	საუკუნ ისა
ჯარზე	ჯარ ზე
კანტატები	კანტა ტები
ანთროპომორფული	ანთროპო მორფული
კადრების	კადრ ების
გადაჰყავდა	გადაჰყავ და
გარემოების	გარემო ების
მისგან	მ ისგან
დაამჩნია	დაა მჩნია
აუგსბურგის	აუგ სბურგის
უმნიშვნელოვანეს	უმნიშვნელოვანეს
თანაავტორი	თანა ავტორ ი
უდაბნოდან	უდაბნო დან
კუნძულებისგან	კუნძულ ებისგან
საკაბელო	სა კაბელ ო
ხიდან	ხ იდან
წერეთელს	წერეთ ელს
ალაჰის	ა ლა ჰის
დაასახლეს	დაასახლ ეს
დანიისა	დანი ისა
მემკვიდრედ	მემკვიდრე დ
ტყვიები	ტყვი ები
საგულისხმოა	სა გულისხ მოა
უმუშევრობის	უმუშევ რობის
შერევის	შერე ვის
კლებულობს	კლებულ ობს
გაკეთება	გაკეთ ება
ვარჯი	ვარ ჯი
