გამოსხივება	გამოსხივ ება
ძებნა	ძებნ ა
აღმოუჩენიათ	აღ მოუ ჩენიათ
სწავლულთა	სწავლულ თა
მსხვერპლთა	მსხვერპლ თა
ლინკოლნის	ლინკოლ ნის
ამბროსი	ამბრო სი
ადამიანით	ადამიან ით
ლეიტენანტ	ლეიტენანტ
სეზარის	სეზ არის
საქმეებზე	საქმე ებზე
ლატავრა	ლა ტავრ ა
ლომოურის	ლომო ურის
კადრებით	კადრ ებით
მარადისობა	მარადის ობა
ცენტრი	ცენტრ ი
შეაკეთებინა	შეაკეთ ებინა
დამოკლებული	და მოკლ ებული
საგლეხო	სა გლეხ ო
ფართობით	ფართობ ით
შეეგება	შე ეგება
აზროვნება	აზროვნებ ა
განდგომილი	განდგომ ილი
ტენოჩტიტლანი	ტენოჩტიტლან ი
პოპი	პოპ ი
მოღვაწეს	მოღვაწ ეს
წარუშლელი	წარუშლელ ი
პოლიბიუსის	პოლიბი უსის
შეგრძნება	შეგრძნ ება
გენიალური	გენი ალური
ჩეკას	ჩეკ ას
ფორუმი	ფორუმ ი
ყნოსვა	ყნოს ვა
ყურანის	ყურ ანის
გააბამს	გაა ბამს
გამოამწყვდია	გამოამწყვ დია
დოლარად	დოლარ ად
მხედრებმა	მხედრ ებმა
მეთაური	მეთაურ ი
ჩამოაქვეითეს	ჩამოა ქვეით ეს
მკვიდრები	მკვიდრ ები
ჯარისთვის	ჯარ ისთვის
ალგორითმები	ალგორითმ ები
არენდით	არენ დით
დარტყმებს	დარტყმ ებს
გაეწიათ	გაე წიათ
კანდელაკის	კანდელ აკის
კარები	კარ ები
მოელოდნენ	მოელ ოდნენ
ფენები	ფენ ები
ალბათობის	ალბათ ობის
რისკი	რისკ ი
აჯანყებას	აჯანყ ებას
ჩამოგდებული	ჩამოგდ ებული
შეაღწიოს	შეაღწი ოს
სიტუაციის	სიტუაცი ის
დადებით	დადებით
მრავალთა	მრავალ თა
უპილოტო	უ პილოტო
ნათესაობაზე	ნათესა ობაზე
ინდუსტრიულ	ინდუსტრი ულ
ტრადიციაც	ტრადიცი აც
ზმნაში	ზმნ აში
პრინცესას	პრინცესა ს
შიდსთან	შიდს თან
საკათალიკოსო	სა კათალიკოს ო
წარმომავლობა	წარმომავლობ ა
მოქმედებებმა	მოქმედებ ებმა
სამტრედიიდან	სამტრედი იდან
ნომინალურად	ნომინ ალურად
ჩაატარეს	ჩაატარ ეს
ლინკოლნმა	ლინკოლ ნმა
დათმო	დათ მო
ქვეყნებთან	ქვეყნ ებთან
ფილმები	ფილმებ ი
კლიპები	კლიპ ები
ბაზარი	ბაზ არი
სერგიუს	სერგ იუს
მეტრ	მეტრ
ფაშიზმის	ფაშ იზმის
დაზუსტებით	დაზუსტ ებით
მითოლოგიის	მითოლოგი ის
სიკვდილზე	სიკვდილ ზე
ათასს	ათას ს
რელიგიისა	რელიგი ისა
აქტის	აქტ ის
ანალიზით	ანალიზ ით
დატყვევებული	დატყვე ვებული
ბედნიერ	ბედნიერ
რეალიზაციის	რეალიზ აციის
რთავს	რთავ ს
მამამისისგან	მამამის ისგან
სიძველით	სიძველ ით
უპირველესად	უპირველ ესად
ამხელა	ამხელ ა
სინთეზისათვის	სინთეზ ისათვის
ცენზურა	ცენზ ურა
ჰაუ	ჰა უ
კისტური	კ ისტური
სოპრანო	სოპრანო
ნემსები	ნემს ები
სესიური	სესი ური
მიწისძვრა	მიწისძვ რა
წარმოთქმა	წარმოთქმ ა
პროდუქტია	პროდუქტ ია
ტაოში	ტა ოში
გაიმარჯვებს	გაიმარჯვ ებს
მაჰმადიანთა	მაჰმად იანთა
სოკოებს	სოკო ებს
ფრინველია	ფრინველ ია
შემოაქვთ	შემო აქვთ
თავებად	თავ ებად
ნივთებს	ნივთ ებს
წიგნაკი	წიგნ აკი
ვფიქრობდი	ვ ფიქრობ დი
ებრაელები	ებრაელ ები
რეალმა	რეალ მა
გაკვეთილია	გაკვეთილ ია
გემით	გემ ით
დისციპლინების	დისციპლი ნების
ბოიბენდ	ბოი ბენდ
გადადის	გადად ის
ლაშქრის	ლაშქრ ის
სახელმწიფოში	სახელმწიფ ოში
შეიძინეს	შეიძ ინეს
სიზუსტე	სიზუსტ ე
განგება	განგ ება
იდეის	იდე ის
რინეგანი	რინ ეგან ი
მონაწილეობამ	მონაწილე ობამ
მავზოლეუმი	მავზოლე უმი
ამაშუკელი	ა მაშუკ ელი
მფარველობას	მფარველ ობას
გამარჯვებულად	გამარჯვებულ ად
მისიონერულ	მისიონე რულ
სტილიზებულია	სტილ იზებულია
ფინელი	ფინ ელი
შემოხვეული	შე მოხვ ეული
აღმოაჩნდა	აღმოაჩნ და
დონეზეა	დონე ზეა
ფსიქოლოგია	ფსიქოლოგი ა
ცხენოსანი	ცხენ ოსანი
სეფიანთა	სეფ იანთა
ჭაბუკიანი	ჭაბუკ იანი
ლორწოვანი	ლორწ ოვანი
შემოთავაზებით	შემოთავაზ ებით
ანებებს	ან ებებს
ჯვარედინი	ჯვარედინ ი
მოხრილი	მო ხრილი
დაწესებულების	დაწესებულებ ის
ამეცადინოს	ამეცადინ ოს
პარკოსანი	პარკ ოსანი
გაქრნენ	გაქრ ნენ
კოლას	კოლ ას
ინსტიტუტად	ინსტიტუტ ად
ოპერაციული	ოპერაცი ული
ტალღური	ტალღ ური
ათასწლეულიდან	ათასწლე ულიდან
შეეხო	შეეხ ო
ბელადების	ბელად ების
გამოიძახა	გამოიძახ ა
იდება	ი დება
ზაკ	ზაკ
დამტკიცებული	დამტკიცებ ული
ნეველი	ნევ ელი
ფიროსმანი	ფიროსმა ნი
ხუთეულში	ხუთ ეულში
უხდიდა	უხდი და
სამბას	სამ ბას
ავადმყოფობას	ავადმყოფ ობას
დასამარცხებლად	დასა მარცხებლად
კლასობრივი	კლას ობრივი
ერთმნიშვნელოვნად	ერთ მნიშვნელოვნად
მიდგმული	მიდგმ ული
დასთან	დას თან
მდინარეებსა	მდინარე ებსა
პასკევიჩმა	პასკევიჩ მა
ჟვანია	ჟვან ია
საგამოცდო	სა გამოცდ ო
გაუგებარი	გაუგებ არი
დარგი	დარგ ი
ექვს	ექვს
დაუჭირეს	დაუჭირ ეს
აბაზანაში	აბაზან აში
გამანაწილებელი	გამა ნაწილ ებელი
პაპუნა	პაპ უნა
დისკუსიები	დისკ უსიები
მოჭრილია	მოჭრ ილია
სპინური	სპინ ური
შესწორებულია	შესწორ ებულია
ბენგალიის	ბენგალ იის
მიწოდებას	მიწოდ ებას
გაგზავნით	გაგზავნ ით
გაზომვების	გაზომვ ების
კრიტიკულად	კრიტიკ ულად
რექტორად	რექტორ ად
ნიშნავდეს	ნიშნ ავდეს
სამარხის	სამარხ ის
კომპეტენტური	კომპეტენ ტური
იგია	იგ ია
ინდის	ინდ ის
ეძლევა	ეძლე ვა
სასახლეს	სასახლე ს
კატასტროფაში	კატასტროფ აში
ავტობუსით	ავტობუს ით
მთავარეპისკოპოსი	მთავარ ეპისკოპ ოსი
ხოდოროვსკი	ხ ოდოროვსკი
კედელში	კედელ ში
დაე	დაე
თავგადასავლების	თავგადასავ ლების
პიროვნებებს	პიროვნებებ ს
მოქალაქემ	მოქალაქე მ
მოისურვა	მოი სურვა
თევზჭერით	თევზჭერ ით
სანჩესი	სანჩეს ი
მეგობრად	მეგობრ ად
კაფე	კაფ ე
არანაირი	არა ნაირი
ლიახვის	ლიახვის
ოროდ	ორ ოდ
რეალიზმის	რეალ იზმის
იარაღია	იარაღ ია
ინსტრუმენტებით	ინსტრუმენტ ებით
გადარჩენაში	გადარჩენ აში
დაავადებების	დაავადებ ების
ცერემონიალში	ცერემონიალ ში
ნჰლ	ნ ჰლ
განზოგადებული	განზოგად ებული
კიდეს	კიდე ს
პარტიაა	პარტი აა
ქრისტემ	ქრისტე მ
ეკიპაჟს	ეკიპაჟ ს
ზეგავლენის	ზე გავლენ ის
სიცარიელე	სიცარიელ ე
კლინიკურ	კლინიკ ურ
აღმსრულებელი	აღმ სრულ ებელი
ფურცელაძე	ფურც ელაძე
კლდის	კლდ ის
დარწმუნებული	დარწმუნ ებული
მოსახლეობისა	მოსახლეობ ისა
პროსტატის	პროსტატი ს
ბარნეტის	ბარ ნეტის
ალენის	ალენ ის
მსხვერპლს	მსხვერპლ ს
საუნდტრეკად	საუნდტრეკ ად
თემის	თემ ის
ბოსნიური	ბოსნი ური
ქირურგიულ	ქირურ გიულ
ბრალდებულის	ბრალდებულ ის
წვიმიანი	წვიმ იანი
შტრიხები	შტრიხ ები
ლუქსემბურგის	ლუქსემბურგ ის
იოგა	იოგ ა
თვალებიდან	თვალ ებიდან
დისნეის	დისნეი ს
ჰაერს	ჰაერ ს
დასტური	დასტურ ი
უთმობდნენ	უთმობ დნენ
ნამყო	ნამ ყო
სინტაქსი	სინტაქს ი
მდიდარია	მდიდ არია
ლუსკუმა	ლუსკ უ მა
რეგულაციის	რეგულა ციის
სოფელს	სოფელ ს
კანტონებად	კანტონ ებად
წყალქვეშა	წყალ ქვეშა
მოეპოვებინათ	მოეპოვ ებინათ
რევოლუციურ	რევოლუცი ურ
შეუქმნია	შეუქმნ ია
აშენებული	აშენებ ული
სინგლები	სინგლ ები
ყინულოვან	ყინულ ოვან
სპარტას	სპარტ ას
კრებამ	კრებ ამ
ვეგეტაციური	ვეგეტაცი ური
მიკენის	მი კენის
ყოფიერების	ყოფიერ ების
თვითმფრინავი	თვითმფრინა ვი
ოსთა	ოს თა
განხორციელება	განხორციელე ბა
ფერმა	ფერმ ა
კორკოვადოს	კორ კოვადოს
დრაკულას	დრაკ ულას
რწმუნებულის	რწმუნებული ს
კონგრესზე	კონგრეს ზე
ტომებთან	ტომ ებთან
სერბეთში	სერბეთ ში
თვითმოქმედი	თვით მოქმედ ი
წინსვლის	წინსვლ ის
გუბერნატორის	გუბერნატორ ის
ზაფხულს	ზაფხულ ს
სიმართლე	სიმართლ ე
დაუმტკიცა	დაუმტკიც ა
განდეგილი	განდეგ ილი
მექანიზმები	მექანიზმ ები
საზოგადოებიდან	საზოგადოები დან
გადაინაწილეს	გადაი ნაწილეს
დანადგარებში	დანადგა რებში
ცენტრები	ცენტრ ები
დაუბრუნდებოდა	დაუბრუნ დებოდა
აღრევის	აღრევ ის
ბინარული	ბინ არული
გაშვების	გაშვ ების
პოლკი	პოლკ ი
უწოდებდა	უწოდ ებდა
კოლეგია	კოლეგ ია
მიმართულებებს	მიმართულ ებებს
ქარელის	ქარ ელის
ინიციატივითა	ინიცი ატივითა
ბაიერნმა	ბაიერ ნმა
ცოდნის	ცოდნ ის
კონსულტანტის	კონსულ ტანტის
ბაიერნის	ბაიერ ნის
დემოკრატი	დემოკრატი
ცირკონიუმის	ცირკ ონიუმის
ქალაქთა	ქალაქ თა
დაუზავდა	დ აუზ ავდა
რიტმული	რიტმ ული
კანტონად	კანტონ ად
მდგომარეობით	მდგომარე ობით
შეეგუა	შეეგუ ა
ბათუმში	ბათუმ ში
იმედები	იმედ ები
არდადეგები	არდადეგ ები
მუნიციპალიტეტიში	მუნიციპალიტეტი ში
სერიოზულად	სერი ოზულად
ტელევიზიით	ტელევიზ იით
ციურ	ც იურ
ცხრილი	ცხრილ ი
მხარდაჭერისთვის	მხარდაჭერ ისთვის
ჩამორთმევა	ჩამორთმე ვა
ბრალდებულს	ბრალდებულ ს
რიცხოვნობა	რიცხოვნ ობა
ლიმანი	ლიმ ანი
ელექტრომაგნიტური	ელექტრო მაგნიტური
გერმანელთა	გერმანელ თა
საიმედოდ	საიმედო დ
სვაზილენდში	სვაზილენდ ში
აერთიანებდნენ	აერთიანებ დნენ
წელმა	წელ მა
კენტი	კენტ ი
ციხეები	ციხე ები
საღებავები	საღებ ავები
საელჩოს	საელჩო ს
აკადემია	აკადემი ა
მინდოდა	მინდ ოდა
გადაწყვეტილი	გადაწყვეტ ილი
აფხაზურმა	აფხაზ ურმა
ბზარი	ბზარ ი
დაჯგუფებულია	დაჯგუფებ ულია
უთხრა	უთხრ ა
შესასრულებელი	შესასრულ ებელი
აწვდის	აწვდ ის
დიდწილად	დიდ წილად
განაპირობებდა	განაპირობ ებდა
სახელების	სახელ ების
გადაერქვა	გადა ერქვა
გულადი	გულ ადი
მისამართების	მისამართ ების
ბიუჯეტიდან	ბიუჯეტ იდან
პერიოდია	პერიოდ ია
ჩანან	ჩან ან
სახანოები	სახანო ები
ბინადრობს	ბინადრ ობს
აქციუმის	აქცი უმის
შვილიშვილმა	შვილიშვილ მა
შეუცნობელი	შეუ ცნობ ელი
ტერორისტმა	ტერორის ტმა
გაყინულ	გაყინ ულ
ათამაშა	ა თამაშ ა
სტოკ	სტოკ
ჩათვალეს	ჩათვალ ეს
აღნიშვნები	აღნიშვნ ები
მეფენი	მეფე ნი
მანქანიდან	მანქან იდან
დასამზადებლად	დასა მზადებლად
მილიარდზე	მილიარდ ზე
ცამეტ	ცამეტ
როგროც	რო გროც
სტენფორდის	სტენ ფორდის
აყვანას	აყვან ას
ეპოსის	ეპოს ის
გარდაცვალებამდე	გარდაცვალ ებამდე
ლორწოს	ლორწ ოს
გაშუქებულია	გაშუქ ებულია
ქობაირის	ქ ობაირის
ლინგვისტური	ლინგვი სტური
პარტიას	პარტი ას
მოგვიანო	მოგვიან ო
კასტელის	კასტ ელის
სპეციალისტად	სპეციალი სტად
აკრიტიკებდა	აკრიტიკ ებდა
მართლმადიდებლები	მართლმადიდ ებლები
ადამიანისას	ადამიან ისას
ნეკროპოლი	ნეკრო პოლი
საყდარში	საყდ არში
დამშვენებული	და მშვენებული
მოყვარულთა	მოყვარუ ლთა
სისხლს	სისხლ ს
გადალახეს	გადალახ ეს
მიზეზს	მიზეზ ს
მზარდია	მზარდ ია
გალობით	გალ ობით
აკლია	აკლ ია
ყდა	ყდ ა
ნომრიანი	ნომრ იანი
იყიდეს	იყიდ ეს
სადგური	სადგურ ი
ნიანგი	ნიანგ ი
მიზეზი	მიზეზ ი
კონსტიტუციამ	კონსტიტუც იამ
სტერეო	სტერე ო
შუიდან	შუ იდან
ნაგებობად	ნაგებობ ად
კალენდრით	კალენდ რით
იმეორებს	იმეორ ებს
ეომებოდა	ე ომ ებოდა
მოკიდებული	მოკიდ ებული
ელექტროსტატიკური	ელექტროსტატ იკური
განთქმული	განთქმ ული
სახელმწიფოები	სახელმწიფ ოები
სენტავო	სენ ტავო
ხმარებაშია	ხმარ ებაშია
რვის	რვ ის
მკითხველის	მკითხვ ელის
დოკუმენტებში	დოკუმენტ ებში
სიკვდილს	სიკვდილ ს
ლილვების	ლილვ ების
მოიხმარება	მოიხმარ ება
ქადაგება	ქადაგ ება
კუთხეებიდან	კუთხე ებიდან
მოღვაწედ	მოღვაწ ედ
სტრატეგოსი	სტრატე გო სი
გალაქტიკებში	გალაქტიკ ებში
ექსპერიმენტების	ექსპერიმ ენტების
მოგვცემს	მოგვ ცემს
მონარქია	მონარქი ა
მროველი	მროვ ელი
მატერიკული	მატერი კული
საიქიო	ს აიქიო
აღმართული	აღმართ ული
დაეძაბა	დაე ძაბა
მოლეკულები	მოლეკულ ები
მიენიჭათ	მიენიჭ ათ
მხედრიონის	მხედრ იონის
ოპტიმისტური	ოპტიმ ისტური
რომელებიც	რომელ ებიც
მილერი	მილ ერი
ოთახია	ოთახ ია
ივერიის	ივერი ის
ბაიერნში	ბაიერ ნში
აბანო	აბანო
ბრიტანელთა	ბრიტან ელთა
უჩივლა	უჩი ვლა
ავალიშვილი	ავალ იშვილი
ბოდიშს	ბოდიშ ს
ისრისპირები	ისრისპირ ები
მიემატა	მიე მატა
უშლიდა	უშლი და
ფასადს	ფასად ს
ნაწარმოებისთვის	ნაწარმოებ ისთვის
ჰერმიონის	ჰერმი ონის
თარიღდება	თარიღ დება
სტილშია	სტილ შია
განაშენიანების	განაშენიანე ბის
ისტორიას	ისტორი ას
ატრიბუტია	ატრიბუტ ია
აღსართან	აღსა რთან
ეფექტურობის	ეფექტურ ობის
კორპორატიული	კორპორა ტიული
უსამართლობის	უსამართლო ბის
დაყრდნობით	დაყრდნობ ით
იურისტთა	იურისტ თა
დაპყრობა	დაპყრობ ა
განკურნა	განკურნ ა
დაშვების	დაშვებ ის
ვარსკვლავის	ვარსკვლავ ის
ხელმძღვანელობდნენ	ხელმძღვან ელობდნენ
დასაჯდომი	დასა ჯდომი
ჟანრი	ჟანრ ი
მუსლიმანთა	მუსლიმ ანთა
ვალებში	ვალ ებში
ცხადყო	ცხად ყო
ახორციელებდნენ	ახორციელებ დნენ
თავრიზის	თავრიზ ის
მიმართაც	მიმართ აც
საწამლავი	სა წამლავი
იმავეს	იმა ვეს
მესამემ	მესამე მ
მიჰყო	მი ჰყო
შოკში	შოკ ში
მართლია	მართლი ა
მისამღერი	მისამღერი
ნადირის	ნადირ ის
ფრანცისკანელთა	ფრანცის კანელთა
პლინიუსის	პლინი უსის
დაჭრილმა	დაჭრილ მა
ქსავიე	ქსავი ე
ღუზა	ღუ ზა
ისარგებლა	ისარგებლ ა
აღორძინების	აღორძინ ების
მარჯვნივ	მარჯვ ნივ
ელოდება	ელოდებ ა
ღონისძიებებში	ღონისძ იებებში
გართულებების	გართულ ებების
ტურისტი	ტურისტ ი
საბინი	სა ბინ ი
მაუსი	მა უსი
შესული	შეს ული
პუბლიკამ	პუბლიკა მ
მცირედ	მცირე დ
კოდირების	კოდ ირების
ეწოდებოდა	ეწოდ ებოდა
განუზომლად	განუზომ ლად
გიგა	გი გა
მდგომარეობიდან	მდგომარე ობიდან
აგურით	აგურ ით
ბატონობს	ბატონობ ს
ინგლისელ	ინგლის ელ
ოსგუდმა	ოსგუდ მა
დაემორჩილებინა	და ემორჩილ ებინა
ეკონომიკისა	ეკონომიკ ისა
ზოოპარკის	ზოოპარკ ის
ამაგი	ა მაგი
ფერგიუსონის	ფერგიუსონ ის
მოწყობილობები	მოწყობილ ობები
უსამართლო	უსამართლო
გამოითქმის	გამოი თქმის
გადაცემულ	გადაცემ ულ
სტეფანო	სტეფა ნო
კარგია	კარგ ია
ცვლილება	ცვლილებ ა
მიწისძვრას	მიწისძვ რას
სტადიას	სტადი ას
ამსახველი	ამსახველ ი
გენეზისის	გენეზისი ს
ქალაქებიდან	ქალაქ ებიდან
პიპინ	პიპინ
კომუნიზმის	კომუნ იზმის
ევალებოდათ	ევალებ ოდათ
ფოსფორის	ფოსფორ ის
მიიწევდა	მიიწევ და
წარმომადგენლები	წარმომადგენ ლები
კოდირება	კოდ ირება
გადაადგილდეს	გადაადგილ დეს
უფროსებს	უფროს ებს
ძალადობისა	ძალადობ ისა
შენარჩუნებაში	შენარჩუნ ებაში
აღასრულა	აღასრულ ა
ელექტრომაგნიტურ	ელექტრო მაგნიტურ
დაზავებოდა	დაზავ ებოდა
მოკავშირედ	მოკავშირ ედ
ნორვეგიელთა	ნორვეგი ელთა
ტოლტეკების	ტოლ ტეკების
ახსნილი	ახსნ ილი
ტისის	ტის ის
როგორია	როგორ ია
ფლავიუს	ფლავიუს
ვასილისა	ვასილ ისა
არარსებობა	არ არსებ ობა
ღელე	ღელ ე
სპირალური	სპირ ალური
გამოხატვას	გამოხატ ვას
სხვდასხვა	სხვ დასხვა
ესპანელები	ესპანელ ები
ანისში	ან ისში
მდივანი	მდივან ი
სახეებია	სახე ებია
მოითხოვდნენ	მოითხოვ დნენ
ფიშის	ფიშ ის
დიტრიხ	დიტრი ხ
ეჭირათ	ეჭირ ათ
ალტერნატივის	ალტერნატი ვის
სიგნალების	სიგნალ ების
დარბევა	დარბევ ა
გაყიდვადი	გაყიდვ ადი
ლეგენდებს	ლეგენდ ებს
პროზაში	პროზა ში
სამთავისის	სამ თავისის
გასაბჭოების	გა საბჭოების
დასავლურ	დასავლ ურ
ბავშვობის	ბავშვობ ის
მანი	მან ი
ნარევების	ნარევ ების
რუსულ	რუსულ
ჰაიტის	ჰაი ტის
კრუნჩხვების	კრუნჩხვ ების
ლეიკერსმა	ლეიკერს მა
ლიბრეტო	ლიბრეტო
ჰიტი	ჰიტ ი
ლათინურმა	ლათინურ მა
პილოტმა	პილო ტმა
დავალებების	დავალ ებების
ევროტურნირებზე	ევრო ტურნირ ებზე
ეთეროვანი	ეთერ ოვანი
ქაოსის	ქაოს ის
დამტკიცება	დამტკიცებ ა
დასრულებაზე	დასრულებ აზე
ჭაბუკები	ჭაბუკ ები
ქვაბულის	ქვაბულ ის
დასახლდა	დასახლ და
ზეგავლენა	ზე გავლენ ა
სხმული	სხმ ული
სპირტის	სპირტ ის
ზამთარში	ზამთარ ში
პამირის	პა მირის
სამხრეთისკენ	სამხრეთ ისკენ
მოსამართლეთა	მოსამართლ ეთა
ესტრადაზე	ესტრად აზე
ტელევიზიისა	ტელევიზ იისა
ოქსიდების	ოქსიდ ების
შეყვარებულს	შეყვარებულ ს
არქიტექტორები	არქიტექტორ ები
კონსტანტინეპოლში	კონსტანტინ ეპოლში
ოფისები	ოფის ები
მაკეობის	მაკ ეობის
ფესვებით	ფესვ ებით
შამანების	შამან ების
ამცნობს	ამ ცნობს
გაავრცელა	გაავრცელ ა
ჰაერსაწინააღმდეგო	ჰაერ საწინააღმდეგ ო
აღუთქვამდა	აღუთქვ ამდა
გარნიზონს	გარნიზო ნს
ავიაკომპანიების	ავიაკომპან იების
მიმოსვლა	მიმოსვლ ა
იმარჯვებს	იმარჯვ ებს
ბეკის	ბეკ ის
განსაცვიფრებელი	გან საცვიფრებელი
მონარქს	მონარქ ს
დაპატიმრებას	დაპატიმრ ებას
თრაკიული	თრაკი ული
მოძიება	მოძი ება
ბონგო	ბონ გო
კანონს	კანონ ს
ჟანრულ	ჟანრ ულ
გაღვივებას	გაღვივ ებას
მასწავლებელთან	მასწავლებელ თან
დაველაპარაკები	და ველაპარაკები
მცენარეში	მცენარე ში
უცხოელებს	უცხოელ ებს
სალხინოს	სალხინ ოს
სტილისაა	სტილ ისაა
მიუღებელი	მიუღ ებელი
ივანიშვილის	ივან იშვილის
სისემ	სის ემ
მოსამართლეების	მოსამართლე ების
გორდონი	გორდ ონი
მოჰყავს	მოჰყავ ს
ალგეთი	ალგეთი
მუხისფარს	მუხისფარ ს
ლეოპოლდ	ლეოპოლ დ
მონღოლებთან	მონღოლ ებთან
ოფისი	ოფის ი
უგუმბათო	უ გუმბათ ო
მიწისქვეშეთის	მიწისქვეშ ეთის
ქაოტური	ქა ოტური
კოშკს	კოშკ ს
პარაკლისი	პარ აკლისი
ეროზიული	ეროზი ული
იაგაილომ	იაგაილ ომ
მარტვილს	მარტვილ ს
ქიმიკოსი	ქიმიკოს ი
ერთადერთია	ერთადერთ ია
უყურებენ	უყურ ებენ
თემები	თემ ები
ვაიმეო	ვა იმეო
გადაიხადონ	გადაიხ ადონ
მედიცინას	მედიცინ ას
არმიისთვის	არმი ისთვის
გაანალიზება	გა ანალიზ ება
პრესასთან	პრეს ასთან
მთიანეთში	მთიან ეთში
იესუ	იეს უ
საგანში	საგან ში
განავითაროს	განავითარ ოს
მღვდელთან	მღვდელ თან
დასრულებით	დასრულებ ით
კიროს	კი როს
ქალიშვილობის	ქალიშვი ლობის
დირექტორმა	დირექტო რმა
ვეჩეს	ვე ჩეს
მოხმარებისათვის	მოხმარ ებისათვის
მაიამიში	მაიამი ში
დასრულება	დასრულებ ა
სატრიუმფო	სა ტრიუმფ ო
ჯილეხის	ჯილ ეხის
დაცურავენ	დაცურავ ენ
მაქსიმიანემ	მაქსიმ იანემ
ადელის	ად ელის
მუსიკისადმი	მუსიკ ისადმი
დაჯილდოებულ	დაჯილდო ებულ
გააკეთოს	გააკეთ ოს
მართალი	მართალ ი
გრძნობით	გრძნობ ით
ინტერესმა	ინტერეს მა
დათანხმდა	დათანხმ და
ოქტავის	ოქტავი ს
უკუგდება	უკუ გდება
მოედანია	მოედან ია
აპრილს	აპრილ ს
ავსტრალიაში	ავსტრალი აში
სიკეთეს	სიკეთ ეს
ტრანსპორტისთვის	ტრანსპორტ ისთვის
ხსნარები	ხსნარ ები
კანდიდატურა	კანდიდატ ურა
დაზიანებების	დაზიან ებების
გუნიას	გუნია ს
ისტორიოგრაფიის	ისტორიოგრაფ იის
კავშირგაბმულობის	კავშირგაბმ ულობის
სალვადორის	სალვადორ ის
სარეცელზე	სარე ცელზე
გამომცემლობის	გამომცემლობ ის
კვერთხს	კვერთხ ს
ამოქოლილია	ამო ქოლ ილია
სტაბილიზაცია	სტაბილიზაცი ა
უკომპრომისო	უ კომპრომ ისო
სცადა	სცა და
ბატალიონმა	ბატალი ონმა
მიზეზად	მიზეზ ად
ინჟინრებს	ინჟინ რებს
ეზოდან	ეზო დან
საჭმლის	საჭმ ლის
მოხუცებულმა	მოხუც ებულმა
დალ	დალ
კაპიტნობდა	კაპიტნ ობდა
მიანიშნებს	მიანიშნებ ს
ცვალებადობას	ცვალებად ობას
განიკურნა	განი კურნა
ტაკელოტ	ტაკ ელოტ
ოლტის	ოლ ტის
დეფიციტი	დეფიცი ტი
იალტის	ი ალტის
დრამა	დრამ ა
ცენტრად	ცენტრ ად
გეგმებს	გეგმ ებს
ახერხებდა	ახერხ ებდა
ეტეოდა	ეტე ოდა
ტერიტორიებიდან	ტერიტორი ებიდან
ოდერის	ოდ ერის
ისტორიკოსების	ისტორიკოს ების
გლეხობას	გლეხ ობას
სატესტო	სა ტესტ ო
გუნდებში	გუნდ ებში
სამფლობელოში	ს ამფლობელო ში
მომსახურების	მომსახურ ების
შექმნამ	შექმნ ამ
აგრძელებენ	აგრძელებ ენ
ანგარიშების	ანგარიშ ების
ჯანლუკა	ჯან ლუკა
ლამაზ	ლამაზ
ერთგულების	ერთგულ ების
სპინი	სპინ ი
მიღებაც	მიღებ აც
ინტერნეტის	ინტერნეტ ის
გთხოვთ	გ თხოვთ
განუყოფელ	განუყოფ ელ
აფროდიტეს	აფრო დიტეს
განაწილებას	განაწილ ებას
სიჭარბე	სი ჭარბ ე
ტვინზე	ტვინ ზე
ინგლისიდან	ინგლის იდან
საკითხით	საკითხ ით
ბეოვულფის	ბეოვულფი ს
გათავისუფლებაში	გა თავისუფლებ აში
ევროპა	ევროპ ა
ტრასა	ტრა სა
გამოყოფენ	გამოყოფ ენ
წვეროები	წვერ ოები
ნათლისმცემლის	ნათლი სმცემლის
ფულით	ფულ ით
გერმანულად	გერმანულ ად
სასკოლო	სა სკოლ ო
ბრძანებას	ბრძან ებას
სერბული	სერბ ული
ხალხისათვის	ხალხ ისათვის
საუბრობს	საუბრობ ს
არასტაბილური	არასტაბილ ური
მუსლიმებმა	მუსლიმ ებმა
საბუთების	საბუთ ების
სამცხეს	სამცხ ეს
სამოყვარულო	სა მოყვარუ ლო
სადავეები	სადავ ეები
უსმენდნენ	უსმენ დნენ
შესართავს	შესართავ ს
მესიემ	მესი ემ
გაიმარჯვა	გაიმარჯვ ა
კოლონიზატორთა	კოლონიზატორ თა
ახალშობილს	ახალშობ ილს
ახსოვთ	ახსოვ თ
ლიგურიის	ლიგ ურიის
ქსელურ	ქსელ ურ
გახმაურდა	გა ხმაურ და
ფასები	ფას ები
რეზულტატის	რეზ ულტატის
მიედინებოდა	მიედინ ებოდა
საზოგადოებამ	ს აზოგადოებ ამ
გაგრაში	გაგრ აში
თვისებრივად	თვისებ რივად
მარტივად	მარტივ ად
მცირეწლოვან	მცირეწლოვა ნ
მრავლადაა	მრავლ ადაა
ჰამიდ	ჰა მიდ
დასტურლამალის	დასტურლამალი ს
ბლუმის	ბლ უმის
გამოვლენას	გამოვლენ ას
სხეულთან	სხეულ თან
ტანსაცმლისა	ტანსაცმლ ისა
დეილ	დეი ლ
საკმაოდ	საკმა ოდ
მღვდლის	მღვდ ლის
სწრაფმა	სწრაფ მა
ბითინიის	ბით ინიის
გადარჩენისთვის	გადარჩენ ისთვის
სტრატეგია	სტრატეგი ა
