გამოსხივება	გამო სხივ ება
უფლებით	უფლ ებით
მმართველობას	მ მართველ ობას
გახსნა	გა ხსნა
ვითარებას	ვითარებ ა ს
კომპოზიცია	კომპოზიც ია
ქარვასლა	ქარ ვას ლა
მოსახლეობისთვის	მო სა ხლეობ ის თვის
ვინი	ვინი
წყალობითაც	წყალ ობით აც
ცხოველია	ცხოველ ია
ზედმეტი	ზედ მეტი
ლეონში	ლეონ ში
მორისონის	მორის ონის
ორივეს	ორივე ს
კეთებას	კეთ ებას
აფსარის	აფსარი ს
ხორვატთა	ხორვატ თა
გაჭირვებით	გა ჭირვ ებით
ეპისტოლეში	ე პისტოლ ეში
თითისტარისებრი	თით ის ტარი სებრი
გაზიარება	გა ზიარებ ა
გაჟონა	გა ჟო ნა
ირიცხებოდნენ	ირიცხ ე ბოდნენ
წარმოდგენით	წარმო დგენ ით
დეპარტამენტები	დეპარტამენტ ები
მისიაში	მის ი აში
მაღალია	მაღალ ია
შთენილი	შთენ ილი
დამონტაჟება	დამო ნტაჟ ება
ბრუნვაში	ბრუნ ვაში
ინდოსტანის	ინდო ს ტან ის
დასასვენებელი	დასა სვენ ებელი
ღონისძიება	ღონისძ ი ება
ადრეული	ადრე ული
მარხილის	მარხ ი ლის
მიულერმა	მიულერ მა
რაოდენობაში	რაოდენობა ში
ლოგიკას	ლოგი კას
გამომცემელი	გამო მ ცემ ელი
ზოგს	ზოგ ს
დაიგეგმა	და ი გეგმა
წინამძღვრის	წინამ ძღვ რის
მუცელფეხიანთა	მუცელ ფეხ იანთა
გამგეა	გამგე ა
ნაჰუას	ნა ჰუ ას
მისალმება	მისალმ ება
მამიდა	მა მი და
მხედართმთავრის	მხედარ თ მთავრ ის
მოხვედრისას	მო ხვედრ ისა ს
სახალიფო	სა ხალიფ ო
ჯავახეთი	ჯავახ ეთი
განადგურებას	გა ნადგურ ებას
მხირდან	მხირ დან
პროფკავშირები	პროფ კავშირ ები
რადიოს	რადიო ს
ჭიშკარს	ჭიშკ არს
საფაშოს	ს აფაშო ს
შთამბეჭდავ	შთამ ბეჭდ ავ
გარდაცვალების	გარდა ცვალ ების
კაბელით	კაბელი თ
ირწყვებოდა	ი რწყვ ებოდა
პილოტების	პილოტ ების
მხატვრულ	მხატვ რულ
გოგო	გოგო
მთვარეს	მთვარ ეს
დივიზიები	დივიზი ები
ხედავს	ხედავ ს
მოშლილი	მო შლილი
კოპია	კოპ ია
მოგვი	მოგვ ი
სამოცდაოთხი	სამ ოცდა ოთხ ი
ვებგვერდის	ვებ გვერდ ის
თვითმმართველობა	თვითმ მართველ ობა
ყიდულობდნენ	ყიდ ულ ობდნენ
ფარფლი	ფარფლ ი
გურგენი	გურგენ ი
გადარჩენილებს	გადა რჩენილ ებს
ციტადელი	ციტად ელი
ზღვიდან	ზღვ იდან
მრავალწლოვანი	მ რავალ წლოვან ი
ბრწყინვალის	ბ რწყინ ვალ ის
ათასწლოვანი	ათას წლ ოვანი
ჰექტარია	ჰექტ არი ა
კაიზერ	კაიზერ
დახარჯა	და ხარჯ ა
მეთოდმა	მეთოდ მა
მწვრთნელ	მ წვრთნელ
წამოიზარდა	წამო იზარდა
რასას	რას ას
წერეთლის	წერეთ ლის
გადაფასება	გადა ფას ება
დაისმის	და ის მ ის
სინათლეს	სი ნათლ ეს
პროგიმნაზია	პრო გიმნაზი ა
დაასკვნეს	დაა სკვნ ეს
ლაიფციგის	ლაიფც იგ ის
ჩრდილოეთითა	ჩრდილოე თით ა
ბოუი	ბოუ ი
ახლდა	ახლ და
რეგიონის	რეგიონ ის
კომენდანტი	კომენდ ანტი
პრიორიტეტი	პრიო რიტეტ ი
გალისიაში	გალისი აში
კომუნაში	კომუნ აში
დიდმა	დიდ მა
ტურინის	ტური ნის
თავისუფლად	თავისუფლ ად
ეკლესიაში	ეკლეს ია ში
ასხამდნენ	ასხამ დნენ
კატალაუნის	კატა ლა უნის
კონცეფციაში	კონცეფ ცი აში
გამოსაკვლევად	გამო სა კვლევ ად
დაშლისა	დაშლ ის ა
მთავარანგელოზი	მთავარ ა ნგელოზ ი
საფეხურებზე	ს აფეხურ ებზე
ნოვოროსიისკის	ნოვორ ოს ი ის კის
რაილის	რაი ლის
სამკუთხედის	სამ კუთხე დის
დანიელი	და ნი ელი
ჩახშობა	ჩახშობ ა
ჩამოროს	ჩამო როს
უკანასკნელისთვის	უკანასკნელ ის თვის
სიმღერებსა	სი მღერ ებს ა
ბინაზე	ბინა ზე
გამოვლინდეს	გა მო ვლინ დეს
სპონტანურად	ს პონტან ურად
შემოქმედებაშიც	შე მოქმედ ება შიც
მიმოხილვაში	მიმო ხილვა ში
მოზრდილ	მო ზრდილ
გამავალი	გა მავალ ი
მშენებელი	მ შენ ებელი
ოსმან	ოს მან
სიახლეები	ს ი ახლე ები
ალადინი	ალა დინ ი
გურიის	გური ის
სახლობდნენ	სახლ ობდნენ
შეიტყობენ	შე იტყო ბენ
განუმეორებელ	განუ მეორ ებელ
ზნეობის	ზნე ობის
განჩინებით	გან ჩინ ებით
ტაფობში	ტაფ ობ ში
ქართველი	ქართველ ი
შექმნისთვის	შე ქმნ ის თვის
კონრად	კონ რად
მრგვალია	მრგვალ ია
წინ	წინ
პოტენციურ	პოტენცი ურ
რომასთან	რომ ასთან
ნიკი	ნიკ ი
ფორმიდან	ფორმ იდან
ბერდი	ბერ დი
გამოყენებულ	გამო ყენებ ულ
კალათბურთი	კალათ ბურთ ი
გეომეტრიას	გეო მეტრი ას
დამზადებულ	და მზადებ ულ
რადიოსადგურების	რადიო ს ადგურ ების
მათთან	მათ თან
მეთოდურ	მეთოდ ურ
ჯგუფ	ჯგუფ
საკითხი	სა კითხ ი
არაფრით	არა ფრი თ
დოლზე	დოლ ზე
ემყარება	ე მყარ ება
ელექტროენერგიას	ელექტრო ენერგ ი ას
მანქანა	მა ნქან ა
დევს	დევ ს
ცეზიუმის	ცეზ ი უ მის
ერთნაირ	ერთ ნაირ
მოპყრობის	მო პყრობ ის
ნაშრომებში	ნა შრომ ებში
დასრულებიდან	და სრულებ იდან
ვალდებულებები	ვალდებულ ებები
მეგი	მე გი
ტერიტორია	ტერიტორი ა
პირობითია	პირ ობით ია
გენოციდი	გენოცი დი
წყალბადური	წყალ ბად ური
ყირიმის	ყირიმ ის
ჩამოსულმა	ჩამო სულმა
სიტყვიერი	სიტყვ იერი
ხელობის	ხელ ობის
აპლიკაციების	აპლიკ აცი ების
ზეგანზე	ზე გან ზე
კამარებით	კამარ ებით
დააყენა	და აყენ ა
ვიზიტის	ვიზიტ ის
ფლობა	ფლობ ა
ჩასულმა	ჩა სულმა
ემიგრანტმა	ემიგრ ანტ მა
ოთხთავის	ოთხ თავ ის
კანდელაკმა	კანდელაკ მა
ნიჩბის	ნიჩბ ის
სკანდინავიური	სკანდ ინავი ური
ლეჩხუმი	ლეჩხუ მი
აუშენებიათ	ა უ შენებ იათ
კოსტიუმი	კოსტიუმ ი
ფირფიტებით	ფირფიტ ებით
პრეზიდიუმმა	პ რეზიდიუმ მა
პროგრამისტი	პროგრ ამ ისტი
რელიგიები	რელიგი ები
სამთვიანი	სამ თვიანი
გავრცელებას	გა ვრცელებ ას
ვაშინგტონი	ვა შინგტო ნი
მოლაპარაკებებზე	მო ლაპარაკებებ ზე
კომპოზიციურ	კომპოზიც იურ
გააფრთხილა	გაა ფრთხილ ა
მიაკვლია	მიაკვლი ა
ქსნისა	ქსნ ისა
შობენ	შობ ენ
თაღების	თაღ ების
ჰამასის	ჰამ ას ის
იტრიუმი	იტრიუმი
სიმებიანი	სიმ ებიან ი
გეორგი	გეორგ ი
ზემოქმედება	ზე მოქმედ ება
ბელინი	ბელ ი ნი
შიშის	შიშ ის
გადაიზრდება	გა და იზრდ ება
საკითხზე	სა კითხ ზე
ბაზილიკას	ბაზილი კას
ჰოლი	ჰოლ ი
ოჯახიდან	ოჯახ იდან
სიტყვებისა	სიტყვ ების ა
ნაკბენის	ნა კბენ ის
ორიენტაციისა	ორიენტ აციის ა
წარმოგვიდგება	წარმო გვი დგება
ხმარება	ხმარებ ა
გასროლის	გა სროლ ის
გერმანიასა	გერმან ი ა სა
მეთოდად	მეთოდ ად
ნორმატიული	ნორმა ტიული
ასეულში	ას ეულში
არგონავტებმა	არგო ნავტ ებმა
ქუხილის	ქუხილი ს
ანდრონიკაშვილმა	ანდრო ნ იკა შვილმა
სიმბოლოების	სიმ ბოლო ების
მოგების	მოგ ების
ბოძზე	ბოძ ზე
კართაგენელთა	კა რთაგენ ელთა
ფიზიკოსმა	ფიზი კოს მა
სძლიეს	სძლ ი ეს
კეთება	კეთ ება
ხომ	ხო მ
მოსაზრებას	მოსაზრ ებას
გამორიცხავენ	გამო რიცხ ავენ
კითხვით	კითხვ ით
უჭირს	უჭირ ს
იხმარებოდა	ი ხმარ ებოდა
დასაშვებ	დასა შვებ
განათავსა	გა ნა თავ სა
გუდამაყრის	გუდ ამა ყრის
თათრების	თათრ ების
აფხაზების	აფხაზ ების
მითვისებული	მი თვის ებული
სტალაქტიტები	სტა ლაქ ტიტ ები
გლორია	გლო რია
სქელია	სქელ ია
სამეტყველო	სა მე ტყველ ო
მისგანვე	მ ის გან ვე
გაიშალა	გა იშალა
სახლებში	სახლ ებში
შესაბამისად	შე საბამ ის ად
იმამ	ი მა მ
დაწვეს	დაწვე ს
კლიფი	კლიფ ი
ტოპოგრაფიული	ტოპ ოგრაფიულ ი
ფრიქსეს	ფრი ქსე ს
ეძახის	ეძახ ის
გეტოს	გეტო ს
მიზეზთა	მიზეზ თა
ასსრ	ა სსრ
გამოუცხადეს	გამოუ ცხად ეს
ძველინდური	ძველ ინდურ ი
ასპექტებს	ა სპექტ ებს
მელოდიურ	მელოდ იურ
ენებში	ენ ებში
იუნიქსის	ი უნიქ ს ის
ინვერსია	ინ ვერსი ა
ძროხას	ძროხ ას
დინამოსა	დინა მო სა
მაქსიმალურ	მა ქსიმ ალურ
მითოლოგიურ	მით ოლოგი ურ
შესავლის	შე სავლ ის
საზოგადოებად	სა ზოგადოებ ად
სტუმარს	სტუ მარ ს
ცილას	ცილ ას
ხილის	ხილ ის
ხოსე	ხოსე
ნამუშევრებისგან	ნამუშ ევრ ების გან
აპარატული	აპარატ ული
კომპიუტერებზე	კომპიუ ტერ ებზე
მბრძანებელმა	მ ბრძანებ ელმა
რუკებზე	რუკ ებზე
ქუჩები	ქუჩ ები
ხსნადობა	ხსნ ად ობა
კვირიკეს	კვირ იკ ეს
განყოფილებაზე	გან ყოფილ ებაზე
ოპერები	ოპერ ები
კილომეტრიანი	კილო მეტრიანი
ჯერის	ჯერ ის
იმპერიასთან	იმპერი ა სთან
კვირამდე	კვირ ამდე
მელანეზიური	მელ ა ნეზი ური
მოახმარა	მო ა ხმარ ა
ნესტორის	ნესტ ორის
საფრთხობელას	სა ფრთხო ბელა ს
ცივილიზაციები	ცივილიზა ცი ები
ორგანოები	ორგანო ები
შერეულია	შე რე ულია
გამოფინა	გამო ფინ ა
შეწყდა	შე წყ და
ანგელოზთა	ა ნგელოზ თა
მოლდოვური	მოლდო ვ ური
მოხვედრილი	მო ხვედრ ილი
მოქმედებებს	მო ქმედებ ებს
განათებას	გა ნათ ებას
რეიჩელის	რეიჩ ელ ის
დიაბეტის	დია ბე ტის
მათემატიკა	მა თემატიკ ა
გადასახადს	გადა სახ ად ს
სიმრავლეთა	სიმრავლ ეთა
დრაგუნთა	დრა გუნ თა
ჰუსეინი	ჰუსეი ნი
სემმა	ს ემ მა
დამოუკიდებლობის	და მო უკიდებლ ობის
კოლეგებს	კოლეგ ებს
პროპაგანდისა	პროპაგან დი სა
შემოუერთა	შე მოუ ერთა
დროიდანაა	დრო იდან ა ა
დრავიდები	დრავიდ ები
გმირის	გმირ ის
მიდამოს	მი დამო ს
მხატვრად	მხატვ რად
პატრიციებს	პატრი ცი ებს
შვერილი	შვერილ ი
ხასიათების	ხასიათ ების
აღმოაჩნდათ	აღმო ა ჩნდათ
ითარგმნოს	ი თარგმნ ო ს
ქვეყნებზე	ქვეყნებ ზე
ფრაქცია	ფრაქცი ა
გულუხვი	გულ უხვი
წყლებიდან	წყლ ები დან
წინაპარი	წინა პარ ი
საზღვარგარეთ	სა ზღვარ გარეთ
თემებია	თემ ები ა
მარადისობაში	მარ ა დ ის ობაში
ტერი	ტერი
სწავლებით	სწავლ ებით
ტალღოვანი	ტალღ ოვანი
ინგლისელები	ინგლ ის ე ლები
ფერები	ფერ ები
ქალაქია	ქალაქ ია
მათში	მათ ში
მეოთხეული	მე ოთხე ული
დუმა	დუ მა
იოსებს	ი ოს ებს
ტროა	ტრო ა
გაათხოვა	გა ა თხოვ ა
საიტს	საიტ ს
ბიზანტიელებს	ბიზანტ ი ელებს
პა	პა
სახელი	სახელ ი
რჩევების	რჩევ ების
სტოუნი	სტოუნ ი
ხელმეორედ	ხელ მეორე დ
საბირჟო	სა ბირჟ ო
ბინადარია	ბინადარ ი ა
ემიჯნება	ე მიჯნ ება
კლასიფიცირებული	კლასი ფიცირებ ული
ყვავილობის	ყვავილობ ის
ხელოვნებათმცოდნე	ხელოვნ ება თმც ოდნე
რაიონულ	რაიონ ულ
ცენტრალიზებული	ცენტრ ალიზ ებული
სრულიად	სრულ ი ად
ფეისალ	ფეის ალ
დაჟინებით	და ჟინ ებით
კუბრიკის	კუბ რიკ ის
ვარდან	ვარდ ან
ორივეჯერ	ორივე ჯერ
იოსები	ი ოს ები
კატაკომბა	კატა კომ ბა
სამივეს	სამ ი ვეს
გადასახლებით	გადა სახლ ებით
გრძელდება	გრძელ დება
სექტორში	ს ექტორ ში
ტრამვაი	ტრამვაი
წვიმა	წვიმ ა
ზომისა	ზომ ისა
მოსლი	მოს ლი
რგოლის	რგოლ ის
შესაძლებლობას	შესა ძლებლობ ას
აკეთებდა	აკეთ ებდა
ამილახვარმა	ამილახ ვ არმა
იაპონიისა	იაპონ ი ისა
ჰამილტონმა	ჰამილტო ნმა
ანაკოფიის	ან ა კო ფი ის
საძოვრად	საძოვ რად
იმგვარი	იმ გვარი
აცხადებდა	ა ცხად ებდა
ფიგურად	ფიგურ ად
სფინქსი	ს ფინ ქსი
სექსს	სექს ს
სოლომონის	სოლო მო ნის
განაცხადებს	განა ცხად ებს
პიროსის	პირ ოსის
ჩამოვყალიბდები	ჩამო ვ ყალიბ დ ები
შარდენის	შარ დენი ს
ბრძანება	ბრძანებ ა
ასახავენ	ა სახ ავენ
ოროგრაფიული	ორ ოგრაფიულ ი
განაწილებულია	გა ნაწილ ებული ა
ნამუშევრებთან	ნამუშ ევრ ებთან
ინტერნეტში	ინტერ ნეტ ში
მოკვეთილი	მო კვეთილ ი
ტირილი	ტირილ ი
იაგელონების	ია გელ ონ ების
ფორესტის	ფორესტ ის
რომელშიაც	რომელ ში აც
პაკეტები	პაკეტ ები
მაჭავარიანი	მა ჭა ვარიან ი
ჯეიმზმა	ჯეიმზ მა
თამბაქო	თამბაქო
მუჰამედმა	მუჰამ ედ მა
შედედების	შე დედ ების
აღრევა	აღ რევა
ნალექებიდან	ნალექ ები დან
კონფისკაცია	კონ ფისკ აცია
დააღწიოს	და აღწი ოს
სავარაუდოდ	სა ვარაუ დ ოდ
გეოლოგიურად	გეოლოგ იურად
საკვალიფიკაციო	სა კვალი ფიკაცი ო
ჰერბიციდები	ჰერ ბიციდ ები
კინტრიშის	კინ ტრი ში ს
პროტოტიპად	პროტო ტიპ ად
სპარტელთა	სპარტ ელთა
არსებობით	არსებ ობით
მატერიკის	მატერი კის
სხვათაშორის	სხვ ა თა შორ ის
შეაღწიეს	შე აღწი ეს
მიახლოებისას	მი ახლო ების ას
სვიმონი	ს ვი მონი
გალა	გალ ა
გენერლები	გენერ ლები
კატონი	კა ტონი
კიბეა	კიბე ა
გაწვევა	გა წვევ ა
დღესდღეობით	დღეს დღე ობით
ფილიალი	ფილიალ ი
კალიგრაფია	კალი გრაფი ა
მეთორმეტე	მე თორ მეტე
ტორპედო	ტორპედო
ფროდოს	ფ როდოს
მიტაცებული	მი ტაცებ ული
იაპონური	იაპონ ური
მორფემები	მორფ ემ ები
ოლმეკების	ოლმეკ ების
არგენტინელმა	არგ ენტინ ელმა
ასულიყო	ას ულიყო
იჭერდა	ი ჭერ და
კიჩეს	კი ჩეს
მოიპოვეს	მო იპოვ ეს
უჯრედებზე	უჯრედ ებზე
პრეფექტურაში	პრეფექ ტურ აში
რამ	რამ
ტენდენციების	ტენდენც ი ების
ხელმძღვანელის	ხელმძღვან ელი ს
ტუბერკულოზის	ტუბერ კულოზ ის
ელვისი	ელ ვის ი
განცხადებამ	გან ცხად ებამ
დატანილია	და ტანილი ა
მოსწავლეებისათვის	მო სწავლე ების ა თვის
ალყაში	ალყ აში
ძალადობას	ძალადობ ას
საღამომდე	საღა მო მდე
სიურრეალისტური	სი ურ რეალ ის ტური
გადატანილია	გადა ტანილი ა
ტოპ	ტოპ
ავტომობილები	ავტომობი ლები
ტრეილერი	ტრეილერ ი
თურქ	თურქ
ნილი	ნილი
საყვარლის	საყვარლ ის
საწერ	სა წერ
უზრუნველყოს	უზრუნვ ელყო ს
ბორნით	ბორნ ით
გრუნტში	გრუნტ ში
სიურპრიზი	სი ურ პრიზ ი
ჩენდლერის	ჩენდლერ ის
შეიკრიბა	შე იკრიბ ა
ამოს	ა მო ს
წარმატებისათვის	წარმატ ები სა თვის
იანი	იანი
მოღვაწეობისთვის	მო ღვაწეობ ის თვის
ტამბონ	ტამბო ნ
დამტკიცებაც	და მტკიც ებაც
დაემთავრებინა	დაე მთავრ ებინა
მაილზ	მაილზ
გამოიგონეს	გამო ი გონ ეს
პელემ	პელე მ
სიუჟეტზე	სი უჟეტ ზე
ხმელნიცკის	ხმელნიცკი ს
დუღილი	დუღილ ი
დაბლობში	დაბლობ ში
ეჭვიანობა	ეჭვ იანობ ა
სიმფონია	სიმ ფონი ა
იცნობდა	ი ცნობ და
ბონის	ბონ ის
თამაშებისა	თამაშ ების ა
დიდმარხვის	დიდ მარხ ვის
ადელაიდის	ადელაიდ ის
ექსლ	ექს ლ
შხამი	შხამ ი
მეტროპოლიურ	მეტრ ოპოლი ურ
არმიად	არმი ად
პროფილში	პროფილ ში
ტურინულ	ტური ნულ
სამოციქულო	სა მო ციქულ ო
დასაჯა	და სა ჯა
ადრევე	ადრე ვე
უტევდა	უტევ და
დემეტრეს	დემეტრე ს
ჟანგი	ჟანგ ი
ამჟღავნებდა	ამ ჟღავნ ებდა
განშორება	გან შ ორ ება
მოწამვლა	მო წამვლ ა
კოროზია	კოროზი ა
მოწაფის	მოწაფ ის
მეუნარგიას	მე უნარ გი ას
სათოფურები	სა თოფურ ები
ხვწის	ხვწ ის
ცენზორის	ცენზ ორის
სიგელის	სიგელ ის
ბრძნულად	ბრძნ ულად
ნიკარაგუელები	ნიკ არაგუ ელ ები
სათამაშოს	ს ა თამაშ ოს
უიმედო	უ იმედო
აღიარება	აღიარებ ა
მომზადებისა	მო მზადებ ისა
კბილის	კბილ ის
მოგზაურობისას	მო გზაურობ ის ას
განგმირა	გან გმირ ა
დეკორაციის	დეკორ აციის
წინაპრებად	წინა პრ ებად
კონტროლი	კონტროლ ი
ნაწილისათვის	ნაწილ ისა თვის
როგორღაც	როგორ ღაც
სიახლოვით	სი ახლოვ ით
ფლორა	ფლორ ა
ფურცლებით	ფურც ლებით
იმუშაოს	ი მუშ ა ოს
ოსტროვსკის	ოს ტრო ვსკის
რვამკლავიანი	რ ვა მკლავ იანი
იკერებოდა	ი კერ ებოდა
სკორსეზეს	ს კ ორს ეზე ს
საბრძოლოდ	სა ბრძოლ ოდ
ლაშა	ლაშა
ბაღებში	ბაღ ებში
დაიხოცნენ	და ი ხოც ნენ
ვალეს	ვალ ეს
ნაძვი	ნაძვ ი
დანიშვნა	დანიშვნ ა
მაჰმუდ	მა ჰმუდ
მუშაკი	მუშა კი
შემოქმედებაზე	შე მოქმედ ებაზე
ძის	ძის
პორშე	პო რ შე
ალბათობით	ალბათ ობით
გეგმების	გეგმ ების
იერით	იერი თ
ხელშეკრულება	ხ ელშეკრულ ება
რაზმი	რაზმ ი
აიგივებენ	ა იგივ ებენ
რეჯინალდ	რეჯინალდ
მაკედონელის	მა კედონელ ის
ქირურგია	ქირურგ ია
ტოლმკლავა	ტოლ მკლავ ა
ქურთულ	ქურთ ულ
გაგრის	გაგრ ის
ბრიტანეთისგან	ბრიტა ნეთი ს გან
მითოლოგიური	მ ით ოლოგი ური
კოლონიზატორები	კოლონ იზატო რები
მაცალე	მა ცალ ე
სიმჭიდროვე	სი მჭიდროვ ე
თაყვანისმცემლების	თაყვან ის მცემლ ების
მწვერვალიდან	მ წვერვალ იდან
დიდებულებთან	დიდ ებულებ თან
ნაკადის	ნაკად ის
ესარგებლა	ე სა რგებლ ა
თავისებურებით	თავის ებურებ ით
სტილისტურად	სტილ ისტ ურად
ცხადია	ცხად ია
განჯაში	გან ჯ აში
მონაკვეთებზე	მო ნაკვეთ ებზე
სინგლის	ს ინგლ ის
პლანზე	პლან ზე
ჰობიტები	ჰობიტ ები
ტიგროსის	ტიგ როს ის
რომანსები	რომან ს ები
დაინახოს	და ინახოს
ბურჟუაზიული	ბურჟუაზიულ ი
მიწისძვრების	მი წისძვრ ების
ჰიროსიმის	ჰი რო სიმ ის
რესპუბლიკაა	რესპუბლი კა ა
სოროს	ს ო როს
სახეებზე	სახე ებზე
გრძელი	გრძელ ი
მელკორის	მელ კ ორის
ერთგვარ	ერთ გვარ
დროის	დრო ის
აურაცხელი	ა უ რაცხ ელი
პირველობაზე	პირველ ობა ზე
თამაშებში	თამაშ ებში
ზენიტს	ზენიტ ს
ანთებას	ანთ ებას
თეოკრატიული	თეო კრა ტიული
ხალხად	ხალხ ად
განაში	გან აში
წარმოქმნაში	წარმოქმნ აში
სოციალურმა	სოცი ალურმა
ქვაშია	ქვ ა ში ა
თხის	თხ ის
ტომებში	ტომ ებში
ჩანართების	ჩანართ ების
განზომილებაში	გა ნზომილ ებაში
ამბოხი	ა მბოხ ი
დუკა	დუ კა
ზეთისხილის	ზეთ ის ხილ ის
მასპინძლობის	მა სპინძლ ობის
ავტომობილებით	ავტომობი ლებით
ბერგის	ბერგ ის
რაუნდში	რაუნდ ში
ქალებისა	ქალ ების ა
საწყისების	საწყ ის ების
ხსნარებში	ხსნარ ებში
აიძულებენ	ა იძულ ებენ
სწავლობდნენ	სწავლ ობდნენ
შეხებოდა	შეხ ებოდა
დეილი	დე ი ლი
განკვეთა	გან კვეთა
ორმხრივად	ორ მხრივ ად
ქაღალდის	ქაღალდ ის
ახლომდებარე	ახლო მ დებარე
სასახლეებით	სა სახლ ე ებით
ტიბეტური	ტიბეტ ური
ზბიგნევი	ზბიგნევი
მეცნიერებაში	მეცნიერ ებაში
გამყარება	გ ამყარ ება
რედაქციამ	რედაქც იამ
დეპოზიტების	დე პოზიტ ების
ელფებმა	ელფებ მა
პროგრამიდან	პროგრ ამ იდან
შტაბის	შტაბ ის
ჩირაღდნები	ჩირაღ დ ნები
ნეირონების	ნეირონ ების
სხდომაზე	სხდომ აზე
ვაჩუქო	ვ აჩუქ ო
იმისთვის	იმ ის თვის
ლავგარდნით	ლავგარდნ ით
მიგვითითებს	მ ი გვი თით ებს
ბოლშევიკები	ბოლშევიკ ები
ვახტანგმა	ვახტანგ მა
კლეიტონის	კლეიტონ ის
ამოყვანილი	ა მო ყვანილი
საბჭოების	სა ბჭო ების
აიაქსი	აიაქს ი
სტრუქტურულად	სტრუქ ტურ ულად
სტუმრებმა	სტუმრ ებმა
სითხეები	სითხე ები
გაბრიელ	გა ბრიელ
ჯეიკობს	ჯეიკობ ს
თუთიყუში	თუთი ყუ ში
არმიებს	არმი ებს
დაუდეს	დაუ დეს
უთანხმოება	უ თანხმო ება
შეესწავლათ	შეე სწავლ ათ
დეკლარაციის	დეკლარაც ი ის
სემის	სემ ის
კუბელი	კუბ ელი
დამშრალი	და მშრალ ი
რეპერტუარი	რეპერ ტუარ ი
პოპულარობით	პოპულა რ ობით
მესტიის	მე ს ტი ის
ფირცხალავა	ფი რცხ ალა ვა
დიალექტების	დ იალექტ ების
თარიღები	თარიღ ები
ოცნების	ოცნებ ის
პირველიდან	პირველ იდან
შემოყვანა	შემო ყვან ა
ვივარაუდოთ	ვ ი ვარაუ დო თ
ძიებანი	ძიებ ანი
მოგოლთა	მო გოლ თა
კულტურაც	კულტურ აც
სეიგანმა	სეიგან მა
აგენტმა	აგენტ მა
ერზრუმის	ე რზრუმ ის
მასშტაბები	მა ს შტაბ ები
ბგერებს	ბგერ ებს
ჩაიბარა	ჩა იბარა
ექსპერიმენტულად	ექსპერიმენტ ულად
დამატებითი	დამატ ებით ი
დაიხურა	დაი ხურ ა
ზევსის	ზევს ის
შეუმჩნევლად	შეუ მჩნევ ლად
შედგენილობით	შე დგენილ ობით
წელთაღრიცხვით	წელ თა ღრიცხვ ით
თავგადასავლის	თავ გადა სავლ ის
ავიდნენ	ავი დნენ
საგუბერნიო	სა გუბერნი ო
სოსო	ს ოს ო
სალხინო	ს ა ლხინ ო
ძალაუნებურად	ძალა უნებ უ რად
მტერი	მტერ ი
გავრცობილი	გა ვრცო ბილი
საშიშია	ს აში ში ა
ჩარლზი	ჩარლზ ი
ავგუსტუსმა	ა ვგუსტ უსმა
გოლს	გოლ ს
ორგანიზატორი	ო რგანიზ ატორი
დაითანხმეს	დაი თანხმ ეს
აუშენებია	აუ შენ ებია
მომსახურე	მომ სახურ ე
ფოქს	ფოქს
მილებს	მილ ებს
მიქაელ	მიქაელ
მძივის	მძივ ის
ფორმებით	ფორმ ებით
საჭიროებდა	სა ჭიროებ და
დაუდგა	და უდგა
მშენებლობაც	მშენებლო ბაც
რეჟ	რეჟ
მნახველი	მნახვ ელი
მდინარე	მდინარ ე
თხოვნას	თხოვნ ას
დოლი	დოლ ი
ფრიზი	ფრიზ ი
დასვენება	დ ასვენ ება
დახვეწილია	და ხვეწ ილია
დავითგარეჯა	დავით გარეჯ ა
მკვლევარებს	მკვლე ვარ ებს
მობილიზება	მობილ იზ ება
ზარების	ზარ ების
დატოვებულ	დატოვ ებულ
იმპორტირებული	იმპორტ ირებ ული
შვედეთის	შვედეთ ის
შემდგარი	შე მდგარ ი
მოწყობილობებში	მო წყობილობ ებში
არწივის	არწივ ის
დეპორტაციის	დ ე პორტ აციის
იკუმშება	ი კუმშ ება
თეატრისთვის	თეატრ ის თვის
მხატვრულად	მხატვ რ ულად
სუარესმა	ს უარეს მა
კაჟის	კაჟ ის
სამგანზომილებიანი	სა მ გა ნზომილ ებიან ი
სინთეზი	სი ნთეზ ი
დაინახავს	და ი ნახავს
ლორდი	ლორდ ი
ხეხილს	ხეხილ ს
მრბოლელი	მ რბოლ ელი
დისკები	დისკ ები
კრიპტოგრაფიული	კრიპტ ოგრაფიულ ი
ურბანული	ურბან ული
რეინჯერსის	რეინ ჯერ ს ის
საქართველოსგან	სა ქართველ ოს გან
მეტროპოლიის	მეტრ ოპოლი ის
წაბლისფერი	წაბლ ისფერი
მახასიათებლებით	მა ხასიათ ებლ ებით
აერთიანებდა	ა ერთიან ებდა
დაქორწინდეს	და ქორწინ დეს
ურჩევდა	უ რჩევ და
რწმენისა	რწმენ ისა
გოლები	გოლ ები
პანამის	პანამ ის
ღვთაებაა	ღვთა ება ა
კრეოლური	კ რეოლ ური
ფსიქოანალიზის	ფსიქო ანალიზ ის
ჩინი	ჩინ ი
მარშალი	მარშალ ი
მოლაპარაკებების	მო ლაპარაკებებ ის
წევრისგან	წევრ ის გან
ჩადგმულია	ჩა დგმ ულია
პარიტეტის	პა რიტეტ ის
ანტილის	ანტი ლის
სომხეთთან	სომხ ეთთან
წლისთავზე	წლის თავ ზე
