გამოსხივება	გამო სხივ ება
პრეტენდენტთა	პრეტე ნდენტ თა
ბანტუს	ბან ტუს
ფულია	ფულ ია
ბიძა	ბიძა
ანალოგიურ	ანალოგ იურ
მყინვარებია	მყინვა რები ა
პროფესია	პროფეს ია
ტროპიკული	ტროპიკუ ლი
პრივილეგირებული	პრივილეგ ირებულ ი
სიქსერსი	სი ქსერს ი
შექმნისთანავე	შექმნ ისთანავე
უბოძეს	უ ბოძ ეს
გათავისუფლებულმა	გა თავისუფლ ებულ მა
ცეკვა	ცეკვ ა
არტერია	არტერი ა
საიდანაც	სა იდან აც
უხვმოსავლიანი	უხვ მო სავლ იანი
თურქობა	თურქ ობა
მანაც	მან აც
რეგენტად	რეგენტ ად
მსურველთა	მ სურველ თა
მთავარმართებლის	მთავარ მართ ებლ ის
ძალაუფლებაზე	ძალაუფლ ებაზე
ჰუკერი	ჰუკ ერი
ქვედანაყოფის	ქვე და ნაყოფ ის
აწარმოებენ	ა წარმოებ ენ
ამოფრქვევები	ამო ფრქვე ვ ები
წყალობა	წყალ ობა
შამანი	შამან ი
კლდეების	კლდე ების
სარჩოს	სა რჩ ოს
ჩამოიყვანეს	ჩამო იყვან ეს
საკეთილდღეოდ	სა კეთილ დღე ოდ
კანონმდებლობა	კანონმდებ ლობა
ოდენობით	ოდენ ობით
გუნდებთან	გუნდ ებთან
ყურზე	ყურ ზე
ავიაცია	ავი აცია
ნაყოფზე	ნაყოფ ზე
არტემ	არტე მ
მოციქულს	მოციქულ ს
ჯაყელების	ჯაყელ ების
ენციკლოპედიები	ენცი კლოპედ ი ები
საროსკიპოში	სა როს კიპ ოში
პაექრობაში	პაექრ ობაში
ოსმალო	ოსმალ ო
სოკრატე	ს ოკრატე
ამშვენებდა	ა მშვენ ებდა
ბანგლადეშის	ბან გლ ად ეში ს
ავიახაზები	ავია ხაზ ები
იმპულსი	ი მპულს ი
რეიგანის	რეი გან ის
ადგილობრივებს	ა დგილ ობრივ ებს
რეკორდის	რეკორდ ის
მაზრაში	მაზრ აში
მოიქცა	მო იქცა
ფერმენტაციის	ფერ მენტ აციის
იდეოლოგი	იდე ოლოგი
მარცვლოვან	მარცვლ ოვან
ექსპერიმენტებში	ე ქსპერიმენტ ებში
მტევნები	მტევნ ები
სალომეს	სალომე ს
ხედავენ	ხედავ ენ
კავური	კავ ური
სელიმი	სელიმ ი
აჩუქა	ა ჩუქ ა
გაყინვის	გა ყინვ ის
თემურლენგს	თემურლენგ ს
თანამედროვეობა	თანამ ედროვ ეობა
სამონეტო	სა მონეტ ო
იხსენებს	ი ხსენ ებს
კინოგაქირავებაში	კინო გა ქირავ ება ში
მიღწევაში	მი ღწევ აში
სხვებზე	სხვ ებზე
არაგონელი	არა გონ ელი
მინერალთა	მინერალ თა
ფეხბურთში	ფეხბურთ ში
გაუსი	გა უსი
დომენის	დომენ ის
მიოცენში	მი ოცენ ში
სამგანზომილებიან	სამ გა ნზომილ ებიან
საშუალი	სა შუა ლი
ლეხზირი	ლეხ ზირ ი
კატეგორიებად	კატ ეგორი ებ ად
ვერცხლისწყლის	ვერცხლ ის წყლ ის
ჭიშკარი	ჭიშკ არი
პერიოდიკაში	პერიოდ იკაში
პროტექტორატი	პრო ტექტო რატი
ქრისტიანობაზე	ქრისტიან ობაზე
ჩამწერ	ჩა მწერ
დაგეგმილი	და გეგმ ილი
სჭარბობს	ს ჭარბ ობს
რიონისა	რიონ ი სა
ყინულნაპირისი	ყინულ ნაპირ ის ი
წყალტუბოს	წყალტუბ ოს
ხეობებითა	ხეობ ებით ა
ებრაულმა	ებრა ულმა
მრავალსაუკუნოვანი	მრავალ სა უკუნ ოვანი
დიდები	დიდ ები
არხში	არხ ში
არსენი	არსენ ი
ატომში	ატომ ში
ეპისტოლეთა	ე პისტოლ ეთ ა
გაჩერდა	გაჩერ და
თეორიებში	თეორი ებში
უდანაშაულოდ	უდანაშაულო დ
დაქალი	და ქალ ი
კურორტია	კურორ ტი ა
ქართულ	ქართ ულ
რუთენიუმი	რუთ ენ იუმი
უოლტ	უ ოლტ
მონახაზი	მონა ხაზ ი
საბჯენ	საბჯენ
შესაძლებელს	შე საძლე ბელ ს
კამათობენ	კამათ ობენ
მოიკლა	მო იკლა
იუნიუს	იუნ იუს
იმპერიებს	იმპერ ი ებს
სიმტკიცის	სი მტკიც ის
მშენებლობისა	მშენე ბლობის ა
სომხეთსა	სომხ ეთსა
გაბმული	გა ბმულ ი
არღუნის	არღუნ ის
მატერიკზე	მატ ერიკ ზე
ნადგურდებოდა	ნა დგურ დ ებოდა
განიხილებოდნენ	გან იხილ ებოდნენ
უარყოფდნენ	უარ ყოფ დნენ
მადრასის	მა დ რას ის
დასაბამიდან	და საბამ იდან
მახვილით	მა ხვილ ით
დასავლეთისაში	და სავლეთ ი ს აში
ედიქტით	ედიქტ ით
არქონის	არქ ონის
აზრზე	აზრ ზე
წამოვედით	წამო ვედ ით
მეთიუ	მ ეთი უ
ფენად	ფენ ად
კლუბიდან	კლუბ იდან
ამართლებს	ა მართლ ებს
მოჭრილ	მო ჭრილ
ფიქრი	ფიქრ ი
არგონავტებს	არგ ონავტ ებს
ფოტოგრაფია	ფოტო გრაფი ა
ხაზგასმით	ხაზ გა სმით
ზამთარსა	ზამთარ სა
ბიფ	ბი ფ
გული	გული
ჩოხა	ჩოხ ა
ჰაფეზის	ჰაფ ეზი ს
ავლით	ა ვლით
მომაკვდინებელი	მომაკვ დინებ ელი
პიქსელის	პიქსელ ის
დასვენებული	და სვენ ებული
ნეოპლატონიზმი	ნეო პლატონ იზმი
სიტყვას	ს იტყვ ას
ძილის	ძილ ის
წამოიჭრა	წამო იჭრა
უცებ	უცებ
ზენობია	ზენობ ია
კავშირებზე	კავშირ ებზე
ნაყოფიერი	ნა ყოფიერ ი
გაფორმებაში	გა ფორმ ება ში
ჩინეთში	ჩინეთ ში
დაამხეს	და ამხე ს
სპეციალობით	სპეცია ლობით
მოგზაურების	მო გზაურ ების
ჯეკ	ჯეკ
იოსელიანმა	იოსელ ი ანმა
კატონის	კატ ონის
კერძოთ	კერძო თ
იერუსალიმის	იერ უსალიმ ის
სიმბოლისტური	სიმბო ლისტ ური
ჭიდაობაში	ჭიდა ობაში
მემუარები	მემუარ ები
აბაი	ა ბა ი
თეთრკანიანთა	თეთრ კანი ანთა
პროგრესული	პრო გრეს ული
გამითიშო	გა მი თიშ ო
ღირებულ	ღირ ებულ
მოსახლეობამაც	მო სახლე ობამ აც
მწვერვალია	მწვერ ვალ ია
სპარსელი	ს პარსელ ი
ინტერვიუები	ინტერ ვიუ ები
ტომს	ტომ ს
მერის	მ ერის
ქუდს	ქუდ ს
პარტიით	პარტი ით
როლებს	როლ ებს
შოულობს	შო ულობ ს
განყოფილება	გან ყოფილ ება
ფენას	ფენ ას
გაიწელა	გაი წელ ა
დაშვებას	და შვებ ას
ვოკალზე	ვოკალ ზე
საუკეთესოდ	სა უკეთ ეს ოდ
ტურინში	ტური ნში
შეგრძნებით	შე გრძნ ებით
შრომატევადი	შრომ ა ტევა დი
მისული	მ ის ული
ხველა	ხველ ა
ნინომ	ნინო მ
დაწინაურდნენ	და წინაურ დნენ
ხარკის	ხარ კის
შევიდნენ	შე ვიდნენ
ღმერთს	ღმერთ ს
სუბიექტების	სუბ იექტ ების
დაზუსტებული	და ზუსტ ებული
ფორმების	ფორმ ების
ვთქვა	ვ თქვა
ნიშაში	ნიშ აში
შერაცხა	შე რაცხ ა
პრინცს	პრინც ს
სამკაულების	ს ა მკაულ ების
ჩანახატები	ჩანა ხატ ები
წევრები	წევრ ები
მფარველობა	მფარ ვე ლობა
ეგვიპტელებს	ეგვიპტ ელ ებს
ოსმალეთმა	ოსმალ ეთმა
პრობლემებს	პრობლემ ებს
ქალებში	ქალ ებში
გალებმა	გალ ებმა
პრინცესა	პრინც ეს ა
მისკენ	მ ისკენ
მოსახლენი	მო სახლე ნი
ამქვეყნად	ამ ქვეყნ ად
მოძმე	მო ძ მე
გამოქვაბულს	გამო ქვაბ ულ ს
შევატყვე	შე ვა ტყვე
თეატრებში	თეატრ ებში
განისაზღვრა	გან ის აზღვრ ა
სამრეკლოს	სამ რეკლ ოს
დაადგინოს	დაა დგინ ოს
მოქალაქედ	მო ქალაქ ედ
ელექტრონები	ელექტრონ ები
ძველები	ძველ ები
კონცერტის	კონცერ ტის
თუხარელი	თუ ხარ ელი
ნაკეთობანი	ნა კეთობ ანი
უღარიბეს	უ ღარიბ ეს
ადრექრისტიანული	ადრე ქრისტიან ული
შეემუშავებინა	შეე მუშავ ებინა
მხიარული	მხიარ ული
მონაწილე	მო ნაწილ ე
სიით	სი ით
შეგუებული	შეგუ ებული
ყბის	ყბ ი ს
კობალტის	კო ბალტი ს
სფეროშიც	სფერო შიც
მარხავდნენ	მარხ ა ვდნენ
გლეხები	გლეხ ები
შენარჩუნების	შენ არჩუნ ების
ადრიანემ	ადრიანე მ
გამიჯვნის	გამ იჯვნ ის
გარიგებაში	გა რიგებ აში
არაბებთან	არაბ ებთან
გავრცელებამ	გავრცელ ებამ
მიწოდების	მი წოდებ ის
ნა	ნა
ოპერაციულ	ოპერაცი ულ
ნმ	ნმ
წინაპირობას	წინა პირობ ას
ენებიდან	ენ ებიდან
სვიფტის	ს ვიფ ტის
ლიბერალურ	ლიბერა ლურ
დაუყენდა	და უყენ და
ოლდენბურგის	ო ლ დენ ბურგ ის
გონების	გონ ების
მონასტერთან	მონა სტერ თან
ტირიფის	ტი რიფ ის
ციკლონი	ციკლონ ი
მონარქის	მონარქ ის
სომხურ	სომხ ურ
მდევარი	მდე ვარი
მეორენი	მეორე ნი
არსს	არს ს
ნომერ	ნომერ
სტივენსი	სტივენ სი
დილანის	დილ ანის
ყიდიან	ყიდ იან
სარიტუალო	სა რიტუალ ო
თვლების	თვლ ების
ინგლისურიდან	ინგლის ურ იდან
ივ	ივ
გარღვევის	გა რღვევ ის
კოლეგა	კოლეგ ა
პიესებში	პიეს ებში
ძველებური	ძველ ებური
პანთეონი	პანთეონ ი
შიხუანდის	ში ხუან დის
იტალიაში	იტალი აში
ძნელდება	ძნელ დება
ვარგისია	ვარგ ის ია
პროცესორის	პროცეს ორის
შესრულებულა	შე სრულ ებულ ა
ჯენერალ	ჯე ნერ ალ
ბუნდესლიგის	ბუნდ ეს ლიგ ის
კონსოლიდაცია	კონსოლიდ აცია
შეტაკება	შეტაკ ება
წყვილთა	წყვილ თა
ახალწვეული	ახალ წვეულ ი
შემოავლო	შემო ა ვლო
ქაიხოსროს	ქაი ხოსრო ს
წარჩინებული	წარ ჩინ ებული
გამოუყო	გამო უყო
სალექციო	სა ლექციო
მიწების	მიწ ების
ურბნისის	ურბ ნის ის
უჩვეულოდ	უ ჩვეულ ო დ
ბუქარესტი	ბუქარეს ტი
დეივისს	დეივის ს
გააგზავნა	გა ა გზავნ ა
მართვა	მა რთვა
იმედოვნებდნენ	იმედო ვნებ დნენ
დასასრულისთვის	დასა სრულ ისთვის
სანაპიროების	სანაპირო ების
ანატომიას	ანატომი ას
ქვეყნებისათვის	ქვეყნებ ისათვ ის
კორდილიერების	კო რდილიერ ების
ბუნებრივმა	ბუნ ებრივ მა
ციპრასი	ცი პრ ას ი
დაიდგა	და ი დგა
მანჩესტერული	მან ჩესტერ ული
კალციუმისა	კალციუ მისა
ჩამოაგდო	ჩა მო აგდო
ორთქლით	ორთქლ ით
პატრიკის	პატრიკ ის
აჩერებდა	აჩერ ებდა
უანდერძა	უ ანდერ ძა
გასტროლები	გასტროლ ები
ბათუმის	ბათუმ ის
მართლმადიდებელმა	მართ ლმადიდე ბელ მა
ალექსანდრე	ალექს ანდრე
ქვედაზე	ქვე და ზე
ტურ	ტურ
დედობრივი	დედ ობრივ ი
საწარმო	სა წარმო
მათემატიკურ	მა თემატიკ ურ
ლუსის	ლუსი ს
ზოგადსაგანმანათლებლო	ზოგად სა გან მა ნათლებლო
კლუბში	კლუბ ში
საოცარ	საოცარ
ბატონყმობის	ბატონ ყმ ობის
უღალატეს	უ ღალატ ეს
ნაწილია	ნაწილ ია
ჩამონადენი	ჩა მონა დენი
იდეა	იდე ა
მოტივირებული	მოტივ ირებულ ი
ტელურიდი	ტელური დი
ძლიერს	ძლიერ ს
ფერენც	ფერ ენ ც
დახმარებოდა	და ხმარ ებოდა
გამხმარი	გამ ხმარ ი
იყარა	ი ყარ ა
ტაჯიკეთის	ტაჯი კეთ ის
ფატმა	ფატ მა
დაბრკოლების	და ბრკოლ ების
დახვრეტა	და ხვრეტ ა
ლიბერალების	ლიბერა ლები ს
მსვლელობის	მ სვლელ ობის
ჟოზე	ჟო ზე
რუსებმა	რუს ებმა
თანმიმდევრობის	თანმიმდევრ ობის
ოფიცრებთან	ოფიცრ ებთან
უნგრეთმა	უნგრ ეთმა
შენახულია	შე ნახულ ია
პოლინეზიაში	პოლი ნეზი აში
მიბმული	მი ბმულ ი
ხორენაცი	ხორენაც ი
მაღალმთის	მაღალ მთის
ფილიპის	ფილიპ ის
შეუწყოს	შე უ წყო ს
ოთხმა	ოთხ მა
კაცია	კაც ი ა
ბიუჯეტში	ბიუჯეტ ში
ითარგმნება	ითარგმნ ება
ელას	ელ ას
ფერის	ფერ ის
კუნძულად	კუნძულ ად
დაითანხმა	და ი თანხმ ა
სანდენსის	ს ანდ ენს ის
ელისაბედი	ელის ა ბედ ი
ცხოველად	ცხოველ ად
ზემოთხსენებული	ზე მოთ ხსენ ებული
ნაამბობი	ნა ამბობ ი
დაატყდა	და ატყდა
მოდგმას	მო დგმა ს
საქართველოდან	სა ქართველ ოდან
მოდერნისტული	მოდერნ ისტ ული
შესუსტება	შე სუსტ ება
კვადრატს	კვადრა ტს
უკაბელო	უ კაბელ ო
წვერა	წვერ ა
ვაგზალი	ვაგზალი
ტრევორ	ტრევორ
გმირებით	გმირ ებით
დავები	დავ ები
იზოტოპების	ი ზოტოპ ების
დაავადება	და ავად ება
დუელი	დუ ელი
ნივთი	ნივთ ი
ბოროტმოქმედი	ბოროტ მო ქმედ ი
კალენდარს	კალენ და რ ს
სპეცდანიშნულების	სპეც და ნიშნულ ების
ქუსლებთან	ქუსლ ებთან
სანდინოს	ს ანდ ი ნოს
ფანი	ფანი
აბულაძე	აბულ აძე
გეის	გე ის
დაუღალავად	დაუ ღალ ავად
ბრიუს	ბრიუ ს
მიმართვის	მი მარ თვის
პატიებას	პატი ება ს
პირველში	პირველ ში
ფანჯრისას	ფანჯრ ის ა ს
დაამტკიცეს	დაა მტკიც ეს
ჩამოყალიბდნენ	ჩამო ყალიბ დნენ
ქვეყნებიდან	ქვეყნებ იდან
ფარს	ფარს
კალთაზე	კალთ აზე
ბაგრატმა	ბაგრატ მა
გაასახლეს	გა ა სახლე ს
ნიდერლანდის	ნიდერლანდ ის
სანდერლენდში	ს ანდერ ლენდ ში
ქვევრი	ქვევრი
თვითმყოფადობის	თვით მყოფ ად ობის
პერეს	პერეს
მამაკაცთა	მამა კაც თა
შეფასების	შეფას ების
ტორპედოში	ტორპედო ში
ქარჩოხის	ქარ ჩოხ ის
გამავრცელებელ	გა მა ვრცელ ებელ
გამოცემაც	გამო ცემა ც
რეფლექსები	რეფლ ექს ები
სამრეკლო	სამ რეკლ ო
ეკლესიასა	ეკლეს ია სა
ინტერესებში	ინტერ ეს ებში
მხედველობა	მ ხედველობ ა
დაიქირავა	და ი ქირავ ა
ვაკანსიაზე	ვაკან სი აზე
სენაკები	სენაკ ები
უმდიდრესი	უ მდიდრ ეს ი
იუსტინიანეს	ი უ სტინიანე ს
ჰუკის	ჰუკ ის
მორიაში	მორ იაში
სოფელთან	სოფელ თან
ჩეჩნეთში	ჩეჩნ ეთში
უფლებამოსილებით	უფლებ ა მოსილ ებით
აქტები	აქტ ები
რელიგიაში	რელიგი აში
დახვრეტის	და ხვრეტ ის
კოლექტივთან	კოლექტი ვ თან
ურთიერთობებზე	უ რთიერთობ ებზე
საპატარძლოს	სა პატარ ძლო ს
ბაზაზეც	ბაზა ზეც
თაღები	თაღ ები
არიენი	არი ენი
გადაურჩება	გადა ურ ჩ ება
მიზნით	მიზნ ით
მოხვდებიან	მოხვ დებიან
დართ	დარ თ
პიესის	პიეს ის
ეკლესიებს	ეკლეს ი ებს
დაიტბორა	და ი ტბორ ა
შემთხვევის	შემთ ხვევ ის
საქარავნო	სა ქარავნ ო
გატანის	გა ტანი ს
თეატრმა	თეატრ მა
აზევებული	აზე ვ ებული
აბრაამ	ა ბრაამ
უსჯულოებმა	უსჯულ ო ებმა
კმ	კმ
კენჭი	კენჭ ი
ფილიმონ	ფილ ი მონ
რელიგიურმა	რელიგი ურმა
ცხოველური	ცხოველ ური
საფასური	სა ფას ური
ფურცლის	ფურცლ ის
გუმბათით	გუმბათ ით
გამოვლინებაა	გამო ვლინ ება ა
განწყობას	განწყობ ას
ნაშრომზე	ნა შრომ ზე
კლასიფიცირება	კლასი ფიცირ ება
გმირები	გმირ ები
გამოსაშვებ	გამო სა შვებ
დედამისს	დედა მის ს
ბიგ	ბიგ
კარპატების	კარ პატ ების
ლარსი	ლარს ი
ნაწარმოების	ნა წარმო ების
სოფია	სოფი ა
ოპერაციები	ოპერაცი ები
თეოდორიხ	თეოდო რიხ
პალესტინაში	პალე სტინ აში
რუსულად	რუსულ ად
მოქანდაკე	მო ქანდაკ ე
განმათავისუფლებელ	გან მა თავისუფლ ებელ
აღმოსავლეთისაკენ	აღმო სავლეთ ის აკენ
გახანგრძლივება	გა ხანგრძლი ვება
მინოსის	მი ნოს ის
გაუკეთებია	გა უკეთ ებია
შენობაა	შენობ ა ა
ჩამოვარდა	ჩამო ვარ და
ეკო	ეკო
უროშ	ურ ოშ
გაფრთხილება	გა ფრთხ ილება
ბასის	ბას ის
აშენდება	აშენ დება
თომასი	თომა ს ი
გამოფენებს	გამო ფენ ებს
მიგრაციული	მი გრაცი ული
ასახულია	ა სახ ულია
კანდიდატს	კანდიდა ტს
გამოსახულებებია	გამო სა ხულებ ები ა
გაენადგურებინათ	გა ენა დგურ ები ნათ
მაჟორიტარული	მაჟორ იტარულ ი
ვებსაიტი	ვებ საიტ ი
განშტოებაზე	გან შტო ებაზე
ზამთრითა	ზამთრ ით ა
მიმზიდველს	მიმ ზიდველ ს
საჯარიმოში	სა ჯარ ი მო ში
სათაურს	ს ა თაურ ს
სანატორიუმი	სანატორიუმ ი
რითმული	რითმ ული
მეორეჯერ	მეორე ჯერ
გურულების	გურულ ების
აგნესა	აგნე სა
ნახშირბადი	ნა ხშირ ბადი
მეორად	მეორ ად
ყელისა	ყელ ისა
შეყვანის	შე ყვან ის
ასლების	ას ლ ების
ღონისძიებები	ღონისძი ებები
საგანი	სა გან ი
საშინლად	სა ში ნ ლად
დარიოსის	დარიოს ის
საძიებლად	საძ ი ებლად
პაპმა	პაპ მა
ხასიათისა	ხასიათ ისა
აწყობს	ა წყობ ს
კურთხეულ	კურთხ ეულ
საჩუქრების	სა ჩუქრ ების
უკავშირებენ	უ კავშირ ებენ
ჩამომიტანა	ჩამო მი ტანა
ბელორუსია	ბელორ უსი ა
მოსამზადებელ	მოსა მზად ებელ
ხარების	ხარ ების
ხტება	ხტ ება
ადამიანისაგან	ად ამიან ისაგან
სენ	ს ენ
გარნიზონი	გა რნიზონ ი
ლეჟავა	ლეჟავ ა
ლინის	ლინ ის
პიროლიზის	პირ ო ლიზ ის
ფორდის	ფორდ ის
ორდენებითა	ორდენ ებით ა
ფრონტს	ფრონტ ს
ქსოვა	ქსო ვა
თავდასხმისაგან	თავდა სხმ ისაგან
სპეც	სპეც
რობენის	რობენ ის
სიგარეტში	სიგარეტ ში
შესამცირებლად	შესა მცირ ებლად
მარცვლის	მარცვლ ის
ჰილში	ჰილ ში
პლატოს	პლატ ოს
ბევრნი	ბევრ ნი
გაბი	გა ბი
ამთავრებენ	ა მთავრ ებენ
ჯორჯიის	ჯორჯ ი ის
მეორეს	მეორ ეს
დაიბარეს	და ი ბა რეს
ანდრონიკოვი	ანდრო ნიკო ვი
ამისათვის	ამ ისათვ ის
გაჩენილი	გა ჩენილ ი
პოტენციალი	პოტ ენცია ლი
თეირანში	თეირან ში
ბრიტანელების	ბრიტან ელ ების
ტემპერამენტის	ტემპერ ა მენტ ის
მანსურ	მან ს ურ
წყალსაცავში	წყალ საცავ ში
შეუქმნიდა	შე უქმნი და
ხურავს	ხურავ ს
შთაბეჭდილების	შთა ბეჭდილ ების
პისაროს	პისარო ს
ალიზის	ალიზ ის
თარგმანები	თარგმ ან ები
გასროლით	გა სროლ ით
განსასვენებელი	გან სა სვენ ებელი
ტაილერი	ტაი ლერი
გაუარესების	გა უარეს ების
ცნობენ	ცნობ ენ
ბუმი	ბუ მი
პოზნანის	პოზ ნა ნის
ადგილებით	ა დგილ ებით
გამხდარიყო	გა მხდარ იყო
მელნის	მელნ ის
მომწამვლელი	მომ წამვლ ელი
სანაოსნო	სა ნა ოსნო
კოპენჰაგენის	კოპენ ჰაგენ ის
გაცნობა	გა ცნობ ა
თევზს	თევზ ს
პატარებს	პატარ ებს
ტექნოგენური	ტექნ ოგენურ ი
აგვისტოში	აგვისტ ოში
ჩაკეტეს	ჩაკეტ ეს
თაქთაქიშვილის	თაქთ აქიშვილი ს
ბრიუსის	ბრიუ ს ის
ტელური	ტელური
დასტურლამალი	და სტურ ლამ ალი
იფეთქა	ი ფეთქ ა
ფრაიბურგის	ფრ ა ი ბურგ ის
ჯდომა	ჯდომ ა
ნიკოს	ნიკო ს
ჭრელი	ჭრელ ი
ჯაიანთსის	ჯაიანთ ს ის
გამომცემლობამ	გამო მცემლ ობამ
კოჭლი	კოჭ ლი
წამით	წამ ით
გენერალმა	გენერალ მა
ჩამოყალიბდა	ჩამო ყალიბ და
პერუს	პერუ ს
ნოველა	ნოველ ა
წერილიდან	წერილ იდან
საშობაო	სა შობა ო
შეტანილი	შე ტანილი
პანიპატის	პან ი პატ ის
ბიჭებს	ბიჭ ებს
ბანაკებს	ბანაკ ებს
უთმობენ	უთმ ობენ
დრამების	დრამ ების
მოიცავენ	მოიცავ ენ
შემოკლ	შე მოკლ
ბიოგრაფის	ბი ოგრაფი ს
განსასაზღვრად	გან ს ას აზღვრ ად
დახრილ	და ხრილ
გამოსახულებებს	გამო სა ხულებ ებს
დასცინის	და სცინ ის
მეტალთა	მეტალ თა
ერექტუსის	ერექტუს ის
შესადგენად	შესა დგენ ად
წყალგამყოფზე	წყალ გა მყოფ ზე
სარდლობდნენ	სა რდლობ დნენ
სარწმუნოებაზე	ს ა რწმუნო ებაზე
წერტილამდე	წერტილ ამდე
სივრცეა	ს ივრცე ა
კუდზე	კუდ ზე
მელიქი	მელიქ ი
ნაყოფიერების	ნა ყოფიერ ების
გააქრისტიანა	გა ა ქრისტიან ა
სააბატოს	სა აბატო ს
შეგნების	შეგნ ების
პიროსი	პირ ოსი
შეუერთდება	შე უერთდ ება
პრიალა	პრიალ ა
ქვეჟანრი	ქვე ჟანრ ი
ხელსაწყოების	ხელსა წყო ების
ჯორი	ჯ ორი
წესდება	წეს დება
უშვებენ	უშვ ებენ
აგროვებენ	აგროვ ებენ
პლატონის	პლატონ ის
საშუალო	სა შუალო
მიზიდულობის	მი ზიდ ულ ობის
მეგობარია	მეგობარ ია
ასაკისაა	ასაკ ის აა
კუჭი	კუჭ ი
ტანბრეცილი	ტან ბრე ცილ ი
აგვირგვინებს	ა გვ ირგვინ ებს
გულგრილი	გულ გრილ ი
წარმომადგენლებით	წარ მომადგენლებ ით
გადმოგვცემენ	გადმო გვ ცემ ენ
მურის	მ ურის
პოლონეთს	პოლონ ეთს
მილუოკი	მილუოკ ი
საჰარის	სა ჰარ ის
სამნი	სამ ნი
არსებით	ა რს ებით
ცნობებით	ცნობ ებით
აჯანყებულმა	აჯანყებ ულმა
ბიძაშვილები	ბიძა შვილ ები
განათლებით	გა ნათლ ებით
კაცნი	კაც ნი
ექადიის	ე ქადი ის
ტიჩინოს	ტი ჩინ ოს
მარტყოფის	მარტ ყოფის
ლამაზია	ლამაზ ია
გადმოსახლდნენ	გადმო სახლ დნენ
ავსტრალოპითეკ	ავსტრ ა ლოპითეკ
მაღალშემოსავლიანი	მაღალ შემო სავლ იანი
აღებული	აღ ებული
ცხელა	ც ხელ ა
ჭავჭავაძის	ჭავჭ ავაძ ის
ჯოზეფ	ჯო ზეფ
ბებიაჩემთან	ბები ა ჩემ თან
კოლინზი	კოლინზ ი
პარალელურ	პარალ ელ ურ
ტანსაცმლის	ტანსაც მ ლის
ეიკონი	ეიკონ ი
გმირს	გმირ ს
დუშანის	დუშან ის
გარბომ	გარბო მ
მდელოები	მდელო ები
აღნიშვნისთვის	აღ ნიშვნ ისთვის
რეინოლდსი	რეინოლდ სი
სსრკს	ს სრკ ს
ჯგუფები	ჯგუფებ ი
მოვლენებს	მო ვლენ ებს
წყალბადი	წყალ ბადი
კვაზიმოდოს	კვაზი მო დოს
ყუთს	ყუთ ს
იუწყებოდა	ი უწყ ებოდა
თიხა	თიხ ა
გაიჩინა	გა იჩინა
შმიდტი	შმიდ ტი
აფრიკანუსი	აფრიკ ან უსი
მამასახლისი	მამა სახლ ის ი
შეჯამებულია	შე ჯამ ებული ა
მიახლოება	მი ახლო ება
მოკავშირეებთან	მო კავშირე ებთან
ჯოუნსი	ჯოუნსი
მანჩესტერი	მან ჩესტერ ი
საღი	ს აღ ი
დანარჩენები	დანა რჩენ ები
კიროსმა	კიროს მა
ოქსფორდი	ო ქსფორდ ი
იტალიამ	იტალი ამ
მთიულეთში	მთიულ ეთში
ნაწარმს	ნა წარ მ ს
იარაღს	იარაღ ს
უღელტეხილს	უღელ ტეხილ ს
ცერემონიებში	ცერემონ ი ებში
ლიდერია	ლიდერ ია
ფუნქციებით	ფუნქცი ებით
ტასმანის	ტასმანი ს
სიღრმით	ს ი ღრმ ით
ალეურის	ა ლე ურის
ჩარიცხეს	ჩა რიცხ ეს
მხატვრებს	მხატვ რ ებს
ფილმისათვის	ფილმ ისათვ ის
უკმაყოფილონი	უკმაყოფ ილ ონი
მოვლენებამდე	მო ვლენ ება მდე
შესაცვლელად	შესა ცვლელ ად
მცირერიცხოვანი	მცირე რიცხ ოვანი
ხშირი	ხშირ ი
ამოვარდა	ა მო ვარდ ა
მისთვის	მ ისთვის
შესულიყო	შე სულ იყო
საპოვნელად	სა პოვნ ელად
ტამპლიერთა	ტამპლი ერთა
ჯიშების	ჯიშ ების
რივერ	რივერ
გარესამყაროს	გარე სა მყაროს
ლიბანის	ლიბან ის
სტივი	ს ტივ ი
უსაფრთხო	უსა ფრთხ ო
საზოგადო	სა ზოგად ო
შემოსულმა	შემო სულმა
გამოდგა	გამო დგა
საბჭოელებმა	სა ბჭო ელ ებმა
მუჰაფაზაში	მუჰა ფაზ აში
ინტერიერში	ინტერ იერ ში
წევრის	წევრ ის
მადლით	მადლ ით
დაიანა	და იან ა
პატიმრების	პატიმ რ ების
ჰომო	ჰომო
ბრძანა	ბრძან ა
ტყით	ტყ ით
ბერლინში	ბერლინ ში
მცირეს	მცირე ს
ჩავაცვა	ჩა ვაც ვა
ადამიანიდან	ად ამიან იდან
კალიგრაფიის	კალი გრაფი ის
დამრეც	დამრეც
ყურესთან	ყურე სთან
მწერების	მწერ ების
კონცხის	კონცხ ის
მამაცობისთვის	მამაც ობის თვის
რაგბიში	რაგბ ი ში
სუსანა	ს უ სა ნა
შემოიკრიბა	შემო იკრიბ ა
მასიურად	მა სი ურად
ტუნისში	ტუნის ში
გადაღების	გადა ღ ების
ხაზში	ხაზ ში
კოლინზმა	კოლინზ მა
ექსპედიციაში	ე ქსპედიც იაში
სქელ	სქელ
ნიცა	ნიც ა
სმაუგი	სმაუგ ი
აივანზე	ა ივან ზე
შეკვეცა	შე კვეცა
