გამოსხივება	გამოსხივ ება
მოპოვებისა	მოპოვებ ისა
მეორეული	მეორე ული
მრუდე	მრუდ ე
გორილას	გორილ ას
გამოსახულებაში	გამოსახულებ აში
ჩაწერილი	ჩაწერ ილი
პარლამენტში	პარლამენტ ში
გამოაგდეს	გამო აგდეს
იუნესკოს	იუნესკო ს
კონკისტადორებმა	კონკისტადორ ებმა
სუბიექტის	სუბიექტ ის
განსხვავებულმა	განსხვავ ებულმა
სოჭი	სოჭ ი
მოწამვლის	მოწამვლ ის
ჩამოაყალიბა	ჩამოაყალიბ ა
გატარების	გატარ ების
იკავებდნენ	იკავ ებდნენ
ისეთებიც	ისეთ ებიც
კლდეებში	კლდე ებში
ახმოვანებენ	ა ხმოვან ებენ
კამარების	კამარ ების
დანკანმა	დანკან მა
ვაჟების	ვაჟ ების
დურინის	დურინ ის
წარმოშობის	წარმოშობ ის
ყაზახი	ყაზახ ი
ქვემეხი	ქვემეხ ი
განცხადებების	განცხად ებების
ბაღის	ბაღ ის
თირკმლების	თირკმლ ების
მოადგილეა	მოადგილ ე ა
ცენტრებში	ცენტრ ებში
სკანდალში	სკანდალ ში
ფსკერზე	ფსკერ ზე
მიდგომა	მიდგომ ა
ბარამიძე	ბარ ამიძე
საბერძნეთის	საბერძნეთ ის
ბანაბას	ბანაბა ს
კეისარი	კეისარ ი
სწერს	ს წერს
უთანხმოებას	უთანხმო ებას
ტალღის	ტალღ ის
ადგილთა	ადგილ თა
მანგროს	მან გროს
მოგვარდა	მოგ ვარდა
უჩინმაჩინის	უჩინ მა ჩინ ის
პეინს	პეინ ს
შავიზღვისპირეთში	შავიზღვისპირეთ ში
შეცდომა	შეცდომ ა
დაკარგვამდე	დაკარგვ ამდე
ალკოჰოლის	ალკოჰოლ ის
გურიასა	გური ას ა
უკუნისამდე	უკუ ნი ს ამდე
წონასწორობის	წონასწორობ ის
ისწავლებოდა	ისწავლ ებოდა
დიზაინით	დიზაინ ით
ინტერპრეტაციის	ინტერპრეტაც ი ის
ჰო	ჰო
წილკნის	წილკ ნის
წაკითხვას	წაკითხვ ას
განმასხვავებელ	განმასხვავებელ
ფანჯრები	ფანჯრ ები
ჩუს	ჩუ ს
ნილს	ნილ ს
ტემპები	ტემპ ები
დახვეწილი	დახვეწილ ი
კეთილგანწყობის	კეთილ განწყობი ს
ბიოსფერო	ბიოსფერ ო
ლექსებსა	ლექს ებს ა
აღმომჩენად	აღმომჩენ ად
ბორბალოს	ბორბალ ოს
იაპონელ	იაპონელ
მოწვევების	მოწვევ ების
შედეგია	შედეგ ია
საეთერო	საეთერო
სიიდან	ს ი იდან
უფლისწულის	უფლისწულ ის
უთანხმოებამ	უთანხმო ებამ
ძირის	ძირ ის
ილექებოდა	ილექ ებოდა
დატოტვილია	დატოტვილ ია
ნონა	ნონა
სახურავი	სახურავ ი
სუბიექტურ	სუბიექტ ურ
თავში	თავ ში
მოწყალების	მო წყალ ების
გოლუმს	გოლუმ ს
კალიგრაფიული	კალიგრაფი ული
ავსტრალიისა	ავსტრალი ის ა
ლესტერ	ლესტერ
დამფუძნებლის	დამფუძნ ებლის
ლოდი	ლოდ ი
ახლად	ახლად
ნავეს	ნავეს
გვთავაზობს	გვ თავაზობს
იამაიკა	იამაიკ ა
ხორვატების	ხორვატ ების
შედგენას	შედგენ ას
ეჟენ	ეჟენ
კუნძულებიდან	კუნძულ ებიდან
სილამაზესა	სილამაზ ეს ა
შეეძლებათ	შეეძლ ება თ
შესთავაზებს	შესთავაზ ებს
გასწია	გასწი ა
ჯერალდ	ჯერალდ
ქარებით	ქარ ებით
გარემოცვაში	გარემოც ვ აში
არტურ	არტურ
სიღრმისეული	სიღრმ ისეული
წერილებს	წერილ ებს
ჩრდილოეთში	ჩრდილოეთ ში
სეზონური	სეზონ ური
ინტეგრაცია	ინტეგრაცი ა
დაღესტნელთა	დაღესტნ ელთა
ანანური	ანანურ ი
ფარულ	ფარ ულ
წყალგაუმტარი	წყალ გაუმტარ ი
შეფერილობით	შეფერილ ობით
აღმოსავლეთით	აღმოსავლეთ ით
ქალზე	ქალ ზე
იაპონიაში	იაპონი აში
უქმნიდნენ	უ ქმნიდნენ
პლებეური	პლებე ური
ბუტლეგურ	ბუტლეგურ
დავათვალიერე	დავა თვალიერ ე
კიევისა	კიევ ისა
სალაშქრო	სალაშქრო
ხუმრობით	ხუმრობ ით
გრიბოედოვის	გრიბოედოვის
ხორცი	ხორც ი
გამოგონებული	გამოგონებ ული
დრეიკის	დრეიკი ს
კოლონიას	კოლონი ას
დედამისის	დედამ ის ის
უზბეკები	უზბეკ ები
მინიჭებულ	მინიჭ ებულ
სერვერზე	სერვერ ზე
ვაჟას	ვაჟ ას
გადავიღეთ	გადა ვიღეთ
პართიელების	პართი ელების
სათავსია	სათავს ია
შეჩერდნენ	შეჩერ დნენ
ნამგლისებრი	ნამგლ ისებრი
გაექცნენ	გაექც ნენ
დატოვება	დატოვ ება
ნისლიან	ნისლი ან
ბაზალტის	ბაზალტ ის
კენტავრი	კენტავრ ი
სუბკულტურა	სუბ კულტურ ა
სტრესი	სტრეს ი
გამორიცხავს	გამორიცხავ ს
ნაპირები	ნაპირ ები
დროშისა	დროშ ისა
კეთილშობილური	კეთილ შობილ ური
განზრახვის	განზრახ ვის
რაზმებით	რაზმ ებით
ავსტრიელებმა	ავსტრი ელებმა
ველოდებით	ველოდ ებით
აკადემიისა	აკადემ ი ის ა
ლორდების	ლორდ ების
ნალექებს	ნალექ ებს
მწვრთნელობის	მწვრთნელ ობის
ექსპორტის	ექსპორტ ის
რეფერენდუმში	რეფერენდ უმში
ბუში	ბუშ ი
აგილერას	აგილერა ს
ინება	ი ნება
მთლიანადაა	მთლიან ა და ა
მიერთებულ	მიერთ ებულ
სერვერი	სერვერ ი
მწვადების	მწვ ა დების
სოლომონს	სოლომონ ს
დაჰყვება	დაჰყვ ება
კომიტეტთან	კომიტეტ თან
გამოჩნდება	გამოჩნდ ება
საბჭოური	საბჭო ური
შემდეგნაირად	შემდეგ ნაირად
ხელშეუხებელი	ხელ შე უხებ ელი
კერპებისთვის	კერპ ებისთვის
ჩეროკების	ჩეროკ ების
სიყვარულსა	სიყვარულ სა
სელჩუკები	სელჩუკ ები
ფილოსოფოს	ფილოსოფოს
მოიგერია	მოიგერ ია
სახსოვრად	ს ახსოვრა დ
დაშავდა	და შავ და
თამაშზე	თამაშ ზე
ინფლაციის	ინფლაცი ის
დეკემბერსა	დეკემბერ სა
საცეცები	საც ეც ები
სახელწოდებების	სახელწოდებ ების
ზიზღი	ზიზღ ი
მიეტოვებინა	მიეტოვ ებინა
საკიდი	საკიდ ი
რეგისტრაცია	რეგისტრ აცია
ბავშვების	ბავშვ ების
გააცნო	გააცნო
ვარლამ	ვარლამ
თანაფარდობა	თანაფარდ ობა
კინოსტუდიის	კინოსტუდი ის
ვლადისლავის	ვლადისლავ ის
ჰელვეციური	ჰელ ვე ციური
მაზრას	მაზრ ას
წარმატებებისა	წარმატებ ებისა
იქაც	იქ აც
მიირთმევდნენ	მიირთმევ დნენ
პიროვნულ	პიროვნულ
წრეს	წრე ს
ნაიარევი	ნაია რევი
აღწერისას	აღწერ ისას
ს	ს
გონიერი	გონ იერი
შემოვლებული	შემოვლ ებული
დაესვა	დაესვა
თაღია	თაღ ი ა
ხელფასის	ხელფას ის
ჭიანჭველებს	ჭიანჭველ ებს
იმყოფებოდა	იმყოფ ებოდა
ძ	ძ
იარსება	ი არსება
სორის	ს ორ ის
ქმედებამ	ქმედებ ამ
ძვირფას	ძვირფას
მეგობრობას	მეგობრ ობას
გუანტანამოს	გუან ტანა მოს
ზალცბურგის	ზალცბურგ ის
ღვთისმოყვარე	ღვთის მოყვარე
მოღვაწეობას	მოღვაწეობა ს
დაეწვათ	და ეწვ ათ
მუსლიმანური	მუსლიმან ურ ი
ბეწვით	ბეწვ ით
დაიტოვა	და იტოვა
მოხაზულობისაა	მოხაზულობ ისაა
ყელამდე	ყელ ამდე
მეთაურებს	მეთაურ ებს
არქეოლოგების	არქეოლოგ ების
უკვდავების	უკვდავ ების
კოდები	კოდ ები
ფაზისში	ფაზის ში
გაბატონებით	გაბატონ ებით
უწმიდესი	უ წმიდესი
გამოსახულებას	გამოსახულებ ას
კოსმოლოგიური	კოსმო ლოგიური
ივარაუდეს	ი ვარაუდ ეს
ლარვები	ლარვ ები
საწყისებს	საწყის ებს
დაბრუნებოდა	დაბრუნ ებოდა
ღვთისა	ღვთის ა
ართმევს	ართმევ ს
არჩევისას	არჩევ ის ას
ფართობია	ფართობ ია
კარტერი	კარტერ ი
სართულია	სართულ ია
საფრანგეთისა	საფრანგეთ ისა
მუზეუმისთვის	მუზეუმ ისთვის
აღნიშნულმა	აღნიშნულ მა
მოსამსახურე	მო სამსახურ ე
ასოცირებული	ასოცირ ებული
ძირითადად	ძირითად ად
გაშვება	გაშვებ ა
შვედეთთან	შვედეთ თან
გარნიზონის	გარნი ზონ ის
სარაევო	სარაევო
მოქმედებდა	მოქმედ ებდა
დინგი	დინ გი
გოგებაშვილი	გოგებაშვილ ი
ხორცს	ხორც ს
ინაწილებენ	ინაწილ ებენ
საგანძურში	საგანძურ ში
გვალვა	გვალვა
პასუხობენ	პასუხობ ენ
ხელმწიფე	ხელმწიფ ე
მონსტრი	მონსტრ ი
იერვანდ	ი ერვანდ
უსიტყვოდ	უ სიტყვ ოდ
მოწამეობრივი	მოწამე ობრივი
ძმებ	ძმებ
ლილიან	ლილ იან
გარდაუვალი	გარდაუვალ ი
შეაგდეს	შე აგდეს
ეტიმოლოგიური	ეტიმოლოგი ური
მაცივარ	მაცი ვარ
მკვლელობამ	მკვლელობ ამ
ერთობლიობის	ერთობლიო ბის
სიმაგრეში	სიმაგრე ში
ხუთივე	ხუთი ვე
ჩრდილოეთური	ჩრდილოეთ ური
ნანატრი	ნანა ტრი
იდეათა	იდე ათა
გაიზრდება	გა იზრდება
პროდუქტს	პროდუქტ ს
სამეფოს	სამეფო ს
მიაშურეს	მიაშურ ეს
დასაწყისიდან	დასაწყ ის იდან
ვიტაუტასმა	ვიტაუტას მა
პერკუსია	პერკუსია
მათგანში	მათგან ში
ჩამოახრჩვეს	ჩამო ახრჩვეს
ციხესიმაგრეში	ციხე სიმაგრე ში
მშენებლები	მშენებლ ები
სახეობაა	სახეობ ა ა
მანქანების	მანქან ების
გაჟღენთილი	გაჟღენთილი
წასაკითხად	წა საკითხ ად
კონსერვატორიაში	კონსერვატორ ია ში
ჯგუფით	ჯგუფ ით
მეგაპიქსელიანი	მე გა პიქსელ იანი
გადასხმა	გადასხ მა
მაქსიმილიან	მაქსიმილიან
კონვერტი	კონვერტი
მწერალიც	მწერალ იც
ეკუთვნით	ეკუთვნ ით
დეკემბერს	დეკემბერ ს
ლონდონური	ლონდონ ური
აქცევენ	აქცევ ენ
გვირგვინის	გვირგვინ ის
საჭიროება	საჭირო ება
სმითის	ს მით ის
ნომენკლატურის	ნომე ნკლატურ ის
გამოფენაში	გამოფენ აში
მინარევები	მი ნარევ ები
ჰუნი	ჰუნ ი
განვითარებულიყო	განვითარ ებულიყო
ბორბლები	ბორბლ ები
გაემგზავრა	გაემგზავრ ა
შინაარსს	შინაარს ს
ფოლკლორული	ფოლკლორ ული
გადმოღებული	გადმო ღებული
ავტორობით	ავტორ ობით
მაგვარი	მა გვარი
სახიფათოა	სახიფათო ა
იუპიტერს	იუპიტერ ს
ქალაქებსა	ქალაქ ებს ა
შექმნილიყო	შექმნილ იყო
ძეგლებით	ძეგლ ებით
დებულება	დებულებ ა
შეკრებილმა	შეკრებილ მა
დაურთო	დაუ რთო
დრომ	დრომ
გამოშვება	გამოშვ ება
არმიით	არმი ით
მოწესრიგდა	მო წესრიგ და
ჯირო	ჯი რო
სიტყვასთან	სიტყვ ასთან
რკინისა	რკინ ისა
ისრაელში	ისრაელ ში
კრძალავს	კრძალავ ს
ფიგურაა	ფიგურ აა
მაკედონელი	მაკედონ ელი
ცილინდრულ	ცილინდრ ულ
ალბანელი	ალბანელ ი
გადამდგარიყო	გადამდგარ იყო
სტრუქტურული	სტრუქტურ ული
მამა	მა მა
ეროსი	ერო სი
ნალექებით	ნალექ ებით
საღამოთი	საღამო თი
დაპროექტებული	დაპროექტ ებული
მიუზიკლი	მიუზიკლ ი
იზიარებენ	იზიარ ებენ
მოიგო	მოიგ ო
გაზაფხულსა	გაზაფხულ სა
გამჭვირვალობის	გამჭვირვალ ობის
სანდრო	სანდრო
ესპანურენოვან	ესპანურ ენოვან
ნაცვალი	ნაცვალ ი
განუვითარებელ	განუვითარებელ
სურთ	ს ურ თ
სალოცავები	სალოცავ ები
კლეიტონი	კლეიტონ ი
ორჯონიკიძის	ორჯონიკიძ ის
უტოვებს	უტოვ ებს
დაცულია	დაცულ ია
უმნიშვნელოა	უ მნიშვნელო ა
დაასრულა	დაასრულ ა
პანამერიკული	პან ამერიკული
მხედრებს	მხედრ ებს
პირობებზე	პირობებ ზე
ჰემმა	ჰემ მა
ჩაირიცხა	ჩა ირიცხა
თეორიულ	თეორი ულ
საფარველი	საფარ ველი
ელიფსურ	ელიფსურ
რაკეტას	რაკეტ ას
საფრანგეთთან	საფრანგეთ თან
ჩქარობდა	ჩქარ ობდა
გენიოსი	გენიოსი
მოცეკვავე	მო ცეკვავე
საზღვაო	საზღვა ო
დიპლომატმა	დიპლომატ მა
ტყიდან	ტყ იდან
ჰილის	ჰილის
განყოფილებების	განყოფილ ებების
მეთოდეს	მეთოდ ეს
გმირობის	გმირ ობის
პერესმა	პერეს მა
მიტროპოლიტმა	მი ტროპოლიტ მა
მოყვება	მო ყვება
სპექტრში	სპექტრ ში
ქვეყნდებოდა	ქვეყნ დებოდა
აღემატება	აღემატებ ა
ნაცისტურმა	ნაცისტ ურმა
ფართის	ფარ თ ის
აღჭურვილია	აღჭურვილ ია
იშვიათობაა	იშვიათ ობა ა
კომუნისტური	კომუნისტ ური
წერილობითი	წერილ ობით ი
სარწმუნოების	სარწმუნო ების
სასულე	სა სულე
რეზო	რეზო
დადიანს	დადიან ს
გადაარჩინონ	გადაარჩინ ონ
პეიტონი	პეიტონ ი
რეწვა	რეწვ ა
უფროსად	უფროს ად
მახვილის	მახვილ ის
ჩადენილი	ჩადენილ ი
ლაგუნის	ლაგუნ ის
მოუთხრო	მო უთხრ ო
სომხებთან	სომხ ებთან
ეკრძალებოდა	ეკრძალ ებოდა
შემოქმედების	შემოქმედებ ის
ჯაშუში	ჯაშუშ ი
დირექტორის	დირექტორ ის
აღსასრულის	აღსასრულ ის
მწვერვალების	მწვერვალ ების
რეჟიმთან	რეჟიმ თან
ტენის	ტენის
გადაერჩინათ	გადაერჩინ ათ
ბეწვეულის	ბეწვ ეულის
მიგრაციების	მიგრაცი ების
პოლოცკის	პოლოცკი ს
ტემპერატურაა	ტემპერატურ ა ა
იფიქრა	იფიქრა
იქნას	იქნა ს
ავტობუსები	ავტობუ ს ები
ბუდისტურ	ბუდისტ ურ
დოქტრინას	დოქტრინ ას
იოანე	იოანე
გატეხა	გა ტეხა
თქმულება	თქმულ ება
ლივიუსის	ლივიუსი ს
თემში	თემ ში
გულისხმობს	გულისხმო ბს
სელიმმა	სელიმ მა
გადაწყვეტილებისა	გადა წყვეტილ ებისა
გადაცემისთვის	გადაცემ ისთვის
ყველაფერს	ყველაფერ ს
შეინარჩუნეს	შეინარჩუნ ეს
მომენტით	მომენტ ით
მწიფდება	მწიფ დება
მიიღონ	მიიღ ონ
ფასად	ფასად
საგალობლების	საგალობლ ების
ენაზე	ენ აზე
საიტებზე	საიტ ებზე
აბდ	აბდ
უნარებს	უნარ ებს
ხეებით	ხე ებით
დონეების	დონე ების
გაკრიტიკებული	გა კრიტიკ ებული
მიუყვება	მი უყვება
სალაშქროდ	სალაშქრო დ
მმართველობითი	მმართველ ობითი
მეზობლებთან	მეზობლ ებთან
გამოცდილებით	გამოცდილ ებით
მერკურის	მერკურ ის
სინგლებით	სინგლ ებით
დერბი	დერბი
შემოარტყა	შემოარტყ ა
მძაფრ	მძაფრ
ედუარდს	ედუარდ ს
საუბარიც	საუბარ იც
კლასიფიცირდება	კლასიფიცირ დება
ხს	ხს
კიევში	კიევ ში
კონსტიტუციის	კონსტიტუც ი ის
უდაბნო	უდაბნო
თვლიან	თვლიან
გათამაშება	გათამაშ ება
კოლონიალურ	კოლონი ალურ
ანსამბლეა	ანსამბლ ე ა
ნიჟნი	ნიჟნი
შტატად	შტატ ად
ვანდალების	ვანდალებ ის
ხეობასა	ხეობასა
გიჟი	გიჟ ი
მკურნალობისა	მკურნალობ ისა
ნანგრევები	ნანგრევ ები
გამოვიდა	გამო ვიდა
არაბ	არაბ
დამთავრდა	დამთავრ და
დიამეტრის	დიამეტრ ის
ბრეიკი	ბრეიკი
გამოცდილება	გამოცდილ ება
დადეს	და დ ეს
დამწერლობაში	და მწერლ ობაში
ასვლა	ასვლ ა
თავადი	თავად ი
მანჯურიული	მანჯ ური ული
მოვლენებზე	მოვლენ ებზე
ინტიმურ	ინტიმურ
პენსია	პენსი ა
სასწაულებს	სა სწაულ ებს
კედლების	კედლებ ის
ვაჟბატონი	ვაჟ ბატონი
გადაწყვიტოს	გადაწყვიტ ოს
ჩაიტანეს	ჩა იტანეს
იუტა	იუტ ა
მდედრებზე	მდედრ ებზე
უნებართვოდ	უ ნებართვ ოდ
შეუფერხებლად	შეუ ფერხ ებლად
გარკვევაში	გარკვევ აში
მყინვარებით	მყინვარ ებით
იმიგრაციული	ი მიგრაცი ული
უვითარდებათ	უვითარდება თ
ამბოხებულები	ამბოხებულ ები
კონტინენტალურ	კონტინენტ ალურ
ქვეით	ქვეით
მფარველობის	მფარველობ ის
უფლებებზე	უფლებ ებზე
ბუდის	ბუდ ის
მაშტოცის	მა შტო ცის
ჩამოხრჩობა	ჩამოხრჩ ობა
ანაზღაურებას	ა ნაზღაურ ებას
ჩათვალა	ჩათვალ ა
მეწყვილე	მ ე წყვილ ე
სატახტო	სატახტო
ამფიბიებს	ამფიბი ებს
გადაიქცნენ	გადა იქცნენ
სანჯაყში	სანჯაყ ში
დაეღწია	დაეღწია
დამარხა	დამარხ ა
დაქორწინების	დაქორწინ ების
კლდეები	კლდე ები
სხვადასხვაობა	სხვადასხვა ობა
სტილერი	სტილ ერი
აკრძალულ	აკრძალ ულ
მძლავრია	მძლავრ ია
ჩამოკიდებული	ჩამო კიდებული
აცხადებენ	აცხად ებენ
უძლეველი	უძლეველი
თერმოდინამიკური	თერმო დინამიკ ური
რეგულირება	რეგულირ ება
რის	რის
განუახლებია	განუახლებ ია
პრეტენდენტთა	პრეტენდენ ტ თა
ბანტუს	ბან ტუს
ფულია	ფულ ია
ბიძა	ბიძ ა
ანალოგიურ	ანალოგი ურ
მყინვარებია	მყინვარ ებია
პროფესია	პროფესი ა
ტროპიკული	ტროპიკ ული
პრივილეგირებული	პრივილეგი რებული
სიქსერსი	სიქსერს ი
შექმნისთანავე	შექმნ ისთანავე
უბოძეს	უბოძ ეს
გათავისუფლებულმა	გა თავისუფლებ ულმა
ცეკვა	ცეკვა
არტერია	არტერი ა
საიდანაც	სა იდან აც
უხვმოსავლიანი	უხვ მოსავლ იანი
თურქობა	თურქ ობა
მანაც	მა ნაც
რეგენტად	რეგენტ ად
მსურველთა	მსურველ თა
მთავარმართებლის	მთავარ მართ ებლის
ძალაუფლებაზე	ძალაუფლ ება ზე
ჰუკერი	ჰუ კერ ი
ქვედანაყოფის	ქვე დანაყოფ ის
აწარმოებენ	აწარმო ებენ
ამოფრქვევები	ამოფრქვევ ები
წყალობა	წყალობ ა
შამანი	შამან ი
კლდეების	კლდე ების
სარჩოს	სარჩ ოს
ჩამოიყვანეს	ჩამო იყვანეს
საკეთილდღეოდ	სა კეთილ დღე ოდ
კანონმდებლობა	კანონმდებლობა
ოდენობით	ოდენ ობით
გუნდებთან	გუნდ ებთან
ყურზე	ყურ ზე
ავიაცია	ავიაცი ა
ნაყოფზე	ნაყოფ ზე
არტემ	არტემ
მოციქულს	მოციქუ ლ ს
ჯაყელების	ჯაყელ ების
ენციკლოპედიები	ენციკლოპედი ები
საროსკიპოში	საროსკიპო ში
პაექრობაში	პაექრობა ში
ოსმალო	ოსმალ ო
სოკრატე	სოკრატ ე
ამშვენებდა	ამშვენებ და
ბანგლადეშის	ბანგ ლად ეში ს
ავიახაზები	ავიახაზ ები
იმპულსი	იმპულს ი
რეიგანის	რეიგან ის
ადგილობრივებს	ადგილ ობრივ ებს
რეკორდის	რეკორდ ის
მაზრაში	მაზრ აში
მოიქცა	მო იქცა
ფერმენტაციის	ფერმენტ აციის
იდეოლოგი	იდეოლოგი
მარცვლოვან	მარცვლოვან
ექსპერიმენტებში	ექსპერიმენტ ებში
მტევნები	მტევნ ები
სალომეს	სალომე ს
ხედავენ	ხედავ ენ
კავური	კავ ური
სელიმი	სელიმ ი
აჩუქა	აჩუქა
გაყინვის	გა ყინვ ის
თემურლენგს	თემურ ლენგ ს
თანამედროვეობა	თანამე დროვე ობა
სამონეტო	სა მონეტ ო
იხსენებს	იხსენ ებს
კინოგაქირავებაში	კინო გაქირავ ებაში
მიღწევაში	მიღწევ აში
სხვებზე	სხვ ებზე
არაგონელი	არაგონ ელი
მინერალთა	მინერალ თა
ფეხბურთში	ფეხბურთ ში
გაუსი	გაუ სი
დომენის	დომენ ის
მიოცენში	მიოცენ ში
სამგანზომილებიან	სამ განზომილ ებიან
საშუალი	საშუალ ი
ლეხზირი	ლეხ ზირი
კატეგორიებად	კატეგორი ებად
ვერცხლისწყლის	ვერცხლ ის წყლის
ჭიშკარი	ჭიშკარ ი
პერიოდიკაში	პერიოდ იკ აში
პროტექტორატი	პროტექტორატი
ქრისტიანობაზე	ქრისტიან ობაზე
ჩამწერ	ჩამწერ
დაგეგმილი	დაგეგმილ ი
სჭარბობს	ს ჭარბობს
რიონისა	რიონისა
ყინულნაპირისი	ყინულ ნაპირ ის ი
წყალტუბოს	წყალტუბო ს
ხეობებითა	ხეობ ებით ა
ებრაულმა	ებრაულ მა
მრავალსაუკუნოვანი	მრავალ საუკუნოვანი
დიდები	დიდ ები
არხში	არხ ში
არსენი	არსენ ი
ატომში	ატომ ში
ეპისტოლეთა	ეპისტოლ ეთა
გაჩერდა	გაჩერ და
თეორიებში	თეორი ებში
უდანაშაულოდ	უ დანაშაულ ოდ
დაქალი	და ქალ ი
კურორტია	კურორტ ია
ქართულ	ქართულ
რუთენიუმი	რუთ ენ იუმი
უოლტ	უოლტ
მონახაზი	მონახაზ ი
საბჯენ	საბჯენ
შესაძლებელს	შესაძლებელ ს
კამათობენ	კამათ ობენ
მოიკლა	მოიკლა
იუნიუს	ი უნი უს
იმპერიებს	იმპერი ებს
სიმტკიცის	სიმტკიც ის
მშენებლობისა	მშენებლობ ისა
სომხეთსა	სომხეთ სა
გაბმული	გა ბმული
არღუნის	არღუნ ის
მატერიკზე	მატერიკ ზე
ნადგურდებოდა	ნადგურ დებოდა
განიხილებოდნენ	განიხილ ებოდნენ
უარყოფდნენ	უარყოფ დნენ
მადრასის	მა დრა ს ის
დასაბამიდან	დასაბამ იდან
მახვილით	მახვილ ით
დასავლეთისაში	დასავლეთ ის აში
ედიქტით	ედიქტ ით
არქონის	არქ ონის
აზრზე	აზრ ზე
წამოვედით	წამო ვედი თ
მეთიუ	მეთ იუ
ფენად	ფენ ად
კლუბიდან	კლუბ იდან
ამართლებს	ა მართლ ებს
მოჭრილ	მოჭრილ
ფიქრი	ფიქრ ი
არგონავტებს	არგონავტ ებს
ფოტოგრაფია	ფოტოგრაფი ა
ხაზგასმით	ხაზგასმ ით
ზამთარსა	ზამთარ სა
ბიფ	ბიფ
გული	გული
ჩოხა	ჩოხ ა
ჰაფეზის	ჰაფ ეზ ის
ავლით	ავლ ით
მომაკვდინებელი	მომაკვდ ინ ებელი
პიქსელის	პიქსელ ის
დასვენებული	დასვენებ ული
ნეოპლატონიზმი	ნეო პლატონ იზმი
სიტყვას	სიტყვ ას
ძილის	ძილ ის
წამოიჭრა	წამო იჭრა
უცებ	უცებ
ზენობია	ზენობი ა
კავშირებზე	კავშირ ებზე
ნაყოფიერი	ნაყოფიერ ი
გაფორმებაში	გაფორმ ებაში
ჩინეთში	ჩინეთ ში
დაამხეს	და ამხე ს
სპეციალობით	სპეციალობ ით
მოგზაურების	მოგზაურ ების
ჯეკ	ჯეკ
იოსელიანმა	ი ოსელიან მა
კატონის	კატონ ის
კერძოთ	კერძო თ
იერუსალიმის	იერუსალიმ ის
სიმბოლისტური	სიმბოლ ისტური
ჭიდაობაში	ჭიდა ობაში
მემუარები	მემუარ ები
აბაი	აბა ი
თეთრკანიანთა	თეთრკანიან თა
პროგრესული	პროგრეს ული
გამითიშო	გამ ით იშო
ღირებულ	ღირებულ
მოსახლეობამაც	მოსახლეობა მაც
მწვერვალია	მწვერვალ ია
სპარსელი	სპარსელ ი
ინტერვიუები	ინტერვიუ ები
ტომს	ტომ ს
მერის	მერ ის
ქუდს	ქუდ ს
პარტიით	პარტი ით
როლებს	როლ ებს
შოულობს	შოულობ ს
განყოფილება	განყოფილება
ფენას	ფენ ა ს
გაიწელა	გა ი წელა
დაშვებას	დაშვებ ას
ვოკალზე	ვოკალ ზე
საუკეთესოდ	ს აუკეთესო დ
ტურინში	ტურინ ში
შეგრძნებით	შეგრძნ ებით
შრომატევადი	შრომ ა ტევად ი
მისული	მისულ ი
ხველა	ხველ ა
ნინომ	ნინო მ
დაწინაურდნენ	დაწინაურ დნენ
ხარკის	ხარკ ის
შევიდნენ	შე ვიდნენ
ღმერთს	ღმერთ ს
სუბიექტების	სუბიექტ ების
დაზუსტებული	დაზუსტ ებული
ფორმების	ფორმები ს
ვთქვა	ვთქვ ა
ნიშაში	ნიშ აში
შერაცხა	შერაცხ ა
პრინცს	პრინც ს
სამკაულების	სამკაულ ების
ჩანახატები	ჩა ნახატ ები
წევრები	წევრ ები
მფარველობა	მფარველობ ა
ეგვიპტელებს	ეგვიპტელ ებს
ოსმალეთმა	ოსმალეთ მა
პრობლემებს	პრობლემ ებს
ქალებში	ქალ ებში
გალებმა	გალ ებმა
პრინცესა	პრინცესა
მისკენ	მის კენ
მოსახლენი	მოსახლ ენ ი
ამქვეყნად	ამ ქვეყნ ად
მოძმე	მო ძმე
გამოქვაბულს	გამო ქვაბულ ს
შევატყვე	შევა ტყვე
თეატრებში	თეატრ ებში
განისაზღვრა	განი საზღვრ ა
სამრეკლოს	სამრეკლო ს
დაადგინოს	დაადგინ ოს
მოქალაქედ	მოქალაქე დ
ელექტრონები	ელექტრონ ები
ძველები	ძველ ები
კონცერტის	კონცერტ ის
თუხარელი	თუ ხარელი
ნაკეთობანი	ნაკეთობ ანი
უღარიბეს	უღარიბეს
ადრექრისტიანული	ადრე ქრისტიან ული
შეემუშავებინა	შეემუშავ ებინა
მხიარული	მხიარულ ი
მონაწილე	მონაწილე
სიით	ს ი ით
შეგუებული	შეგუ ებული
ყბის	ყბ ის
კობალტის	კ ობა ლტის
სფეროშიც	სფერო შიც
მარხავდნენ	მარხ ავდნენ
გლეხები	გლეხ ები
შენარჩუნების	შენარჩუნ ების
ადრიანემ	ადრიან ემ
გამიჯვნის	გამიჯვნ ის
გარიგებაში	გარიგ ება ში
არაბებთან	არაბ ებთან
გავრცელებამ	გავრცელ ებამ
მიწოდების	მიწოდ ების
ნა	ნა
ოპერაციულ	ოპერაცი ულ
ნმ	ნმ
წინაპირობას	წინაპირობა ს
ენებიდან	ენ ებიდან
სვიფტის	ს ვიფტის
ლიბერალურ	ლიბერალ ურ
დაუყენდა	დაუყენ და
ოლდენბურგის	ოლდ ენ ბურგის
გონების	გონებ ი ს
მონასტერთან	მონასტერ თან
ტირიფის	ტირიფ ის
