გამოსხივება	გამოსხივ ება
გაატარებდა	გაატარ ებდა
მწერებით	მწერ ებით
სტილისა	სტილ ისა
ცხოველებსა	ცხოველ ებსა
შემთხვევების	შემთხვევ ების
ბროშურა	ბრო შურა
ბიზანტიურ	ბიზანტი ურ
შუამდგომლობა	შუა მდგომ ლობა
ფაილი	ფა ილი
რომელ	რომელ
უნივერსიტეტია	უნივერსიტეტ ია
ფაქტებს	ფაქტ ებს
აჰმად	აჰმად
ბორუსია	ბორუს ია
გერმანიისთვის	გერმანი ისთვის
ჩეხი	ჩეხ ი
მიიღეს	მიიღ ეს
ინგლისი	ინგლის ი
უსწორდებოდნენ	უსწორ დებოდნენ
მარადიულ	მარად იულ
ნაწყობი	ნაწყობ ი
მოგონებები	მოგონებებ ი
ფორუმები	ფორუმ ები
ფირები	ფირ ები
დაყოფილნი	დაყოფ ილნი
დავურეკავ	დავურეკ ავ
უსვამენ	უსვამ ენ
გადაღებას	გადაღებ ას
ზეობის	ზე ობის
რასობრივ	რას ობრივ
სავარაუდოა	სავარაუდ ოა
ჰიმბას	ჰიმ ბას
ჩამოყალიბებულიყო	ჩამოყალიბ ებულიყო
ქსელებში	ქსელ ებში
მძევლად	მძევ ლად
მერილენდის	მერი ლენდის
ტევტობურგის	ტევტო ბურგის
სისუსტე	სი სუსტ ე
გაერთიანებულია	გაერთიანებ ულია
ვენაში	ვენ აში
ინერვიულო	ინერვიულ ო
კომპიუტერებისთვის	კომპიუტე რებისთვის
ფრინველთა	ფრინველ თა
აწმყოს	აწმყო ს
სინამდვილეს	სინამდვილ ეს
შიმპანზე	შიმპანზე
ლონდონში	ლონდონ ში
ვილიამ	ვილ იამ
პერსონაჟია	პერსონ აჟია
ბათიაშვილი	ბათი აშვილი
ჩერნოგორიის	ჩერნო გორიის
მუზეუმიდან	მუზეუმ იდან
ჰოლანდიელები	ჰოლანდიელ ები
თვისებებიც	თვისებ ებიც
უტარდება	უტარ დება
ოცწლიანი	ოც წლიანი
მათვე	მათ ვე
ინახავდნენ	ინახ ავდნენ
სასაფლაოს	სასაფლა ოს
დუმის	დუმ ის
ეწია	ე წია
ფლოიდთან	ფლოიდ თან
წარმართებმა	წარმართ ებმა
ანგელოზს	ანგელოზ ს
პატიმრობაში	პატიმრობ აში
საუკეთესოა	საუკეთესო ა
ორბელის	ორბელი ს
საგიტარო	სა გიტარ ო
რუფუს	რუ ფუს
სასაცილოდ	სასაცილ ოდ
ხვდებათ	ხვდ ებათ
საფლავიდან	საფლავ იდან
დამსახურებული	დამსახურ ებული
თარგმანი	თარგმან ი
პირუტყვი	პირუტყვ ი
მუჰამედის	მუჰამედ ის
ნომის	ნომ ის
ამყარებს	ამყარებ ს
განისაზღვრებოდა	განისაზღვრ ებოდა
საჩუქრები	საჩუქრებ ი
ტერნერის	ტერნერ ის
მდგომი	მდგომ ი
რევოლუციამ	რევოლუცი ამ
ძეგლთა	ძეგლ თა
კარლაილს	კარლ აილს
ოლქიდან	ოლქ იდან
ტერაქტი	ტერაქტ ი
სამხრეთაფრიკული	სამხრეთაფრიკ ული
სილვია	სილვი ა
შეუწყვეტია	შეუ წყვეტია
ბოლოსწინა	ბოლოს წინა
რამირო	რამ ირო
ჩემპიონატისა	ჩემპიონ ატისა
კლასზე	კლას ზე
შეკრებილია	შეკრებ ილია
შეიარაღებით	შეიარაღებ ით
ვენესუელის	ვენესუელ ის
ნაშენია	ნაშენ ია
კანონპროექტი	კანონ პროექტ ი
ლიბია	ლიბი ა
მარკესი	მარკ ესი
ცერემონიის	ცერემონი ის
სატელიტური	სატელ იტური
განაპირა	განაპირ ა
ეგვიპტის	ეგვიპტ ის
ძრავას	ძრავ ას
ხსნილი	ხსნი ლი
მოსახლეობაში	მოსახლეობ აში
სააჯო	სა აჯო
საღამოებს	საღამ ოებს
სისასტიკე	სისასტიკ ე
ითვლებოდნენ	ითვლ ებოდნენ
შემოქმედება	შემოქმედებ ა
არგოს	არგ ოს
კარლო	კარლ ო
მოძიებას	მოძიებ ას
წარმომადგენლობა	წარმომადგენ ლობა
ასული	ას ული
სპილენძისა	სპილენძ ისა
ანდომებს	ანდომ ებს
თავადთა	თავად თა
მაგალითებს	მაგალით ებს
ფილტრაციის	ფილტრ აციის
არტიკლი	არტიკლ ი
მინარეთი	მინარე თი
თავდაუზოგავად	თავდაუზოგ ავად
ყოვლისა	ყოვლის ა
ლიმფურ	ლიმფ ურ
ბუშტები	ბუშ ტები
საფრენ	საფრ ენ
მეჰერ	მე ჰერ
გაეცნო	გაეცნო
სარდაფში	სარდაფ ში
პირთა	პირ თა
რსფსრ	რს ფსრ
მყინვარული	მყინვა რული
ნეშტი	ნეშ ტი
რაიჰოლტისა	რაიჰოლტის ა
თარიღთან	თარიღ თან
კონფედერაცია	კონფედერა ცია
კოდექსები	კოდექს ები
მანუჩარ	მანუჩა რ
ლაშქრობა	ლაშქრობ ა
რესპუბლიკელები	რესპუბლიკ ელები
ციფრით	ციფრ ით
კოლექტივიზაცია	კოლექტი ვიზაცია
მოვლას	მოვლ ას
დედინაცვალი	დედ ინაცვალი
მედიტაციის	მედი ტაციის
საქვეყნო	საქვეყნ ო
ცივ	ცივ
ტურნირებში	ტურნირ ებში
ტყვიების	ტყვი ების
ზეიმი	ზეიმ ი
არქიტექტორი	არქიტექტორ ი
განგებით	განგ ებით
ნაწლავების	ნაწლავ ების
სატელეფონო	სა ტელეფონ ო
ზემო	ზე მო
კირილური	კირილ ური
ჩაუდგნენ	ჩაუ დგნენ
გადმოასვენეს	გადმო ასვენეს
სახოტბო	სა ხოტ ბო
ეპიზოდური	ეპიზოდ ური
ჟევოდანის	ჟევ ოდანის
დაანება	და ანება
მგალობლიშვილი	მ გალობ ლიშვილი
ებრძოდნენ	ებრძ ოდნენ
ვაზა	ვაზ ა
ხერხდება	ხერხ დება
პიქტების	პი ქტების
ელემენტებად	ელემენტ ებად
სათვალავში	სათვალ ავში
ენდ	ენდ
სასმელის	სასმელ ის
ასოციაციამ	ასოციაცი ამ
ამგვარი	ამგვარ ი
არსებულა	არსებ ულა
დიქტატორის	დიქტატორ ის
ბარნოვი	ბარ ნოვი
თეატრების	თეატრ ების
კომიკურ	კომ იკურ
ლიტვის	ლიტვ ის
ვერე	ვე რე
მამათაგან	მამა თაგან
გენომი	გენ ომი
ბარონმა	ბარ ონმა
დასაბუთების	დასაბუთ ების
ირგვლივი	ირგვლივ ი
მოწყენილი	მოწ ყენილი
სარგის	სარგ ის
მწვერვალს	მწვერვალ ს
მოვლენის	მოვლენ ის
სექსუალური	სექსუალ ური
იყოფენ	იყოფ ენ
ზურგიანი	ზურგ იანი
სისქეში	სისქ ეში
ივერიელის	ივერი ელის
მითრიდატე	მითრიდა ტე
ანგარიშში	ანგარიშ ში
ფარდობითობის	ფარდობით ობის
მესამედში	მესამე დში
ნგრევის	ნგრევ ის
აღმოაჩენენ	აღმოაჩენ ენ
სპილოების	სპილო ების
კონკრეტული	კონკრეტ ული
ენდრიუ	ენდ რიუ
ციციშვილის	ციციშვილი ს
აკადემიკოსის	აკადემი კოსის
მოქალაქეებმა	მოქალაქ ეებმა
უეჭველია	უეჭვ ელია
კევინი	კევინ ი
დავარდა	და ვარდა
კოლონიად	კოლონი ად
ცხრილს	ცხრილ ს
ასასვლელად	ა სასვლელ ად
დაყოფილ	დაყოფ ილ
დალის	და ლის
გადაწყვეტის	გადაწყვეტ ის
თესლს	თესლ ს
მამოძრავებელ	მა მოძრავ ებელ
კოტორის	კოტ ორის
მოიხსენიება	მოიხსენ იება
ბაზისს	ბაზის ს
კიროვის	კირ ოვის
იასონს	იასონ ს
იქაურ	იქაურ
კურორტი	კურორ ტი
ნადიას	ნადი ას
სამოცი	სამო ცი
ჩააგდეს	ჩააგდ ეს
ღვთაებათა	ღვთაებ ათა
ხველების	ხველ ების
გონებრივად	გონებრივ ად
ორბელი	ორბელი
სახელმძღვანელოებს	სა ხელმძღვა ნელოებს
შთაგონება	შთაგონე ბა
ლიბერალიზმის	ლიბერალ იზმის
ტერმინალის	ტერმინ ალის
სულიერად	სულიერ ად
ეპლ	ეპ ლ
უსაფრთხოდ	უსაფრთხო დ
აღთქმისა	აღთქმ ისა
აერიდებინა	ა ერიდებ ინა
ავანტიურისტი	ავანტ იურისტ ი
ბუქარესტის	ბუქარეს ტის
გულმოდგინე	გულმოდგინ ე
ჯაფარი	ჯაფარი
შემცველობა	შემცველობ ა
ბაბილონურ	ბაბილო ნურ
კორლეონეს	კორლეონ ეს
წესებისა	წეს ებისა
მიულერი	მიულერ ი
ტაქტიკას	ტაქტიკ ას
საბუთი	საბუთ ი
ჩამოგვიტანა	ჩამო გვიტანა
ანაცვლებს	ა ნაცვლებს
გამძლეობის	გამძლე ობის
წარწერაში	წარწერ აში
ულმობელი	ულ მობელი
სხვებმა	სხვ ებმა
ოსკარით	ოსკარ ით
იუდეა	იუდე ა
იატაკქვეშ	იატაკ ქვეშ
ქანდაკება	ქანდა კება
სარდური	სარდ ური
წაკითხული	წაკითხ ული
თურქმენეთმა	თურქმენეთ მა
ბუნებიდან	ბუნებ იდან
თურქებმა	თურქ ებმა
დაუნიშნა	დაუნიშნ ა
ტაილორის	ტაი ლორის
ნეიტრონების	ნეიტრონ ების
თავდამსხმელად	თავდამსხმელ ად
ფაქტორთა	ფაქტორ თა
ინოკენტი	ინო კენტი
იმპერიისა	იმპერი ისა
შემოღებას	შემოღებ ას
შემდე	შე მდე
წრფივი	წრფ ივი
მხატვარ	მხატვ არ
რანგში	რანგ ში
სტატიათა	სტატი ათა
თავისებურებები	თავისებურ ებები
ბოჭკოსაგან	ბოჭკო საგან
მატერიალების	მატერიალ ების
გემოვნების	გემოვნ ების
ვილჰელმი	ვილჰელმ ი
ფორმირების	ფორმირ ების
გარანტი	გარანტი
ეგუება	ეგუ ება
ბელადი	ბელად ი
გამაგრებული	გამაგრ ებული
მოწვეულ	მოწვე ულ
გამოყოფდა	გამოყოფ და
წამოსულ	წამო სულ
წყლიან	წყლ იან
ერისთავებს	ერისთავ ებს
ბედუინთა	ბედუინ თა
ხმელნიცკიმ	ხმელნიც კიმ
ბაქტერიებისა	ბაქტერი ებისა
მეპატრონე	მეპატრონე
საადგილმამულო	საადგილ მამულ ო
დაარსდა	და არსდა
საპროდიუსერო	სა პროდიუსერ ო
იეზუიტები	იეზუი ტები
გამოხედვა	გამო ხედვ ა
აკუმულაციური	აკუმ ულა ციური
შვილიშვილის	შვილიშვილ ის
ნახატია	ნახატ ია
გამოეყოფა	გამოე ყოფა
მინისტრ	მინისტრ
სირიელი	სირი ელი
ბიზანტიელებმა	ბიზანტი ელებმა
ლაპარაკს	ლაპარაკ ს
ნერუს	ნერ უს
აღმოჩნდა	აღმოჩნ და
როსტომაშვილის	როსტომ აშვილის
კლასიცისტური	კლასიც ისტური
მგრძნობიარეა	მ გრძნობ იარეა
სუფთა	სუფ თა
მოსკიტოს	მოსკიტ ოს
ელინორი	ელინ ორი
კახელები	კახელ ები
შეხვდა	შეხვდ ა
თარიღდებოდა	თარიღ დებოდა
ლივიუსი	ლივიუს ი
რეიკიავიკის	რეიკიავიკ ის
კომპლექსიდან	კომპლექს იდან
ყვავილს	ყვავილ ს
სიმშვიდის	სიმშვიდ ის
აფრიკას	აფრიკ ას
ქორწინების	ქორწინებ ის
თქმა	თქმ ა
პრუსიული	პრუსი ული
სკანდალები	სკანდალ ები
მთიანეთი	მთიანეთ ი
ღამურების	ღამურ ების
რეფლექტორის	რეფ ლექტორ ის
ნამარხებს	ნამარხ ებს
სახლდებიან	სახლ დებიან
მედლით	მედლ ით
პირვანდელი	პირვანდელ ი
ჩააყენეს	ჩააყენ ეს
კომბინატი	კომბინ ატი
კურსი	კურს ი
ბაპტისტების	ბა პტისტების
განაშენიანებული	განაშენიან ებული
აწუნთის	ა წუნთის
ჩასვლიდან	ჩასვლ იდან
ქურდობა	ქურდ ობა
ზღვაოსანმა	ზღვაოს ანმა
სოკოვან	სოკო ვან
უიზარდსის	უიზარდ სის
მოსახლეთა	მოსახლე თა
შვილო	შვილ ო
მოთამაშეების	მოთამაშე ების
ნეპალის	ნეპალ ის
გმირობას	გმირ ობას
ორბიტა	ორბიტ ა
დააზიანა	დააზიან ა
მარადონას	მარად ონას
დაშალა	დაშალ ა
ლაპიდარული	ლაპიდ არული
სამოას	სამო ას
ქსელების	ქსელ ების
შესრულდა	შესრულ და
გამოცხადებულ	გამოცხად ებულ
დაბრუნებამდე	დაბრუნებ ამდე
საუნივერსიტეტო	სა უნივერსიტეტ ო
მკვეთრადაა	მკვეთ რადაა
არისტოკრატიული	არისტოკრა ტიული
მეტყველება	მეტყველებ ა
გაიზარდნენ	გაიზარდ ნენ
ღორების	ღორ ების
გამოყენებადია	გამოყენებ ადია
ოთხივე	ოთხ ივე
დამდეგიდან	დამდეგ იდან
მემარჯვენეების	მემარჯვ ენეების
მასზე	მას ზე
შტატებთან	შტატ ებთან
ბუნებისა	ბუნებ ისა
მემორიალური	მემორი ალური
თავისუფალ	თავისუფალ
ნიკოლოზი	ნიკოლ ოზი
ერებისა	ერ ებისა
მიწად	მიწ ად
გულის	გულ ის
თავთავის	თავ თავის
სევანის	სევ ანის
მონობა	მონ ობა
დელეგატი	დელეგ ატი
დილით	დილ ით
ზღვით	ზღვ ით
მია	მი ა
რომლის	რომლ ის
შაირის	შაირ ის
ლუდვიგი	ლუდვიგ ი
ციხეც	ციხე ც
სასოწარკვეთილებაში	სასოწარკვეთილ ებაში
განხორციელებულმა	განხორციელ ებულმა
ბაკის	ბაკ ის
რუსეთისგან	რუსეთ ისგან
გამო	გამო
დაეწყოთ	დაეწ ყოთ
სვლის	სვლ ის
გაცემას	გაცემ ას
არდიპითეკუს	არდიპითეკუ ს
მასწავლებლობდა	მასწავლებლ ობდა
მექსიკა	მექსიკ ა
ღმერთზე	ღმერთ ზე
ორჯონიკიძე	ორჯონიკ იძე
გამოყოფილი	გამოყოფ ილი
დებულებები	დებულებ ები
გამგზავრება	გამგზავრებ ა
ფილიპინები	ფილიპინ ები
ნაპირზე	ნაპირ ზე
გამოსვლით	გამოსვლ ით
დაიწყეს	დაიწყ ეს
დონორი	დონ ორი
დარჩნენ	დარჩ ნენ
მეშვეობითაც	მეშვეობ ითაც
ლაიკა	ლა იკა
ნიღაბი	ნიღაბ ი
იდეოლოგიური	იდეოლოგი ური
გუნდიდან	გუნდ იდან
არ	არ
მეტამორფიზმის	მეტამორფ იზმის
სამაუწყებლო	სა მაუწყებ ლო
ჯავახიშვილის	ჯავახიშვილ ის
დადაბლებულ	დადაბლებულ
ჰუსერლი	ჰუსერ ლი
მალერმა	მალერ მა
კანიბალიზმის	კანიბალი ზმის
ირინა	ირი ნა
გადარჩევის	გადარჩევ ის
ანტონიუსის	ანტონი უსის
დაკავშირებას	დაკავშირ ებას
დაკომპლექტებული	და კომპლექტ ებული
ნაწარმოებთა	ნაწარმოებ თა
მოქმედებათა	მოქმედებ ათა
ათარიღებენ	ა თარიღ ებენ
დრუზუსის	დრუზ უსის
მართავდნენ	მართ ავდნენ
ხილს	ხილ ს
ბოულ	ბოუ ლ
ვარაუდი	ვარაუდ ი
გამოცემისთვის	გამოცემ ისთვის
დაინგრა	დაინგ რა
გააფუჭა	გაა ფუჭ ა
მესამედზე	მესამე დზე
დემო	დემო
დინამიკას	დინამიკ ას
აზიურ	აზი ურ
აგრძელებდა	აგრძელებ და
ევრიპიდეს	ევრიპ იდეს
უნგრეთში	უნგრეთ ში
ღებულობს	ღებულობ ს
უკლებლივ	უკლებ ლივ
სტრიქონი	სტრიქონ ი
ბოლოებზე	ბოლო ებზე
მოციქულებმა	მოციქულ ებმა
გადადგმა	გადადგმ ა
საზარელი	სა ზარ ელი
დაჩრდილა	დაჩრდილ ა
ღუმელები	ღუმელ ები
ბოთლების	ბოთლ ების
სფეროებში	სფერო ებში
აღმაშენებელი	აღმაშენებ ელი
ეპარქიები	ეპარქი ები
ჯონმა	ჯონ მა
დანახვა	დანახვ ა
მოჰყოლოდა	მო ჰყოლოდ ა
სტრუქტურისა	სტრუქტურ ისა
გამოქვაბულებში	გამოქვაბულ ებში
მარტინე	მარტინ ე
თანაარსებობდა	თანა არსებობ და
შემქმნელია	შემქმნელ ია
დაბინძურებული	დაბინძურ ებული
საუკუნეებშიც	საუკუნე ებშიც
პომპეუსს	პომპეუს ს
მორიგეობა	მორიგ ეობა
გამოცვლა	გამო ცვლ ა
მეგ	მე გ
კატეგორიული	კატეგორი ული
მსახურობს	მსახურობ ს
კუნძულებამდე	კუნძულ ებამდე
ფარაონს	ფარაონ ს
მაშინდელმა	მაშინდელ მა
მხარისათვის	მხარ ისათვის
განუხრელად	განუ ხრელად
სიგელით	სიგელ ით
სკვითები	სკვით ები
აწარმოებდა	ა წარმოებ და
გრძივ	გრძ ივ
ენათმეცნიერებაში	ენათმეცნიერ ებაში
კონგოს	კონგო ს
ილექება	ილექ ება
სრულწლოვანი	სრულწლოვან ი
აწამა	აწამ ა
ვანელის	ვან ელის
მითში	მით ში
თუკი	თუ კი
თავდაცვას	თავდაცვ ას
მიმოწერა	მიმოწერ ა
ნაკიან	ნაკიან
ამოცნობა	ამოცნობ ა
დებთან	დებ თან
გამოთქვამენ	გამოთქვ ამენ
დადებითია	დადებით ია
დონ	დ ონ
პალატისაგან	პალატ ისაგან
სადილის	სადილ ის
უიარაღო	უ იარაღ ო
შინაფეოდალური	შინა ფეოდალ ური
ავრელიუსის	ავრელი უსის
დაბადებიდან	დაბად ებიდან
მაღალმთიანეთში	მაღალმთიანეთ ში
ღრმავდება	ღრმავ დება
ისვრიან	ისვრ იან
ნაოჭები	ნაოჭ ები
სდევდა	სდევ და
კოორდინირებული	კოორდინ ირებული
საკურთხეველში	სა კურთხევ ელში
ცვლილებასთან	ცვლილებ ასთან
გაზრდაც	გაზრდ აც
ფორუმის	ფორუმ ის
აცლიან	აც ლიან
გრუნტის	გრუნტ ის
მისაღწევია	მისაღწევ ია
იერარქიის	იერარქი ის
ციკლიდან	ციკლ იდან
მუდმივობის	მუდმივ ობის
გაცვლითი	გაცვლ ითი
ნიშანია	ნიშან ია
მოსახლეობაზე	მოსახლეობ აზე
შეშის	შეშ ის
მიაწერენ	მიაწერ ენ
პლაზმის	პლაზმ ის
რომანით	რომან ით
ფუნქციურ	ფუნქცი ურ
გაეთავისუფლებინათ	გაე თავისუფლებ ინათ
მოხსენიებული	მოხსენ იებული
წევს	წევ ს
ზედა	ზე და
კანონით	კანონ ით
უიგანის	უიგ ანის
პლანტი	პლან ტი
ბერძნულში	ბერძნულ ში
მსაზღვრელი	მსაზღვრ ელი
აწყობდა	აწყობ და
ინდოელთა	ინდო ელთა
ალმასი	ალმას ი
დემოგრაფია	დემოგრაფი ა
ააგეს	აა გეს
მგელი	მგელ ი
მეცამეტე	მე ცამეტ ე
აღებაც	აღ ებაც
ტომებით	ტომ ებით
სახელმწიფოებრიობის	სახელმწიფო ებრიობის
პრესტონი	პრეს ტონი
ფოთლებისა	ფოთლებ ისა
მერჩულე	მერჩულ ე
ვიტ	ვიტ
დავენპორტმა	დავენ პორტ მა
ლექსებსაც	ლექს ებსაც
ვერდი	ვერდ ი
ქალიშვილებს	ქალიშვილ ებს
გამყოფ	გამყოფ
ასლია	ას ლია
მერყეობს	მერყე ობს
მოახვედრა	მოა ხვედრა
ასვენებს	ა სვენებს
კავშირს	კავშირ ს
გამოჩენილმა	გამოჩენ ილმა
სავაჭრო	სა ვაჭრო
ინსტიტუტში	ინსტიტუტ ში
თურქესტანის	თურქ ესტანის
სივრცეების	სივრცე ების
ოთხთა	ოთხ თა
შუამდე	შუა მდე
პორტერის	პორტ ერის
მინიატიურები	მინიატი ურები
უდარდელი	უ დარდელი
პრიზები	პრიზ ები
გამოცემის	გამოცემ ის
დეკემბრიდან	დეკემბრ იდან
ერთნავიანი	ერთ ნავ იანი
იუდეველთა	იუდევ ელთა
ტიბეტელთა	ტიბეტ ელთა
ფურის	ფურ ის
ცინის	ცინ ის
ტემპერატურაზე	ტემპერატურ აზე
ასტრონომები	ასტრონო მები
კამუი	კამ უი
ჩანაფიქრით	ჩანაფიქრ ით
დეკორაციული	დეკორაცი ული
ხანებამდე	ხან ებამდე
ზელანდიამ	ზელანდი ამ
დატრიალებული	დატრიალ ებული
უფალმა	უფალ მა
ტრენორი	ტ რენ ორი
მაყურებელმა	მაყურებელ მა
მსხვერპლის	მსხვერპლ ის
კრისტალის	კრისტალ ის
ნაირის	ნაირ ის
სნუკერისტი	სნუკერ ისტი
პროვინციის	პროვინცი ის
აღიწერება	აღიწერ ება
დამშლელი	დამ შლელი
თიბისი	თი ბის ი
ორგანიზმებში	ორგანიზმ ებში
უმუშევრობა	უმუშევ რობა
კარავაჯო	კარავაჯო
პომერანიის	პო მერ ანიის
სასიკვდილო	სა სიკვდი ლო
საუკუნეშიც	საუკუნე შიც
არაფრის	არაფრ ის
თეძოები	თეძო ები
ტელენოველა	ტელე ნოველ ა
დიდების	დიდ ების
წინდაცვეთა	წინდაცვ ეთა
დაფრინავდა	დაფრინ ავდა
კოლონების	კოლონ ების
მეჰმედმა	მეჰმედ მა
სერგის	სერგ ის
შემთხვევაშია	შემთხვევ აშია
ნეოლითის	ნეოლით ის
უმრავლესობისთვის	უმრავლეს ობისთვის
არაორგანული	არაორგან ული
ზოგიერთს	ზოგიერ თს
გაჩეჩილაძე	გა ჩეჩ ილაძე
სპილენძის	სპილენძ ის
ენგურის	ენგურ ის
ლილის	ლი ლის
გაუპატიურებას	გაუპატიურ ებას
რადიოაქტიური	რადიოაქტიურ ი
ძახილი	ძახ ილი
მღვდელი	მღვდელ ი
კეშის	კე შის
ანდრონიკაშვილი	ანდრონიკაშვილ ი
დამარცხებას	დამარცხ ებას
როლი	რო ლი
კურურუის	კურ ურუის
ნაკლებად	ნაკლებ ად
მონადირეებმა	მონადირე ებმა
კატეგორიებია	კატეგორი ებია
საუკეთესოს	საუკეთესო ს
იურისპრუდენციას	იურისპრუდენ ციას
ამოშენებულია	ა მოშენებ ულია
ნაირობიში	ნაირობი ში
გაყიდეს	გაყიდ ეს
კაცისა	კაც ისა
საფრანგეთსა	საფრანგ ეთსა
კატალონიელების	კატალონიელ ების
არქიტრავით	არქიტრავ ით
მენელიკ	მე ნელიკ
ვულკანი	ვულკან ი
ზოგჯერ	ზოგ ჯერ
კერიკმა	კერიკ მა
კარგავენ	კარგ ავენ
დაუკავშირეს	დაუკავშირ ეს
საგანმანათლებლო	სა განმანათლებლ ო
ნაურუზე	ნაურუ ზე
რიტორიკული	რიტორი კული
პომპეუსი	პომპეუს ი
ქვეითი	ქვეით ი
გაევლო	გაე ვლო
დაბეჭდილ	დაბეჭდ ილ
ზედაზნის	ზედაზ ნის
კანდიდატების	კანდიდა ტების
ოპიუმის	ოპ იუმის
ჰოჯსონი	ჰო ჯ სონი
ესკიმოსების	ესკი მოს ების
ბრაზილიელმა	ბრაზილი ელმა
თავებს	თავ ებს
შამპანის	შამპან ის
დაეჭირათ	დაეჭირ ათ
ძაფებით	ძაფ ებით
მწერლობის	მწერლობ ის
მისიონერების	მისიონერ ების
სმარტფონი	სმარტფონ ი
ლოგიკურად	ლოგიკ ურად
ერეკლე	ერეკლ ე
მარილს	მარილ ს
ელჩების	ელჩ ების
ადგენდა	ადგენ და
თორგერსონი	თორ გერ სონი
დაეცა	დაეც ა
უწერია	უწერია
აზოტს	აზოტ ს
სარდურ	სარდ ურ
ბიცოლა	ბი ცოლ ა
ასომთავრულში	ასომთავრ ულში
წმინდათა	წმინდ ათა
ჰეზბოლას	ჰეზბოლ ას
სახელწოდებაა	სახელწოდ ებაა
კენტერბერის	კენტერბერ ის
გადაწყვეტილებამ	გადაწყვეტილება მ
ქეით	ქე ით
ფლანგს	ფლანგ ს
თავჯდომარე	თავჯდომ არე
დაიღალა	დაი ღალა
სიფრთხილით	სიფრთხილ ით
ვიტაუტას	ვიტაუტას
ნგრევა	ნგრევ ა
ბასბის	ბას ბის
გამოყვანა	გამოყვან ა
მკვიდრად	მკვიდრ ად
პირადმა	პირად მა
შესაბამისობაში	შესაბამის ობაში
მთავარეპისკოპოსის	მთავარეპისკოპოს ის
სტიმულირება	სტიმულ ირება
დისკთან	დისკ თან
კორი	კო რი
ღრუს	ღრუ ს
ბიზეს	ბი ზეს
სიღრმული	სიღრმ ული
ალბათ	ალბათ
მარილების	მარილ ების
ნოველაზე	ნოველ აზე
მაგნიტური	მაგნიტუ რი
დასვენების	დასვენ ების
სასწავლებელი	სასწავლ ებელი
დასანთები	და სანთ ები
ევროვიზია	ევროვიზი ა
შემთხვევითობის	შემთხვევ ითობის
დელტას	დელტ ას
იურისდიქციის	იურისდიქც იის
ჭეშმარიტების	ჭეშმარიტ ების
კუთხეები	კუთხე ები
ურთიერთობამ	ურთიერთობ ამ
კუბისტური	კუბ ისტური
დამაჯერებლად	დამაჯერ ებლად
თხების	თხ ების
ბომბარდირი	ბომბარდ ირი
ვულკანურ	ვულკან ურ
მონდომებით	მონ დომებით
ჰორუსის	ჰორ უსის
დამხმარეები	დამხმარე ები
მოძრაობისას	მოძრაობ ისას
ჟურნალისტ	ჟურნალის ტ
მდელოებით	მდელო ებით
თავსართები	თავსართ ები
საქსონელი	საქსონ ელი
ჯეიკი	ჯეიკ ი
ავტორები	ავტორ ები
მსახიობი	მსახიობ ი
რაიტის	რაიტ ის
მობილურ	მობილ ურ
არასტაბილურია	არასტაბილურ ია
ზომაა	ზომ აა
მაღლივი	მაღლი ვი
ხანგრძლივია	ხანგრძლივ ია
ტედ	ტე დ
უცხოვრია	უ ცხოვრია
ოპოზიციაში	ოპოზიცი აში
როგორიც	როგორ იც
პიკარი	პიკ არი
ლუიჯი	ლუიჯ ი
წინაპრებს	წინაპ რებს
ზეგავლენას	ზეგავლენ ას
დაერწმუნებინა	დაე რწმუნებ ინა
არღვევს	არღვევ ს
ბელად	ბელად
აღმოაჩინა	აღმოაჩინ ა
ფუტზე	ფუტ ზე
კორპუსებს	კორპუს ებს
დაასხა	დაასხ ა
ცდებოდა	ც დებოდა
დეკორაციებით	დეკორაცი ებით
უნდოდათ	უნდ ოდათ
იმდროინდელი	იმ დროინდელ ი
აბორიგენი	აბორიგენ ი
მხითარ	მხი თარ
უპირატესობები	უპირატეს ობები
ანთებდნენ	ანთებ დნენ
გავლილი	გავლ ილი
მამამისი	მამამის ი
ჩაერია	ჩაე რია
ალფრედო	ალფრედ ო
ბრუნდებოდნენ	ბრუნდ ებოდნენ
განსხვავებებიც	განსხვავ ებებიც
ავღანეთში	ავღან ეთში
თითზე	თით ზე
კოლონიებს	კოლონი ებს
მჟავებისა	მჟავ ებისა
გაყიდვებმა	გაყიდვ ებმა
ვეზირთა	ვეზი რთა
პაციენტის	პაციენტ ის
სხვას	სხვ ას
საზოგადოებამდე	საზოგადოებ ამდე
ამიტომაცაა	ამიტომ აცაა
გაგრძელებულა	გაგრძელ ებულა
სადამდე	სად ამდე
ელისონი	ელის ონი
ედვარდმა	ედვარდ მა
პრაქტიკულად	პრაქტიკ ულად
სამარხებს	სამარხ ებს
მესამედ	მესამე დ
ღმერთისგან	ღმერთ ისგან
განაწილდა	განაწილ და
გააქვს	გა აქვს
ქვეითდება	ქვეით დება
საკონტრაქტო	სა კონტრაქტ ო
ფიში	ფიშ ი
ბლანკა	ბლან კა
ვაკუუმი	ვაკუუმ ი
თეთრს	თეთრ ს
იბრაჰიმი	იბრაჰიმ ი
ბატონიშვილი	ბატონიშვილ ი
მაღალ	მაღალ
რეპლიკატორთა	რეპლიკ ატორთა
ტომისა	ტომ ისა
შედგენილ	შედგენ ილ
შენაერთის	შენაერთ ის
ემალის	ემ ალის
გადმოსული	გადმოს ული
