გამოსხივება	გამოსხივ ება
ტროელი	ტროელი
ხუთი	ხუთი
იუგოსლავიელები	იუგოსლავი ელები
ბედნიერების	ბედნიერ ების
დანაშაულში	დანაშაულ ში
მოხიბლა	მოხიბლ ა
ფეხბურთელი	ფეხბურთელ ი
კეისართან	კეისარ თან
გაჰყვა	გაჰყვ ა
შესახებაც	შესახებ აც
თარაზული	თარაზ ული
უახლესი	უახლეს ი
კვართის	კვართი ს
ორგვარია	ორგვარი ა
ოსკარი	ოსკარ ი
მაკედონური	მაკედონ ური
ფრანგი	ფრანგ ი
ძველეგვიპტური	ძველ ეგვიპტ ური
ევროპულ	ევროპულ
მრგვალ	მრგვალ
ამოვსებული	ა მოვს ებული
ამფორები	ამ ფორ ები
დაპყრობილ	დაპყრობ ილ
ნერვებს	ნერვ ებს
პარტიზანების	პარტიზან ების
ეკუთვნიან	ეკუთვნ იან
დატოტვილი	დატოტვილ ი
მეტიც	მეტ იც
საფეხურს	საფეხურ ს
ჯავის	ჯავის
პერმული	პერმულ ი
გაუგებრობა	გაუგებრობ ა
აგზავნის	ა გზავნის
ალკკ	ალკკ
ესენია	ესენი ა
გეგმით	გეგმ ით
ფესვი	ფესვ ი
ცათამბჯენის	ცათამბჯენი ს
კომისართა	კომის ართა
მითოლოგიით	მითოლოგი ით
უხსნის	უხსნ ის
აბდულმეჯიდ	აბდულ მეჯიდ
სიქსერსმა	სიქსერს მა
ურთიერთდახმარების	ურთიერთ დახმარ ების
ბატკანი	ბატკან ი
კაპიტალის	კაპიტალ ის
ხაზთა	ხაზ თა
ტონების	ტონ ების
ფაკულტეტზე	ფაკულტეტ ზე
მიაშურა	მი აშურ ა
პაქტის	პაქტ ის
არაორგანულ	არა ორგანულ
მივლინებული	მივლინ ებული
მეციხოვნეები	მეციხოვნე ები
შენობად	შენობ ად
გედების	გე დების
გადმოწერა	გადმო წერა
იაა	ი აა
ნოოსფერო	ნოო სფერო
კარზე	კარ ზე
გერმანიკული	გერმანიკ ული
გაერთიანებასთან	გაერთიანებ ასთან
დაქუცმაცება	დაქუცმაც ება
წუთსა	წუთ სა
ქანთრის	ქანთრი ს
წყლულოვანი	წყლ ულ ოვანი
ობიექტებად	ობიექტ ებად
ქირის	ქირ ის
კუდისა	კუდ ის ა
ორსულ	ორსულ
კვებისა	კვებ ის ა
ფილმთა	ფილმ თა
სხედან	ს ხედან
დამახინჯებული	და მახინჯ ებული
მამაჩემი	მა მა ჩემი
გადასასვლელი	გადასასვლელ ი
რაკი	რაკი
დალასის	დალას ის
მეფეთა	მეფე თა
იჭმება	იჭმ ება
ორგანიზაციებთან	ორგანიზაცი ებთან
თვალშისაცემი	თვალ ში საცემი
დაბომბვას	დაბომბვ ას
საილენთ	საილენთ
მერქანში	მერქან ში
რეკლამა	რეკლამ ა
მონას	მონა ს
წარსულში	წარსულ ში
ბატონობა	ბატონობ ა
ველების	ველ ების
მალაქია	მა ლაქ ია
თვითმყოფადი	თვითმყოფ ად ი
თრდატის	თრდატ ის
შტაბში	შტაბ ში
მხედრულში	მხედრულ ში
ჩხეიძეები	ჩხეიძე ები
რიყისა	რიყ ის ა
ანგელოზები	ანგელოზ ები
ათონზე	ათონ ზე
ირიგაციის	ი რიგ აციის
მორწმუნენი	მორწმუნე ნი
უბრძანა	უბრძან ა
ეწევა	ეწევ ა
უღელტეხილის	უღელტეხილი ს
გემებისთვის	გემ ებისთვის
სულუს	სულუს
ღვთისმშობლისა	ღვთის მშობლ ისა
გაატარებდა	გაატარ ებდა
მწერებით	მწერ ებით
სტილისა	სტილ ისა
ცხოველებსა	ცხოველ ებს ა
შემთხვევების	შემთხვევ ების
ბროშურა	ბროშურ ა
ბიზანტიურ	ბიზანტი ურ
შუამდგომლობა	შუამდგომ ლობა
ფაილი	ფა ილი
რომელ	რომელ
უნივერსიტეტია	უნივერსიტეტ ია
ფაქტებს	ფაქტ ებს
აჰმად	აჰმად
ბორუსია	ბო რუს ი ა
გერმანიისთვის	გერმან ი ისთვის
ჩეხი	ჩეხ ი
მიიღეს	მი იღეს
ინგლისი	ინგლის ი
უსწორდებოდნენ	უსწორ დებოდნენ
მარადიულ	მარადიულ
ნაწყობი	ნაწყობი
მოგონებები	მოგონებ ები
ფორუმები	ფორუმ ები
ფირები	ფირ ები
დაყოფილნი	დაყოფილ ნი
დავურეკავ	დავ ურეკავ
უსვამენ	უსვამ ენ
გადაღებას	გადაღებ ა ს
ზეობის	ზე ობის
რასობრივ	რასობრივ
სავარაუდოა	სავარაუდო ა
ჰიმბას	ჰიმბა ს
ჩამოყალიბებულიყო	ჩამოყალიბ ებულიყო
ქსელებში	ქსელ ებში
მძევლად	მძევლ ად
მერილენდის	მერ ი ლენდის
ტევტობურგის	ტევ ტო ბურგის
სისუსტე	სისუსტ ე
გაერთიანებულია	გაერთიანებ ულია
ვენაში	ვენ აში
ინერვიულო	ი ნერვიულ ო
კომპიუტერებისთვის	კომპიუტერ ებისთვის
ფრინველთა	ფრინველ თა
აწმყოს	აწმყო ს
სინამდვილეს	სინამდვილე ს
შიმპანზე	შიმპანზე
ლონდონში	ლონდონ ში
ვილიამ	ვილი ამ
პერსონაჟია	პერსონაჟ ი ა
ბათიაშვილი	ბათი აშვილი
ჩერნოგორიის	ჩერნო გორ ი ის
მუზეუმიდან	მუზეუმ იდან
ჰოლანდიელები	ჰოლანდიელ ები
თვისებებიც	თვისებებ იც
უტარდება	უტარ დება
ოცწლიანი	ოც წლიანი
მათვე	მა თვე
ინახავდნენ	ინახ ავდნენ
სასაფლაოს	სასაფლაო ს
დუმის	დუმის
ეწია	ეწია
ფლოიდთან	ფლოიდ თან
წარმართებმა	წარმართ ებმა
ანგელოზს	ანგელოზ ს
პატიმრობაში	პატიმრობ აში
საუკეთესოა	სა უკეთეს ო ა
ორბელის	ორბელ ის
საგიტარო	სა გიტარ ო
რუფუს	რუფუს
სასაცილოდ	სასაცილო დ
ხვდებათ	ხვდება თ
საფლავიდან	საფლავ იდან
დამსახურებული	და მსახურ ებული
თარგმანი	თარგმან ი
პირუტყვი	პირუტყვ ი
მუჰამედის	მუჰამედ ის
ნომის	ნომ ის
ამყარებს	ამყარ ებს
განისაზღვრებოდა	განისაზღვრ ებოდა
საჩუქრები	საჩუქრ ები
ტერნერის	ტერ ნერის
მდგომი	მდგომი
რევოლუციამ	რევოლუცი ამ
ძეგლთა	ძეგლ თა
კარლაილს	კარლ ა ილ ს
ოლქიდან	ოლქ იდან
ტერაქტი	ტერაქტი
სამხრეთაფრიკული	სამხრეთ აფრიკულ ი
სილვია	სილვი ა
შეუწყვეტია	შე უწყვეტ ია
ბოლოსწინა	ბოლო ს წინა
რამირო	რ ამირ ო
ჩემპიონატისა	ჩემპიონატ ისა
კლასზე	კლასზე
შეკრებილია	შეკრებ ილია
შეიარაღებით	შეიარაღ ებით
ვენესუელის	ვენესუელ ის
ნაშენია	ნაშენ ია
კანონპროექტი	კანონპროექტ ი
ლიბია	ლიბი ა
მარკესი	მარკეს ი
ცერემონიის	ცერემონი ის
სატელიტური	სატელიტ ური
განაპირა	გა ნაპირ ა
ეგვიპტის	ეგვიპტ ის
ძრავას	ძრავ ას
ხსნილი	ხსნილი
მოსახლეობაში	მოსახლე ობაში
სააჯო	სა ა ჯო
საღამოებს	საღამო ებს
სისასტიკე	სისასტიკ ე
ითვლებოდნენ	ითვლ ებოდნენ
შემოქმედება	შემოქმედებ ა
არგოს	არგოს
კარლო	კარ ლო
მოძიებას	მოძიებ ას
წარმომადგენლობა	წარ მომადგენლ ობა
ასული	ას ული
სპილენძისა	სპილენძ ისა
ანდომებს	ანდო მ ებს
თავადთა	თავად თა
მაგალითებს	მაგალით ებს
ფილტრაციის	ფილტრ აციის
არტიკლი	არტიკლ ი
მინარეთი	მინარეთი
თავდაუზოგავად	თავდაუზო გა ვად
ყოვლისა	ყოვლის ა
ლიმფურ	ლიმფურ
ბუშტები	ბუშტ ები
საფრენ	ს ა ფრენ
მეჰერ	მეჰერ
გაეცნო	გაეცნო
სარდაფში	სარდაფ ში
პირთა	პირ თა
რსფსრ	რ სფსრ
მყინვარული	მყინვარ ული
ნეშტი	ნეშტი
რაიჰოლტისა	რაიჰოლტი სა
თარიღთან	თარიღ თან
კონფედერაცია	კონფედერაცია
კოდექსები	კოდექს ები
მანუჩარ	მანუჩარ
ლაშქრობა	ლაშქრობ ა
რესპუბლიკელები	რესპუბლიკ ელები
ციფრით	ციფრ ით
კოლექტივიზაცია	კოლექტივ იზაცია
მოვლას	მოვლ ას
დედინაცვალი	დედ ი ნაცვალი
მედიტაციის	მედ ი ტაციის
საქვეყნო	საქვეყნო
ცივ	ცივ
ტურნირებში	ტურნირ ებში
ტყვიების	ტყვი ების
ზეიმი	ზე ი მი
არქიტექტორი	არქიტექტორ ი
განგებით	განგებ ით
ნაწლავების	ნაწლავ ების
სატელეფონო	სა ტელეფონ ო
ზემო	ზემო
კირილური	კირილ ური
ჩაუდგნენ	ჩაუ დგნენ
გადმოასვენეს	გადმო ასვენეს
სახოტბო	სა ხოტბო
ეპიზოდური	ეპიზოდ ური
ჟევოდანის	ჟევო დან ის
დაანება	დაანება
მგალობლიშვილი	მ გალობლ იშვილი
ებრძოდნენ	ე ბრძოდნენ
ვაზა	ვაზა
ხერხდება	ხერხ დება
პიქტების	პიქტ ების
ელემენტებად	ელემენტ ებად
სათვალავში	სათვალავ ში
ენდ	ენდ
სასმელის	სასმელ ის
ასოციაციამ	ასოციაცი ამ
ამგვარი	ამგვარ ი
არსებულა	არსებულ ა
დიქტატორის	დიქტატორ ის
ბარნოვი	ბარ ნოვი
თეატრების	თეატრ ების
კომიკურ	კომიკურ
ლიტვის	ლიტვ ის
ვერე	ვერე
მამათაგან	მა მა თაგან
გენომი	გენომი
ბარონმა	ბარონ მა
დასაბუთების	დასაბუთ ების
ირგვლივი	ირგვლივ ი
მოწყენილი	მოწყენილი
სარგის	სარგ ის
მწვერვალს	მწვერვალ ს
მოვლენის	მოვლენ ის
სექსუალური	სექსუალ ური
იყოფენ	ი ყოფენ
ზურგიანი	ზურგ იანი
სისქეში	სისქე ში
ივერიელის	ივერი ელის
მითრიდატე	მითრიდა ტე
ანგარიშში	ანგარიშ ში
ფარდობითობის	ფარდობით ობის
მესამედში	მესამედ ში
ნგრევის	ნგრევ ის
აღმოაჩენენ	აღმოაჩენ ენ
სპილოების	სპილო ების
კონკრეტული	კონკრეტულ ი
ენდრიუ	ენდ რიუ
ციციშვილის	ციციშვილი ს
აკადემიკოსის	აკადემი კოს ის
მოქალაქეებმა	მოქალაქე ებმა
უეჭველია	უეჭველ ია
კევინი	კევინ ი
დავარდა	და ვარდა
კოლონიად	კოლონი ად
ცხრილს	ცხრილ ს
ასასვლელად	ა სა სვლელ ად
დაყოფილ	დაყოფილ
დალის	და ლის
გადაწყვეტის	გადაწყვეტ ის
თესლს	თესლ ს
მამოძრავებელ	მამოძრავებელ
კოტორის	კოტორის
მოიხსენიება	მოიხსენ ი ება
ბაზისს	ბაზის ს
კიროვის	კირ ოვ ის
იასონს	იასონ ს
იქაურ	იქაურ
კურორტი	კურორტ ი
ნადიას	ნადი ას
სამოცი	სა მოცი
ჩააგდეს	ჩა აგდეს
ღვთაებათა	ღვთაებ ა თა
ხველების	ხველ ების
გონებრივად	გონებრივ ად
ორბელი	ორბელ ი
სახელმძღვანელოებს	სა ხელმძღვანელო ებს
შთაგონება	შთაგონ ება
ლიბერალიზმის	ლიბერალ იზმის
ტერმინალის	ტერმინ ალის
სულიერად	სულიერ ად
ეპლ	ეპლ
უსაფრთხოდ	უსაფრთხო დ
აღთქმისა	აღთქმ ისა
აერიდებინა	აერიდებინა
ავანტიურისტი	ავა ნ ტიური სტი
ბუქარესტის	ბუქარეს ტის
გულმოდგინე	გულმოდგინ ე
ჯაფარი	ჯაფარ ი
შემცველობა	შემცველობ ა
ბაბილონურ	ბაბილონ ურ
კორლეონეს	კორლეონე ს
წესებისა	წეს ებისა
მიულერი	მიულერ ი
ტაქტიკას	ტაქტიკ ას
საბუთი	საბუთ ი
ჩამოგვიტანა	ჩამო გვ იტანა
ანაცვლებს	ა ნაცვლ ებს
გამძლეობის	გამძლე ობის
წარწერაში	წარწერ აში
ულმობელი	ულ მო ბელი
სხვებმა	სხვ ებმა
ოსკარით	ოსკარ ით
იუდეა	იუდე ა
იატაკქვეშ	იატაკ ქვეშ
ქანდაკება	ქანდაკ ება
სარდური	სარდურ ი
წაკითხული	წა კითხული
თურქმენეთმა	თურქმენეთ მა
ბუნებიდან	ბუნ ებიდან
თურქებმა	თურქ ებმა
დაუნიშნა	დაუნიშნ ა
ტაილორის	ტაი ლორის
ნეიტრონების	ნეიტრონ ების
თავდამსხმელად	თავდა მსხმელ ად
ფაქტორთა	ფაქტორ თა
ინოკენტი	ი ნო კენტი
იმპერიისა	იმპერი ისა
შემოღებას	შემოღ ებას
შემდე	შე მდე
წრფივი	წრფივ ი
მხატვარ	მხატვარ
რანგში	რანგ ში
სტატიათა	სტატი ა თა
თავისებურებები	თავისებურ ებები
ბოჭკოსაგან	ბოჭკო საგან
მატერიალების	მატერიალ ების
გემოვნების	გემოვნ ების
ვილჰელმი	ვილჰელმ ი
ფორმირების	ფორმირებ ის
გარანტი	გარანტი
ეგუება	ეგუ ება
ბელადი	ბელად ი
გამაგრებული	გამაგრ ებული
მოწვეულ	მო წვეულ
გამოყოფდა	გამოყოფ და
წამოსულ	წამოსულ
წყლიან	წყლ იან
ერისთავებს	ერისთავ ებს
ბედუინთა	ბედუინ თა
ხმელნიცკიმ	ხმელნიცკი მ
ბაქტერიებისა	ბაქტერი ებისა
მეპატრონე	მეპატრონე
საადგილმამულო	საადგილ მამულ ო
დაარსდა	დაარს და
საპროდიუსერო	სა პროდიუსერ ო
იეზუიტები	იეზუიტ ები
გამოხედვა	გამო ხედვა
აკუმულაციური	აკუმულაცი ური
შვილიშვილის	შვილიშვილ ის
ნახატია	ნახატ ია
გამოეყოფა	გამო ე ყოფა
მინისტრ	მინისტრ
სირიელი	სირი ელი
ბიზანტიელებმა	ბიზანტიელ ებმა
ლაპარაკს	ლაპარაკ ს
ნერუს	ნერუს
აღმოჩნდა	აღმოჩნდ ა
როსტომაშვილის	როსტომ აშვილის
კლასიცისტური	კლასიც ის ტური
მგრძნობიარეა	მ გრძნობ ი არე ა
სუფთა	სუფთა
მოსკიტოს	მოსკიტ ოს
ელინორი	ელი ნორი
კახელები	კახელ ები
შეხვდა	შეხვდ ა
თარიღდებოდა	თარიღ დებოდა
ლივიუსი	ლივიუს ი
რეიკიავიკის	რეიკიავიკ ის
კომპლექსიდან	კომპლექს იდან
ყვავილს	ყვავილ ს
სიმშვიდის	სიმშვიდ ის
აფრიკას	აფრიკა ს
ქორწინების	ქორწინ ების
თქმა	თქმა
პრუსიული	პრუსი ული
სკანდალები	სკანდალ ები
მთიანეთი	მთიან ეთი
ღამურების	ღამურ ების
რეფლექტორის	რეფ ლექტორ ის
ნამარხებს	ნამარხ ებს
სახლდებიან	სახლ დებიან
მედლით	მედლ ით
პირვანდელი	პირვანდელ ი
ჩააყენეს	ჩა აყენეს
კომბინატი	კომბინ ატ ი
კურსი	კურს ი
ბაპტისტების	ბაპტისტ ების
განაშენიანებული	განაშენიან ებული
აწუნთის	აწუნ თ ის
ჩასვლიდან	ჩასვლ იდან
ქურდობა	ქურდ ობა
ზღვაოსანმა	ზღვაოსან მა
სოკოვან	სოკოვან
უიზარდსის	უიზარდ ს ის
მოსახლეთა	მოსახლე თა
შვილო	შვილ ო
მოთამაშეების	მოთამაშე ების
ნეპალის	ნეპალ ის
გმირობას	გმირ ობას
ორბიტა	ორბიტ ა
დააზიანა	დააზიან ა
მარადონას	მარადონა ს
დაშალა	დაშალ ა
ლაპიდარული	ლაპიდარ ული
სამოას	სამო ას
ქსელების	ქსელ ების
შესრულდა	შესრულ და
გამოცხადებულ	გამოცხადებ ულ
დაბრუნებამდე	დაბრუნ ებამდე
საუნივერსიტეტო	სა უნივერსიტეტ ო
მკვეთრადაა	მკვეთრ ადაა
არისტოკრატიული	არისტოკრატ ი ული
მეტყველება	მეტყველ ება
გაიზარდნენ	გაიზარდ ნენ
ღორების	ღორ ების
გამოყენებადია	გამოყენ ებად ია
ოთხივე	ოთხ ივე
დამდეგიდან	დამდეგ იდან
მემარჯვენეების	მემარჯვენე ების
მასზე	მას ზე
შტატებთან	შტატ ებთან
ბუნებისა	ბუნების ა
მემორიალური	მემორიალურ ი
თავისუფალ	თავისუფალ
ნიკოლოზი	ნიკოლოზ ი
ერებისა	ერები სა
მიწად	მიწ ად
გულის	გულის
თავთავის	თავ თავი ს
სევანის	სე ვანის
მონობა	მონ ობა
დელეგატი	დე ლეგატი
დილით	დილ ით
ზღვით	ზღვ ით
მია	მი ა
რომლის	რომლ ის
შაირის	შაირი ს
ლუდვიგი	ლუდვიგ ი
ციხეც	ციხე ც
სასოწარკვეთილებაში	სასოწარ კვეთილ ებაში
განხორციელებულმა	განხორციელ ებულმა
ბაკის	ბა კის
რუსეთისგან	რუსეთ ისგან
გამო	გამო
დაეწყოთ	და ეწყო თ
სვლის	სვლის
გაცემას	გაცემ ას
არდიპითეკუს	არდი პითეკ უს
მასწავლებლობდა	მა სწავლებლ ობდა
მექსიკა	მექსიკ ა
ღმერთზე	ღმერთ ზე
ორჯონიკიძე	ორჯონიკ იძე
გამოყოფილი	გამოყოფილ ი
დებულებები	დებულებ ები
გამგზავრება	გა მგზავრ ება
ფილიპინები	ფილიპინ ები
ნაპირზე	ნაპირ ზე
გამოსვლით	გამოსვლ ით
დაიწყეს	და იწყეს
დონორი	დო ნორი
დარჩნენ	და რჩნენ
მეშვეობითაც	მეშვეობით ა ც
ლაიკა	ლ ა იკა
ნიღაბი	ნიღაბ ი
იდეოლოგიური	იდეოლოგი ური
გუნდიდან	გუნდ იდან
არ	არ
მეტამორფიზმის	მეტამორფ იზმის
სამაუწყებლო	სა მა უწყებ ლო
ჯავახიშვილის	ჯავახიშვილ ის
დადაბლებულ	დადაბლებულ
ჰუსერლი	ჰუსერლ ი
მალერმა	მალერ მა
კანიბალიზმის	კანიბალ იზმის
ირინა	ირინა
გადარჩევის	გადარჩევ ის
ანტონიუსის	ანტონიუს ის
დაკავშირებას	დაკავშირ ებას
დაკომპლექტებული	და კომპლექტ ებული
ნაწარმოებთა	ნაწარმოებ თა
მოქმედებათა	მოქმედებ ათა
ათარიღებენ	ა თარიღ ებენ
დრუზუსის	დრუზ უსის
მართავდნენ	მა რთავდნენ
ხილს	ხილ ს
ბოულ	ბოულ
ვარაუდი	ვარაუდ ი
გამოცემისთვის	გამოცემ ისთვის
დაინგრა	და ინგრა
გააფუჭა	გა ა ფუჭ ა
მესამედზე	მესამედ ზე
დემო	დემო
დინამიკას	დინამიკ ას
აზიურ	აზი ურ
აგრძელებდა	აგრძელებ და
ევრიპიდეს	ევრიპი დეს
უნგრეთში	უნგრეთ ში
ღებულობს	ღებულობ ს
უკლებლივ	უკლებლივ
სტრიქონი	სტრიქონ ი
ბოლოებზე	ბოლო ებზე
მოციქულებმა	მოციქულ ებმა
გადადგმა	გა დადგმ ა
საზარელი	სა ზარ ელი
დაჩრდილა	და ჩრდილ ა
ღუმელები	ღუმელ ები
ბოთლების	ბოთლ ების
სფეროებში	სფერო ებში
აღმაშენებელი	აღმაშენ ებელი
ეპარქიები	ეპარქი ები
ჯონმა	ჯონ მა
დანახვა	დანახვ ა
მოჰყოლოდა	მო ჰყოლოდა
სტრუქტურისა	სტრუქტურ ისა
გამოქვაბულებში	გამოქვაბულ ებში
მარტინე	მარტინ ე
თანაარსებობდა	თანა არსებობ და
შემქმნელია	შე მქმნელი ა
დაბინძურებული	დაბინძურ ებული
საუკუნეებშიც	საუკუნე ებშიც
პომპეუსს	პომპეუს ს
მორიგეობა	მორიგე ობა
გამოცვლა	გამო ცვლა
მეგ	მეგ
კატეგორიული	კატეგორი ული
მსახურობს	მსახურ ობს
კუნძულებამდე	კუნძულ ებამდე
ფარაონს	ფარაონ ს
მაშინდელმა	მაშინდელ მა
მხარისათვის	მხარ ისათვის
განუხრელად	გან უხრ ელად
სიგელით	სიგელ ით
სკვითები	სკვით ები
აწარმოებდა	აწარმო ებდა
გრძივ	გრძივ
ენათმეცნიერებაში	ენათ მეცნიერ ებაში
კონგოს	კონგო ს
ილექება	ილექ ება
სრულწლოვანი	სრულწლოვან ი
აწამა	აწამ ა
ვანელის	ვან ელის
მითში	მით ში
თუკი	თუ კი
თავდაცვას	თავდაცვ ას
მიმოწერა	მიმოწერ ა
ნაკიან	ნაკიან
ამოცნობა	ამო ცნობა
დებთან	დ ებთან
გამოთქვამენ	გამოთქვა მენ
დადებითია	დადებით ია
დონ	დონ
პალატისაგან	პალატ ისაგან
სადილის	სადილ ის
უიარაღო	უ იარაღო
შინაფეოდალური	შინა ფეოდალ ური
ავრელიუსის	ავრელი უსის
დაბადებიდან	დაბადებ იდან
მაღალმთიანეთში	მაღალ მთიან ეთში
ღრმავდება	ღრმავ დება
ისვრიან	ის ვრიან
ნაოჭები	ნაოჭ ები
სდევდა	სდევდა
კოორდინირებული	კოორდინ ირებული
საკურთხეველში	სა კურთხევ ელში
ცვლილებასთან	ცვლილებ ასთან
გაზრდაც	გაზრდ აც
ფორუმის	ფორუმ ის
აცლიან	აც ლიან
გრუნტის	გრუნტ ის
მისაღწევია	მისაღწევ ია
იერარქიის	იერარქი ის
ციკლიდან	ციკლ იდან
მუდმივობის	მუდმივ ობის
გაცვლითი	გაცვლ ითი
ნიშანია	ნიშან ია
მოსახლეობაზე	მოსახლე ობა ზე
შეშის	შე ში ს
მიაწერენ	მიაწერ ენ
პლაზმის	პლაზმ ის
რომანით	რომან ით
ფუნქციურ	ფუნქცი ურ
გაეთავისუფლებინათ	გაეთავისუფლ ებინათ
მოხსენიებული	მოხსენიებულ ი
წევს	წევ ს
ზედა	ზე და
კანონით	კანონი თ
უიგანის	უ ი განის
პლანტი	პლანტი
ბერძნულში	ბერძნულ ში
მსაზღვრელი	მ საზღვრ ელი
აწყობდა	აწყობ და
ინდოელთა	ინდო ელთა
ალმასი	ალმას ი
დემოგრაფია	დემოგრაფ ია
ააგეს	ა აგ ეს
მგელი	მგელ ი
მეცამეტე	მე ცამეტ ე
აღებაც	აღ ებაც
ტომებით	ტომ ებით
სახელმწიფოებრიობის	სახელმწიფო ებრი ობის
პრესტონი	პრესტონი
ფოთლებისა	ფოთლ ების ა
მერჩულე	მერჩულე
ვიტ	ვიტ
დავენპორტმა	დავენპორტ მა
ლექსებსაც	ლექს ებსაც
ვერდი	ვერდი
ქალიშვილებს	ქალიშვილ ებს
გამყოფ	გამყოფ
ასლია	ას ლი ა
მერყეობს	მერყე ობს
მოახვედრა	მო ახვედრა
ასვენებს	ა სვენ ებს
კავშირს	კავშირს
გამოჩენილმა	გამოჩენილ მა
სავაჭრო	ს ა ვაჭრ ო
ინსტიტუტში	ინსტიტუტ ში
თურქესტანის	თურქ ეს ტანის
სივრცეების	სივრცე ების
ოთხთა	ოთხ თა
შუამდე	შუა მდე
პორტერის	პორტერი ს
მინიატიურები	მინიატიურ ები
უდარდელი	უდარ დელი
პრიზები	პრიზ ები
გამოცემის	გამოცემ ის
დეკემბრიდან	დეკემბრ იდან
ერთნავიანი	ერთ ნავიანი
იუდეველთა	ი უდეველ თა
ტიბეტელთა	ტიბეტ ელთა
ფურის	ფურის
ცინის	ცინ ის
ტემპერატურაზე	ტემპერატურ აზე
ასტრონომები	ასტრონომ ები
კამუი	კამუ ი
ჩანაფიქრით	ჩანაფიქრ ით
დეკორაციული	დეკორაცი ული
ხანებამდე	ხან ებამდე
ზელანდიამ	ზელანდ ი ამ
დატრიალებული	და ტრიალ ებული
უფალმა	უფალ მა
ტრენორი	ტრენორი
მაყურებელმა	მა ყურებელ მა
მსხვერპლის	მსხვერპლ ის
კრისტალის	კრისტალ ის
ნაირის	ნაირ ის
სნუკერისტი	სნუკერ ის ტი
პროვინციის	პროვინცი ის
აღიწერება	აღ იწერება
დამშლელი	დამშლელი
თიბისი	თიბის ი
ორგანიზმებში	ორგანიზმ ებში
უმუშევრობა	უმუშევრ ობა
კარავაჯო	კარავაჯო
პომერანიის	პომერანი ის
სასიკვდილო	სა სიკვდილ ო
საუკუნეშიც	საუკუნე შიც
არაფრის	არა ფრის
თეძოები	თეძო ები
ტელენოველა	ტელე ნოველა
დიდების	დიდ ების
წინდაცვეთა	წინდაცვეთ ა
დაფრინავდა	დაფრინ ავდა
კოლონების	კოლონ ების
მეჰმედმა	მეჰმედ მა
სერგის	სერგი ს
შემთხვევაშია	შემთხვევ აში ა
ნეოლითის	ნეოლითი ს
უმრავლესობისთვის	უმრავლესობ ისთვის
არაორგანული	არა ორგანულ ი
ზოგიერთს	ზოგიერთ ს
გაჩეჩილაძე	გაჩეჩილაძე
სპილენძის	სპილენძ ის
ენგურის	ენგურის
ლილის	ლილ ის
გაუპატიურებას	გა უპატიურ ებას
რადიოაქტიური	რადიო აქტიურ ი
ძახილი	ძახილი
მღვდელი	მღვდელ ი
კეშის	კეშ ის
ანდრონიკაშვილი	ანდრონიკა შვილი
დამარცხებას	დამარცხ ება ს
როლი	როლ ი
კურურუის	კურურუ ი ს
ნაკლებად	ნაკლებ ად
მონადირეებმა	მონადირე ებმა
კატეგორიებია	კატეგორი ებია
საუკეთესოს	სა უკეთეს ოს
იურისპრუდენციას	ი ური სპრუდენცი ას
ამოშენებულია	ამო შენებული ა
ნაირობიში	ნაირობი ში
გაყიდეს	გა ყიდეს
კაცისა	კაც ისა
საფრანგეთსა	სა ფრანგეთ სა
კატალონიელების	კატალონი ელების
არქიტრავით	არქიტრავ ით
მენელიკ	მენელიკ
ვულკანი	ვულკან ი
ზოგჯერ	ზოგ ჯერ
კერიკმა	კერიკ მა
კარგავენ	კარგ ავენ
დაუკავშირეს	დაუკავშირ ეს
საგანმანათლებლო	სა განმანათლ ებლო
ნაურუზე	ნაურუ ზე
რიტორიკული	რიტორიკ ული
პომპეუსი	პომპეუს ი
ქვეითი	ქვეით ი
გაევლო	გა ევლო
დაბეჭდილ	დაბეჭდილ
ზედაზნის	ზედაზნ ის
კანდიდატების	კანდიდატ ების
ოპიუმის	ოპიუმის
ჰოჯსონი	ჰოჯსონი
ესკიმოსების	ესკი მო ს ების
ბრაზილიელმა	ბრაზილიელ მა
თავებს	თავ ებს
შამპანის	შამპან ი ს
დაეჭირათ	და ეჭირათ
ძაფებით	ძაფ ებით
მწერლობის	მწერლობ ის
მისიონერების	მისიონერ ების
სმარტფონი	ს მარტფონ ი
ლოგიკურად	ლოგიკურ ად
ერეკლე	ერეკლე
მარილს	მარილ ს
ელჩების	ელჩ ების
ადგენდა	ადგენდა
თორგერსონი	თორგერსონი
დაეცა	დაეცა
უწერია	უწერია
აზოტს	აზოტ ს
სარდურ	სარდურ
ბიცოლა	ბი ცოლ ა
ასომთავრულში	ასომთავრულ ში
წმინდათა	წმინდა თა
ჰეზბოლას	ჰეზბოლ ას
სახელწოდებაა	სახელწოდებ ა ა
კენტერბერის	კენ ტერ ბერ ის
გადაწყვეტილებამ	გადაწყვეტილ ებამ
ქეით	ქეით
ფლანგს	ფლანგ ს
თავჯდომარე	თავჯდომარე
დაიღალა	დაიღალა
სიფრთხილით	ს ი ფრთხილ ით
ვიტაუტას	ვიტაუტას
ნგრევა	ნგრევ ა
ბასბის	ბას ბის
გამოყვანა	გამო ყვანა
მკვიდრად	მკვიდრ ად
პირადმა	პირად მა
შესაბამისობაში	შესაბამ ის ობაში
მთავარეპისკოპოსის	მთავარ ეპისკოპოს ის
სტიმულირება	სტიმულ ირება
დისკთან	დისკ თან
კორი	კორი
ღრუს	ღრუ ს
ბიზეს	ბიზეს
