აღებაც	აღებ აც
გადახურვა	გა და ხურვ ა
იუნესკო	იუნესკ ო
ჩეინი	ჩეინ ი
შეაბიჯა	შე ა ბიჯ ა
კონები	კონ ები
საქმიანობაა	სა ქმიანობ ა ა
პატრონს	პატრონ ს
ხერხემლიანთა	ხერხემლ იანთა
ამერიკულ	ამერიკ ულ
თქმა	თქმ ა
გამოიყენეს	გამო იყენ ეს
კალენდრით	კალენდრ ით
აქვეა	აქვ ე ა
ტომ	ტომ
აღიჭურვა	აღი ჭურვ ა
ანათებს	ანათ ებს
მოყვარულებმა	მო ყვარულ ებ მა
ლუიზიანას	ლუიზიან ას
გაყოლებით	გა ყოლ ებ ით
გადადგა	გა დადგ ა
საჭიროებს	საჭიროებ ს
სუვენირების	სუვენირ ების
კანონთა	კანონ თა
ანგარის	ანგარ ის
წირვა	წირვ ა
მმართველებს	მმართველ ებს
ავტონომიით	ავტონომ ი ით
დოკუმენტთა	დოკუმენტ თა
მოსაზრებით	მო საზრებ ით
თხზულების	თხზულებ ის
მგალობელი	მ გალობ ელ ი
საწმისი	სა წმის ი
ჰელბრუნის	ჰელბრუნ ის
ლოდინის	ლოდინ ის
გადაიცემა	გა და იცემ ა
მიაყოლა	მია ყოლ ა
სისტემამ	სისტემ ამ
ავსტრალიური	ავსტრალი ური
ბრესტი	ბრესტ ი
დრამის	დრამ ის
მაგვარი	მა გვარ ი
შიმშილისა	შიმშილ ის ა
ხელისუფლებასა	ხელისუფლებ ა სა
გიგანტური	გიგანტ ური
დაუჯდა	დაუჯდ ა
კამარა	კამარ ა
ორგანიზაციებთან	ორგანიზაცი ებთან
დაარწმუნა	და არწმუნ ა
დაბომბვის	და ბომბვ ის
დანაყოფები	და ნაყოფ ები
ლონდონურ	ლონდონ ურ
საზოგადოებებში	სა ზოგადოებ ებ ში
ანგელოზების	ანგელოზ ების
მთლიანობა	მთლიან ობ ა
მაკედონელი	მაკედონ ელ ი
ინციდენტი	ინციდენტ ი
შენ	შენ
უკუღმა	უკუ ღ მა
ერისმთავრის	ერის მთავრ ის
ახალია	ახალი ა
დასადგენად	და სადგენ ად
კლემენტ	კლე მენტ
მიეჩვია	მი ე ჩვ ია
დავაყენე	დავ აყენ ე
ცვლილებებმა	ცვლილებ ებ მა
ტორონტოს	ტორონტ ო ს
ჯარებმა	ჯარ ებ მა
ცხოველად	ცხოველ ად
მართლმადიდებელი	მა რთლმადიდებელ ი
მიანიჭა	მი ანიჭ ა
დათბობის	და თბ ობ ის
მოსაზრებას	მო საზრებ ას
ხაზიდან	ხაზ იდან
გადავარდა	გა და ვარდ ა
წყლების	წყლ ების
ზომებით	ზომ ებ ით
ეტაპს	ეტაპ ს
ამაღლებას	ამაღლ ება ს
ჯირკვალი	ჯირკვალ ი
ახერხებენ	ახერხ ებენ
სისხლისმღვრელ	სი სხლისმღვრელ
ამათ	ამ ათ
გარდაქმნების	გა რდაქმნ ების
პატივისცემას	პატივისცემ ას
მქადაგებელი	მ ქადაგებ ელ ი
დრეკადი	დრეკად ი
ქორწინებით	ქორწინ ებ ით
ქედი	ქედ ი
ქიმიკოსმა	ქიმიკოს მა
არაბეთისა	არაბეთ ისა
ეწვეოდა	ეწვ ე ო და
ინსტიტუტებში	ინსტიტუტ ებ ში
შეუცვალეს	შე უ ცვალ ეს
თავდასხმაში	თავდასხმ აში
ბიზნეს	ბიზნეს
იმდროინდელი	იმ დროინდელ ი
აპარატული	აპარატ ული
გალი	გალ ი
იოაკიმე	იოაკ იმე
ფუად	ფუ ად
დაურთო	და ურთ ო
ნაცნობები	ნაცნობ ები
მოსახლების	მო სახლებ ის
საუბარი	სა უბარ ი
კათოლიციზმის	კათოლიციზმ ის
დარბაზულია	დარბაზ ული ა
დევიდს	დევიდ ს
ხომალდიდან	ხომალდ იდან
სთავაზობდნენ	სთავაზ ობ დნენ
ასაკსა	ასაკ სა
ნაბრძანები	ნა ბრძანებ ი
ღრმულში	ღრმულ ში
ჩანაცვლებას	ჩანაცვლებ ას
მიგრაციის	მიგრაცი ის
ოჯახები	ოჯახ ები
ზარზმის	ზარზმ ის
გაუპატიურების	გა უპატიურ ების
რბილ	რბილ
შეეგუე	შე ეგუ ე
ოლქს	ოლქ ს
აღწერისას	აღწერ ის ას
ბენგალიის	ბენგალ ი ის
გამგე	გამგე
ეიკონის	ეიკონ ის
ტანად	ტან ად
ბიბლიური	ბიბლი ური
ფრენსისი	ფრენს ის ი
ანდერძი	ანდერძ ი
ყრიან	ყრ იან
აკრის	აკრ ის
ბიომასა	ბიომას ა
მეტროპოლიტენი	მე ტროპოლიტენ ი
გადაჰყავთ	გა და ჰყავთ
რიტუალში	რიტუალ ში
შემოღებას	შემოღებ ას
ღვთისმოყვარე	ღვთ ისმოყვარე
აწამა	აწამ ა
ტრავმა	ტრავმ ა
კომუნიკაციების	კომუნიკაცი ების
ბავშვობა	ბავშვობ ა
ტენის	ტენ ის
სახარბიელო	სა ხარბიელო
ინტერის	ინტერ ის
გუნდს	გუნდ ს
სიცოცხლე	სიცოცხლ ე
ორიენტაციას	ორიენტაცი ას
უტარდება	უ ტარ დებ ა
იდეა	იდე ა
დამხობას	და მხობ ას
დაწერა	და წერ ა
შესასვლელ	შე სა სვლელ
ჩალის	ჩალ ის
ხელსაწყოები	ხელსაწყო ები
როდრიგო	როდრიგ ო
აეღოთ	ა ეღო თ
ჰორკრუქსი	ჰორკრუქს ი
ლოგოზე	ლოგ ო ზე
არწმუნებდა	არწმუნ ებდა
სუბიექტურ	სუბიექტ ურ
ახტალის	ახტალ ის
მაყურებლისთვის	მა ყურებლ ის თვის
მინახავს	მი ნახავ ს
ნიკოლაძე	ნიკოლ ა ძე
თვითმფრინავია	თვითმფრინავ ია
გაიგივებული	გა იგივ ებ ული
წყალბადური	წყალბად ური
ოკინავა	ოკინავ ა
მიხო	მი ხ ო
შესახედაობა	შე სა ხედ აობ ა
აფასებს	აფას ებს
დინის	დინ ის
ინტელექტით	ინტელექტ ით
კურფიურსტი	კურფიურსტ ი
საქმისა	საქმ ისა
ერისთავობა	ერისთავ ობ ა
გასვლა	გასვლ ა
თოვლისა	თოვლ ისა
გორილები	გორილ ები
ადგილებშიც	ადგილებ ში ც
ხანმა	ხან მა
მოწაფეთა	მოწაფე თა
დასასრულის	და სასრულ ის
დეივისი	დეივის ი
ლითონები	ლითონ ები
მინიჭებას	მინიჭ ება ს
მცირე	მცირ ე
რაიონებიდან	რაიონ ებ იდან
დამწერლობის	და მწერლობ ის
გააგდო	გა აგდ ო
სამხრეთული	სა მხრეთ ული
ექიმები	ექიმ ები
რიგში	რიგ ში
მთებს	მთ ებს
მუხნარში	მუხნარ ში
დახვეწის	დახვეწ ის
პიროვნებაა	პიროვნებ ა ა
ჰყოლია	ჰყოლი ა
მეტი	მეტ ი
მისიონერულ	მი სიონერ ულ
მწერალზე	მწერალ ზე
ფილმებში	ფილმ ებ ში
დადება	დად ება
ფხვნილი	ფხვნილ ი
გაეძლიერებინა	გა ე ძლიერ ები ნა
რივერა	რივერ ა
არასწორად	არასწორ ად
სერიულ	სერი ულ
მკვლევართა	მკვლევარ თა
მოღვაწეობამ	მოღვაწე ობამ
სიკვდილით	სიკვდილ ით
გადასცემენ	გა და სცემ ენ
შეხვდებოდა	შეხვდ ებ ო და
იქცნენ	იქც ნენ
შეღრმავებაშია	შეღრმავ ებ აში ა
ლათინურს	ლათინურ ს
ხმლებით	ხმლ ებ ით
შევნიშნოთ	შევ ნიშნ ოთ
მიწები	მიწ ები
მდიდრულ	მდიდრ ულ
მიწისქვეშაა	მიწისქვეშ ა ა
ბორტზე	ბორტ ზე
სარტყელსა	სარტყელ სა
ხმებით	ხმ ებ ით
იუბილეზე	იუბილ ე ზე
შეაგროვეს	შე აგროვ ეს
სისქისაა	სისქ ისა ა
აორთქლებით	ა ორთქლ ებ ით
ყოფილხარ	ყოფილხარ
გაძარცვული	გა ძარცვ ული
გადაცემათა	გა და ცემ ა თა
ბალანჩივაძის	ბალ ანჩივ აძ ის
აუხსნელი	ა უხსნ ელ ი
ეთიკა	ეთიკ ა
ბოჰემიაში	ბოჰემ ი აში
განაკვეთი	გა ნაკვეთ ი
ლეიბლებზე	ლეიბლ ებ ზე
ვენახის	ვენახ ის
მთავარსარდალმა	მთავარ სარდალ მა
მიყვანა	მიყვან ა
ათენას	ათენ ას
კონცერტებზე	კონცერტ ებ ზე
ზრდასთან	ზრდ ას თან
რეაქტორი	რეაქტორ ი
ლეონს	ლეონ ს
შეისყიდეს	შე ისყიდ ეს
ხელოვნებით	ხელოვნებ ით
თათრები	თათრ ები
გამოფიტვა	გამო ფიტვ ა
ხრესილის	ხრესილ ის
ქერქისა	ქერქ ის ა
ბევრისთვის	ბევრ ის თვის
სპელეოლოგიური	სპელე ოლოგი ური
მაისიდან	მაის იდან
მეტეორიტი	მეტეორიტ ი
კორი	კორ ი
შეიარაღებულნი	შე იარაღ ებულნი
სცენაში	სცენ აში
ავანგარდულ	ა ვანგარდ ულ
გადაადგილებით	გა და ადგილ ებ ით
ელისე	ელის ე
ცხოვრება	ცხოვრებ ა
სარკოფაგი	სარკოფაგ ი
მსჯელობის	მსჯელობ ის
სულას	სულ ას
შეინახა	შე ინახ ა
კეიპტაუნში	კეიპტაუნ ში
ჩამოსული	ჩამოსულ ი
სტუმრებმა	სტუმრ ებ მა
გალერეის	გა ლერე ის
ჯვაროსნებს	ჯვაროსნ ებს
შეუზღუდავი	შე უ ზღუდ ავი
პარტნიორებს	პარტნიორ ებს
იკავებდა	იკავ ებდა
კვერცხები	კვერცხ ები
მედიცინის	მედიცინ ის
მეორედ	მეორე დ
ტაძარია	ტაძარ ია
ფაუნის	ფაუნ ის
სქესობრივ	სქეს ობრივ
სრულად	სრულ ად
ადმირალის	ადმირალ ის
დასაბუთებული	და საბუთ ებ ული
ათასწლოვანი	ათას წლოვან ი
დიასპორის	დიასპორ ის
გულშემატკივრები	გულშემატკი ვრ ები
მეთაურები	მეთაურ ები
ტექნიკაში	ტექნიკ აში
გარდაცვალებას	გა რდაცვალებ ას
ნადიას	ნადი ას
ძმობის	ძმ ობ ის
ჯეკი	ჯეკ ი
აღსანიშნავია	აღსანიშნავ ია
ჭადრაკი	ჭადრაკ ი
თხოვნას	თხოვნ ას
შეგრძნებას	შეგრძნ ება ს
ექსიტონი	ექსიტონ ი
დაუშვეს	და უშვ ეს
ფერმერული	ფერმერ ული
ანიმე	ან იმე
შექმნიდან	შექმნ იდან
გრიგორიანული	გრიგორ იან ული
ანგარიშის	ანგარიშ ის
დაეტოვებინათ	და ეტოვ ები ნათ
იან	იან
გარკვეულად	გა რკვეულ ად
ამხელა	ამხელ ა
სამუზეუმო	სა მუზეუმ ო
სანერწყვე	სა ნერწყვ ე
ჩემპიონად	ჩემპიონ ად
მიზეზის	მიზეზ ის
სასწაულებრივი	სა სწაულებრივ ი
წინასწარმეტყველი	წინა სწარმეტყველ ი
სილეზია	სილეზი ა
უდრის	უდრ ის
მახასიათებელია	მა ხასიათებელ ია
არტისტები	არტისტ ები
თხუთმეტი	თხუთმეტ ი
პეპელა	პეპელ ა
ჯვრისებრი	ჯვრ ისებრი
გონივრულად	გონივრულ ად
ხაშურში	ხაშურ ში
აკვირდებიან	აკვირდ ები ა ნ
გონსალო	გონსალ ო
პარასკევი	პარასკევ ი
სირბილი	სირბილ ი
მიმართულებებით	მი მართულებ ებ ით
კულტთან	კულტ თან
კენწრულ	კენ წრ ულ
წასვლას	წასვლ ას
მიანება	მი ანებ ა
გარღვევა	გა რღვევ ა
მტირალა	მტირალ ა
საბატონო	სა ბატონ ო
ვეფხვები	ვეფხვ ები
ომმა	ომ მა
წევრების	წევრ ების
ამოხსნა	ა მოხსნ ა
ორნამენტირებული	ორნამენტ ირებ ული
თესალიაში	თესალი ა ში
გადაიხადონ	გა და იხად ონ
ჩაის	ჩა ის
კვლევისას	კვლევ ის ას
მოუტანა	მო უტან ა
ჯოხის	ჯოხ ის
გვალვის	გვალვ ის
ლიდერიც	ლიდერ იც
კანცლერი	კანცლერ ი
სახელი	სახელ ი
კუნძულებიდან	კუნძულ ებ იდან
სენატორად	სენატორ ად
შესაბამისი	შე საბამის ი
ფატი	ფატ ი
ელექტროსადგური	ელექტროსადგურ ი
პრიზმული	პრიზმ ული
ქართულია	ქართულ ია
განთიადი	გა ნთიად ი
ისედაც	ისედ აც
მგზავრს	მგზავრ ს
საფრთხობელას	სა ფრთხობელ ას
ინდიელებს	ინდიელ ებს
კორფუზე	კორფუ ზე
მწიფდება	მწიფ დებ ა
ჟანრობრივი	ჟანრ ობრივ ი
შეესრულებინა	შეესრულ ები ნა
შემადგენლობაში	შე მადგენლ ობ ა ში
აღმშენებლობითი	აღ მშენებლობ ით ი
ნაოჭების	ნაოჭებ ის
სულთანატის	სულთან ატ ის
ვუდის	ვუდ ის
შიფროტექსტის	შიფროტექსტი ს
კომპოზიტორები	კომპოზიტორ ები
სამემკვიდრეო	სა მემკვიდრე ო
კორეელი	კორე ელ ი
შეთქმულება	შეთქმულ ება
ჩაითვლებოდა	ჩა ითვლ ებ ო და
გევარას	გევარ ას
ჰოლანდიაში	ჰოლანდი ა ში
სცენის	სცენ ის
წლისთავთან	წლისთავ თან
დაშალა	და შალ ა
გალავანში	გა ლავან ში
კოლონიურ	კოლონი ურ
წერილობით	წერილ ობით
ექვს	ექვს
კინორეჟისორის	კინო რეჟისორ ის
სიმღერებისთვის	სიმღერ ების თვის
მელა	მელ ა
პატრონიკე	პატრონიკ ე
სექსტუს	სექს ტუს
სამეურვეო	სა მე ურვე ო
საქმეებით	საქმე ებ ით
უმი	უმ ი
კოლის	კოლ ის
თანაგრძნობა	თანა გრძნობ ა
ნაერთის	ნაერთ ის
გამოქვეყნებულ	გამო ქვეყნებ ულ
სკანდიუმის	სკანდ იუმ ის
ნაგებობებისა	ნაგებობ ების ა
შეწირვა	შე წირვ ა
ისრაელ	ისრაელ
ალეურის	ალე ური ს
ბენუა	ბენუ ა
იმაში	იმ ა ში
ინსტრუმენტებზე	ინსტრუმენტ ებ ზე
მეზღვაურის	მე ზღვაურ ის
არშაკუნიანების	არშაკუნიან ების
დათო	და თო
კამპუსის	კამპუს ის
კალიგულა	კალიგულა
მთვარეები	მთვარ ე ები
ლიზინგის	ლიზინგ ის
ანდრომედას	ანდრომედ ას
ჯონსონის	ჯონსონ ის
ნახვრეტი	ნა ხვრეტ ი
ქრისტოფერ	ქრისტოფ ე რ
დაბადებულზე	დაბადებულ ზე
მაკედონელს	მაკედონ ელ ს
სამართლებრივ	სამართლებ რივ
ცოდვას	ცოდვ ას
კულტურა	კულტურ ა
გასათავისუფლებლად	გა სა თავისუფლებ ლად
ფილარმონია	ფილარმონ ია
ტატრების	ტატრ ების
ტურებში	ტურ ებ ში
ვითარდებოდა	ვითარ დებოდა
დამაჯერებ	დამაჯერებ
აარსებს	ა არსებ ს
ჩანგის	ჩა ნგ ის
შიდსის	შიდს ის
ქვეყნების	ქვეყნებ ის
ქალებისა	ქალ ების ა
პოეზიას	პოეზი ას
ბრძოლისუნარიანობა	ბრძოლისუნარ იანობ ა
კარსტული	კარსტ ული
ჩაშენებული	ჩა შენებულ ი
მატებასთან	მატებ ას თან
დასასრულისთვის	და სასრულ ის თვის
ფუძესთან	ფუძ ეს თან
ბანკს	ბანკ ს
პოლიტიკური	პოლიტიკ ური
მოქცევის	მო ქცევ ის
იუდა	იუ და
პროვინციებში	პროვინცი ებ ში
ფერებში	ფერ ებ ში
პეტერბურგი	პეტერბურგ ი
გაჭიმული	გა ჭიმულ ი
ასწლეულის	ა სწლეულ ის
მეგობრებმა	მეგობრ ებ მა
მოთავსებულ	მოთავს ებულ
ალბანელმა	ალბანელ მა
მოშორებით	მო შორ ებ ით
პოლონელების	პოლონელ ების
ბალნეოლოგიური	ბალ ნე ოლოგი ური
მამფალი	მამფალ ი
წყობის	წყობ ის
მხარდამჭერი	მ ხარდამჭერ ი
ერთნი	ერთ ნი
ფანჯარა	ფანჯარ ა
დიოკლეტიანესა	დიოკლეტიანე სა
გეოდეზიური	გეოდეზ ი ური
ალბომებისგან	ალბომ ების გან
მტკვრისა	მტკვრ ის ა
ერთობლიობაში	ე რთობლიობ ა ში
კომუნას	კომუნ ას
ჩვეულებრისამებრ	ჩვეულებრ ისამებრ
პაკეტში	პაკეტ ში
გახადოს	გახად ო ს
საფრანგეთს	სა ფრანგეთ ს
კრივის	კრივ ის
ფარდობითი	ფარდ ობითი
აგრონომიის	ა გრონომი ის
მაიმუნები	მაიმუნ ები
ავიაკომპანიამ	ავიაკომპანი ამ
ტრეზეგემ	ტრე ზე გემ
პირველზე	პირველ ზე
სურათებით	სურათ ებ ით
ანთება	ანთ ება
თათებზე	თათ ებ ზე
ლითონისაგან	ლითონ ისა გან
მიმდინარეობდეს	მი მდინარეობ დე ს
ეუფლებოდა	ეუფლ ებ ო და
დატრიალდა	და ტრიალ და
მოკლეს	მოკლ ეს
ვოკალური	ვოკალ ური
საღამომდე	სა ღამო მდე
შაკურის	შაკ ური ს
ხმამაღალი	ხმამაღალ ი
რეალს	რეალ ს
სევილია	სევილი ა
ტოპოგრაფიული	ტოპოგრაფ ი ული
სიბრძნის	სიბრძნ ის
ნაიარევი	ნა იარ ე ვი
ძაბრი	ძაბრ ი
თოლია	თოლი ა
სვიტრი	სვ იტრი
აგათია	ა გა თ ი ა
კალას	კალ ას
სიმბოლურ	სიმბოლ ურ
შეთქმულები	შეთქმულ ები
ფრანკს	ფრანკ ს
კოროზიული	კოროზი ული
ასულიყო	ას ული ყო
დაახლოებულ	დაახლო ებულ
მეცნიერების	მეცნიერებ ის
წვენით	წვენ ით
თავკაცობდა	თავკაც ობ და
ქალაქებისა	ქალაქ ების ა
ლათინების	ლათინ ების
ატყობინებდნენ	ატყობინ ებდნენ
თვისებებიც	თვისებ ები ც
კონსტრუქციული	კონსტრუქცი ული
ერთსართულიანი	ერთ სართულ იან ი
ყმადნაფიცი	ყმად ნაფიც ი
ქაშმირის	ქაშმირ ის
მივიდა	მი ვიდ ა
წევრებისგან	წევრ ების გან
ელექტრო	ელექტრ ო
აღმნიშვნელ	აღ მნიშვნელ
დაკების	დაკ ების
თვეების	თვე ების
აღკვეცილიყო	აღ კვეც ილიყო
მოფერებით	მო ფერ ებ ით
მოქმედებათა	მოქმედებ ა თა
სპარსთა	სპარს თა
ცნებიდან	ცნებ იდან
ოკეანეთში	ოკეანეთ ში
ოსგუდის	ოსგუდ ის
ვინაა	ვინა ა
პლებეების	პლებე ების
სააჯო	სა აჯო
სახელმწიფოდ	სახელმწიფო დ
მეტად	მეტ ად
ჩვენთან	ჩვენ თან
რეგიონსა	რეგიონ სა
გრადუს	გრადუს
მართკუთხედის	მართკუთხედ ის
გარიბალდის	გა რიბალდ ის
საპასუხისმგებლო	სა პასუხისმგებლ ო
იოლი	იოლ ი
მიმართულების	მი მართულებ ის
ჰაერთან	ჰაერ თან
სიზმრებში	სიზმრ ებ ში
თამაშებით	თამაშ ებ ით
პლანეტარულ	პლანეტარ ულ
ქვედანაყოფის	ქვედანა ყოფ ის
ედვარდმა	ედვარდ მა
საძაგელი	სა ძაგ ელ ი
ხორციელდება	ხორციელ დებ ა
გამარჯვებულთა	გა მარჯვე ბულ თა
არაბების	არაბ ების
აღიარებენ	აღიარებ ენ
დეპო	დეპ ო
გამავრცელებელმა	გა მა ვრცელებ ელ მა
ტენი	ტენ ი
ტრიუფოს	ტრიუფ ო ს
კავკასიასა	კავკასი ას ა
ეგზემპლარად	ეგზემპლარ ად
დაჭაობებულ	და ჭაობ ებულ
აგებულებით	აგებულებ ით
მოუჭრა	მო უ ჭრ ა
ჯეკ	ჯეკ
კონსტიტუციას	კონსტიტუცი ას
ვარიანტისგან	ვარიანტ ის გან
დაებრუნებინა	და ე ბრუნ ები ნა
ბრაუნშვაიგში	ბრაუნშვაიგ ში
ილაი	ილა ი
პატრიკი	პატრიკ ი
ხეივანში	ხეივან ში
მოვლენებში	მოვლენ ებ ში
ჯგუფთა	ჯგუფ თა
მაშინდელი	მა შინდ ელ ი
ეტყობოდა	ეტყობ ო და
არქეოლოგიისა	არქეოლოგი ის ა
მფლობელები	მფლობელ ები
მუმინების	მუმინ ების
კომისარიატი	კომისარიატ ი
კოჰორტა	კოჰორტ ა
დატყვევება	და ტყვევ ება
ინკვიზიციის	ინკვიზიცი ის
უგზავნიდნენ	უგზავნ იდნენ
ჯაჭვები	ჯაჭვ ები
ამინდში	ამინდ ში
კუთხოვანი	კუთხ ოვან ი
ტოკიო	ტოკი ო
გმირებზე	გმირ ებ ზე
დაკითხვა	და კითხვ ა
საფაშო	სა ფაშ ო
ნიცაში	ნიც აში
ულტრაფუძე	ულტრაფუძ ე
ძმასთან	ძმ ას თან
იდუმალ	იდუმალ
პეიზაჟური	პეიზაჟ ური
წარმოადგენდეს	წარმოადგენ დე ს
რომისთვის	რომ ის თვის
სინგლები	სინგლ ები
კოდია	კოდ ი ა
დანიშნულებაა	და ნიშნულებ ა ა
იმჟამინდელი	ი მჟამინდელ ი
პერმანენტულად	პერმანენტულ ად
გაამდიდრა	გა ა მდიდრ ა
თავადი	თავად ი
ხელოვნური	ხელოვნურ ი
მეჰმედს	მე ჰმედ ს
ცოცხალ	ცოცხალ
კოლონადა	კოლონა და
სუბიექტებს	სუბიექტ ებს
უბუნტუს	უბუნტუ ს
დებულებით	დებულებ ით
კონცენტრაცია	კონცენტრაცი ა
რიფსიმე	რიფს იმე
ტალახის	ტალახ ის
კორიაკების	კორიაკ ების
ვო	ვო
ბისმუტის	ბისმუტ ის
ჯვაროსნებმა	ჯვაროსნ ებ მა
კონტრაქტის	კონტრაქტ ის
ივლისიდან	ივლის იდან
მხეცი	მხეც ი
ფოტოსფეროს	ფოტოსფერო ს
ნახსენები	ნა ხსენებ ი
სვეტიცხოვლის	სვეტი ცხოვლ ის
მონაწილეებმა	მონაწილ ეებ მა
დაიზიანა	დაი ზიან ა
დროისათვის	დრო ი სათვის
კლუბს	კლუბ ს
მონაწილეობამ	მო ნაწილეობ ამ
განსაკუთრებულ	გა ნსაკუთრებულ
ფალიაშვილის	ფალიაშვილ ის
ჯირო	ჯირ ო
საროს	სა როს
პრიმერა	პრ იმერ ა
ბურგუნდიის	ბურგუნდი ის
გზასთან	გზ ას თან
ბრუნვით	ბრუნვ ით
პოსპოლიტას	პოსპოლიტ ას
აჩქარებს	აჩქარ ებს
მცირეხნიანი	მცირე ხნ იან ი
დაკავება	დაკავ ება
ჯაჭვი	ჯაჭვ ი
ახასიათებდა	ახასიათ ებდა
სტაჟირება	სტაჟირ ება
მიენიჭებინა	მი ე ნიჭ ები ნა
აწყობა	აწყობ ა
ურთიერთობებისა	ურთიერთობ ების ა
ფინელი	ფინელ ი
შეწირვის	შე წირვ ის
მოიცავდნენ	მო იცავ დნენ
იფარება	ი ფარ ება
მფარველად	მფარველ ად
ამჯობინებდა	ამჯობინ ებდა
მინისტრმა	მინისტრ მა
საჰაკი	სა ჰაკ ი
ურანი	ურან ი
ღეროზე	ღერო ზე
რადიაციულ	რადიაცი ულ
პლუტონი	პლუტონ ი
დააზუსტა	და ა ზუსტ ა
მაგალითებს	მა გალით ებს
ტუბერკულოზის	ტუბერკულოზ ის
დელტის	დელტ ის
სხმული	სხმ ული
ფინალურ	ფინალ ურ
მაგიურ	მაგი ურ
რაჭას	რაჭ ას
ჯერა	ჯერ ა
ლარს	ლარ ს
ანტონიუსი	ანტონიუს ი
გაიყო	გა იყო
ავტომატურ	ავტომატ ურ
ქულამდე	ქულ ამდე
ტრაიანე	ტრაიან ე
სვიტის	სვიტ ის
ყომრალი	ყომრალ ი
მოსახლეობას	მოსახლე ობ ას
გარდაცვალებამ	გა რდაცვალებ ამ
გარეჯელის	გარეჯ ელ ის
დედანი	დედ ან ი
იზამ	იზამ
ახალსოფლის	ახალ სოფლ ის
დარიოსის	დარიოს ის
დუეტმა	დუეტ მა
მოლაპარაკება	მოლაპარაკ ება
ლის	ლ ის
სვეტებით	სვეტ ებ ით
მასობრივ	მას ობრივ
მშენებლობისას	მშენებლობ ის ას
კაპიტანს	კაპიტან ს
მამისეულ	მამის ეულ
მიწათმოქმედებით	მი წათმოქმედ ებ ით
გამოთქვამდა	გამო თქვამ და
გრანიტოიდებით	გრანიტოიდ ებ ით
იღებს	იღებ ს
მალიქ	მალიქ
დასაღწევად	და სა ღწევ ად
ფრენების	ფრენ ების
ზარბაზნები	ზარბაზ ნებ ი
ნიჭმა	ნიჭ მა
სამაგალითოდ	სა მა გალით ოდ
სასულთნომ	სა სულთნ ომ
ელისი	ელის ი
ნიღაბს	ნიღაბ ს
ხუთიდან	ხუთ იდან
კეკელიძის	კეკელიძ ის
ოვიმბუნდუს	ოვიმბუნდუ ს
ქედის	ქედ ის
ტუტსის	ტუტსი ს
რაუნდს	რაუნდ ს
ამჰერსტის	ა მჰერსტ ის
დაავალეს	და ავალ ეს
მადლიერმა	მადლიერ მა
პრიზმის	პრიზმ ის
შეუშალა	შე უ შალ ა
რიუკიუს	რიუკ იუს
ლიბიაში	ლიბი ა ში
გათიშვა	გა თიშ ვა
ენტონი	ენტონ ი
ორს	ორ ს
საფრთხეები	საფრთხ ე ები
ქარგა	ქარგ ა
სანოტო	სა ნოტ ო
განასახიერა	გა ნა სახიერ ა
შესულიყვნენ	შე ს ულიყვნენ
გრადუსია	გრადუს ია
მოიძებნება	მო ი ძებნ ება
ბერძნები	ბერძნ ები
რჩებოდა	რჩ ებ ო და
საკვლევი	სა კვლევ ი
მექანიკური	მექან იკ ური
იგდეს	იგ დე ს
მადრიდი	მა დრიდ ი
შეერთება	შეერთ ება
სერტიფიკატის	სერტიფიკატი ს
სიმაგრეების	სიმაგრ ე ების
ემსახუროს	ე მსახურ ო ს
მარციუსი	მარციუს ი
არსებობას	არსებობ ას
მისაღებია	მი საღებ ია
ჰერეროს	ჰერერ ო ს
ჩემზე	ჩემ ზე
ის	ის
აქტიურობას	აქტიურ ობ ას
სამყარო	სამყარ ო
ჩაძირეს	ჩაძირ ეს
ისიც	ის იც
ელინისტურ	ელინისტ ურ
მცენარის	მცენარ ის
სტილსა	სტილ სა
კოლაფსის	კოლაფს ის
მოხდება	მო ხდ ება
უძილობა	უ ძილ ობ ა
ნასოფლარ	ნასოფლარ
ნამუშევრებთან	ნა მუშევ რ ებთან
პეტერბურგის	პეტერბურგ ის
ბულვარის	ბულვარ ის
რეაქტიული	რე აქტ ი ული
ლიდერობა	ლიდერ ობ ა
კინოფილმში	კინოფილმ ში
მართვას	მართვ ას
ჰორნის	ჰორნ ის
საათები	საათ ები
პიტიახში	პიტიახშ ი
თანამშრომლებმა	თანამშრომლ ებ მა
კაუჩუკის	კაუჩუკ ის
კოდი	კოდ ი
სიდიდეს	სიდიდ ეს
პაშტური	პ ა შტ ური
რკინიგზას	რკინიგზ ას
მუხრანბატონმა	მ უხრანბატონ მა
სიონში	სიონ ში
ამის	ამ ის
საქმემ	საქმე მ
კვდებიან	კვ დებიან
გამოსახეს	გამო სახე ს
მაჭავარიანი	მა ჭავარ იან ი
დაუშენებიათ	და უშენ ები ათ
ეპიდემიამ	ეპიდემ ი ამ
ჩრდილოეთით	ჩრდილოეთ ით
ორმოცდაათი	ორმოცდა ათ ი
ადმიანი	ადმი ანი
ასეთი	ასეთ ი
გამორჩეულია	გამო რჩეულ ია
ბერლინი	ბერლინ ი
განუვითარდა	გან უვითარდ ა
გარჩევადობის	გა რჩევადობ ის
მოხსენიება	მოხსენი ება
რობინის	რობინ ის
გორასამარხები	გორ ა სა მარხ ები
ხაზზე	ხაზ ზე
აგარაკზე	აგარაკ ზე
ზედაპირულ	ზედაპირ ულ
თამაშობდნენ	თამაშ ობ დნენ
