გამოსხივება	გამო სხივ ება
სატირული	სატირ ული
მოზარდი	მო ზარდ ი
იმსხვერპლა	ი მსხვერპ ლა
ქონდა	ქონ და
ნადია	ნა დია
კოსმოლოგია	კოს მ ოლოგი ა
მოდგმის	მო დგმ ის
ჰოლანდიელი	ჰოლანდ ი ელი
სამომავლოდ	სა მომავლ ოდ
ნიჭი	ნიჭ ი
ხურიტების	ხურიტ ების
ბალზაკმა	ბალზაკ მა
აგვარებდა	ა გვარ ებდა
აწესებდა	ა წეს ებდა
სპექტაკლში	სპექტ აკლ ში
კრაინის	კრა ინის
გარეუბან	გარე უბან
მთავარი	მთავარ ი
ფასეულობათა	ფასეულობ ათა
ფონეტიკა	ფონეტიკ ა
კედლებსა	კედლ ებს ა
ჰუნებს	ჰუნ ებს
დაამთავრა	და ა მთავრ ა
ჰომეოპათიური	ჰომეოპ ათ იური
დიდებით	დიდ ებით
მოვლენების	მო ვლენ ების
ავსტრიისა	ავს ტრი ისა
ამოვარდნილი	ამო ვარდნ ილი
არარეიტინგული	არა რეიტინგ ული
იძენენ	იძე ნენ
ქარხანა	ქარ ხან ა
საქმიანი	საქმ იანი
პროგრამების	პროგრ ამ ების
მინდა	მინდ ა
ბზარები	ბზა რები
იცოდეს	იცოდე ს
ეგვტერის	ეგვტერ ის
სოფიას	სოფი ას
დაწერილ	და წერილ
ეკვეთნენ	ე კვეთ ნენ
უადვილებს	უ ადვილ ებს
განმტკიცება	გან მტკიც ება
დიდგვაროვანთა	დიდ გვარ ოვან თა
ალფონსო	ა ლფონს ო
ფლიშური	ფლი შ ური
გრენადერთა	გრენ ად ერთ ა
ხელსაყრელია	ხელსაყრ ელი ა
წარმომადგენლებმა	წ არმომადგენლ ებმა
ეკრანიზაცია	ეკრან იზაცი ა
გადაკეთება	გადა კეთებ ა
დაიწო	და იწო
ლ	ლ
მეთოდოლოგია	მეთოდ ოლოგი ა
წარუშლელ	წარუ შლ ელ
ჯადოსანი	ჯადო ს ანი
პრეზიდენტს	პრეზიდენტ ს
ჯირკვლები	ჯირკვ ლები
შეთქმულების	შე თქმულ ების
ჰიმლერის	ჰიმ ლერის
კითხვებს	კითხვ ებს
გასცა	გასც ა
ჩაწერას	ჩაწერ ას
შემოგვინახა	შემო გვი ნახა
დამწერლობა	და მწერლ ობა
უღმრთო	უ ღმრთო
თიხისგან	თიხ ის გან
იაშვილის	ი აშვილი ს
წყვდიადის	წყვ დი ა დის
ჯავახიშვილი	ჯავახ იშვილი
მუსიკით	მუსიკ ით
ოპერების	ოპერ ების
ლურსმული	ლურ სმული
გაჩენასთან	გა ჩენ ასთან
ქცევითი	ქცევ ითი
ჰქონდეთ	ჰქონდ ეთ
ფრაქციის	ფრაქც ი ის
ზაალ	ზაალ
ნეიტრალიტეტის	ნეიტრ ალიტეტ ი ს
კოდექსის	კოდექ ს ის
აქედან	ა ქედ ან
ვისთან	ვის თან
პოსტებს	პოსტ ებს
სამართლებრივი	სა მართლ ებრივ ი
შეგნებული	შეგნ ებული
ჰელიუმზე	ჰელიუ მზე
გადასახადებისგან	გადა სახად ების გან
ერმაკოვის	ერმაკოვ ის
კომბინაციის	კო მბინაცი ის
წვერი	წვერ ი
ქიმიური	ქიმი ური
შეიფარა	შე ი ფარ ა
დაზარალებული	და ზარალ ებული
ბირთვის	ბირთვ ის
გადმოიტანეს	გადმო იტანეს
ხორციელ	ხორციელ
კამპანია	კამპანი ა
გვერდითაა	გვერდ ითაა
სტაუტ	ს ტაუტ
შეხვდნენ	შეხვდ ნენ
იხილეთ	იხილ ეთ
კაბაში	კაბ აში
გამოჯანმრთელდა	გამო ჯანმრთ ელ და
მთავრობით	მთავრობ ით
სამწვრთნელო	სამ წვრთნ ელ ო
ცალკეული	ცალკე ული
ბრალდებები	ბრალდ ებები
დირაკი	დირაკ ი
შეიყვანეს	შე იყვან ეს
ავტორიტეტად	ავტორ იტეტ ად
ჯანსაღი	ჯან სა ღი
მოყვარული	მო ყვ არული
ლიანებია	ლიან ები ა
სპინის	ს პინ ის
შევიდეს	შე ვიდეს
დისკების	დისკ ების
პოპულაციაში	პოპულაც იაში
სურამელი	სურამ ელი
ასტროლოგიური	ასტრ ოლოგი ური
მხატვარს	მხატვ არს
ნორვეგიელი	ნორვეგიელ ი
ჩასახლებული	ჩა სახლებ ული
მიაბარა	მია ბარ ა
სწავლებაზე	სწავლ ება ზე
ქავერი	ქავერ ი
უტოპიური	უტოპ იური
დარია	დარია
სანაშენე	სა ნაშენ ე
ავეჯის	ავეჯ ის
უკავშირებდნენ	უკავშირ ებდნენ
შეიქმნა	შე ი ქმნა
მეცხრამეტე	მე ცხრა მეტე
დიქტატორული	დიქტატორ ული
შექმნასა	შე ქმნა სა
დროშიც	დრო შიც
საუნდტრეკების	სა უ ნდტრეკ ების
კესარიელის	კესარი ელის
ქმარი	ქმარ ი
დეფექტი	დ ეფექტ ი
ოკეანეზე	ოკეან ეზე
პოლიტიკოსის	პოლიტიკ ოს ის
სევასტოპოლის	სევ ასტ ოპოლი ს
შუქი	შუქ ი
თეატრები	თეატრ ები
ახლებური	ახლ ებ ური
აჰყავდათ	ა ჰყავდ ათ
აღდგება	აღ დგებ ა
მაღლაა	მაღლ ა ა
ლეგენდარულმა	ლეგენდარ ულმა
არქიეპისკოპოსის	არქი ეპისკოპო ს ის
ვარსკვლავებისა	ვარსკვლავ ები სა
გამბიეს	გამ ბი ეს
წვიმებს	წვიმ ებს
მეიერსი	მე იერ სი
მოედანზე	მოედან ზე
თავგამოდებული	თავ გამო დ ებული
ფრესკებით	ფრესკ ებით
გაუძლებდა	გა უძლ ებდა
ალაგმვა	ა ლაგ მ ვა
წიგნებია	წიგნ ებია
ტალის	ტალი ს
პერსონალი	პერსონალ ი
არაერთგზის	არა ერთ გზ ის
ბანკს	ბანკ ს
გაჩნდნენ	გა ჩნდნენ
გრეისს	გრე ის ს
ორმო	ორმო
ხეტიალი	ხეტიალ ი
მოსმენის	მო სმენ ი ს
ნაშრომის	ნა შრომ ის
ბიზნესში	ბიზნე ს ში
დევნისა	დევნ ის ა
ნაპოლის	ნა პოლი ს
სახეობებით	სა ხეობ ებით
ქვეყნისთვის	ქვეყნ ის თვის
მოვლა	მო ვლა
როსტომ	როსტომ
კელტების	კელტ ების
ღირდა	ღირ და
ბატონმა	ბატონ მა
ჰარამხანაში	ჰარ ამ ხან აში
მადლიერმა	მადლ ი ერმა
ბაქრაძე	ბაქრაძ ე
დედოფლის	დედოფ ლის
თეოლოგი	თე ოლოგი
თვითმმართველ	თვითმ მართ ველ
შიდსის	ში დს ის
სრულყოფილი	სრულ ყოფილ ი
მობილური	მობილ ური
მოიკრიბა	მო იკრიბ ა
ტურებს	ტურ ებს
ველურად	ველ ურ ად
პიანისტის	პიან ის ტის
რეპეტიცია	რე პეტი ცია
რაციონი	რაციონ ი
ცერემონიალი	ცერემ ონიალ ი
ლუსიენ	ლუსი ენ
შესასვლელით	შესა სვლელ ით
იმპერიაში	იმპერი ა ში
ახალგაზრდა	ახალ გაზრდ ა
შემდეგად	შე მდეგ ად
სულის	ს ულ ის
აკლდამები	აკლდა მ ები
გარშემოც	გარ შემო ც
შეფიცულთა	შე ფიც ულთა
ოსტანიდან	ოს ტან იდან
დაბრუნებულმა	და ბრუნებულ მა
პოლონეთისა	პოლონეთ ის ა
გამოცემულ	გამო ცემულ
გადმოხვიდე	გადმო ხვ იდე
კვლევის	კვლევ ის
ნაცვლად	ნაცვლ ად
უერთდებოდა	უერთ დებოდა
ფრაგმენტულია	ფრაგმენტ ული ა
წუწუნავას	წუწუნავა ს
ვაჭრები	ვაჭრ ები
ქვა	ქვა
დიაგნოსტიკური	დი აგნოსტ იკური
ეგეთ	ეგეთ
აღმატება	აღ მატებ ა
გილმორი	გილმორ ი
დასაწყებად	დასა წყებ ად
უმშვენიერესი	უ მშვენიე რე სი
გირჩა	გირ ჩა
შოუებზე	შოუ ებზე
დეპარტამენტი	დეპარტამენტ ი
მწკრივები	მწკრივ ები
სახელწოდებაც	სა ხელწოდებ აც
სიმძიმეს	სი მძიმე ს
კაკამ	კაკ ამ
გასვლაში	გა სვლა ში
მარქსის	მარქს ის
ინოვაცია	ი ნოვ აცია
პიტერმა	პიტერ მა
წამოწყებას	წამოწყ ებას
ეახლნენ	ე ახლ ნენ
ვნება	ვნებ ა
კაპიტალიზმი	კაპიტალ იზმი
ჰელენა	ჰელ ენა
ბუნებასა	ბუნებ ა სა
უყოყმანოდ	უ ყოყმ ან ოდ
გალაქტიკურ	გალ აქტიკ ურ
ამერიკელებმა	ამერიკ ელ ებმა
ფერფლი	ფერფლ ი
ხილული	ხილ ული
ბერძნულად	ბერძნ ულად
უაიჰეკეს	უა ი ჰეკე ს
წევრებზე	წევრ ებზე
სომალიში	სომალ ი ში
ღერი	ღ ერი
ცენტრებია	ცენტრ ებია
ცხოველების	ცხოველ ების
ძნელი	ძნელ ი
მასშტაბს	მა ს შტაბ ს
სეზონშივე	სეზონ შივე
ოფიცრებს	ოფიცრებ ს
შიმშილის	ში მშილ ის
ბრუნებისას	ბრუნ ები სა ს
სათოფური	სა თოფურ ი
ნიმუში	ნიმუშ ი
მეფობს	მეფ ობს
რეპუტაცია	რეპუტაც ია
კოლონისტთა	კოლონი სტთა
კნუტო	კნ უტო
ტიტულისთვის	ტიტულ ის თვის
შემოავლეს	შემო ავლ ეს
გადაშენებულ	გადა შენ ებულ
კომპიუტერების	კომპიუტე რ ების
სიმდიდრით	სი მდიდრ ით
შესართავიდან	შე სართავ იდან
წმინდა	წმინდ ა
ქორწინებამ	ქორწინ ებამ
ეთნოლოგიის	ეთნო ლოგი ის
კალუმეტის	კალ უმეტ ის
წინამძღვრად	წინა მძღვ რად
აკაკი	ა კაკ ი
წყვილებს	წყვილ ებს
პრობლემატიკის	პრობლემ ა ტიკის
მოგენატრე	მო გენ ა ტრე
საღეჭი	სა ღეჭ ი
პასი	პასი
რენესანსის	რენესან ს ის
კაციან	კაცი ან
ოთხამდე	ოთხ ამდე
ტეხავს	ტეხ ავს
ქორწინებები	ქორწინ ებები
მოუტანია	მო უტან ია
ავთო	ავთ ო
უკეთებდა	უკეთ ებდა
გადახრის	გადახ რის
აიდა	ა ი და
უფლებათა	უფლებ ათა
ჩართვის	ჩართ ვის
ბუნებასთან	ბუნებ ასთან
მოხუცებული	მოხუც ებული
უსიცოცხლო	უ სი ცოცხლ ო
მასალის	მასალ ის
საბოლოო	ს ა ბოლო ო
გასაცოცხლებლად	გასა ცოცხლ ებლად
გვხვდება	გვხვდე ბა
მოხსნის	მო ხსნ ის
უილსონმა	უილსონ მა
გადაწყვეტილებას	გადა წყვეტილებ ას
გრძნობები	გრძნობ ები
წრფივ	წრფივ
ბუჩქებს	ბუჩქ ებს
ერთიმეორის	ერთ იმეორ ის
ასპარეზზე	ას პარეზ ზე
ღვთისმეტყველი	ღვთის მე ტყველ ი
უცნობი	უცნობ ი
შიგთავსი	შიგ თავს ი
შემთხვევაშიც	შე მთხვევ აშიც
თალიბების	თა ლ ი ბები ს
კოლხებს	კოლხ ებს
ნადირობით	ნადირ ობით
ჯანდაცვა	ჯან დაცვა
ბარსას	ბარ ს ას
შოტლანდიასთან	შოტ ლანდი ასთან
რამეს	რამე ს
მომცემი	მო მცემ ი
უსამართლობას	უსა მართ ლობ ას
ადმინისტრაციული	ადმი ნის ტრაცი ული
ლევანტის	ლევან ტის
გადაგვარების	გადა გვარ ების
ანთროპოლოგია	ანთროპ ოლოგი ა
ასურულ	ასურ ულ
გენეტიკის	გენეტ იკის
თარგმანითურთ	თარგმ ა ნით ურთ
უდაოდ	უ დ ა ოდ
ვანდალებმა	ვანდალ ებმა
უცხოეთში	უცხოეთ ში
უსისხლოდ	უს ისხლ ოდ
უბუნტუს	უბუნტუ ს
ნათესავების	ნა თესავ ების
ნუსხური	ნუსხ ური
ომიანობის	ომ იან ობის
ფიჯიში	ფიჯ ი ში
ჩაქრობა	ჩა ქ რობა
პუშტუ	პუშტუ
მექანიკის	მე ქანიკ ის
ბრენდების	ბრენდ ების
მეურნეობების	მეურნეო ბები ს
ისმენდა	ის მენ და
ფილმის	ფილმ ის
ეპიზოდი	ეპიზოდ ი
დამწყები	დამ წყებ ი
პურით	პურ ით
მოთხოვნილების	მო თხოვნ ილ ების
პილიგრიმი	პილიგრ ი მი
იმედით	იმედ ით
ეჭვმიტანილი	ეჭვ მი ტანილი
მიდიხარ	მი დი ხარ
უღელი	უღელ ი
დოკუმენტში	დოკუმენ ტში
სარბოლო	სა რბოლო
განწყობილი	გან წყობილ ი
გამონაბოლქვის	გამო ნა ბოლქვ ის
საწყობის	საწყობ ის
განცალკევებულად	გა ნცალკევებ ულად
იზოლაცია	ი ზოლ აცია
მიცვალებულები	მი ცვალ ებულ ები
ტოომპეას	ტო ომპეა ს
სტატუსს	სტატუ ს ს
ამჰერსტი	ამ ჰერ ს ტი
აუდის	აუდი ს
ამოსავალ	ამო სა ვალ
დაირქვა	და ირ ქვა
გადმოიყვანეს	გადმო იყვან ეს
კრიტერიუმი	კ რიტერიუმ ი
დონეებს	დონე ებს
უელსი	უელს ი
ენდო	ენ დო
აღმოსავლური	აღმო სავლ ური
ეფესოში	ეფესო ში
ურთიერთობაა	ურთიერთ ობა ა
ასოცირების	ასოცი რ ების
დამაარსებლის	დამაარს ებლის
ნუკრის	ნ უკ რის
ესრეთ	ეს რეთ
ბუნი	ბუნი
შემაღლებაზე	შე მაღლ ება ზე
მუტანტი	მუტანტ ი
ევალებათ	ე ვალ ება თ
ასრულებენ	ასრულ ებენ
იოდა	ი ოდა
აღიქვამდა	აღიქვამ და
სტად	ს ტ ად
გასულებს	გა სულ ებს
კაილი	კა ილი
გამოთვლის	გამო თვლ ის
განსხვავებებს	გა ნსხვავებ ებს
გზისა	გზ ისა
მოღალატედ	მო ღალატ ე დ
გააცნობიერა	გა აცნობიერ ა
იასონი	იასონ ი
წყლის	წყლ ის
ნარვის	ნარ ვის
ნაიჯელ	ნა ი ჯე ლ
პრესტიჟულ	პრ ესტიჟ ულ
მოაქვს	მო აქვს
ესპანელების	ესპან ელ ების
სამაროვანი	სა მარ ოვანი
მაინ	მა ინ
შევნიშნოთ	შე ვნიშნოთ
ეტაპია	ეტაპ ია
ენების	ენ ების
ინთებოდა	ინთ ებოდ ა
დახსნა	და ხსნა
მენინგმა	მენინგ მა
ფენაში	ფენ აში
ჩაუყენეს	ჩა უყენ ეს
იქონიოს	იქონი ოს
ფშავში	ფშავ ში
ამყარებდნენ	ა მყარ ებდნენ
მარკები	მარკ ები
ალბომიც	ალბომ იც
პირადული	პირ ად ული
დარგები	დარგ ები
ქოხები	ქოხ ები
სერბებმა	სერბ ებმა
ყაზახურ	ყაზახ ურ
კოლექციები	კოლექცი ები
ნარმერის	ნარ მერ ის
ლუქსემბურგში	ლუქ სემბურგ ში
პრეპარატების	პრ ეპარატ ების
დაკვირვების	და კვირვ ების
სფერული	სფერულ ი
გურიელს	გურიელ ს
ამაღლდა	ა მაღლ და
ქრომოსომები	ქრო მოსომ ები
სასაფლაო	სა სა ფლაო
კაცურა	კაც ურა
მითოლოგიიდან	მით ოლოგი იდან
პროპორციებით	პროპ ორცი ებით
კოლონისტებმა	კოლონისტებ მა
სტელაზე	სტელა ზე
სასახლეებს	სა სახლ ეებს
რაინდები	რაინდ ები
ამობურცული	ა მო ბურ ც ული
გაახმოვანა	გაა ხმოვან ა
მაკრო	მა კრო
ქარხნიდან	ქარხნ იდან
მეტოქეებმა	მეტოქ ეებმა
აისრულა	ა ი სრულ ა
ერთ	ერთ
აქილევსის	აქილევ ს ის
ასარიდებლად	ას არიდ ებლად
უპირისპირდებოდნენ	უ პირისპი რდ ებოდნენ
პანთეონში	პანთეონ ში
მელბურნის	მელბურნ ის
სამალავი	სა მალავ ი
კაპიტალიზმის	კაპიტალ იზმი ს
კედლებშიც	კედლ ებში ც
კილიკიის	კი ლიკი ის
ორგანიზაციებს	ო რგანიზაცი ებს
მისიონერმა	მი ს იონერ მა
ფირმები	ფირმ ები
პრიმიტიული	პრიმიტ იული
ინდუქციის	ინდუ ქცი ის
შეაგდო	შე აგდო
დამყარებულ	და მყარ ე ბულ
ესე	ე ს ე
ციტოპლაზმაში	ცი ტო პლაზმ აში
მიაღებინა	მი აღ ებინა
ფსალმუნი	ფსალმუ ნი
ელამი	ელ ა მი
ნაკლი	ნაკლ ი
ნე	ნე
მოზამბიკი	მო ზამბიკ ი
პერიფერიული	პერი ფერ იული
თანხმდება	თანხმ დება
ტვირთს	ტვირთ ს
დაერთო	და ერთ ო
დანიშვნიდან	და ნიშვნ იდან
სახემ	სახე მ
გადმოსახლებულ	გადმო სახლ ებულ
იასპარეზეს	იას პარეზ ეს
კონსულმა	კონსულ მა
შეასრულებს	შე ასრულ ებს
ფერდინანდო	ფერდინანდ ო
სპარტაკის	სპარტ ა კის
დამფუძნებლები	და მფუძნ ებლ ები
წვრილი	წვრილ ი
გამოთვლებს	გამო თვლ ებს
ბრაბანტის	ბრაბ ანტი ს
კვალიფიკაციის	კვალი ფიკაცი ის
მღვდელმთავარი	მღვდელ მთავარ ი
ფართოა	ფართო ა
უკანასკნელში	უკ ანასკნელ ში
საუბარში	სა უბარ ში
მეთვალყურე	მეთვალ ყურე
რჩეულის	რჩეული ს
ალბანეთში	ალბან ეთში
ამოფრქვევამ	ა მო ფრქვე ვ ამ
ძალა	ძალა
ერიტრეას	ერიტრე ას
კონტრშეტევა	კონტრ შეტევ ა
დიადი	დია დი
ჩამოსულები	ჩამო სულ ები
თარგმანებში	თარგმ ან ებში
დაიკო	და ი კო
უთვალთვალებს	უ თვალთვალ ებს
კორიდა	კორი და
კისერზე	კის ერ ზე
ევრო	ევრო
გადაწყვეტილ	გადა წყვეტ ილ
სიდიდისა	სიდიდ ისა
საუკუნისაა	სა უკუნ ის ა ა
მონათვაჭრობა	მონათ ვაჭრობ ა
ქუდები	ქუდ ები
ჩააგდებს	ჩააგდ ებს
აქტივობები	აქტივობ ები
გამოკვეთილ	გამო კვეთილ
ნოველაში	ნოველ აში
საზღვრები	სა ზღვრ ები
ჩამომავალი	ჩამო მავალ ი
არფა	არ ფ ა
ხმარობს	ხმარ ობს
ალიზით	ალიზ ით
ავტორებად	ავტორ ებად
დაამარცხებდა	დაა მარცხ ებდა
მიუსჯიან	მ იუს ჯ იან
შვილი	შვილი
კომაში	კომ აში
დაცვაზე	დაცვა ზე
რითმები	რითმ ები
ყოველგვარ	ყოველ გვარ
დაესახელებინა	დაე სახელ ებინა
შეკეთება	შე კეთ ება
ბუფონმა	ბუ ფონ მა
ტირანის	ტირანი ს
ნობელის	ნობ ელ ის
რომანია	რომან ი ა
შეახვედრა	შე ა ხვედრ ა
გამოსცეს	გამო სცეს
უზრუნველყოფდა	უზრუნველ ყოფ და
მაგმური	მაგმ ური
ერქვა	ერქვა
ალბანურ	ალბან ურ
სლავური	სლავ ური
ნაგატოს	ნა გა ტოს
ავთანდილ	ავ თან დილ
არდა	არ და
მიტოვებული	მიტოვებ ული
ტანკების	ტანკ ების
მთიელთა	მთიელ თ ა
სიბნელე	სიბნელე
ქორიძე	ქორ იძე
სამდივნოს	სა მდივნ ოს
ზვართნოცის	ზვართნ ოც ის
ვარიანტში	ვარიანტ ში
გაწოლილი	გა წოლ ილი
დონე	დონე
მონადირეებს	მო ნადირ ეებს
მცალია	მ ცალ ია
თრდატ	თრდატ
იულია	ი ულია
უგვიანეს	უ გვიან ეს
აქვთ	აქვთ
ჩამოუვარდებოდა	ჩამოუვარდ ებოდ ა
გლეხი	გლეხ ი
წაგება	წაგ ება
ბირთვი	ბირთვ ი
ნაწილადაა	ნაწილ ადაა
მხედარს	მხედ არს
თამაშისას	თამაშ ისას
დომინირება	დომინ ირება
ქართველმა	ქართველ მა
ტირაჟის	ტირაჟი ს
იკრიბებოდა	იკრიბ ებო და
დარბაზებში	და რბაზ ებში
პრემიაზე	პრემი აზე
ღერძი	ღერძ ი
ნაყოფიერად	ნაყოფ იერ ად
სელექციური	ს ე ლექცი ური
დარგვიდან	დარ გვ იდან
პეტროგრადში	პეტრო გრად ში
პოლონელ	პოლონელ
ურბანიზაციის	ურბან იზაცი ის
დამზადდეს	და მზად დეს
მცენარეა	მ ცენარე ა
საქრისტიანოს	სა ქრისტია ნოს
ოსკარ	ოსკარ
სახანოში	სა ხან ოში
ფიქლით	ფიქლ ით
შემცირებით	შე მცირ ებით
ბორბალი	ბორბალ ი
როკს	როკს
როსელინის	როს ელი ნის
ჯაყელები	ჯაყელ ები
გასამართლება	გასა მართლ ება
წამოსული	წამო ს ული
ბროლის	ბრო ლის
სვერის	ს ვერის
ტბიდან	ტბ იდან
წამი	წა მი
ბუჩქების	ბუჩქ ების
დორიული	დორი ული
კოცნის	კოც ნის
სალიტერატურო	სა ლიტერატურ ო
მოკავშირეებად	მო კავშირ ე ებად
მიიქცია	მი ი ქცი ა
უხუცესმა	უხუცეს მა
საქციელით	ს აქცი ელი თ
სიწმინდეს	სი წმინდ ეს
სტრუქტურულ	ს ტრუქტურ ულ
ცივილიზაციების	ცივილიზაც ი ების
ავიახაზების	ავია ხაზ ების
პერსის	პერ სი ს
ველები	ვ ელები
კარდინალის	კარდინ ალის
შემცველობით	შე მცველ ობით
აეროპორტი	ა ეროპორტ ი
პირებისაგან	პირ ების აგან
სანიტარული	ს ან იტარულ ი
კილოთი	კილო თი
აჩრდილი	ა ჩრდილ ი
საკამათო	სა კამათ ო
ფაქტების	ფაქტ ების
ბაგრატს	ბაგრატ ს
ეკონომიური	ეკონო მი ური
უფლებით	უფლებ ით
მმართველობას	მ მა რთველობ ას
გახსნა	გა ხსნა
ვითარებას	ვითარ ებას
კომპოზიცია	კომ პოზიცია
ქარვასლა	ქარ ვა ს ლა
მოსახლეობისთვის	მო სახლ ეობის თვის
ვინი	ვინი
წყალობითაც	წყალ ობით აც
ცხოველია	ცხოველ ი ა
ზედმეტი	ზედ მეტი
ლეონში	ლეონ ში
მორისონის	მ ორის ონის
ორივეს	ორივე ს
კეთებას	კეთებ ა ს
აფსარის	აფსარი ს
ხორვატთა	ხორვატ თა
გაჭირვებით	გა ჭირვ ებით
ეპისტოლეში	ე პისტოლე ში
თითისტარისებრი	თით ის ტარ ისებრი
გაზიარება	გა ზიარ ება
გაჟონა	გა ჟო ნა
ირიცხებოდნენ	ი რიცხ ებოდნენ
წარმოდგენით	წარმო დგენ ით
დეპარტამენტები	დეპარტამენტ ები
მისიაში	მ ის ი აში
მაღალია	მაღალ ია
შთენილი	შთე ნილი
დამონტაჟება	და მო ნტაჟ ება
ბრუნვაში	ბრუნ ვაში
ინდოსტანის	ინდო ს ტანის
დასასვენებელი	დასა სვენ ებელი
ღონისძიება	ღონისძ ი ება
ადრეული	ადრე ული
მარხილის	მარ ხილის
მიულერმა	მიუ ლერმა
რაოდენობაში	რაოდენ ობაში
ლოგიკას	ლოგიკ ას
გამომცემელი	გამო მცემ ელი
ზოგს	ზოგ ს
დაიგეგმა	და ი გეგმა
წინამძღვრის	წინა მძღვ რის
მუცელფეხიანთა	მუცელ ფეხ იანთა
გამგეა	გამგე ა
ნაჰუას	ნა ჰუ ას
მისალმება	მისალმ ება
მამიდა	მა მი და
მხედართმთავრის	მხედ ართ მთავრ ის
მოხვედრისას	მო ხვედრ ისა ს
სახალიფო	სა ხალიფ ო
ჯავახეთი	ჯავახ ეთი
განადგურებას	განა დგურ ებას
მხირდან	მხირ დან
პროფკავშირები	პროფ კავშირ ები
რადიოს	რადიო ს
ჭიშკარს	ჭიშკ არს
საფაშოს	საფაშო ს
შთამბეჭდავ	შთამ ბეჭდავ
გარდაცვალების	გარდა ცვალ ების
კაბელით	კაბელ ი თ
ირწყვებოდა	ირ წყვე ბოდა
პილოტების	პილოტ ების
მხატვრულ	მხატვრ ულ
გოგო	გოგო
მთვარეს	მთვარ ეს
დივიზიები	დივიზ ი ები
ხედავს	ხედავ ს
მოშლილი	მო შლილი
კოპია	კოპ ი ა
მოგვი	მო გვი
სამოცდაოთხი	ს ამოც და ოთხ ი
ვებგვერდის	ვებ გვერდ ის
თვითმმართველობა	თვითმ მა რთველობ ა
ყიდულობდნენ	ყიდ ულობ დნენ
ფარფლი	ფარ ფლი
გურგენი	გურ გენი
გადარჩენილებს	გადა რჩენ ილ ებს
ციტადელი	ციტად ელი
ზღვიდან	ზღვ იდან
მრავალწლოვანი	მრავალ წლ ოვანი
ბრწყინვალის	ბრწყ ინვალ ის
ათასწლოვანი	ათას წლ ოვანი
ჰექტარია	ჰექტარი ა
კაიზერ	კაიზერ
დახარჯა	და ხარჯ ა
მეთოდმა	მეთოდ მა
მწვრთნელ	მ წვრთნ ელ
წამოიზარდა	წამო ი ზარდა
რასას	რას ას
წერეთლის	წერ ეთ ლის
გადაფასება	გადა ფას ება
დაისმის	და ის მ ის
სინათლეს	სი ნათლ ეს
პროგიმნაზია	პრო გიმნაზი ა
დაასკვნეს	და ა სკვნ ეს
ლაიფციგის	ლაიფც იგ ის
ჩრდილოეთითა	ჩრდილო ეთი თა
ბოუი	ბოუ ი
ახლდა	ახლ და
რეგიონის	რეგიონ ის
კომენდანტი	კომ ენდ ანტი
პრიორიტეტი	პრიორიტ ეტი
გალისიაში	გალი ს იაში
კომუნაში	კომუნ აში
დიდმა	დიდ მა
ტურინის	ტურ ინის
თავისუფლად	თავისუფლ ად
ეკლესიაში	ეკლე ს იაში
ასხამდნენ	ასხამ დნენ
კატალაუნის	კატა ლაუ ნის
კონცეფციაში	კო ნცეფც იაში
გამოსაკვლევად	გამო ს ა კვლევ ად
დაშლისა	დაშლ ისა
მთავარანგელოზი	მთავარ ან გელოზ ი
საფეხურებზე	სა ფეხურ ებზე
ნოვოროსიისკის	ნოვოროსი ის კის
რაილის	რაილი ს
სამკუთხედის	სა მ კუთხედ ის
დანიელი	დანიელ ი
ჩახშობა	ჩახშო ბა
ჩამოროს	ჩამო როს
უკანასკნელისთვის	უკ ანასკნელ ის თვის
სიმღერებსა	სი მღერ ებს ა
ბინაზე	ბინა ზე
გამოვლინდეს	გამო ვლინ დეს
სპონტანურად	სპონ ტან ურად
შემოქმედებაშიც	შე მოქმედებ აშიც
მიმოხილვაში	მიმო ხილვ აში
მოზრდილ	მო ზრდი ლ
გამავალი	გა მა ვალ ი
მშენებელი	მშენ ებელი
ოსმან	ოსმან
სიახლეები	სიახლ ეები
ალადინი	ალ ა დ ი ნი
გურიის	გური ის
სახლობდნენ	სახლ ობ დნენ
შეიტყობენ	შეიტყ ობენ
განუმეორებელ	განუ მეორე ბელ
ზნეობის	ზნე ობის
განჩინებით	გან ჩინ ებით
ტაფობში	ტაფობ ში
ქართველი	ქართველ ი
შექმნისთვის	შე ქმნ ის თვის
კონრად	კონ რად
მრგვალია	მრგვალ ია
წინ	წინ
პოტენციურ	პოტენც იურ
რომასთან	რომ ასთან
ნიკი	ნიკ ი
ფორმიდან	ფორმ იდან
ბერდი	ბერ დი
გამოყენებულ	გამო ყენებ ულ
კალათბურთი	კალათ ბურთ ი
გეომეტრიას	გეომეტრი ას
დამზადებულ	და მზადებ ულ
რადიოსადგურების	რადიო სა დგურ ების
მათთან	მათ თან
მეთოდურ	მეთოდ ურ
ჯგუფ	ჯგუფ
საკითხი	სა კითხ ი
არაფრით	არა ფრით
დოლზე	დოლ ზე
ემყარება	ე მყარ ება
ელექტროენერგიას	ელექტრო ენერგ იას
მანქანა	მანქან ა
დევს	დევს
ცეზიუმის	ც ეზი უმის
ერთნაირ	ერთ ნაირ
მოპყრობის	მო პყრობ ის
ნაშრომებში	ნა შრომ ებში
დასრულებიდან	და სრულებ იდან
ვალდებულებები	ვალ დებულ ებ ები
მეგი	მე გი
ტერიტორია	ტერიტორ ია
