გამოსხივება	გამო სხივ ება
შემოერთება	შემო ერთ ება
ყვავილსაფარი	ყვავილ საფარი
დაეთმო	და ეთმო
კედელშიცაა	კედელ შიცაა
მისადგომია	მისა დგომ ია
ისახავს	ისახ ავს
გამგებლობაში	გამ გებლობ აში
რომელზე	რომელ ზე
პინგვინების	პი ნგვინ ების
წელთან	წელ თან
ფერდობებზე	ფერდობ ებზე
კალანი	კალ ანი
ფაბიუსი	ფაბიუ სი
წარმოსაჩენად	წარმოსა ჩენ ად
სახეებით	სახე ებით
მეზღვაურის	მე ზღვაურ ის
საკონსულო	სა კონსულ ო
აბოს	ა ბ ოს
ქურმუხის	ქურმუხ ის
ავტოტრანსპორტის	ავტო ტრანსპორტ ის
სამხრეთისაში	სა მხრეთ ისაში
ფეხდაფეხ	ფეხ დაფეხ
ტომეული	ტომ ეული
ტელეფონების	ტელეფონ ების
ელემენტებისაგან	ელემე ნტ ებისაგან
ხმისჩამწერ	ხმი სჩამწერ
კენედის	კენედ ის
მიწისძვრის	მი წისძვრ ის
კახელებმა	კახ ელებმა
ბავშვისთვის	ბავშვ ისთვის
ანატორის	ანა ტორ ის
კივის	კივ ის
ეკლესიათა	ეკლეს იათა
გატაცებული	გა ტაცებ ული
მბზინავი	მბზინ ავი
აცნობიერებს	ა ცნობიერ ებს
მოძღვართან	მო ძღვარ თან
სემინარი	სემინა რ ი
იტალიელები	იტალიელ ები
კაცით	კაც ით
ფელტსკუგი	ფ ელტსკუგ ი
სქემას	სქემ ას
ჯენიფერ	ჯენიფერ
ჩამოსახლება	ჩამო სახლ ება
ვენები	ვენ ები
გუნდის	გუნდ ის
ციურიხის	ციურიხ ის
განლაგებას	გა ნლაგ ებას
მიკროორგანიზმი	მიკრო ორგან იზმი
საწარმოებში	სა წარმო ებში
სახელწოდებას	სა ხელწოდებ ას
დღესასწაულები	დღესა სწაულ ები
ავსტრიასა	ავსტრი ასა
განახლებულა	გან ახლ ებულა
თანამშრომლებს	თანამშრომლ ებს
თებერვლიდან	თებერვლ იდან
ლიდერთან	ლიდერ თან
შეერწყა	შეე რწყ ა
ჰელიუმად	ჰელიუმ ად
მიიღებს	მიიღ ებს
ტამილის	ტამილ ის
ბორცვებზე	ბორცვ ებზე
მჯდომ	მ ჯდომ
შემთხვევაში	შე მთხვევ აში
სასწაულად	სა სწაულ ად
ისტორიაც	ისტორი აც
მაგალითად	მაგალი თ ად
კურფიურსტების	კურფიურსტ ების
ვაჭარი	ვაჭარ ი
ვესთ	ვეს თ
ჩაწერის	ჩაწერ ის
უკრაინას	უკრაინ ას
მჟანგველის	მ ჟანგვ ელის
ხელისუფლებაში	ხელისუფლ ებაში
დაარსებისა	და არსებ ისა
სიხარულით	სიხარულ ით
სინჯების	სინჯ ების
მოსახლეობისათვის	მოსახლე ობ ისათვის
განასხვავებენ	განა სხვავებ ენ
გაეტანო	გა ეტან ო
განაგრძობს	განა გრძ ობს
გარინჩამ	გა რინჩ ამ
ვოგის	ვოგ ის
მელიტონ	მ ელიტ ონ
იტალიელთა	იტალიელ თა
უმნიშვნელოვანესია	უ მნიშვნელოვან ესია
მედიჩის	მე დიჩ ის
მხარეთა	მხარე თა
შოტლანდიის	შოტლანდი ის
პოლონეთიდან	პოლონეთ იდან
ხელოვნებათა	ხელოვნებ ათა
ინარჩუნებს	ი ნარჩუნ ებს
სტამბულში	სტამბ ულში
საოცრება	საოცრ ება
ქულანახევრით	ქულა ნახევრ ით
ხაზისა	ხაზ ისა
ფორმატის	ფორმატ ის
ებრაულად	ებრა ულად
კოდური	კოდ ური
ბლოკად	ბლოკ ად
პირობებისა	პირობ ებისა
საკუთრებას	საკუთრ ებას
აკლდამის	ა კლდამ ის
ლაშქრობისათვის	ლაშქრობ ისათვის
უკრაინის	უკრაინ ის
რუსეთიდან	რუსეთ იდან
ნიკორწმინდის	ნიკორ წმინდ ის
დაიბარა	დაი ბარ ა
მაგარამ	მაგარ ამ
სასანიანების	სასა ნ იანების
წადი	წად ი
პოლონეთსა	პოლონეთ სა
კლასიფიცირებას	კლასი ფიცირებ ას
ჯადოსნური	ჯადოსნ ური
განეხილათ	განე ხილ ათ
ხვდება	ხვ დება
ტალანტის	ტალანტ ის
აფრთხილებდა	ა ფრთხილ ებდა
ნატანის	ნა ტან ის
როლზე	როლ ზე
საბეჭდი	სა ბეჭდ ი
არტერიები	არტერი ები
ტენდენციამ	ტენდენცი ამ
გაუჩნდა	გაუ ჩნდ ა
მინდორში	მი ნდორ ში
მიწვევით	მი წვევ ით
ლეგიონმა	ლეგიონ მა
სერტიფიცირებული	სერტიფი ც ირებული
ჯოხის	ჯოხ ის
ერექტუსი	ერექტუს ი
აწესებს	ა წეს ებს
მოკვლა	მოკვლ ა
რუსეთში	რუსეთ ში
უკეთდებოდა	უკეთ დებოდა
დაკავშირებულები	და კავშირ ებულები
გადიოდა	გა დიოდ ა
კარლის	კარლ ის
მოსაუბრე	მო საუბრ ე
დეკორაციების	დეკორაცი ების
მოძრავ	მო ძრავ
ჟურნალისტი	ჟურნალისტ ი
ავტორიტეტს	ავტორიტეტ ს
ქილილა	ქილილ ა
ინსტრუმენტალური	ინსტრუმე ნტ ალური
ანგბანდის	ანგ ბანდ ის
ორგანიზებულ	ორგანიზ ებულ
საგრაფოს	სა გრაფო ს
საწყობში	სა წყობ ში
მწკრივად	მ წკრივ ად
იუნაიტედში	იუნაიტედ ში
მალაიური	მა ლა იური
სიამაყით	სი ამაყ ით
სინდრომი	სი ნდრომ ი
იჭრება	იჭრ ება
შეპყრობის	შე პყრობ ის
შენდა	შენ და
მოედნად	მოედნ ად
გადმოსახლდა	გადმო სახლ და
მოქალაქე	მო ქალაქე
ბიზანტია	ბიზანტი ა
გამარჯვებად	გა მარჯვებ ად
მოთხოვნაზე	მო თხოვნ აზე
პრუტის	პრუტ ის
ტრანსატლანტიკური	ტრანს ატლანტ იკური
ჩინეთი	ჩინეთ ი
აგრესიის	აგრეს იის
კატერინა	კატერინ ა
დილიდან	დი ლ იდან
თექვსმეტი	თ ექვს მეტი
ინგლისს	ი ნგლის ს
მზიანია	მზ იანია
დაწყებულია	დაწყ ებულია
პროფილაქტიკის	პროფი ლაქტიკ ის
პროცესით	პროცეს ით
სინთპოპის	სი ნთპოპ ის
ტიფლისის	ტიფლ ისის
წარსდგა	წარ სდგ ა
ბურგუნდიელის	ბურგუნდიელ ის
ფენაზე	ფენ აზე
აეროპორტში	აეროპორტ ში
ფიდე	ფიდ ე
ცხვირით	ცხვირ ით
გუარამის	გუარ ამის
აწმყო	აწმყ ო
პოლონეთზე	პოლონეთ ზე
პრობლემებიც	პრობლემ ებიც
ცეზარი	ცეზ არი
სიცივისა	სი ცივ ისა
ტაძარიც	ტაძარ იც
გამოცხადდნენ	გამო ცხად დნენ
ცრურწმენა	ცრუ რწმენ ა
ასოციაციები	ასოციაც იები
ეღიარებინა	ე ღიარ ებინა
ისმოდა	ისმ ოდა
კურსებს	კურს ებს
მოუსწრო	მო უსწრ ო
დერიკ	დერიკ
მემორიალი	მემორია ლ ი
ლორწოვან	ლორწ ოვან
ელეონორა	ე ლეონორა
ვლაპარაკობდით	ვ ლაპარაკ ობდით
ღიობია	ღიობ ია
წვლილი	წვლილ ი
ისტორიკოსებისა	ი სტორიკოსებ ისა
საფუძველს	სა ფუძველ ს
ამირანაშვილი	ა მირან აშვილი
ფხვნილი	ფხვნილ ი
მაგნიტურ	მაგნიტ ურ
ტექსტის	ტექსტ ის
იმასაც	იმ ასაც
მატყუარა	მა ტყუ არა
ნორვეგიელები	ნორვეგი ელები
კურაპალატი	კურაპალატ ი
შლიან	შლ იან
დანიშნულია	და ნიშნულ ია
ამაღლდეს	ამაღლ დეს
მარბურგში	მარ ბურგ ში
საგალობელთა	სა გალობ ელთა
ბავშვებთან	ბავშვ ებთან
რომლებშიც	რომლებ შიც
სამარაგო	სა მარაგ ო
მომხრეთა	მო მხრეთ ა
მონღოლეთში	მო ნღოლ ეთში
ტურნირში	ტურნირ ში
ლოიდ	ლოიდ
იდენტობას	იდენტ ობას
გამოქვაბულის	გამო ქვაბულ ის
პილოტები	პილოტ ები
ჰიუსტონ	ჰიუსტონ
ბოლონიის	ბოლ ონიის
პრეზიდენტები	პრეზიდენტ ები
ოსგუდის	ოსგუდ ის
ჯუნოს	ჯუნ ოს
გამოსხივდება	გამო სხივ დება
ჩამკეტების	ჩა მკეტ ების
ალში	ალ ში
უზომო	უ ზომ ო
ავადმყოფობით	ავადმყოფ ობით
დისკუსია	დისკუსი ა
კავკასიური	კავკასი ური
ბულგარელებს	ბულგა რ ელებს
გაუღეს	გაუ ღ ეს
შთამომავალია	შთამომა ვალ ია
უნდობლობის	უნდობლ ობის
ტემპერატურები	ტემპერატურ ები
გამოსავლენად	გამოსა ვლენ ად
რესპუბლიკიდან	რესპუბლიკ იდან
პართია	პართი ა
ჩაენაცვლა	ჩაე ნაცვლ ა
ესმერალდა	ესმერალ და
მიმდევართა	მი მდევარ თა
ნაშრომია	ნა შრომ ია
სადარაჯო	სა დარაჯ ო
შემოწმება	შე მოწმ ება
გამონაკლის	გამო ნაკლ ის
საშიშროების	სა შიშრო ების
წარმოქმნა	წარმოქმნ ა
სიეტლში	სი ეტლ ში
მომწიფებისას	მო მწიფ ებისას
ხაშური	ხაშურ ი
გეგმებში	გეგმ ებში
ბილეთები	ბილეთ ები
დათმობებზე	და თმობ ებზე
ნახტომის	ნა ხტომ ის
სიცხეს	სიცხ ეს
ლენინის	ლენინ ის
დამატებულია	და მატ ებულია
კარგადაა	კარგ ადაა
მიიჩნევდნენ	მი იჩნევ დნენ
ე	ე
შევიწროებული	შე ვიწრო ებული
აკურთხა	ა კურთხ ა
წინაპრები	წინაპრ ები
უილის	უ ილის
ნაკაშიძის	ნაკაშ იძის
კოპენჰაგენი	კოპენჰაგენ ი
ევროპელთაგან	ევროპელ თაგან
ვიფსანია	ვიფსან ია
მაგის	მაგ ის
მარტს	მარტ ს
რიცხვია	რიცხვ ია
ნახიჩევანის	ნა ხიჩ ევანის
ათონს	ათონ ს
სამხრეთიდან	სა მხრეთ იდან
შენახულ	შე ნახულ
ასახვა	ა სახვ ა
ლოკალურ	ლოკ ალურ
გალუას	გა ლუ ას
ანდრონიკაშვილს	ანდრონიკ აშვილს
წარმოგვიდგენს	წარმო გვიდგ ენს
კენჭისყრით	კენჭისყრ ით
გადასვლისას	გადა სვლ ისას
ბასისტი	ბასისტ ი
მეტისების	მე ტის ების
მონაწილეობენ	მო ნაწილე ობენ
გამოსულა	გამო სულ ა
ლექტორად	ლექტორ ად
საველოსიპედო	სა ველოსიპედ ო
წლის	წლ ის
ანტიკლინური	ანტი კლინ ური
გადასვლისა	გადა სვლ ისა
მეხსიერება	მეხსიე რებ ა
შუახანებში	შუა ხან ებში
გაზსადენის	გაზ სადენ ის
რონდოს	რონდ ოს
დაუცველი	და უცველ ი
მოდით	მო დ ით
კიბით	კიბ ით
სანტანას	სან ტან ას
სვანეთის	სვან ეთის
კონტროლისა	კონტროლ ისა
სავანებში	სა ვან ებში
პერიოდსა	პერიოდ სა
მეგობრული	მეგობრ ული
შეიყვარა	შეი ყვარ ა
ჩინეთთან	ჩინეთ თან
მაგისტრატი	მაგისტრა ტ ი
პატიება	პატი ება
აბარებს	აბარ ებს
არანაირად	არა ნაირ ად
დასახელებულ	დასახელ ებულ
მოყვითალო	მო ყვითალო
გაუქმება	გა უქმ ება
კონტრაქტი	კონტრაქტ ი
წარმატებულად	წარმატებ ულად
შეეზღუდათ	შეე ზღუდ ათ
რედაქტირების	რედაქტირებ ის
ზამბიაში	ზამბი აში
ჩოგბურთის	ჩოგბურთ ის
წამყვანმა	წამყვან მა
ისედაც	ი სედ აც
სერიებს	სერი ებს
ავტომატურად	ავტომა ტურ ად
წარდგინებით	წარ დგინ ებით
რჩეული	რჩეულ ი
სინდრომს	სი ნდრომ ს
მეთოდს	მეთოდ ს
მოწამეთა	მო წამ ეთა
ნაწილებსა	ნაწილ ებსა
ელვა	ელვ ა
ინახულა	ი ნახულ ა
მნათობში	მ ნათობ ში
ტრადიციებისა	ტრადიცი ებისა
ერის	ერ ის
ციკლზე	ციკლ ზე
მლ	მლ
ამაყი	ამაყ ი
საეპისკოპოსოს	სა ეპისკოპ ოსოს
კორიაკების	კორ იაკ ების
იხდიდნენ	იხდი დნენ
ტიტუსი	ტიტ უსი
მტანჯველი	მ ტანჯვ ელი
წათე	წა თ ე
დაიბეჭდა	დაი ბეჭდ ა
ეპიზოდის	ეპიზოდ ის
დინასტიებს	დინასტ იებს
ტრუმენის	ტრუმენ ის
დასახლებებს	და სახლ ებებს
ასლანი	ასლ ანი
ერთის	ერთ ის
ნარკოტიკების	ნა რკოტიკ ების
აღსაზრდელი	აღსა ზრდ ელი
ქართული	ქართულ ი
დახმარებისთვის	და ხმარ ებისთვის
ბრუკის	ბრუკ ის
აღქმა	აღქმ ა
მოიხსენებიან	მო იხსენ ებიან
დრაკონის	დრაკ ონის
მგელაძე	მ გელ აძე
სარეპეტიციო	სა რეპეტიც იო
წევრებს	წევრ ებს
რჩევა	რჩევ ა
ფინელები	ფინ ელები
გვაროვნული	გვაროვნ ული
ადმინისტრირების	ადმინი სტრირ ების
გროს	გრ ოს
დაწყებისა	დაწყ ებისა
სიცილიის	სი ცილ იის
დათმობის	და თმობ ის
იყრება	იყრ ება
ვისკონსინის	ვ ისკონსინ ის
რექტორია	რექტორ ია
ტანზე	ტან ზე
ხელნაწერი	ხელნაწერ ი
ქანდაკებებით	ქანდაკებ ებით
რკინას	რკინ ას
მიიჩნეოდნენ	მი იჩნე ოდნენ
პარაზიტი	პარაზიტ ი
ტრანსპორტირებისთვის	ტრანსპორტირ ებისთვის
ყმაწვილი	ყმაწვ ილი
გაიტაცეს	გა იტაც ეს
ბროდვეიზე	ბროდვე იზე
ბროსეს	ბროს ეს
გახვეული	გა ხვ ეული
პირველობისათვის	პირველ ობ ისათვის
პაციენტების	პაციენტ ების
ბოლცანოს	ბოლ ცან ოს
სიმღერამ	სი მღერ ამ
სპეციალისტების	სპეციალისტ ების
დაბლობებზე	და ბლობ ებზე
დიქსი	დ იქსი
თხემი	თხემ ი
დაბანაკებული	და ბანაკ ებული
ლანდშაფტები	ლანდშაფტ ები
წვიმას	წვიმ ას
გავიდნენ	გა ვიდ ნენ
ანარქია	ანარქ ია
ქცევაში	ქცევ აში
მასშტაბურ	მა სშტაბ ურ
ეგვიპტესა	ეგვიპტ ესა
სიის	სი ის
სამოხელეო	სა მოხელე ო
დამნაშავის	დამნა შავ ის
ინსტრუმენტებზე	ინსტრუმე ნტ ებზე
ავიაკატასტროფა	ავია კატასტროფ ა
მოსწავლეები	მო სწავლეებ ი
მოყვარულთათვის	მო ყვარულ თათვის
წინაპრებთან	წინაპრ ებთან
ჯავშნით	ჯავშნ ით
ბრჭყალებით	ბრჭყალ ებით
ვასკო	ვა სკ ო
დაატყვევეს	დაა ტყვევ ეს
ბრაუნშვაიგის	ბრაუნშვაიგ ის
ძმების	ძმ ების
მარცხენა	მარ ცხენ ა
ფორტეპიანოსათვის	ფორტეპიან ოსათვის
შეფასებები	შე ფას ებები
დეკანოზი	დეკანოზ ი
ვაჭრობისათვის	ვაჭრობ ისათვის
მუსიკაზე	მუსიკ აზე
რეალი	რეალ ი
სანი	სა ნ ი
ფირფიტაზე	ფირფიტ აზე
ორლებნიანთა	ორ ლებნ იანთა
ქრონიკულ	ქრონიკ ულ
დედათა	დედ ათა
ნამუშევარში	ნამუშევ არშ ი
ცინცაძის	ცინცაძ ის
დატოვებდა	და ტოვებ და
სოლოებით	სოლო ებით
სცენარს	სცენა რ ს
ტრაიანეს	ტრა იან ეს
ფილმთან	ფილმ თან
ფოკა	ფოკ ა
სძინავს	სძინ ავს
ბაიაზიდის	ბა იაზიდ ის
დაერქვათ	და ერქვ ათ
ეგუებოდა	ეგუ ებოდა
ჯარი	ჯარ ი
საარმიო	სა არმი ო
დანიშნულებაც	და ნიშნულ ებაც
ბლოკადა	ბლოკად ა
ბრძოლებს	ბრძოლ ებს
გამოეცა	გამო ეც ა
ორგანიზება	ორგანიზ ება
ქალღმერთს	ქალღმერთ ს
არგენტინულ	არგენტინ ულ
მიზანიც	მი ზან იც
ერთნაირად	ერთ ნაირ ად
ავტოგზები	ავტო გზ ები
ვაჟმა	ვაჟ მა
რესპუბლიკასა	რესპუბლიკ ასა
ეპოსი	ეპოს ი
მექსიკის	მექსი კ ის
საქმიანობისათვის	საქმია ნობ ისათვის
შემოსილი	შე მოს ილი
მიმზიდველად	მიმზიდვე ლ ად
შეფასებების	შეფას ებების
მოხელე	მოხელე
გამოსახულებაც	გამოსახულე ბ აც
თარიღია	თარიღ ია
ფიცს	ფიც ს
ხეებისა	ხე ებისა
ვადა	ვად ა
მინიატიურებით	მი ნიატიურ ებით
უზენაესი	უზენაეს ი
ხმელთაშუაზღვიური	ხმელთაშუ აზღვ იური
ცოცხლობს	ცოცხლ ობს
მოთხრობილია	მო თხრობ ილია
პერონი	პერ ონი
გარეგნობაზე	გა რეგნობ აზე
ქართველთა	ქართველ თა
სამშობლო	სა მშობლ ო
ფერისა	ფერ ისა
მუსლიმ	მ უსლიმ
ტოვებს	ტოვ ებს
ყვირილის	ყვირ ილის
ესპანელებს	ესპანელ ებს
ჩამოყალიბებისა	ჩამო ყალიბ ებისა
მაორები	მა ორ ები
სჭირდები	სჭირდ ები
ჰერალდიკის	ჰერალდიკ ის
იგერიებდა	იგერი ებდა
მარკოს	მარკ ოს
ნომენკლატურა	ნომე ნკლატურ ა
შემოჭრილი	შემო ჭრილ ი
ლიპარიტის	ლიპარიტ ის
გამოიხატებოდა	გამო იხატ ებოდა
ჩაგდების	ჩაგდებ ის
ბატონიშვილთან	ბატონიშვილ თან
აღიქვეს	აღ იქვე ს
ვიგებთ	ვიგ ებთ
პავლემ	პავლ ემ
მოედნის	მოედნ ის
გამჭვირვალობა	გამჭვი რვალ ობა
ზემოქმედებისას	ზე მოქმედ ებისას
თურქეთთან	თურქეთ თან
მიმაგრებული	მი მაგრ ებული
დისკვალიფიკაცია	დის კვალიფ იკაცია
ენათესავება	ენათესავ ება
ეკონომიკა	ეკონომ იკა
კლების	კლ ების
მხარი	მხარ ი
აღინიშნოს	აღ ინიშნ ოს
ვარაუდობენ	ვარაუდ ობენ
გუნდისათვის	გუნდ ისათვის
საქციელს	სა ქციელ ს
ტალღაში	ტალღ აში
წამყვანი	წამყვან ი
წინაღობის	წინა ღობ ის
ლეგიონის	ლეგიონ ის
ჩნდებოდნენ	ჩნდ ებოდნენ
მიიცვალა	მი იცვალ ა
აივორ	ა ივ ორ
ზულუ	ზულუ
ისრების	ისრ ების
ტურიდან	ტურ იდან
ვარდება	ვარდ ება
საზღაურის	სა ზღაურ ის
შეხვდათ	შე ხვ დათ
იკრიბებოდნენ	იკრიბ ებოდნენ
ბალეარის	ბალ ე არის
ერთადერთი	ე რთადერთ ი
პიონერი	პიონერ ი
ფორმითა	ფორმ ითა
ბეჭდის	ბეჭდ ის
გიზის	გიზ ის
პენსი	პენს ი
სუსტები	სუსტ ები
დააყოვნა	დაა ყოვნ ა
ფუძის	ფუძ ის
მიიყვანოს	მი იყვან ოს
გარეთკენ	გა რეთ კენ
გამოასწორა	გამოა სწორ ა
ალბომებზე	ალბომ ებზე
ფორუმში	ფორუმ ში
უზბეკეთის	უზბეკ ეთის
ცივილიზებულ	ცივილიზ ებულ
თეატრს	თეატრ ს
კოშის	კო შ ის
სურათი	სურათ ი
გაუსვა	გა უსვ ა
გულმოდგინედ	გულმო დგინ ედ
ბაბურის	ბაბ ურის
ცხვრები	ცხვრ ები
ალბა	ალბ ა
მედიაში	მედი აში
არგენტინისა	არგენტინ ისა
ცოდნას	ცოდნ ას
სალაყუჩე	სა ლაყუჩ ე
წესად	წეს ად
მატერიალისტური	მატერი ალისტური
იკისროს	ი კისრ ოს
ხალხების	ხალხ ების
ჯაფარიძის	ჯაფარ იძის
მეორეზე	მეორე ზე
სემინარიის	სემინა რ იის
საწყალი	სა წყალ ი
გაეფართოვებინა	გაე ფართოვ ებინა
მატჩი	მატჩ ი
სტილსაც	სტილ საც
ნათესავს	ნათესა ვ ს
პროდუქტიულობა	პროდუქტიულობ ა
გაძევებული	გა ძევ ებული
ეპოსში	ეპოს ში
ახლოვდებოდა	ახლოვ დებოდა
გაკვირვებული	გა კვირვებ ული
მდგომარეობასა	მდგომარე ობ ასა
მორისეტის	მო რისეტ ის
პარანას	პარა ნ ას
რვეული	რვე ული
ჯგუფიდან	ჯგუფ იდან
მისურის	მის ურის
ქონებაზე	ქონ ებაზე
პალატის	პალატ ის
კალათბურთის	კალათბურთ ის
მუქარას	მუ ქარ ას
ნამსხვრევები	ნა მსხვრევ ები
პაროს	პარ ოს
გაუძლო	გა უძლ ო
ბოძი	ბოძ ი
სარაევოს	სა რაევო ს
ფოთლებს	ფოთლ ებს
ჰიპოკრატე	ჰიპოკრატ ე
ჟანრის	ჟანრ ის
რევკომის	რევკომ ის
ცხიმს	ცხიმ ს
გაამწვავა	გაამ წვავ ა
იხევდა	ი ხევ და
გამოფენები	გამო ფენ ები
კარელიის	კარ ელ იის
გაენათის	გაე ნათ ის
გეოგრაფია	გეოგრაფი ა
მწვერვალზე	მწვერვალ ზე
შვეულმფრენი	შვეულმ ფრენ ი
შურისმაძიებლები	შურის მაძიებლ ები
კბენს	კბენ ს
წვრილმანი	წვრილ მანი
ტელეფონები	ტელეფონ ები
მიხედავს	მი ხედავ ს
სიმეტრია	სი მეტრ ია
ჩატარების	ჩატარებ ის
ჯანმრთელობის	ჯანმრთელ ობის
ზუგდიდში	ზუგდიდ ში
ანანია	ანან ია
კათალიკოსად	კათალიკოს ად
რევერსზე	რე ვერს ზე
აღრიცხული	აღ რიცხ ული
შემორჩნენ	შემო რჩ ნენ
წევრთაგან	წევრ თაგან
სადი	სა დ ი
შეაკეთა	შე აკეთ ა
სამცხის	სა მცხ ის
თოჯინების	თოჯინ ების
სამოდელო	სამო დელ ო
ანიმაციური	ანიმაც იური
უნგრულ	უნგრ ულ
ქარიზმატული	ქარ იზმ ატული
გაჭიანურდა	გ აჭიანურ და
პოეტების	პოეტ ების
საგაში	სა გ აში
ჩაფლული	ჩა ფლ ული
გამოხსნა	გამო ხსნ ა
რუთ	რუთ
გაცემა	გა ცემ ა
წამიანი	წამ იანი
ალავერდის	ალავერდ ის
დაბოლოება	დაბოლო ება
ლიტერატურისა	ლიტერატურ ისა
მაკი	მა კ ი
შექმნილა	შე ქმნილ ა
ბრძოლით	ბრძოლ ით
გვამი	გვამ ი
ჰოლივუდის	ჰოლივუდ ის
სასოფლო	სა სოფლ ო
პერმულ	პერმ ულ
რითმს	რითმ ს
სივრცითი	სივრც ითი
შეპყრობა	შე პყრობ ა
ვხვდებით	ვ ხვდ ებით
ევროპელთა	ევროპელ თა
ტრაკაის	ტრაკა ის
უსისხლო	უ სისხლ ო
შეუპოვრობა	შე უპოვრ ობა
სიგელები	სი გელ ები
ამერიკულმა	ამერიკ ულმა
შესწავლასა	შე სწავლ ასა
იქცევიან	ი ქცევ იან
იკიდებს	იკიდ ებს
ხოაკინ	ხოა კინ
თანაშემწედ	თანა შემწ ედ
განლაგდნენ	გა ნლაგ დნენ
ნაკრებები	ნა კრებ ები
ოაზისი	ოაზის ი
შუაღამისას	შუა ღამ ისას
პეიჯი	პეიჯ ი
კარნეგის	კარნეგ ის
ოკეანისა	ოკეან ისა
მოსახლეები	მო სახლე ები
სიმაღლესთან	სი მაღლ ესთან
კლიფ	კლიფ
ფორმითაა	ფორმ ითაა
ბატონობდა	ბატონ ობდა
დაძმობილებული	დაძ მობილ ებული
სტანდარტებზე	სტანდარტ ებზე
ბრაუნს	ბრაუნ ს
რობი	რობ ი
მგზავრობისას	მგზავრ ობისას
განათების	განა თ ების
ხმოვნის	ხმოვნ ის
მენეჯერად	მე ნეჯერ ად
გამხდარიყვნენ	გა მხდარ იყვნენ
სიწმინდის	სი წმინდ ის
დაქსაქსული	და ქსაქს ული
დაცვისა	დაცვ ისა
ისახება	ისახ ება
აგრძელებს	ა გრძელ ებს
ძროხების	ძროხ ების
დაიცვა	და იცვ ა
წითელმიწა	წითელ მიწა
მუხრანბატონს	მუ ხრანბატონ ს
სიღნაღის	სი ღნაღ ის
კორინთოში	კორინთ ოში
კრიზისმა	კრიზის მა
მყინვარიდან	მყინვარ იდან
ხევსური	ხევსურ ი
ჯოლიმ	ჯო ლ იმ
დამორჩილებოდნენ	დამო რჩილ ებოდნენ
პირმა	პირ მა
სართულზე	სა რთულ ზე
წვერში	წვერ ში
პერიოდებს	პერიოდ ებს
იაკობის	იაკობ ის
არიდებს	არიდ ებს
ეხმარებოდნენ	ე ხმარ ებოდნენ
ხანგრძლივობაა	ხანგრძლივ ობაა
დაკბილული	და კბილ ული
იუდაიზმის	იუდა იზმის
აღფრთოვანებული	აღ ფრთოვან ებული
დადგენაში	და დგენ აში
მთავრის	მთავრ ის
მოკვეთა	მო კვეთ ა
მახსოვს	მ ახსოვ ს
ტექნიკუმი	ტექნიკ უმი
მიუვალი	მი უვალ ი
მიაღწიონ	მი აღწი ონ
სამკვეთლოს	სამ კვეთლ ოს
გეოდეზიის	გეოდეზი ის
გარდაიცვლება	გარდა იცვლ ება
ჰაგრიდი	ჰა გრიდ ი
განსხვავდებიან	განსხვავ დ ებიან
დაღუპვა	და ღუპვ ა
ფარით	ფარ ით
საფირმო	სა ფირმ ო
კინოფილმების	კინოფილმ ების
ნუკლეინის	ნუკლე ინ ის
პროფესორად	პრო ფესორ ად
ყოველსა	ყოველ სა
დანადგარის	დანადგა რ ის
მოიყვანს	მო იყვან ს
დებატები	დებატ ები
ავტორიტეტული	ავტორიტეტ ული
ჩილემ	ჩილ ემ
კარტოგრაფია	კარტოგრაფი ა
შედეგები	შე დეგ ები
ოცდამეექვსე	ოცდამე ექვს ე
ტეხილი	ტეხილ ი
ცერემონიას	ცერემონი ას
მაღაზიის	მა ღაზი ის
ულრიხის	ულრიხ ის
თეძმის	თე ძმ ის
ოპენჰაიმერმა	ოპენჰაიმე რ მა
დაბადებული	და ბად ებული
რელიეფისა	რელიეფ ისა
უზრუნველყოფილია	უზრუნველყოფ ილია
ილუსტრაციები	ი ლუსტრაცი ები
სრულყოფილია	სრულყოფილ ია
ყოფს	ყოფ ს
ამიშებს	ამიშ ებს
აქამდე	აქ ამდე
კუთხეებით	კუთხეებ ით
ესხმოდა	ესხმ ოდა
ბავშვებსაც	ბავშვ ებსაც
წ	წ
ღრმულის	ღრმულ ის
აშურის	აშურ ის
ბელადები	ბელად ები
ჰუკი	ჰუკ ი
გადაიდო	გადა იდ ო
მოტაცების	მო ტაცებ ის
ყურეში	ყურ ეში
გულშემატკივრების	გულშემატკი ვრ ების
შექმნაში	შე ქმნ აში
პროლეტარული	პროლეტარ ული
ტარკვინიუს	ტარკვინი უ ს
მოწონებით	მო წონ ებით
ნამუშევრებისთვის	ნამუშევ რ ებისთვის
შეჯიბრი	შე ჯიბრ ი
სრულადაა	სრულ ადაა
არგენტინაში	არგენტინ აში
დებიტი	დ ებიტი
ტოტლებენის	ტოტლებენ ის
გამეფებას	გა მეფ ებას
ჯანმრთელობა	ჯანმრთელ ობა
არსება	არსებ ა
ენისა	ენ ისა
მეორენაირად	მეორე ნაირ ად
პოპულაცია	პოპულაცი ა
უკანდახევა	უკანდა ხევ ა
მეტალ	მეტალ
მშვენივრად	მშვენივრ ად
აყენებს	აყენ ებს
წარმოუდგენელ	წარმო უდგენ ელ
კომბინაციას	კომბინ აციას
წააგეს	წააგ ეს
ბალახეულით	ბალახეულ ით
თვისებებით	თვისებ ებით
პატრიკ	პატრიკ
