გამოსხივება	გამოსხივ ება
საეთერო	ს ა ეთერ ო
სიიდან	ს ი იდან
უფლისწულის	უფლისწულ ის
უთანხმოებამ	უთანხმო ებამ
ძირის	ძირ ის
ილექებოდა	ილექ ებოდა
დატოტვილია	და ტოტვილ ია
ნონა	ნ ონა
სახურავი	სახურავ ი
სუბიექტურ	სუბიექტ ურ
თავში	თავ ში
მოწყალების	მოწყალ ების
გოლუმს	გოლუმ ს
კალიგრაფიული	კალიგრაფ ი ული
ავსტრალიისა	ავსტრალი ისა
ლესტერ	ლესტერ
დამფუძნებლის	და მფუძნებლ ის
ლოდი	ლოდი
ახლად	ახლად
ნავეს	ნავ ეს
გვთავაზობს	გვ თავაზობ ს
იამაიკა	იამაიკ ა
ხორვატების	ხორვატ ების
შედგენას	შედგენ ას
ეჟენ	ე ჟენ
კუნძულებიდან	კუნძულ ებიდან
სილამაზესა	სილამაზ ეს ა
შეეძლებათ	შეეძლ ებათ
შესთავაზებს	შესთავაზ ებს
გასწია	გასწი ა
ჯერალდ	ჯერ ალდ
ქარებით	ქარ ებით
გარემოცვაში	გარემოც ვა ში
არტურ	არტურ
სიღრმისეული	სიღრმ ისე ული
წერილებს	წერილ ებს
ჩრდილოეთში	ჩრდილოეთ ში
სეზონური	სეზონ ური
ინტეგრაცია	ინტეგრ აცია
დაღესტნელთა	დაღესტ ნ ელთა
ანანური	ანან ური
ფარულ	ფარულ
წყალგაუმტარი	წყალგაუმტარ ი
შეფერილობით	შეფერილ ობით
აღმოსავლეთით	აღმოსავლეთ ით
ქალზე	ქალ ზე
იაპონიაში	იაპონი აში
უქმნიდნენ	უქმნი დნენ
პლებეური	პლებე ური
ბუტლეგურ	ბუტლეგურ
დავათვალიერე	დავა თვალიერ ე
კიევისა	კიევ ისა
სალაშქრო	სა ლაშქრ ო
ხუმრობით	ხუმრ ობით
გრიბოედოვის	გრიბოედოვის
ხორცი	ხორც ი
გამოგონებული	გამოგონ ებული
დრეიკის	დრეიკი ს
კოლონიას	კოლონი ას
დედამისის	დედამის ის
უზბეკები	უზბეკ ები
მინიჭებულ	მინიჭ ებულ
სერვერზე	სერვერ ზე
ვაჟას	ვაჟ ას
გადავიღეთ	გადა ვიღეთ
პართიელების	პართი ელების
სათავსია	სათავს ია
შეჩერდნენ	შეჩერ დნენ
ნამგლისებრი	ნამგლ ისებრი
გაექცნენ	გაექც ნენ
დატოვება	დატოვ ება
ნისლიან	ნისლიან
ბაზალტის	ბაზალტ ის
კენტავრი	კენტავრ ი
სუბკულტურა	სუბ კულტურ ა
სტრესი	სტრეს ი
გამორიცხავს	გამორიცხ ავს
ნაპირები	ნაპირ ები
დროშისა	დროშ ისა
კეთილშობილური	კეთილ შობილ ური
განზრახვის	განზრახ ვის
რაზმებით	რაზმ ებით
ავსტრიელებმა	ავსტრიელ ებმა
ველოდებით	ველ ოდ ებით
აკადემიისა	ა კადემი ისა
ლორდების	ლორდ ების
ნალექებს	ნალექ ებს
მწვრთნელობის	მწვრთნელ ობის
ექსპორტის	ექსპორტ ის
რეფერენდუმში	რეფერენდუ მში
ბუში	ბუშ ი
აგილერას	ა გილერ ას
ინება	ი ნება
მთლიანადაა	მთლიან ადაა
მიერთებულ	მიერთ ებულ
სერვერი	სერვერ ი
მწვადების	მწვა დ ების
სოლომონს	სოლომონ ს
დაჰყვება	დაჰყვ ება
კომიტეტთან	კომიტეტ თან
გამოჩნდება	გამო ჩნდება
საბჭოური	საბჭო ური
შემდეგნაირად	შემდეგ ნაირად
ხელშეუხებელი	ხელშეუხებელი
კერპებისთვის	კერპ ებისთვის
ჩეროკების	ჩეროკ ების
სიყვარულსა	ს იყვარულ სა
სელჩუკები	სელჩუკ ები
ფილოსოფოს	ფილოსოფოს
მოიგერია	მოიგერი ა
სახსოვრად	ს ახსოვრ ად
დაშავდა	დაშავდა
თამაშზე	თამაშ ზე
ინფლაციის	ინფლაცი ის
დეკემბერსა	დეკემბერ სა
საცეცები	სა ცეც ები
სახელწოდებების	სა ხელწოდებ ების
ზიზღი	ზიზღ ი
მიეტოვებინა	მიეტოვ ებინა
საკიდი	საკიდ ი
რეგისტრაცია	რეგისტრ აცია
ბავშვების	ბავშვ ების
გააცნო	გააცნო
ვარლამ	ვარლამ
თანაფარდობა	თანაფარდ ობა
კინოსტუდიის	კინოსტუდ ი ის
ვლადისლავის	ვლადისლავ ის
ჰელვეციური	ჰელვეციური
მაზრას	მაზრ ას
წარმატებებისა	წარმატებ ებისა
იქაც	ი ქაც
მიირთმევდნენ	მიირთმევ დნენ
პიროვნულ	პიროვნულ
წრეს	წრე ს
ნაიარევი	ნა ია რევი
აღწერისას	აღწერ ის ას
ს	ს
გონიერი	გონი ერი
შემოვლებული	შემოვლ ებული
დაესვა	დაესვა
თაღია	თაღ ია
ხელფასის	ხელფას ის
ჭიანჭველებს	ჭიანჭველ ებს
იმყოფებოდა	იმყოფ ებოდა
ძ	ძ
იარსება	ი არსება
სორის	ს ორის
ქმედებამ	ქმედებ ამ
ძვირფას	ძვირფას
მეგობრობას	მეგობრ ობას
გუანტანამოს	გუან ტან ამოს
ზალცბურგის	ზალცბურგ ის
ღვთისმოყვარე	ღვთის მოყვარე
მოღვაწეობას	მოღვაწე ობას
დაეწვათ	დაე წვათ
მუსლიმანური	მუსლიმან ური
ბეწვით	ბეწვ ით
დაიტოვა	და იტოვა
მოხაზულობისაა	მოხაზულ ობის აა
ყელამდე	ყელ ამდე
მეთაურებს	მეთაურ ებს
არქეოლოგების	არქეოლოგ ების
უკვდავების	უკვდავ ების
კოდები	კოდ ები
ფაზისში	ფაზის ში
გაბატონებით	გაბატონ ებით
უწმიდესი	უ წმიდ ეს ი
გამოსახულებას	გამოსახულ ებას
კოსმოლოგიური	კოსმ ოლოგიური
ივარაუდეს	ი ვარაუდ ეს
ლარვები	ლარვ ები
საწყისებს	საწყის ებს
დაბრუნებოდა	დაბრუნ ებოდა
ღვთისა	ღვთის ა
ართმევს	ართმევ ს
არჩევისას	არჩევ ისას
ფართობია	ფართობ ია
კარტერი	კარტერ ი
სართულია	სართულ ია
საფრანგეთისა	საფრანგეთ ის ა
მუზეუმისთვის	მუზეუმ ისთვის
აღნიშნულმა	აღნიშნულ მა
მოსამსახურე	მო სამსახურ ე
ასოცირებული	ასოცირ ებული
ძირითადად	ძირითად ად
გაშვება	გა შვება
შვედეთთან	შვედეთ თან
გარნიზონის	გარნიზონ ის
სარაევო	სარაევო
მოქმედებდა	მოქმედებ და
დინგი	დინგი
გოგებაშვილი	გოგებაშვილი
ხორცს	ხორც ს
ინაწილებენ	ი ნაწილ ებენ
საგანძურში	საგანძურ ში
გვალვა	გვალვ ა
პასუხობენ	პასუხობ ენ
ხელმწიფე	ხელმწიფ ე
მონსტრი	მონსტრ ი
იერვანდ	ი ერვანდ
უსიტყვოდ	უსიტყვო დ
მოწამეობრივი	მოწამე ობრივი
ძმებ	ძმ ებ
ლილიან	ლილიან
გარდაუვალი	გარდაუვალ ი
შეაგდეს	შე აგდეს
ეტიმოლოგიური	ეტიმოლოგი ური
მაცივარ	მაცივარ
მკვლელობამ	მკვლელობ ა მ
ერთობლიობის	ერთობლი ობის
სიმაგრეში	სიმაგრე ში
ხუთივე	ხუთი ვე
ჩრდილოეთური	ჩრდილოეთ ური
ნანატრი	ნა ნატრი
იდეათა	იდე ა თა
გაიზრდება	გაიზრდ ება
პროდუქტს	პროდუქტ ს
სამეფოს	სამეფო ს
მიაშურეს	მიაშურ ეს
დასაწყისიდან	დასაწყის იდან
ვიტაუტასმა	ვიტაუტ ას მა
პერკუსია	პერკუს ია
მათგანში	მათგან ში
ჩამოახრჩვეს	ჩამო ახრჩვეს
ციხესიმაგრეში	ციხე სიმაგრე ში
მშენებლები	მშენებლ ები
სახეობაა	სახეობ აა
მანქანების	მანქან ების
გაჟღენთილი	გაჟღენ თილი
წასაკითხად	წა საკითხ ად
კონსერვატორიაში	კონსერვატორ ი აში
ჯგუფით	ჯგუფ ით
მეგაპიქსელიანი	მეგა პიქსელ იანი
გადასხმა	გადასხ მა
მაქსიმილიან	მაქსიმილიან
კონვერტი	კონვერტ ი
მწერალიც	მწერალ იც
ეკუთვნით	ეკუთვნ ით
დეკემბერს	დეკემბერ ს
ლონდონური	ლონდონ ური
აქცევენ	აქცევ ენ
გვირგვინის	გვირგვინ ის
საჭიროება	საჭიროებ ა
სმითის	სმით ის
ნომენკლატურის	ნომენკლატურ ის
გამოფენაში	გამოფენ აში
მინარევები	მინარევები
ჰუნი	ჰუნ ი
განვითარებულიყო	განვითარ ებულიყო
ბორბლები	ბორბლ ები
გაემგზავრა	გაემგზავრ ა
შინაარსს	შინაარს ს
ფოლკლორული	ფოლკლორ ული
გადმოღებული	გადმო ღებ ული
ავტორობით	ავტორ ობით
მაგვარი	მა გვარი
სახიფათოა	სახიფათო ა
იუპიტერს	იუპიტერ ს
ქალაქებსა	ქალაქ ებსა
შექმნილიყო	შექმნილ იყო
ძეგლებით	ძეგლ ებით
დებულება	დებულებ ა
შეკრებილმა	შეკრებილ მა
დაურთო	დაუ რთო
დრომ	დრო მ
გამოშვება	გამოშვ ება
არმიით	არმი ით
მოწესრიგდა	მო წესრიგ და
ჯირო	ჯი რო
სიტყვასთან	სიტყვ ასთან
რკინისა	რკინ ისა
ისრაელში	ისრაელ ში
კრძალავს	კრძალავ ს
ფიგურაა	ფიგურ აა
მაკედონელი	მაკედონელ ი
ცილინდრულ	ცილინდრ ულ
ალბანელი	ალბანელ ი
გადამდგარიყო	გადამდგარ იყო
სტრუქტურული	სტრუქტურ ული
მამა	მამა
ეროსი	ეროსი
ნალექებით	ნალექ ებით
საღამოთი	საღამო თი
დაპროექტებული	დაპროექტ ებული
მიუზიკლი	მიუზიკლ ი
იზიარებენ	იზიარ ებენ
მოიგო	მო ი გო
გაზაფხულსა	გაზაფხულ ს ა
გამჭვირვალობის	გა მჭვირვალ ობის
სანდრო	ს ანდრო
ესპანურენოვან	ესპანურ ენოვან
ნაცვალი	ნაცვალი
განუვითარებელ	განუვითარ ებელ
სურთ	ს ურ თ
სალოცავები	სალოცავ ები
კლეიტონი	კლეიტონი
ორჯონიკიძის	ორჯონიკი ძის
უტოვებს	უტოვებს
დაცულია	დაცულ ია
უმნიშვნელოა	უმნიშვნელო ა
დაასრულა	დაასრულ ა
პანამერიკული	პან ამერიკ ული
მხედრებს	მხედრ ებს
პირობებზე	პირობებ ზე
ჰემმა	ჰემმა
ჩაირიცხა	ჩა ირიცხ ა
თეორიულ	თეორი ულ
საფარველი	საფარ ველ ი
ელიფსურ	ელიფსურ
რაკეტას	რაკეტ ას
საფრანგეთთან	საფრანგეთ თან
ჩქარობდა	ჩქარ ობდა
გენიოსი	გენიოსი
მოცეკვავე	მოცეკვავე
საზღვაო	სა ზღვაო
დიპლომატმა	დიპლომატ მ ა
ტყიდან	ტყ იდან
ჰილის	ჰილ ის
განყოფილებების	განყოფილ ებების
მეთოდეს	მეთოდ ეს
გმირობის	გმირ ობის
პერესმა	პერეს მა
მიტროპოლიტმა	მი ტროპოლიტ მა
მოყვება	მო ყვება
სპექტრში	სპექტრ ში
ქვეყნდებოდა	ქვეყნ დებოდა
აღემატება	აღემატ ება
ნაცისტურმა	ნაცისტ ურმა
ფართის	ფართ ის
აღჭურვილია	აღჭურვილ ია
იშვიათობაა	იშვიათ ობა ა
კომუნისტური	კომუნისტ ური
წერილობითი	წერილობით ი
სარწმუნოების	სარწმუნო ების
სასულე	სასულე
რეზო	რეზ ო
დადიანს	დადიან ს
გადაარჩინონ	გადაარჩინ ონ
პეიტონი	პეიტონ ი
რეწვა	რეწვა
უფროსად	უფროს ად
მახვილის	მახვილ ის
ჩადენილი	ჩადენილ ი
ლაგუნის	ლაგუნ ის
მოუთხრო	მოუთხრ ო
სომხებთან	სომხ ებთან
ეკრძალებოდა	ეკრძალ ებოდა
შემოქმედების	შემოქმედ ების
ჯაშუში	ჯაშუშ ი
დირექტორის	დირექტორ ის
აღსასრულის	აღსასრულ ის
მწვერვალების	მწვერვალ ების
რეჟიმთან	რეჟიმ თან
ტენის	ტენ ის
გადაერჩინათ	გადაერჩინ ათ
ბეწვეულის	ბეწვ ეულის
მიგრაციების	მიგრაცი ების
პოლოცკის	პოლოცკი ს
ტემპერატურაა	ტემპერატურ ა ა
იფიქრა	იფიქრა
იქნას	იქნა ს
ავტობუსები	ავტობუს ები
ბუდისტურ	ბუდისტ ურ
დოქტრინას	დოქტრინ ას
იოანე	იოანე
გატეხა	გატეხ ა
თქმულება	თქმულებ ა
ლივიუსის	ლივიუსი ს
თემში	თემ ში
გულისხმობს	გულისხმობ ს
სელიმმა	სელიმ მა
გადაწყვეტილებისა	გადაწყვეტილ ები სა
გადაცემისთვის	გადაცემ ისთვის
ყველაფერს	ყველაფერ ს
შეინარჩუნეს	შეინარჩუნ ეს
მომენტით	მომენტ ით
მწიფდება	მწიფ დება
მიიღონ	მიიღ ონ
ფასად	ფასად
საგალობლების	საგალობ ლები ს
ენაზე	ენ ა ზე
საიტებზე	საიტ ებზე
აბდ	აბდ
უნარებს	უნარ ებს
ხეებით	ხე ებით
დონეების	დონე ების
გაკრიტიკებული	გა კრიტიკ ებული
მიუყვება	მი უყვება
სალაშქროდ	სა ლაშქრ ოდ
მმართველობითი	მმართველობ ითი
მეზობლებთან	მეზობლ ებთან
გამოცდილებით	გამოცდილ ებით
მერკურის	მერკური ს
სინგლებით	სინგლ ებით
დერბი	დერბი
შემოარტყა	შემო არტყა
მძაფრ	მძაფრ
ედუარდს	ედუარდ ს
საუბარიც	საუბარ იც
კლასიფიცირდება	კლასიფიცირ დება
ხს	ხს
კიევში	კიევ ში
კონსტიტუციის	კონსტიტუცი ის
უდაბნო	უდაბნო
თვლიან	თვლიან
გათამაშება	გათამაშ ება
კოლონიალურ	კოლონი ალურ
ანსამბლეა	ანსამბლ ეა
ნიჟნი	ნიჟნი
შტატად	შტატ ად
ვანდალების	ვანდალ ების
ხეობასა	ხეობ ასა
გიჟი	გიჟ ი
მკურნალობისა	მკურნალობ ისა
ნანგრევები	ნანგრევ ები
გამოვიდა	გა მოვიდა
არაბ	არაბ
დამთავრდა	დამთავრ და
დიამეტრის	დიამეტრ ის
ბრეიკი	ბ რეიკი
გამოცდილება	გამოც დილ ება
დადეს	და დეს
დამწერლობაში	დამწერლობ ა ში
ასვლა	ა სვლა
თავადი	თავად ი
მანჯურიული	მანჯური ული
მოვლენებზე	მოვლენ ებზე
ინტიმურ	ინტიმურ
პენსია	პენსი ა
სასწაულებს	სასწაულ ებს
კედლების	კედლ ების
ვაჟბატონი	ვაჟბატონ ი
გადაწყვიტოს	გადა წყვიტ ოს
ჩაიტანეს	ჩა იტანეს
იუტა	იუტა
მდედრებზე	მდედრ ებზე
უნებართვოდ	უ ნებართვ ოდ
შეუფერხებლად	შეუ ფერხ ებლად
გარკვევაში	გარკვევ აში
მყინვარებით	მყინვარ ებით
იმიგრაციული	ი მიგრაცი ული
უვითარდებათ	უ ვითარდება თ
ამბოხებულები	ამბოხებულ ები
კონტინენტალურ	კონტინენტ ალურ
ქვეით	ქვეით
მფარველობის	მფარველობ ის
უფლებებზე	უფლებებ ზე
ბუდის	ბუდის
მაშტოცის	მა შტოც ის
ჩამოხრჩობა	ჩამო ხრჩობა
ანაზღაურებას	ანაზღაურ ებას
ჩათვალა	ჩათვალ ა
მეწყვილე	მე წყვილ ე
სატახტო	სატახტო
ამფიბიებს	ამფიბი ებს
გადაიქცნენ	გადა იქცნენ
სანჯაყში	სანჯაყ ში
დაეღწია	და ეღწია
დამარხა	დამარხ ა
დაქორწინების	და ქორწინ ების
კლდეები	კლდე ები
სხვადასხვაობა	სხვადასხვა ობა
სტილერი	სტილ ერი
აკრძალულ	აკრძალულ
მძლავრია	მძლავრ ია
ჩამოკიდებული	ჩა მოკიდებულ ი
აცხადებენ	აცხად ებენ
უძლეველი	უძლეველი
თერმოდინამიკური	თერმო დინამიკ ური
რეგულირება	რეგულირ ება
რის	რის
განუახლებია	განუახლებ ი ა
პრეტენდენტთა	პრეტენდენტ თა
ბანტუს	ბანტუ ს
ფულია	ფ ულია
ბიძა	ბიძ ა
ანალოგიურ	ანალოგიურ
მყინვარებია	მყინვარ ები ა
პროფესია	პროფესი ა
ტროპიკული	ტროპიკ ული
პრივილეგირებული	პრივილეგ ირებული
სიქსერსი	სიქსერს ი
შექმნისთანავე	შექმნ ისთანავე
უბოძეს	უ ბოძ ეს
გათავისუფლებულმა	გათავისუფლებულ მა
ცეკვა	ცეკვ ა
არტერია	არტერი ა
საიდანაც	სა იდან აც
უხვმოსავლიანი	უხვ მოსავლ იანი
თურქობა	თურქ ობა
მანაც	მან აც
რეგენტად	რეგენტ ად
მსურველთა	მსურველ თა
მთავარმართებლის	მთავარ მართებლ ის
ძალაუფლებაზე	ძალაუფლ ებაზე
ჰუკერი	ჰუკ ერი
ქვედანაყოფის	ქვედა ნაყოფ ი ს
აწარმოებენ	აწარმო ებენ
ამოფრქვევები	ა მოფრქვევ ები
წყალობა	წყალობა
შამანი	შამან ი
კლდეების	კლდე ების
სარჩოს	სარჩ ოს
ჩამოიყვანეს	ჩამო იყვანეს
საკეთილდღეოდ	სა კეთილდღე ოდ
კანონმდებლობა	კანონმდებლობ ა
ოდენობით	ოდენ ობით
გუნდებთან	გუნდ ებთან
ყურზე	ყურ ზე
ავიაცია	ავიაცი ა
ნაყოფზე	ნაყოფ ზე
არტემ	არ ტემ
მოციქულს	მოციქულ ს
ჯაყელების	ჯაყელ ების
ენციკლოპედიები	ენციკლო პედი ები
საროსკიპოში	საროსკიპო ში
პაექრობაში	პაექრობა ში
ოსმალო	ოსმალ ო
სოკრატე	სოკრატე
ამშვენებდა	ამშვენებდა
ბანგლადეშის	ბანგლად ე ში ს
ავიახაზები	ავიახაზ ები
იმპულსი	იმპულს ი
რეიგანის	რეიგანი ს
ადგილობრივებს	ადგილობრივ ებს
რეკორდის	რეკორდ ის
მაზრაში	მაზრ აში
მოიქცა	მო იქცა
ფერმენტაციის	ფერმენტ აციის
იდეოლოგი	იდეოლოგი
მარცვლოვან	მარცვლოვან
ექსპერიმენტებში	ე ქსპერიმენტ ებში
მტევნები	მტევნ ები
სალომეს	სალომე ს
ხედავენ	ხედავ ენ
კავური	კავ ური
სელიმი	სელიმ ი
აჩუქა	აჩუქა
გაყინვის	გა ყინ ვის
თემურლენგს	თემურლენგ ს
თანამედროვეობა	თანამე დროვე ობა
სამონეტო	სა მონეტ ო
იხსენებს	იხსენ ებს
კინოგაქირავებაში	კინო გაქირავ ებაში
მიღწევაში	მიღწევ აში
სხვებზე	სხვ ებზე
არაგონელი	არაგონ ელი
მინერალთა	მინერალ თა
ფეხბურთში	ფეხბურთ ში
გაუსი	გაუსი
დომენის	დომენ ის
მიოცენში	მიოცენ ში
სამგანზომილებიან	სამ განზომილ ებიან
საშუალი	სა შუა ლი
ლეხზირი	ლეხ ზირ ი
კატეგორიებად	კატეგორი ებად
ვერცხლისწყლის	ვერცხლ ისწყლის
ჭიშკარი	ჭიშკარ ი
პერიოდიკაში	პერიოდ იკა ში
პროტექტორატი	პრო ტექტორატი
ქრისტიანობაზე	ქრისტიან ობაზე
ჩამწერ	ჩამწერ
დაგეგმილი	დაგეგმილ ი
სჭარბობს	ს ჭარბობ ს
რიონისა	რიონ ისა
ყინულნაპირისი	ყინულ ნაპირ ისი
წყალტუბოს	წყალტუ ბოს
ხეობებითა	ხეობ ებით ა
ებრაულმა	ებრაულ მა
მრავალსაუკუნოვანი	მრავალ საუკუნ ოვანი
დიდები	დიდ ები
არხში	არხ ში
არსენი	არსენ ი
ატომში	ატომ ში
ეპისტოლეთა	ეპისტოლე თა
გაჩერდა	გაჩერ და
თეორიებში	თეორი ებში
უდანაშაულოდ	უ დანაშაულ ოდ
დაქალი	და ქალ ი
კურორტია	კურორტ ია
ქართულ	ქართულ
რუთენიუმი	რუთ ენიუმი
უოლტ	უოლტ
მონახაზი	მო ნახაზ ი
საბჯენ	საბჯენ
შესაძლებელს	შესაძლებელ ს
კამათობენ	კამათ ობენ
მოიკლა	მოიკლ ა
იუნიუს	ი უნი უს
იმპერიებს	იმპერი ებს
სიმტკიცის	სიმტკიც ის
მშენებლობისა	მშენებლობ ის ა
სომხეთსა	სომხეთ სა
გაბმული	გა ბმული
არღუნის	არღუნ ის
მატერიკზე	მატერიკ ზე
ნადგურდებოდა	ნადგურ დებოდა
განიხილებოდნენ	განიხილ ებოდნენ
უარყოფდნენ	უარყოფ დნენ
მადრასის	მა დრ ას ის
დასაბამიდან	დასაბამ იდან
მახვილით	მახვილ ით
დასავლეთისაში	დასავლეთ ის აში
ედიქტით	ედიქტ ით
არქონის	არქ ონის
აზრზე	აზრ ზე
წამოვედით	წამო ვედ ით
მეთიუ	მეთ ი უ
ფენად	ფენ ად
კლუბიდან	კლუბ იდან
ამართლებს	ა მართლ ებს
მოჭრილ	მოჭრილ
ფიქრი	ფიქრ ი
არგონავტებს	არგონავტ ებს
ფოტოგრაფია	ფოტოგრაფ ია
ხაზგასმით	ხაზგა სმით
ზამთარსა	ზამთარ სა
ბიფ	ბიფ
გული	გულ ი
ჩოხა	ჩოხ ა
ჰაფეზის	ჰაფ ეზ ის
ავლით	ა ვლით
მომაკვდინებელი	მომაკვ დინ ებელი
პიქსელის	პიქსელ ის
დასვენებული	დასვენ ებული
ნეოპლატონიზმი	ნეო პლატონ იზმი
სიტყვას	სიტყვ ას
ძილის	ძილ ის
წამოიჭრა	წამო იჭრა
უცებ	უცებ
ზენობია	ზე ნობი ა
კავშირებზე	კავშირ ებზე
ნაყოფიერი	ნაყოფიერ ი
გაფორმებაში	გაფორმ ებაში
ჩინეთში	ჩინეთ ში
დაამხეს	დაამხ ეს
სპეციალობით	სპეციალ ობით
მოგზაურების	მოგზაურ ების
ჯეკ	ჯეკ
იოსელიანმა	იოსელიან მა
კატონის	კატონ ის
კერძოთ	კერძ ოთ
იერუსალიმის	იერუსალი მის
სიმბოლისტური	სიმბოლ ისტური
ჭიდაობაში	ჭიდა ობაში
მემუარები	მემუარ ები
აბაი	ა ბა ი
თეთრკანიანთა	თეთრკანიან თა
პროგრესული	პროგრეს ული
გამითიშო	გამ ით ი შო
ღირებულ	ღირებულ
მოსახლეობამაც	მოსახლეობ ამ აც
მწვერვალია	მწვერვალ ია
სპარსელი	სპარსელ ი
ინტერვიუები	ინტერვიუ ები
ტომს	ტომ ს
მერის	მე რის
ქუდს	ქუდ ს
პარტიით	პარტი ით
როლებს	როლ ებს
შოულობს	შოულობ ს
განყოფილება	განყოფილ ება
ფენას	ფენ ას
გაიწელა	გაი წელ ა
დაშვებას	დაშვ ებას
ვოკალზე	ვოკალ ზე
საუკეთესოდ	საუკეთესო დ
ტურინში	ტურინ ში
შეგრძნებით	შეგრძნ ებით
შრომატევადი	შრომა ტევ ად ი
მისული	მის ული
ხველა	ხველ ა
ნინომ	ნინო მ
დაწინაურდნენ	დაწინაურ დნენ
ხარკის	ხარკ ის
შევიდნენ	შე ვიდნენ
ღმერთს	ღმერთ ს
სუბიექტების	სუბიექტ ების
დაზუსტებული	დაზუსტ ებული
ფორმების	ფორმ ების
ვთქვა	ვთქვა
ნიშაში	ნიშ აში
შერაცხა	შერაცხ ა
პრინცს	პრინც ს
სამკაულების	სამკაულ ების
ჩანახატები	ჩანახატ ები
წევრები	წევრ ები
მფარველობა	მფარველობ ა
ეგვიპტელებს	ეგვიპტელ ებს
ოსმალეთმა	ოსმალეთ მა
პრობლემებს	პრობლემ ებს
ქალებში	ქალ ებში
გალებმა	გალ ებმა
პრინცესა	პრინცესა
მისკენ	მ ისკენ
მოსახლენი	მოსახლე ნი
ამქვეყნად	ამ ქვეყნად
მოძმე	მოძმე
გამოქვაბულს	გამო ქვაბულ ს
შევატყვე	შევა ტყვე
თეატრებში	თეატრ ებში
განისაზღვრა	განისაზღვრ ა
სამრეკლოს	სამრეკლო ს
დაადგინოს	დაადგინ ოს
მოქალაქედ	მოქალაქე დ
ელექტრონები	ელექტრონ ები
ძველები	ძველ ები
კონცერტის	კონცერტ ის
თუხარელი	თუხარელი
ნაკეთობანი	ნაკეთობ ანი
უღარიბეს	უღარიბეს
ადრექრისტიანული	ადრე ქრისტიან ული
შეემუშავებინა	შე ემუშავ ებინა
მხიარული	მხიარულ ი
მონაწილე	მონაწილე
სიით	სი ით
შეგუებული	შეგუ ებული
ყბის	ყბ ის
კობალტის	კობ ალტის
სფეროშიც	სფეროში ც
მარხავდნენ	მარხ ავდნენ
გლეხები	გლეხ ები
შენარჩუნების	შენარჩუნ ების
ადრიანემ	ადრიან ემ
გამიჯვნის	გამიჯვნ ის
გარიგებაში	გარიგებ აში
არაბებთან	არაბ ებთან
გავრცელებამ	გავრცელ ებამ
მიწოდების	მიწოდებ ის
ნა	ნა
ოპერაციულ	ოპერაცი ულ
ნმ	ნმ
წინაპირობას	წინაპირობ ას
ენებიდან	ენ ებიდან
სვიფტის	სვიფტ ის
ლიბერალურ	ლიბერალ ურ
დაუყენდა	დაუყენდა
ოლდენბურგის	ოლდ ენბურგის
გონების	გონ ები ს
მონასტერთან	მონასტერ თან
ტირიფის	ტირიფ ის
ციკლონი	ციკლონ ი
მონარქის	მონარქ ის
სომხურ	სომხურ
მდევარი	მდევარ ი
მეორენი	მეორე ნი
არსს	არს ს
ნომერ	ნომერ
სტივენსი	სტივენ ს ი
დილანის	დილანი ს
ყიდიან	ყიდ იან
სარიტუალო	სა რიტუალ ო
თვლების	თვლ ების
ინგლისურიდან	ინგლისურ იდან
ივ	ივ
გარღვევის	გა რღვევ ის
კოლეგა	კოლეგ ა
პიესებში	პიეს ებში
ძველებური	ძველებურ ი
პანთეონი	პანთეონ ი
შიხუანდის	ში ხუან დის
იტალიაში	იტალი აში
ძნელდება	ძნელ დება
ვარგისია	ვარგისი ა
პროცესორის	პროცეს ორის
შესრულებულა	შესრულებ ულ ა
ჯენერალ	ჯენერალ
ბუნდესლიგის	ბუნდეს ლიგის
კონსოლიდაცია	კონსოლიდაც ია
შეტაკება	შეტაკებ ა
წყვილთა	წყვილ თა
ახალწვეული	ახალ წვეულ ი
შემოავლო	შემოავლ ო
ქაიხოსროს	ქაიხოსრო ს
წარჩინებული	წარჩინებულ ი
გამოუყო	გამოუ ყო
სალექციო	სა ლექცი ო
მიწების	მიწ ების
ურბნისის	ურ ბნის ის
უჩვეულოდ	უჩვეულ ოდ
ბუქარესტი	ბუქარესტ ი
დეივისს	დეივის ს
გააგზავნა	გააგზავნ ა
მართვა	მართვ ა
იმედოვნებდნენ	იმედოვნ ებდნენ
დასასრულისთვის	დასასრულ ისთვის
სანაპიროების	სანაპირო ების
ანატომიას	ანატომი ას
ქვეყნებისათვის	ქვეყნ ებისათვის
კორდილიერების	კორდილიერ ების
ბუნებრივმა	ბუნებრივ მა
ციპრასი	ციპრასი
დაიდგა	და იდგა
მანჩესტერული	მანჩესტერ ული
კალციუმისა	კალციუმისა
ჩამოაგდო	ჩამო აგდო
ორთქლით	ორთქლ ით
პატრიკის	პატრიკ ის
აჩერებდა	აჩერ ებდა
უანდერძა	უ ანდერძ ა
გასტროლები	გასტროლებ ი
ბათუმის	ბათუმ ის
მართლმადიდებელმა	მართლმა დიდებელ მა
ალექსანდრე	ალექსანდრ ე
ქვედაზე	ქვედა ზე
ტურ	ტურ
დედობრივი	დედ ობრივი
საწარმო	საწარმო
მათემატიკურ	მათემატიკ ურ
ლუსის	ლუსი ს
ზოგადსაგანმანათლებლო	ზოგადსა განმანათლებ ლო
კლუბში	კლუბ ში
საოცარ	საოცარ
ბატონყმობის	ბატონყმ ობის
უღალატეს	უღალატ ეს
ნაწილია	ნაწილ ია
ჩამონადენი	ჩამონადენ ი
