ბათუმში	ბათუმ ში
მოკვლას	მოკვლ ას
უბეს	უბე ს
აგნესა	აგნ ეს ა
ჰაეროვანი	ჰაერ ოვან ი
ვიცოდით	ვ იცოდ ით
დაცვის	დაცვ ის
დაუჯდათ	დაუჯ დ ათ
მეტყველებს	მეტყველ ებს
ხასიათზე	ხასიათ ზ ე
ქალთევზა	ქალ თევზ ა
ასაკზე	ასაკ ზ ე
ნეიტრონების	ნეიტრონ ებ ის
შეიძინეს	შეი ძინ ეს
მასპინძელთა	მასპინძ ელ თა
ათავისუფლებენ	ა თავისუფლ ებენ
დაუსვა	დაუსვ ა
ლეიკერსთან	ლეიკერს თან
დამოუკიდებლად	დამოუკიდ ებ ლად
შესართავს	შესართავ ს
ვარსკვლავებში	ვარსკვლავ ებ ში
მდიდრულად	მდიდრ ულ ად
დანიშნულებაც	დანიშნულ ებ აც
ესოდენ	ეს ოდენ
რეჟისორების	რეჟისორ ებ ის
სულთანთან	სულთან თან
გალბას	გალ ბ ას
სჯეროდა	სჯერ ო და
არტილერია	არტილერი ა
შეკრეს	შეკრ ეს
მაძიებელი	მაძიებ ელ ი
ტობაგოს	ტობ აგ ოს
პროფესორთა	პროფესორ თ ა
აფარებდნენ	აფარ ებ დნენ
აღნიშვნისთვის	აღნიშვნ ისთვის
მგონი	მგონ ი
ერთობლიობა	ერთობლი ობ ა
გაუჩნდათ	გაუ ჩნდ ათ
კბენს	კბენ ს
გამიზნულად	გამიზნ ულ ად
საუკეთსო	სა უკეთ სო
კონსულტანტად	კ ონსულტანტ ად
სისწრაფეს	სისწრაფ ეს
ედესაში	ედეს ა ში
ცნობიერება	ცნობიერ ება
ზალცბურგიდან	ზალც ბურგ იდან
მიიპყრო	მიი პყრ ო
მაღაროს	მაღარო ს
რუსების	რუს ებ ის
რობენმა	რობენ მა
ქვებიც	ქვ ებ იც
პეტრიწონის	პეტრიწ ონ ის
სიტის	სი ტ ის
გაიოზ	გაი ოზ
თესლების	თესლ ებ ის
მრავალწლიანი	მრავალ წლ იანი
პრიორიტეტებია	პრიორიტეტ ებ ია
დებულების	დებულებ ის
ბინის	ბინ ის
შიომღვიმის	შიომღვიმ ის
თვალითაც	თვალ ით აც
ჯეთრო	ჯე თრ ო
დიმიტრი	დიმიტრ ი
ყდით	ყ დ ით
კინემატოგრაფიული	კინემატოგრაფ ი ული
ზაფხულს	ზაფხულ ს
უწოდებდნენ	უწოდ ებ დნენ
მოყვარულს	მოყვარულ ს
გაუკეთა	გაუკეთ ა
ტერიტორიაზე	ტერიტორი აზე
მინისა	მინ ისა
დასახლებების	დასახლებ ებ ის
გლუკოზის	გ ლუკ ოზ ის
თავდაცვისათვის	თავდაცვ ის ათვის
თამაშში	თამაშ ში
კორუფციულ	კორუფ ცი ულ
შანელის	შან ელ ის
განხორციელებულმა	განხორციელ ებულ მა
თანამშრომლობაზე	თანამშრომ ლობ აზე
აქტიურმა	აქტიურ მა
სამივე	სამ ივ ე
განეკუთვნება	განეკუთვნ ება
ათზე	ათ ზ ე
საფინანსო	საფინანს ო
სიგნალს	სიგნალ ს
ჰოლანდიელებს	ჰოლანდიე ლ ებს
გატარებით	გატარ ებ ით
ზონდის	ზონდ ის
სიკო	სი კ ო
დისციპლინა	დისციპლინ ა
ღობე	ღ ობ ე
გამოსახულებებით	გამოსახულებ ებ ით
მოყვარულ	მოყვარ ულ
სანსი	სან სი
სიზმარი	სიზმარ ი
კრემაცია	კრემ აცი ა
მარადიული	მარად ი ული
მიეყენებინათ	მი ეყენ ებინათ
პარი	პარ ი
დაწევის	და წევ ის
ვიშნუს	ვიშ ნ უს
რევოლუციისა	რევოლუცი ისა
ფილმოგრაფია	ფილმ ოგრაფი ა
იზრდება	იზრდ ება
ამგვარი	ამგვარ ი
ორობითი	ორ ობით ი
მასშტაბურ	მასშტაბ ურ
ნისკარტით	ნისკარტ ით
ფოსფორის	ფოსფორ ის
თანამდეროვე	თანამდერო ვე
გამოქვაბულიდან	გამო ქვაბულ იდან
გუდამაყრის	გუდამაყრ ის
სატრფოსთან	სატრფ ოს თან
რონალდ	რონ ალ დ
დაფრინავს	და ფრინავ ს
წერტილიდან	წერტილ ი დან
მეპატრონე	მე პატრონ ე
პრემიერლიგის	პრემიერ ლიგ ის
სხვაგვარად	სხვა გვარ ად
შემდგომ	შე მდგომ
უკრძალავდა	უ კრძალ ავდ ა
წყალობა	წყალ ობ ა
მაღაროების	მაღარო ებ ის
მკურნალობდა	მკურნალობ დ ა
მოწინააღმდეგენი	მოწინააღმდეგე ნი
გაუხდა	გაუხ დ ა
მოწინააღმდეგეს	მოწინააღმდეგე ს
ფლამელი	ფლამელ ი
არმიები	არმი ებ ი
მარადიულ	მარად ი ულ
ფანტასტიკურ	ფანტასტ იკურ
წასასვლელად	წა სასვლელ ად
რგოლების	რგოლ ებ ის
ნაპოვნ	ნაპოვნ
კათოლიკედ	კათოლიკ ედ
უყურებდნენ	უყურ ებ დნენ
წარმოჩენილია	წარმოჩენ ილ ია
სჭირდები	სჭირდებ ი
დიოგენე	დი ოგენ ე
წყების	წყებ ის
დაქვრივების	დაქვრივ ებ ის
სიმფონია	სიმფონ ი ა
უჯრედების	უჯრედ ებ ის
მჭიდროდ	მჭიდრ ოდ
არქიპელაგს	არქიპელაგ ს
დამწერლობაში	და მწერლობ აში
ლაქა	ლაქ ა
კოეფიციენტების	კოეფიციენ ტ ების
გოგოები	გოგო ებ ი
მხარისა	მხარ ის ა
ხატავდნენ	ხატ ავ დნენ
ფესვების	ფესვ ებ ის
ხუროთმოძღვრის	ხუროთმოძღვ რ ის
კოზმა	კ ოზ მა
პრესტიჟული	პრესტიჟ ულ ი
მატება	მატ ებ ა
გალების	გალ ებ ის
დირიჟორი	დირიჟორ ი
ტოსკანას	ტოსკან ას
ანექსირებული	ანექს ირ ებული
მორთულია	მო რთულ ია
მძვინვარე	მძვინვარ ე
დამკვირვებლების	დამკვირვებლ ების
ავსტრიელთა	ავსტრი ელ თა
პრიცკერის	პრიცკერ ის
დინებით	დინებ ით
მიმზიდველს	მიმზიდველ ს
ტრანსპორტირების	ტრანსპორტირ ებ ის
ლუისი	ლუის ი
ლადოგის	ლადოგ ის
კანდიდატია	კანდიდატ ი ა
სოფლისგან	სოფლ ისგან
შელოცვა	შელოცვ ა
ჩეხეთში	ჩეხ ეთ ში
მცხოვრებთათვის	მცხოვრებ თათვის
ბურღვის	ბურღ ვ ის
ბერძენმა	ბერძენ მა
ჯიშად	ჯიშ ად
კომისრად	კომისრ ად
თმოგველი	თმოგვ ელ ი
კარიერა	კარიერ ა
სახლზე	სახლ ზ ე
ტორდესილასის	ტორდესი ლას ის
კუინსი	კუინ სი
სადგურებში	სადგურ ებ ში
ძირფესვიანად	ძირ ფესვ იან ად
ცენტრი	ცენტრ ი
კონსულს	კონსულ ს
ფინალში	ფინალ ში
ლექსად	ლექს ად
ოდისევსის	ოდისე ვს ის
უნდათ	უნდა თ
ვარსკვლავთწარმომქმნელი	ვარსკვლავ თ წარმომქმნ ელ ი
აქტივების	აქტივ ებ ის
გერბები	გერბ ებ ი
მოციქულთა	მოციქულ თ ა
საშინლად	საშინ ლ ად
დასვენების	და სვენ ების
ასტროფიზიკური	ასტრო ფიზიკურ ი
ხეობაზე	ხეობ აზე
ინჟინრებმა	ინჟინრ ებ მა
ფრენის	ფრენ ის
ისტორიაც	ისტორი ა ც
არხი	არხ ი
დადგმის	და დგმ ის
პისარო	პისარ ო
ფიქლის	ფიქლ ის
ერთუჯრედიანი	ერთ უჯრედ იანი
იუპიტერს	იუპიტერ ს
მომხრეების	მომხრე ებ ის
მუშკეტერები	მუშკეტე რ ები
შენობებზე	შენობ ებ ზე
მთრიმლავი	მთრიმლავ ი
მილანურ	მილან ურ
არგვეთი	არგვ ეთ ი
აღსაზრდელი	აღსა ზრდელ ი
ნახეთ	ნახ ეთ
მარიანას	მარ იან ას
ფოლკლორში	ფოლკლორ ში
თავადაზნაურობის	თავად აზნაურ ობის
წავიდნენ	წა ვიდ ნენ
ოთახიდან	ოთახ ი დან
კენწრულ	კ ენწრ ულ
აუდიტორია	აუდიტორი ა
ფინიქს	ფინ იქს
სასტამბო	სა სტამბ ო
ტეხასის	ტეხას ის
ქოქოსის	ქოქოს ის
კარსტის	კარსტ ის
ძებნას	ძებნ ას
ავსტრიიდან	ავსტრი ი დან
მაგრდება	მაგრ დ ება
ამირები	ამირ ებ ი
ფარგლებს	ფარგლ ებ ს
რელიგიურად	რელიგი ურ ად
საპოლიციო	სა პოლიცი ო
გვამების	გვამ ებ ის
თავადები	თავად ებ ი
ლექსი	ლექს ი
კანდიდატის	კანდიდატ ის
არქივი	არქივ ი
ალანის	ალ ან ის
ხალდის	ხალ დ ის
ღირს	ღირ ს
ლაშქრობაში	ლაშქრობ ა ში
ლაილაშში	ლაილაშ ში
პიკარის	პიკარ ის
ჰუმბოლდტის	ჰუმბო ლდტ ის
თოიძე	თო იძე
დოკუმენტთა	დოკუმენტ თ ა
დასჭირდათ	დასჭირ დ ათ
გულშემატკივრებმა	გულშემატ კივრ ებმა
ჩაუვარდათ	ჩაუ ვარდ ათ
ბრიტანეთისა	ბრიტან ეთ ისა
ჯეიმსის	ჯეიმ ს ის
დაპროექტება	და პროექტ ება
არტური	არტურ ი
სულთანმა	სულთან მა
უკანვე	უკან ვ ე
ეძახის	ეძახ ის
მარის	მარ ის
მიწიდან	მიწ ი დან
კოლინზმა	კოლინ ზმ ა
შემაღლებულ	შემაღლ ებულ
ფანებმა	ფან ებ მა
კანონიკურ	კანონ იკურ
მეხსიერებაში	მეხსიე რ ებაში
გულები	გულ ებ ი
ერისმთავარი	ერის მთავარ ი
მემკვიდრემ	მემკვიდრ ემ
ცეოლითების	ცეოლით ებ ის
ფორმებისა	ფორმ ების ა
საძოვრებია	საძოვრ ებ ია
კლუბების	კლუბ ებ ის
მარგველაშვილი	მარგ ველ აშვილი
შეუწყობს	შეუწყ ობ ს
ვაკანტური	ვაკ ანტ ური
სტივენი	სტივენ ი
ქარიშხალს	ქარიშხალ ს
იმპორტზე	იმპორტ ზ ე
არისტოკრატიის	არისტოკრატ ი ის
ტურინგის	ტურ ინგ ის
ზღვისპირეთში	ზღვ ისპირ ეთში
გამოცემამდე	გამოცემ ამდე
ლაზთა	ლაზ თ ა
დადიხარ	და დიხარ
მამაკაცზე	მამაკაც ზ ე
მოსწავლეთა	მოსწავლე თ ა
მხატვრულ	მხატვრ ულ
სანაპიროებიდან	სანაპირო ებიდან
შავად	შავ ად
გამოფენებში	გამოფენ ებ ში
საქმეებიც	საქმე ებ იც
წელიწადი	წელიწა დ ი
ფილიმონ	ფილ იმონ
მომხმარებელმა	მომხმარებ ელ მა
პიკში	პიკ ში
ჯგუფები	ჯგუფ ებ ი
სამონადირეო	სა მონადირე ო
ქათმები	ქათმ ებ ი
ხავერდის	ხავერდ ის
დასავლეთის	დასავლეთ ის
უმცროსი	უმცროს ი
ირანსა	ირან სა
რვა	რვ ა
თხოთის	თხ ოთ ის
გმირობის	გმირ ობ ის
რეკომენდებული	რეკომენდ ებულ ი
შენახვის	შენახვ ის
ტარო	ტარ ო
კვეთის	კვეთ ის
ძველით	ძველ ით
ნავების	ნავ ებ ის
პიროვნება	პიროვნებ ა
ზეიმობენ	ზეიმ ობ ენ
რესტორან	რესტორ ან
შეიპყრეს	შეი პყრ ეს
ფიგურა	ფიგურ ა
რელიეფის	რელიეფ ის
მოსწონდა	მოსწონ დ ა
სიღრმიდან	სიღრმ ი დან
ჩამოყალიბებულია	ჩამოყალიბ ებულ ია
კვაჭის	კვაჭ ის
ხელისუფლებისა	ხელისუფლ ების ა
ტერმინებს	ტერმინ ებ ს
ესპანურ	ესპან ურ
სარაიონო	სა რაიონ ო
ინსტიტუციური	ინსტიტუც იურ ი
ფართოვდებოდა	ფართოვ დებოდა
მებრძოლის	მებრძოლ ის
გააუქმეს	გააუქმ ეს
სილამაზე	სილამაზ ე
გლეხმა	გლეხ მა
შემოწირულობის	შემოწირულო ბ ის
წარმოებასა	წარმო ებ ასა
გუნდებად	გუნდ ებ ად
გამოჰყავდათ	გამო ჰყავ და თ
დომენი	დომენ ი
უადვილებს	უ ადვილ ებს
ქრონიკებში	ქრონიკ ებ ში
სახელზე	სახ ელ ზე
რგოლში	რგოლ ში
სათაურს	სათაურ ს
მისდამი	მის დამ ი
ღებულობდა	ღებულ ობ და
ნათესაობითი	ნათესა ობით ი
მკვიდრნი	მკვიდრ ნი
სიშორის	სიშორ ის
შორეულ	შორ ეულ
სტენფორდის	სტენ ფორდ ის
მარტვილი	მარტვილ ი
კელნი	კელნ ი
აკრიტიკებენ	აკრიტიკ ებ ენ
გზასთან	გზ ას თან
ჩაიტანეს	ჩა იტან ეს
ანემიის	ანემი ის
ითვისებს	ითვის ებ ს
სარაკეტო	სა რაკეტ ო
ხალხურ	ხალხ ურ
შენობები	შენობ ებ ი
გადაყენებულ	გადა ყენებ ულ
დაპყრობითი	დაპყრ ობით ი
ბრიტანეთი	ბრიტან ეთ ი
საბერძნეთიდან	საბერძნ ეთ იდან
ბიოლოგიურად	ბიოლოგი ურ ად
მატჩიდან	მატჩ ი დან
ნებისმიერ	ნებ ისმიერ
პატარაობიდანვე	პატარაობ იდან ვე
ბაჯო	ბაჯ ო
ლიგურიის	ლიგ ური ის
უნდოდა	უნდ ოდა
გუნდისთვის	გუნდ ისთვის
შედეგს	შედეგ ს
ფონეტიკის	ფონეტიკ ის
ოპერაში	ოპერ ა ში
როგოც	როგ ოც
გზებიც	გზ ებ იც
ნერვული	ნერვ ულ ი
აფრიკასა	აფრიკ ას ა
თუთია	თუთი ა
ეთნიკურად	ეთნიკ ურ ად
ფაქტობრივად	ფაქტ ობრივ ად
კრიკეტი	კრიკეტ ი
კოდში	კოდ ში
ობიექტს	ობიექტ ს
შეაშინა	შე აშ ინა
ტოტის	ტოტ ის
ბერძენიშვილის	ბერძენ იშვილ ის
მონაწილე	მონაწილ ე
ბერიძის	ბერ იძ ის
პაატა	პა ატ ა
გაიცემა	გა იცემ ა
მილენიუმის	მილენ იუმ ის
დარეჯან	და რეჯან
მშენებლობასთან	მშენებლობ ას თან
ინდუიზმი	ინდუ იზმ ი
ვარსკვლავებიდან	ვარსკვლავ ებ იდან
გახსნისა	გახსნ ისა
რევოლუციები	რევოლუცი ებ ი
ახალშობილის	ახალშობი ლ ის
კურლანდიის	კურ ლანდი ის
გასაზრდელად	გასა ზრდელ ად
ადრიდანვე	ადრ იდან ვე
ბეწვიანი	ბეწვ იან ი
მოხერხებულ	მოხერხ ებულ
თანაშემწეობით	თანა შემწე ობით
ითქვას	ითქვ ას
მასიური	მას იურ ი
ახლობელი	ახლობელ ი
გულში	გულ ში
განუყრელი	განუყრელ ი
იმან	იმ ან
კლასიფიკაციას	კლასიფიკ აცი ას
გადაწყვეტას	გადაწყვეტ ას
ღირშესანიშნაობად	ღირ შესანიშნაობ ად
პროექტმა	პროექტ მ ა
ტრიომ	ტრი ომ
ნაპირას	ნაპირ ას
ემხას	ე მხ ას
მამაზე	მამა ზე
გორიდან	გორ ი დან
დაუძახა	დაუ ძახ ა
ნავთობს	ნავთობ ს
ვიდეორგოლი	ვიდეო რგოლ ი
ცერემონიალში	ცერემონ იალ ში
პრინსის	პრინს ის
ნატა	ნატ ა
წახალისება	წა ხალის ება
ვიყიდე	ვიყიდ ე
თვითმფრინავების	თვითმფრინავ ებ ის
ჩაგდების	ჩაგდ ებ ის
ატოლების	ატოლ ებ ის
წინ	წინ
ეპისტოლიდან	ეპისტოლ ი დან
კანტორის	კანტორ ის
შეშლა	შე შლ ა
ჯავახიშვილმა	ჯავახ იშვილ მა
პაკისტანში	პაკისტან ში
ტესტის	ტესტ ის
გვარზე	გვარ ზ ე
რეიგანის	რეიგან ის
ღაზას	ღაზ ას
ტოპ	ტო პ
ბითლზმა	ბითლზ მა
პროპორციული	პროპორცი ულ ი
კოდირება	კოდ ირ ება
ქილილა	ქილ ილ ა
მძივები	მძივ ებ ი
გაბუნია	გაბუნ ი ა
საცავი	საცავ ი
წუწუნავას	წუწუნა ვ ას
იტალიასთან	იტალი ას თან
კერა	კერ ა
ნიმუშზე	ნიმუშ ზ ე
წინასწარმეტყველთა	წინასწარმეტყველ თა
ბევრჯერ	ბევრ ჯერ
ზარები	ზარ ებ ი
ქარტია	ქარტი ა
აღმავლობა	აღმავლობ ა
შეაჩერებს	შეაჩერ ებ ს
ნიმფა	ნიმფ ა
ოთხკუთხედი	ოთხ კუთხედ ი
აივ	ა ივ
მოიხსენიებენ	მოიხსენ ი ებენ
შს	შს
მოიკრიბა	მო იკრიბ ა
ვახტანგის	ვახტანგ ის
ამჯობინებდა	ამჯობი ნ ებდა
სონი	სონ ი
წავიდაო	წავიდ ა ო
ციკლების	ციკლ ებ ის
ბადუნა	ბად უნ ა
ნომინაციები	ნომინ აცი ები
საამიროები	საამირო ებ ი
ეხნატონის	ეხნა ტონ ის
ჩარკვიანი	ჩარკვ იან ი
წუთის	წუთ ის
პეროტი	პეროტ ი
პლატფორმაზე	პლატფორმ აზე
სუფრას	სუფრ ას
მზისკენ	მზ ის კენ
აკადემიამ	აკადემი ამ
ხახუნით	ხახუნ ით
დებთან	დ ებ თან
წამებას	წამ ებ ას
სიმსივნური	სიმსივ ნ ური
მოგზაურობას	მოგზაურობ ას
ჩრდილების	ჩრდილ ებ ის
განთავსდება	განთავს დ ება
ასურელი	ასურ ელ ი
ფუნქციაა	ფუნქცი ა ა
თეატრით	თეატრ ით
ისწავლება	ისწავლ ებ ა
შეუწყოს	შეუწყ ო ს
ჯვაროსანთა	ჯვარ ოსან თა
ნიშებში	ნიშ ებ ში
არაბეთის	არაბ ეთ ის
კლაივ	კლა ივ
იდეალურია	იდეალ ურ ია
მენიუში	მენიუ ში
აქტივობას	აქტივ ობ ას
კულიჯი	კულიჯ ი
პიპინმა	პიპინ მ ა
საბოლოო	საბოლო ო
აივერსონის	აივ ერსონ ის
წრეებში	წრე ებ ში
უპასუხეს	უპასუხ ეს
რუალას	რუალ ას
ებრძოდა	ებრძ ო და
იგივეს	იგივ ეს
მიხეილს	მიხეილ ს
მართლმადიდებელმა	მართლმადიდ ებელ მა
განაგებდა	განაგ ებ და
სადიაკვნე	სადიაკვნე
უნგრულ	უნგრ ულ
სარგებლის	სარგებლ ის
ასაკოვან	ასაკ ოვან
გარეუბნებში	გარეუბნ ებ ში
იტალიურ	იტალი ურ
რუანდა	რუანდ ა
საფასურს	საფასურ ს
ფოქსი	ფოქ სი
დაწესებულებას	დაწესებ ულ ებას
ბევრნი	ბევრ ნი
არმიის	არმი ის
იმპორტული	იმპორტ ულ ი
ფასდება	ფას დ ება
გადაჰყურებს	გადა ჰყურ ებს
დასახლებულიყვნენ	დასახლებ ულ ი ყვნენ
ჩვილი	ჩვილ ი
ჩართულნი	ჩართულ ნი
ჭეიშვილი	ჭე იშვილ ი
გაურთულდა	გაუ რთულ და
თრაკია	თრაკ ი ა
უპირატესობის	უპირატეს ობ ის
მაჟორიტარულ	მაჟორ იტარ ულ
გამგებელს	გამგ ებელ ს
ჯგუფებისთვის	ჯგუფ ებ ისთვის
მოლაპარაკების	მოლაპარაკებ ის
გაახსენდა	გა ახსენ და
მოვაჭრეები	მოვაჭრ ე ები
ომი	ომ ი
მენშევიკური	მენშევ იკ ური
ფერდობის	ფერდობ ის
დამამზადებელი	დამ ამზად ებელი
ჰომინინის	ჰომინინ ის
ხორენაცის	ხორენაც ის
კოლონისტთა	კოლონისტ თ ა
ტიპი	ტიპ ი
შაკილ	შაკ ილ
დაეწერა	დაე წერ ა
სიბრძნისმეტყველების	სიბრძნ ის მეტყველ ების
აზოტს	აზოტ ს
მსაჯი	მსაჯ ი
ჩამოყალიბების	ჩამოყალიბ ებ ის
აბრაამმა	აბრაამ მა
მწვავედ	მწვავ ედ
ტურები	ტურ ებ ი
ფტორიდი	ფტორ იდ ი
განმტკიცდა	განმტკიც დ ა
წილს	წილ ს
დირაკი	დირაკ ი
აბრეშუმა	აბრეშუმ ა
ტვინზე	ტვინ ზე
ერთობლივი	ერთობლივ ი
ჰაუსი	ჰაუს ი
პროდიუსერიც	პროდიუსერ ი ც
ბაქტრიის	ბაქტრი ის
აგებას	აგ ებ ას
ამბოხებულები	ამბოხ ებულ ები
ქვესიმრავლე	ქვე სიმრავლე
ნამუშევართა	ნა მუშევარ თა
ბოდიშს	ბოდიშ ს
გაუჭირდა	გა უჭირდ ა
სერიამდე	სერი ამდე
სკალას	სკალ ას
ლიდს	ლიდ ს
წარმომადგენლებიც	წარმომადგენლ ებ იც
ჰობიტში	ჰობიტ ში
ამელი	ამ ელ ი
ექსპლუატაცია	ექსპლუატაცი ა
რაიტის	რაიტ ის
მხეცი	მხეც ი
დამ	და მ
ინდივიდისთვის	ინდივიდ ისთვის
კონსტანტინოპოლი	კონსტან ტინოპოლ ი
სიუჟეტი	სიუჟეტ ი
აქტს	აქტ ს
კონტური	კონტურ ი
მანჩესტერმა	მანჩესტერ მა
დაბადებიდანვე	დაბადებ იდან ვე
ყველაფერმა	ყველაფერ მა
აგური	აგურ ი
გაგრძელდა	გაგრძელ დ ა
ერითროციტების	ერითრ ოციტ ების
მომრგვალებულ	მომრგვალ ებულ
ალგებრა	ალგებრ ა
გამარტივებული	გა მარტივ ებული
მორფემა	მორფემ ა
ვუდი	ვუდ ი
ბერბერებს	ბერბერ ებ ს
ბზა	ბზ ა
უცვლელია	უცვლ ელ ია
ათენელებს	ათენ ელ ებს
პლანეტებად	პლანეტ ებ ად
ლიბანში	ლიბან ში
ჯარები	ჯარ ებ ი
ნედვედმა	ნედვედ მა
გზავნილი	გზავნილ ი
შეძლებდა	შეძლ ებ და
დასამუშავებელი	დასა მუშავ ებელი
მეტალურგიული	მეტალურგი ულ ი
ლენა	ლენ ა
სკოპიეში	სკოპიე ში
დასაშოშმინებლად	დასა შოშმინ ებლად
ოთახების	ოთახ ებ ის
კომპლექსებს	კომპლექს ებს
თურქ	თურქ
შემხვედრი	შემ ხვედრ ი
მანქანების	მანქან ებ ის
სათავსოები	სათავს ო ები
ნაცრისფერი	ნაცრ ისფერ ი
პიკის	პიკ ის
ბრალდებულს	ბრალდებ ულ ს
ეკიდებოდნენ	ე კიდ ებოდნენ
გაჭრეს	გა ჭრ ეს
დაეუფლნენ	დაეუფლ ნ ენ
მიწა	მიწ ა
კამერა	კამერ ა
ეჭვმიტანილი	ეჭვმი ტანილ ი
შემოტევები	შემოტევ ებ ი
ელიავაზე	ელიავ აზე
კლავიშისტი	კლავიშ ისტ ი
მამრთან	მამრ თან
ხედვები	ხედვ ებ ი
კოლი	კოლ ი
ჰორელიეფური	ჰო რელიეფ ური
აუცილებლობით	აუცილ ებლობ ით
გადაუჭრელი	გადაუ ჭრ ელი
ვლინდებოდა	ვლინდ ებ ოდა
მიზნების	მიზნ ებ ის
ხისგან	ხ ისგან
გოლგოთის	გოლგოთ ის
ფუჭდება	ფუჭ დება
კონსენსუსი	კონსენს უს ი
იანოშ	იან ოშ
ცხოვრებაში	ცხოვრებ ა ში
მუშახელი	მუშახელ ი
პერსონალური	პერსონ ალურ ი
ქალაქებისგან	ქალაქ ებ ისგან
დაჭაობებულია	დაჭაობ ებულ ია
პუერტო	პუერტ ო
ბურბონთა	ბურბონ თ ა
აჯობა	აჯ ობ ა
გადმოსახედიდან	გადმო სახედ ი დან
მაგდალენა	მაგდალენ ა
მილს	მილ ს
ტერასული	ტერას ულ ი
მომენტისათვის	მომენტ ის ათვის
დაბადებამდე	დაბადებ ამდე
თაფლობის	თაფლ ობ ის
ცოდნით	ცოდნ ით
ხერარდო	ხერ არდ ო
იოლად	იოლ ად
კაბალას	კაბალ ას
თავზეა	თავ ზე ა
გახდებოდა	გახდ ებ ოდა
მაკედონელების	მაკედონ ელ ების
ჩაშვება	ჩა შვ ება
ჭარბობდა	ჭარბ ობ და
ადელაიდაში	ადელაიდ ა ში
გამონაყარი	გამონა ყარ ი
დ	დ
საწყისად	საწყის ად
გადაცემულ	გადაცემ ულ
შენარჩუნებაში	შენარჩუნ ებ აში
ააშენეს	ა აშენ ეს
ვარდნა	ვარდნ ა
ყოვლისშემძლე	ყოვლ ისშემძლე
ზღვის	ზღვ ის
სასცენო	სა სცენ ო
უყურადღებობის	უყურადღებო ბ ის
გულშემატკივართა	გულშემატ კივარ თა
მიზანიც	მიზან ი ც
ახალუხი	ახალ უხ ი
გართულების	გართულებ ის
სიჩუმის	სიჩუმ ის
ხალხებზე	ხალხ ებ ზე
ამერიკისა	ამერიკ ისა
ვარგისიანობის	ვარგის იან ობის
ზაქარიას	ზაქარ ი ას
თაობას	თაობ ას
მადლით	მადლ ით
მოხმარებისათვის	მოხმარებ ის ათვის
პოლონელ	პოლონ ელ
საბორნე	სა ბორნე
საგრაფოებს	საგრაფო ებ ს
სიცილიაში	სიცილი ა ში
ექვთიმე	ექვთიმ ე
ქალისთვის	ქალ ისთვის
სასახლეც	სასახლ ეც
ვაიმარის	ვაი მარ ის
აღუთქვამდა	აღუ თქვამ და
ნარუტო	ნარუტ ო
პარიზელი	პარიზ ელ ი
ვანისა	ვან ისა
ოსურ	ოს ურ
გუდაუთის	გუდაუთ ის
მეჩქარება	მე ჩქარ ება
პარლამენტს	პარლამენ ტ ს
ტანკები	ტანკ ებ ი
დებენ	დ ებ ენ
მფლობელობაშია	მფლობელ ობაში ა
კარტერმა	კარტერ მ ა
არამედ	არა მე დ
ღმერთია	ღმერთ ი ა
წლისამ	წლ ის ამ
დაიღუპებოდა	დაიღუპ ებ ოდა
გადახლართული	გადა ხლართულ ი
მეირ	მე ირ
ზოგიერთი	ზოგიერთ ი
გააპროტესტა	გაა პროტესტ ა
რვამკლავიანი	რვა მკლავ იანი
ეძლეოდა	ე ძლე ოდა
შეთანხმება	შეთანხმ ებ ა
ქართველი	ქართველ ი
ალისას	ალ ის ას
კაპილარული	კაპილ არულ ი
ბუშტები	ბუშტ ებ ი
მაუწყებლის	მაუწყებლ ის
მოცულობითი	მოცულ ობით ი
ინდის	ინდ ის
აპ	აპ
გარდ	გარ დ
მოიძია	მო იძ ია
გაუთვალისწინებელი	გაუ თვალისწინ ებელი
ნდობა	ნდობ ა
ჰეკატეს	ჰეკატ ეს
გადაშენებულ	გადა შენ ებულ
კროული	კრო ულ ი
სადებიუტო	სა დებიუტ ო
ჩამდინარე	ჩა მდინარე
ხარჯებს	ხარჯ ებ ს
აბსენს	აბსენ ს
უწევდათ	უწევ დ ათ
გაძლიერებით	გაძლიერ ებ ით
ავსტრალოპითეკის	ავსტრალოპი თეკ ის
ჩუვაშური	ჩუ ვაშ ურ ი
მოკლემეტრაჟიანი	მოკლემეტრაჟიან ი
დამწყები	დამწყ ებ ი
იჭერდა	იჭერ დ ა
ბუფალო	ბუფალ ო
პიასტების	პიასტ ებ ის
დამჭერი	დამჭერ ი
დაბრუნებით	დაბრუნებ ით
შემცირდეს	შემცირ დ ეს
არსებობს	არსებობ ს
სესიებს	სესი ებ ს
თავდასხმებს	თავდასხმ ებ ს
ნიადაგიდან	ნიადაგ ი დან
ჩეხეთის	ჩეხ ეთ ის
უძრავ	უ ძრავ
ციცინათელების	ციცი ნათელ ებ ის
ოფიციალურ	ოფიციალურ
უტევდნენ	უტევ დ ნენ
აგლუტინაციური	აგლუტინ აცი ური
უნივერსიტეტებს	უნივერსიტეტ ებს
კლიტოსი	კლიტ ოს ი
ქაოსს	ქაოს ს
გვერდების	გვერდ ებ ის
შედეგმა	შედეგ მა
გაიზიარეს	გაიზიარ ეს
მარეგულირებელი	მა რეგულირ ებელ ი
თავისუფლდებოდა	თავისუფლ დებოდა
გაანთავისუფლეს	გაან თავისუფლ ეს
დუბლები	დუბლ ებ ი
