იტალიასთან	იტალი ასთან
ზარბაზნები	ზარბაზ ნ ები
შთამომავლების	შთამომავ ლების
შუშანიკის	შუშ ანი კის
კაფსულა	კაფ სულა
პირის	პირის
სერტიფიკატის	სერტიფიკატ ის
გამოვლინდება	გამოვლინ დება
საბჭოები	საბჭო ები
სალონში	სალონ ში
მწიფე	მწიფე
კარგია	კარგ ია
გეიმპლეი	გეი მპლეი
სატელეფონო	სა ტელეფონ ო
ვარდისფერ	ვარდისფერ
შეჭრილიყო	შეჭრილ იყო
უძლეველი	უძლეველი
რელიგიასთან	რელიგი ასთან
მტაცებლები	მტაცებლ ები
ტექნოლოგიური	ტექნოლოგი ური
ხშირია	ხშირი ა
კინორეჟისორის	კინო რეჟისორ ის
ელემენტების	ელემენტ ების
ამბობენ	ამბობ ენ
არარსებობის	ა რ არსებობ ის
დასაწყებად	და სა წყებ ად
ცხოვრობენ	ცხოვრობ ენ
სიღრმეზე	სიღრმე ზე
აღწერა	აღწერ ა
ფარავნის	ფარავ ნის
ურჩია	ურჩი ა
ხერსონის	ხერ სონის
ღაზის	ღაზ ის
შემოქმედებას	შემოქმედ ებას
დინასტია	დინასტი ა
შეთანხმდა	შე თანხმდა
შეისწავლა	შეისწავლ ა
მიას	მი ას
დაკმაყოფილებული	დ აკმაყოფილ ებული
ლურჯია	ლურჯ ია
ხელნაწერიდან	ხელნაწერ იდან
დახშული	დახშუ ლი
ნაწარმოებისა	ნაწარმოებ ისა
დინამოსთან	დინამო სთან
აშელური	ა შე ლური
სამცხიდან	სამცხ იდან
წონასწორობას	წონასწორ ობას
შეფერილობას	შეფერილ ობას
გამოეწვია	გამო ეწვია
ვაზარის	ვა ზარ ის
ქვეყნებისათვის	ქვეყნებ ისათვის
მელოდიური	მელოდი ური
სუპერბოროტმოქმედი	სუპერ ბოროტ მოქმედი
წაუყენა	წაუყენ ა
მდივანი	მდივან ი
ჰიგიენის	ჰიგიე ნის
თარიღიდან	თარიღ იდან
შეესწავლა	შეესწავლა
სლავებს	სლავ ებს
ელის	ელის
ნავმისადგომი	ნავ მისადგომ ი
ქანდაკებაა	ქანდაკებ ა ა
დგინდება	დგინ დება
დაიბომბა	დაიბომბა
მოშორებით	მოშორ ებით
რეგულირდება	რეგულირ დება
შემოდის	შემოდის
ბიოქიმიის	ბიო ქიმიის
სატირული	სატირ ული
ბანდის	ბანდის
სპარტას	სპარტ ას
ექცეოდა	ე ქცეოდა
რედაქციამ	რედაქცი ამ
გახდებოდნენ	გახდ ებოდნენ
მოსახსნელად	მოსახსნელად
ხეობებითა	ხეობ ებით ა
ესხმოდნენ	ესხმ ოდნენ
იოთამ	ი ო თა მ
ფერისცვალების	ფერის ცვალების
კამარითაა	კამარ ითაა
შანიძის	შანიძის
განამტკიცებს	განამტკიც ებს
თემატიკის	თემატიკ ის
მთრიმლავ	მთრიმლავ
ფაბრიკაში	ფაბრიკ აში
გავლის	გა ვლის
გაერთიანებით	გაერთიან ებით
მონარქია	მონარქი ა
მოსკოვი	მოსკოვ ი
სანახაობრივი	სანახა ობრივი
განკითხვის	გან კითხვის
სახეობასა	სახეობ ასა
სიტუაციას	სიტუაცი ას
მიზეზს	მიზეზ ს
ქვებია	ქვებ ია
შეუყვარდება	შეუყვარ დება
საქონელზე	საქონელ ზე
ბოტანიკის	ბოტანი კის
კრებულ	კრებულ
ათასამდე	ათას ამდე
აქო	ა ქო
მანერის	მანერ ის
აუწყეს	აუწყ ეს
ისტორიაზე	ისტორი აზე
ელჩს	ელჩ ს
შერეული	შერეულ ი
იატაკს	იატაკ ს
თავად	თავად
კამათის	კამათ ის
ჩეხოსლოვაკიაში	ჩეხოსლოვაკ ი აში
ჰუნთა	ჰუნ თა
ნახსენებ	ნახსენებ
დიად	დი ად
ჭამენ	ჭამ ენ
ტურნირის	ტურნირ ის
კალენდრით	კალენდ რით
ედიტ	ედიტ
სოხუმიდან	სოხუმ იდან
მეჩვიდმეტე	მე ჩვიდმეტ ე
წარუმატებელ	წარუმატ ებელ
ჭედური	ჭედ ური
გვალვები	გვალვ ები
ამერიკაშიც	ამერიკ აშიც
იმპერიად	იმპერი ად
ბაროუს	ბაროუს
გორგიჯანიძე	გორგიჯან იძე
ქერა	ქერ ა
გაინაწილეს	გა ინაწილეს
კვარცხლბეკი	კვარც ხლბეკ ი
პროტონები	პროტონ ები
ჰოლივუდის	ჰოლივუდ ის
ზოლით	ზოლ ით
მდიდრულად	მდიდრ ულად
ჩავა	ჩავა
სიგანისა	სიგან ისა
წერტილი	წერტილ ი
აკუსტიკური	აკუსტიკურ ი
მაიამის	მაიამი ს
ახალმოსახლეები	ახალ მოსახლე ები
დევის	დევ ის
თითო	თით ო
დროშას	დროშ ას
მთვარესთან	მთვარე სთან
შვედეთს	შვედეთ ს
ჰომინიდების	ჰომინიდ ების
კონკისტადორებს	კონკისტადო რებს
წინააღმდეგობის	წინააღმდეგ ობის
განადგურებული	განადგურ ებული
განუკურნებელი	განუკურნებელ ი
მდინარედ	მდინარე დ
სალმა	ს ალმა
დომინიკელთა	დომინიკ ელთა
მოეგო	მო ეგო
არანორმალური	არა ნორმალურ ი
გენიოსი	გენიოს ი
მილიარდ	მილიარდ
ჰუკი	ჰუკი
კოლა	კოლა
ხსნის	ხსნის
ვასალად	ვასალ ად
ლონდონისა	ლონდონ ისა
ამერიკელებმა	ამერიკელ ებმა
მზადდება	მზადდება
საცოლე	საცოლე
მიწებიდან	მიწ ებიდან
წარმოქმნიან	წარმოქმნ იან
სუბალპური	სუბალპურ ი
თარგმანის	თარგმან ის
უესტი	უესტი
იზომორფული	იზო მორფული
დირკ	დირკ
შაქარს	შაქარ ს
გადააქცია	გადა აქცია
ახალგაზრდას	ახალგაზრდ ას
მოხსნებით	მოხსნ ებით
ესენინმა	ესენინ მა
ლექსთა	ლექს თა
პატრონიკეს	პატრონიკე ს
იბერია	იბერი ა
იგულისხმებოდა	იგულისხმებ ოდა
პ	პ
ურჩხულს	ურჩხულ ს
მსახურად	მსახურ ად
ფართის	ფართი ს
ჭიდაობა	ჭიდა ობა
გახმოვანება	გა ხმოვან ება
რაფაელი	რაფაელ ი
თესლის	თესლ ის
ნახევარფინალური	ნახევარ ფინალ ური
იწოდებოდა	იწოდ ებოდა
ყოველკვირეულ	ყოველ კვირეულ
ფრენის	ფრენის
ტროლები	ტრო ლები
თამაშობდა	თამაშ ობდა
წასვლით	წასვლ ით
პოეტების	პოეტ ების
ადგილებთან	ადგილ ებთან
ასი	ას ი
შეცვლაზე	შეცვლ აზე
მდ	მდ
სპეციალისტის	სპეციალისტ ის
ადრიანა	ადრიან ა
მეგობრობას	მეგობრ ობას
ფრანც	ფრანც
პრეზიდიუმმა	პრეზიდ ი უმ მა
ტიუდორების	ტიუდორ ების
დარჩენის	დარჩენ ის
დროშების	დროშ ების
შენარჩუნებულია	შენარჩუნ ებულია
ტყვეობაში	ტყვე ობაში
წელიდან	წელ იდან
რაოდენობაზე	რაოდენობ აზე
ნესტიან	ნესტიან
შემთვევაში	შემ თ ვე ვაში
ნაწილს	ნაწილ ს
შენარჩუნებული	შენარჩუნ ებული
ზონებს	ზონ ებს
გადასცემოდა	გადა ს ცემოდა
აღმოჩენებმა	აღმოჩენ ებმა
გამოხმაურებები	გამოხმაურ ებები
მომაკვდავმა	მომაკვდავ მა
ფრედ	ფრედ
წევრებს	წევრ ებს
გველს	გველ ს
ემჩნევა	ე მჩნევა
მეისონი	მეისონ ი
მითებსა	მით ებს ა
აგურისა	აგური სა
ინჟინერმა	ინჟინერ მა
უღმრთო	უღმრთო
რუმის	რუმის
ბულგარეთში	ბულგარეთ ში
მტერზე	მტერ ზე
ესპანეთმა	ესპანეთ მა
ძანეტის	ძანეტი ს
ჰქონია	ჰქონია
ქონდარა	ქონდა რა
ჰეს	ჰეს
გამოფინა	გამო ფინ ა
გაწვევა	გაწვევ ა
ინჟინრის	ინჟინ რ ის
ბრაუნშვაიგის	ბრაუნშვაი გის
თუნდაც	თუნ დაც
აბსურდული	აბსურდ ული
ტილი	ტი ლი
წარმოშობისა	წარმოშობ ის ა
ივერიაში	ივერი აში
მიაქციეს	მი აქციეს
ითვისებს	ითვის ებს
ოსტგუთები	ოსტგუთ ები
წლიური	წლიურ ი
ფოსტის	ფოსტის
მატარებლით	მატარებლ ით
სტრატეგია	სტრატეგ ია
ცვლილებით	ცვლილებ ით
ესწრება	ესწრ ება
ნაცვალი	ნაცვალი
რბოლებში	რბოლ ებში
დირაკი	დირაკ ი
მეირ	მეირ
ლუდვიგმა	ლუდვიგ მა
გამოხდით	გამოხდ ით
კარტოფილი	კარტოფილ ი
თეორიულად	თეორი ულად
სტუდია	სტუდი ა
ნამდვილი	ნამდვილ ი
მოძრაობაზე	მოძრაობ აზე
პროდუქტებში	პროდუქტ ებში
მთვარი	მთვარი
მზის	მზ ის
რელიგიურ	რელიგი ურ
დახმარებაზე	დახმარებ აზე
დასმულ	დასმულ
ვარსკვლავიერი	ვარსკვლავ იერი
გადაჭიმული	გადაჭიმულ ი
დიდებულებს	დიდებულ ებს
მოინანია	მოინანია
მინანქარი	მინან ქარ ი
რისკები	რისკ ები
დაბადებიდან	დაბადებ იდან
ესპანურმა	ესპანურ მა
ოსებს	ოს ებს
უელსს	უელს ს
ემყარება	ემყარ ება
ტრიუფოს	ტრიუფოს
ტბებით	ტბ ებით
ზეპ	ზეპ
ბიზანტიამ	ბიზანტი ამ
მიეტანა	მიეტანა
პერიოდებში	პერიოდ ებში
მსვლელობას	მსვლელ ობას
ფრანსუა	ფრანს უა
საძებრად	საძებ რად
მარად	მა რად
სახაზო	სა ხაზო
დაესვა	და ეს ვა
შეიცვალეს	შეიცვალ ეს
შერაცხა	შერაცხ ა
კრიტიკას	კრიტიკ ას
შესწირა	შესწირ ა
ვლადიმირი	ვლადიმირ ი
ძაღლების	ძაღლ ების
გოლით	გოლ ით
ჟარმა	ჟარ მა
ჩარტების	ჩარტ ების
ხელისუფლებისა	ხელისუფლებ ისა
შაური	შაური
პიუნიკის	პიუნიკ ის
საქორწინო	სა ქორწინ ო
გამოსახულებებით	გამოსახულ ებებით
ამომწყდარი	ამომწყდარი
მარაგი	მარაგ ი
ესპანური	ესპანურ ი
როუსის	რო უსი ს
უხვევს	უხვ ევს
თამაშია	თამაშ ია
შეისწავლის	შეისწავლ ის
კეთდება	კეთ დება
დააპატიმრეს	დააპატიმ რეს
პროცედურებს	პროცედუ რებს
სუბეკვატორული	სუბ ეკვატორ ული
გადაშენდნენ	გადაშენ დნენ
მიიწევს	მიიწევ ს
ელემენტით	ელემენტ ით
სუზანა	სუზან ა
წარმატებები	წარმატებ ები
საბაბი	საბაბ ი
ანთროპოგენური	ანთროპოგენურ ი
დარჩენილიყვნენ	დარჩენილ იყვნენ
სწავლების	სწავლ ების
რელსებზე	რელ ს ებზე
მახასიათებლებით	მახასიათებლ ებით
დანალექ	დანალექ
ვა	ვა
ყუმურის	ყუ მურის
პერიოდულობა	პერიოდ ულობა
ეკითხება	ეკითხ ება
მოფენილია	მოფენილი ა
წყნაროკეანური	წყნარ ოკეანური
მოკლევადიანი	მოკლე ვად იანი
მოქმედებამ	მოქმედებ ამ
ვიკინგებს	ვიკინგ ებს
უილის	უილის
დაძაბულობას	დაძაბულ ობას
მოაწყდა	მოაწყ და
ბულგარელების	ბულგარელ ების
გაჰყვნენ	გაჰყვ ნენ
მელაპარაკებოდა	მელაპარაკ ებოდა
სიმსივნური	სიმსივნ ური
დასამყარებლად	დასა მყარ ებლად
იმპორტი	იმპორტ ი
ტეილორმა	ტეილორ მა
ემსხვერპლა	ე მსხვერპლ ა
სპექტრში	სპექტრ ში
ქალებთან	ქალ ებთან
ჩასულიყო	ჩასულ იყო
ცალკეული	ცალკეულ ი
ბერიძის	ბერიძ ის
წაგებით	წაგებ ით
ჩაცმულობის	ჩაცმულ ობის
ასამდე	ას ამდე
ტექნიკურად	ტექნიკურ ად
ღმერთის	ღმერთ ის
თავჯდომარედ	თავჯდომარე დ
ლამაზია	ლამაზ ია
ინგლისურად	ინგლისურ ად
ნაპოლის	ნა პოლის
ნაშრომმა	ნაშრომ მა
ჩრდილოეთი	ჩრდილოეთ ი
იანვრისთვის	იანვრ ისთვის
ისეთების	ისეთ ების
რექტორად	რექტორ ად
შამქორის	შამქორის
თვითმფრინავები	თვითმფრინა ვები
ტუჩები	ტუჩ ები
მაჰმადის	მაჰმად ის
ცეკვებს	ცეკვ ებს
თავჯდომარეა	თავჯდომარე ა
მკურნალობაზე	მკურნალ ობაზე
სიმბოლოები	სიმბოლო ები
კოლეჯის	კოლეჯ ის
გაიტაცეს	გაიტაც ეს
შემსრულებლად	შემსრულებლ ად
მიუგო	მი უგო
ილუსტრაციები	ილუსტრაციებ ი
ლიგის	ლიგის
დაწინაურების	დაწინაურ ების
გროვა	გროვა
რისხვის	რის ხვის
ტანჯვას	ტანჯვ ა ს
კონკურსს	კონკურს ს
პერსონაჟად	პერსონაჟ ად
რაჭა	რაჭ ა
ნიშები	ნიშ ები
კალიმანტანის	კალიმან ტანის
თითი	თით ი
გაასწორეს	გაასწორ ეს
განადგურდა	განადგურ და
გააქტიურდა	გა აქტიურ და
ცენტრებს	ცენტრ ებს
ჭეშმარიტი	ჭეშმარიტ ი
მიზეზად	მიზეზ ად
მოსაზიდად	მოსაზიდად
ანტიოქიის	ანტიოქი ის
ფოკუსი	ფოკუს ი
გთხოვთ	გთხოვთ
ფსკოვის	ფს კოვის
კალენდარს	კალენდ არს
ფილმშიც	ფილმ შიც
გამეფებისთანავე	გამეფ ების თანავე
სილუეტი	სილუეტ ი
ჰიტლერს	ჰიტლერ ს
წარმონაქმნები	წარმონაქმნ ები
ჩაიყვანეს	ჩა იყვანეს
წარმართები	წარმართ ები
ატომთან	ატომ თან
დაახასიათა	და ა ხასიათ ა
სულთნის	სულთნ ის
ასგარდების	ას გარდ ების
ინდოეთს	ინდოეთ ს
მოკიდებული	მოკიდებულ ი
შუქურის	შუქურ ის
მოგზაურობაში	მოგზაურობ აში
ტვინს	ტვინ ს
დამპყრობლის	დამპყრობ ლის
წყვილად	წყვილ ად
გადაღებულია	გადაღებ ული ა
დაძაბვა	დაძაბვა
კალაპოტიდან	კალაპოტ იდან
ხელოვნებათმცოდნე	ხელოვნებ ა თმცოდნე
ტერორისტი	ტერორისტ ი
ნახევარკუნძულზე	ნახევარ კუნძულ ზე
შესწორებული	შესწორ ებული
დიზრაელის	დიზრაელი ს
რომლისაგანაც	რომლ ისაგან აც
კრაისლერ	კრაის ლერ
თან	თან
მშვიდი	მშვიდ ი
ხმლების	ხმლ ების
პარაზიტობენ	პარაზიტ ობენ
ნემსი	ნემსი
პუბლიკის	პუბლი კის
გლეხის	გლეხ ის
რესტორანში	რესტორან ში
აზრზე	აზრ ზე
გაუმჯობესებაში	გაუმჯობეს ება ში
ორსულობის	ორსულ ობის
გაბუნიას	გაბუნია ს
პორტები	პორტ ები
ტანისამოსს	ტანისამოს ს
ბაზალტური	ბაზალტ ური
საზღვრებით	საზღვრ ებით
ახმოვანებენ	ა ხმოვან ებენ
ტემპერატურებს	ტემპერატურ ებს
დაარსებისა	დაარს ები სა
მატჩი	მატჩ ი
გააგრძელა	გააგრძელ ა
ცხოველია	ცხოველ ია
ავტომობილს	ავტომობილ ს
ხანძრის	ხანძრ ის
გადასასვლელი	გადასასვლელ ი
მინდოდა	მინდოდა
საარბიტრაჟო	სა არბიტრაჟ ო
დაფარვა	დაფარვა
აღებაც	აღებ აც
მიეღო	მიეღო
დაჯილდოება	დაჯილდო ება
პოზიციაზეც	პოზიცი ა ზეც
ფეგელეინი	ფეგელეინი
მისიის	მისი ის
პოეტის	პოეტ ის
კოლეჯს	კოლეჯ ს
ქმედება	ქმედებ ა
ნინკენის	ნინკენის
გამოხატავდეს	გამოხატავ დეს
პანამას	პანამ ას
პლაჟი	პლაჟ ი
ანდებში	ანდ ებში
გულშემატკივრების	გულშემატკი ვრების
არომატული	არომატ ული
პანთეონი	პანთეო ნი
ეცნობოდა	ეცნობ ოდა
ნორმაში	ნორმ აში
დაებრუნებინათ	დაებრუნებინა თ
სპარსული	სპარსულ ი
ექიმმა	ექიმ მა
ფასს	ფას ს
ენდობოდნენ	ე ნდობ ოდნენ
აჯანყებისთვის	აჯანყებ ისთვის
ინდუსტრია	ინდუსტრი ა
შანსს	შანს ს
დემოკრატები	დემოკრატ ები
გეას	გეას
ფრანგულად	ფრანგულ ად
მსხვერპლს	მსხვერპლ ს
ამნეზია	ამნეზი ა
ატკინსონი	ატკინ სონი
სახარებიდან	სახარ ებიდან
კუთხესთან	კუთხე სთან
უაზროდ	უაზრო დ
სინონიმი	სინონიმ ი
ტყესა	ტყე სა
იუდაიზმის	იუდა იზმის
მტკვარზე	მტკვარ ზე
თევზის	თევზ ის
ატმოსფეროზე	ატმოსფერო ზე
რესტორნების	რესტორნ ების
ქვიშაქვებით	ქვიშაქვ ებით
სისტემებში	სისტემ ებში
ისკანდერ	ის კანდერ
მსხვილმა	მსხვილ მა
ბიზანტიას	ბიზანტი ას
შენაკადია	შენაკად ია
იუნაიტედთან	იუნაიტედ თან
ნაკრძალის	ნაკრძალ ის
ჩამორჩენილობა	ჩამორჩენილ ობა
ელემენტებით	ელემენტ ებით
თერმულად	თერმ ულად
მსახიობ	მსახიობ
მგლების	მგლ ების
საბატონო	ს ა ბატონო
საორიენტაციო	სა ორიენტ აციო
ბრენდების	ბრენდ ების
შეუქმნის	შეუქმნ ის
მოსდევდა	მო სდევდა
სცენით	სცენ ით
მიმდგომი	მი მდგომი
ცხოველურ	ცხოველ ურ
გადალახვას	გადალახ ვას
ძაბვის	ძაბვის
ვალერი	ვალერი
გამოყვანილი	გა მოყვანილი
მოლეკულურ	მოლეკულ ურ
შიმპანზე	შიმპანზე
დაფარეს	დაფარ ეს
გადაიწია	გადა იწია
ბონი	ბონი
დაემტკიცებინათ	და ემტკიცებინა თ
ერთიანი	ერთიან ი
ბილწი	ბილწ ი
ვერსიებით	ვერსი ებით
ფოტოების	ფოტო ების
ირღვევა	ი რღვევ ა
დიდებით	დიდ ებით
მსოფლიოშია	მსოფლიო შია
რომანტიულ	რომან ტიულ
სპლიტში	ს პლიტ ში
გამკლავებოდა	გამკლავ ებოდა
კაბებს	კაბ ებს
რენუარის	რენუარ ის
ჩაერთო	ჩაერთ ო
გვერდითი	გვერდ ითი
არესის	არეს ის
ლევირატი	ლევირატ ი
ნიშნით	ნიშნ ით
საბაღო	საბაღო
უჩია	უჩი ა
ზომებს	ზომ ებს
ძაღლის	ძაღლ ის
ავტორიტეტად	ავტორიტეტ ად
კოლეჯიდან	კოლეჯ იდან
თავიანთ	თავიანთ
მალავი	მალავ ი
საკურფიურსტო	სა კურფიურ სტო
ვისი	ვის ი
გაღიზიანებული	გაღიზიან ებული
მსგავსებისა	მსგავს ებისა
შემეკითხა	შემ ეკითხა
დაბადებისთანავე	დაბადებ ისთანავე
ქუჩაში	ქუჩ აში
რაიხსტაგის	რაიხსტაგი ს
გამოირიცხოს	გამოირიცხ ოს
ანაბეჭდი	ანაბეჭდ ი
დიპლომატის	დიპლომატი ს
ხელმოწერა	ხელმოწერ ა
ფორმატს	ფორმატ ს
მანჩესტერს	მანჩესტერ ს
ჩადიან	ჩადიან
გუნდით	გუნდ ით
აეროდრომზე	აეროდრომ ზე
თრი	თრი
დათარიღება	დათარიღ ება
მოწყობილობით	მოწყობილობ ით
ალბანური	ალბან ური
ადევნებენ	ადევნ ებენ
იმპორტზე	იმპორტ ზე
წარუშლელი	წარუშლელ ი
ხეხილის	ხეხილ ის
სლავების	სლავ ების
რესპუბლიკას	რესპუბლიკ ას
კეთილდღეობას	კეთილდღე ობას
გაკვეთილებზე	გაკვეთილ ებზე
სტრატეგიულად	სტრატეგ ი ულად
ჯგუფებს	ჯგუფ ებს
იასი	ი ა სი
ვარჯიშის	ვარჯიშ ის
ტერმინით	ტერმინ ით
დინებაში	დინება ში
პუბლიცისტი	პუბლი ც ისტი
კიოტო	კიოტო
ზონად	ზონ ად
სამუდამოდ	სამუდამო დ
არასტაბილურობა	არა სტაბილურ ობა
ითვისებდნენ	ითვის ებდნენ
ფელტსკუგი	ფელ ტსკუგ ი
სუდანის	სუდან ის
არენის	არენ ის
დაქორწინებულიყო	დაქორწინ ებულიყო
რაინდი	რაინდ ი
შეაქეს	შე აქეს
გალილეო	გალილეო
უსმენენ	უსმენ ენ
დენ	დენ
ოკეანის	ოკეან ის
პლანეტურ	პლანეტ ურ
მსოფლიოს	მსოფლიო ს
რეგიონ	რეგიონ
ჩვენების	ჩვენებ ის
კონტინენტიდან	კონტინენტ იდან
მკვლევრები	მკვლევრ ები
რესპუბლიკის	რესპუბლიკ ის
ასეთი	ას ეთი
ნომენკლატურის	ნომენკლატ ური ს
კლასიფიკაციით	კლასიფიკაცი ით
დაგზავნა	და გზავნა
ხით	ხ ით
მოძიებას	მოძიებ ას
ნაკვეთებზე	ნაკვეთ ებზე
შემოსავლები	შემოსავლ ები
გადასცემს	გადა სცემს
უმაგრებდა	უმაგრ ებდა
ლევირატის	ლევირატ ის
მუსიკოსია	მუსიკოს ია
დიოქსიდის	დიოქსიდი ს
ხატმებრძოლეობა	ხატ მებრძო ლე ობა
სომხები	სომხებ ი
როდოსი	როდოს ი
სალომე	სალომე
ნაციონალისტები	ნაციონალ ისტები
ნაადრევი	ნაადრევ ი
დარგობრივი	დარგ ობრივი
იბადება	ი ბადება
სარდლობას	სარდლ ობას
პოლონეთში	პოლონეთ ში
გაწყვიტა	გაწყვიტა
გეოგრაფიაში	გეოგრაფი აში
ინდუსტრიალიზაციის	ინდუსტრი ალიზაციის
ბეროუზის	ბეროუზი ს
მტერთა	მტერ თა
ფოსფორის	ფოსფორ ის
ითვლის	ითვლ ის
კეი	კეი
მოშენების	მოშენ ების
სახელმძღვანელო	სა ხელმძღვანელ ო
საცდელი	საცდელ ი
უმასპინძლა	უ მასპინძლ ა
სიცილით	სიცილი თ
სერიაზე	სერი აზე
პუბლიცისტურ	პუბლიცისტურ
განლაგებით	განლაგ ებით
ფილებით	ფილ ებით
ნაციონალიზაცია	ნაციონალ იზაცია
საშუალო	საშუალო
ვრცელ	ვრცელ
ბაზრები	ბაზრ ები
ქვებს	ქვებ ს
გაუძლებდა	გაუძლ ებდა
ზღვარზე	ზღვარ ზე
ფრინველს	ფრინველ ს
მოწესრიგდა	მო წესრიგ და
კელტებს	კელტ ებს
მინისტრმა	მინისტრ მა
საკრავები	საკრავ ები
ჯდება	ჯდება
პარტიად	პარტი ად
ფაქტების	ფაქტ ების
რაზმს	რაზმ ს
ტური	ტური
სახალიფო	სახალიფო
მოუტანს	მოუტან ს
ჭაბუკმა	ჭაბუკ მა
ვერნის	ვერნის
ათასზე	ათას ზე
თამაშისთვის	თამაშ ისთვის
ძალაუფლებაში	ძალაუფლებ აში
დამბის	დამ ბის
რეკვიემი	რეკვიემი
უკუნისამდე	უკუნ ის ამდე
ალბათობის	ალბათ ობის
აცხადებს	აცხად ებს
ობიექტურ	ობიექტ ურ
მართალი	მართალ ი
ფანჯარაში	ფანჯარა ში
გუშინ	გუ შინ
აკაცია	აკაცი ა
მიწურულიდან	მიწურულ იდან
მადრიდულ	მადრიდ ულ
უხდება	უ ხდება
საუკუნით	საუკუნ ით
გენიოსის	გენიოს ის
აუზები	აუზ ები
მოგზაურობას	მოგზაურობ ას
თამუნა	თამუნ ა
ყინულქვეშა	ყინულ ქვეშა
ჭრილში	ჭრილ ში
გაეცნობა	გაეცნ ობა
მსურველ	მსურველ
ოქრომჭედლობის	ოქრომჭედ ლობის
დეპარტამენტსა	დეპარტ ამენტ სა
თეოფილე	თეოფილე
ჩასახლდნენ	ჩასახლ დნენ
არდის	არდის
შენობები	შენობ ები
შარაშიძე	შარ აში ძე
გამარჯვებას	გამარჯვებ ას
რედაქტორია	რედაქტორ ია
წინააღმდეგია	წინააღმდეგ ია
ისააკი	ისააკ ი
კარიერისა	კარიერ ისა
მწერლებმა	მწერლ ებმა
ჰენდერსონის	ჰენდერსონი ს
შეავსო	შე ავს ო
კვადრატში	კვადრატ ში
ზომებით	ზომ ებით
გურიელმა	გურიელ მა
არქიტექტორს	არქიტექტორ ს
კოორდინატთა	კოორდინატ თა
თემებად	თემ ებად
ტვერის	ტ ვერის
გააუმჯობესოს	გააუმჯობე ს ოს
მომზადებისას	მომზადებ ისა ს
მიმართულებაზე	მიმართულებ აზე
სასტუმროები	სასტუმრო ები
ენდოგენური	ენდო გენური
ლურჯად	ლურჯ ად
ქუთაისიდან	ქუთაის იდან
დაჯილდოებულ	დაჯილდო ებულ
ქვესახეობას	ქვესახეობა ს
მკვლევარის	მკვლევარ ის
სამხრეთის	სამხრეთ ის
მონოგრაფიები	მონოგრაფი ები
გენთა	გენ თა
ჩერდებიან	ჩერ დებიან
გამოსახულებებია	გამოსახულ ებები ა
ნიშნის	ნიშნ ის
ლოგო	ლოგო
მოწმე	მოწმე
ისახავს	ის ა ხავს
შემოსაზღვრული	შემოსაზღვრ ული
როსიმ	როსიმ
გამოცდები	გამოცდ ები
ავტომობილის	ავტომობილ ის
კოლუმბიამ	კოლუმბი ამ
საზღაურის	საზღაურ ის
საქმეებში	საქმე ებში
განვლო	გან ვლო
სამუდამო	სამუდამო
წყაროებით	წყარო ებით
კლასებს	კლას ებს
პუშკინის	პუშკინი ს
ხალხია	ხალხ ია
ლექსებში	ლექს ებში
როის	რო ის
კანტის	კან ტის
ხარვეზების	ხარვეზები ს
სარეწაო	სარე წა ო
აკაკის	აკაკი ს
ასეთები	ასეთ ები
ვითარცა	ვითარ ცა
ფროდო	ფროდო
ზოოპარკის	ზოოპარკ ის
ეთამაშებოდა	ე თამაშ ებოდა
ასეთმა	ასეთმა
დახმარებოდა	დახმარებ ოდა
მოწაფედ	მოწაფე დ
ოჰაიოში	ოჰაიო ში
დასთანხმდა	დას თანხმდა
დაგეგმვისა	დაგეგმვის ა
რასობრივი	რა ს ობრივი
ღვაწლმოსილი	ღვაწლ მ ოსილი
მშენებელთა	მ შენებელ თა
აირით	აირ ით
ალექსანდრიაში	ალექსანდრ ია ში
გახსნილი	გახსნილ ი
სამნაწილიანი	სამ ნაწილ იანი
ბასისტმა	ბასისტ მა
საული	სა ული
მალების	მა ლების
ფოთლებისაგან	ფოთლ ებისაგან
მოსაზრებების	მოსაზრებებ ის
მიიტაცეს	მიიტაც ეს
რელიგიას	რელიგი ას
ჩაიძირა	ჩა ი ძირ ა
კრიტიკოსმა	კრიტიკ ოს მა
სამხრეთაფრიკულ	სამხრეთ აფრიკულ
ბუღალტრული	ბუღალტრული
აღმოჩენები	აღმოჩენ ები
საძოვრების	საძოვრებ ის
კოშკების	კოშკ ების
ფრაგმენტული	ფრაგმენტ ული
შეაკეთეს	შეაკეთ ეს
პროვინციაა	პროვინცი ა ა
გამოსხივების	გამოსხივ ების
შემეცნებითი	შემეცნ ებით ი
წარმოიქმნებიან	წარმოიქმნ ებიან
ნამიბიაში	ნამიბი აში
თანამიმდევრობით	თანა მიმდევრ ობით
გვაროვნულ	გვაროვნულ
წარმოეჩინა	წარმო ეჩინა
პირები	პირ ები
მეჩქარება	მეჩქარ ება
საპორტო	სა პორტო
სისტემებით	სისტემ ებით
უდიდესია	უდიდეს ია
ვიეტნამი	ვიეტნამ ი
ძისა	ძისა
დღესა	დღესა
აჯანყდა	აჯანყდა
ზრდასრული	ზრდასრულ ი
შეიერთა	შე იერთა
დაბანა	და ბან ა
ფაშასთან	ფაშ ასთან
გამოჯანმრთელების	გამოჯანმრთელ ების
ლომთათიძე	ლომ თა თ იძე
ფოთოლმცვივანი	ფოთოლმც ვი ვანი
ობიექტის	ობიექტ ის
გამოიხატება	გამოიხატ ება
