იტალიასთან	იტალი ასთან
ხუან	ხუან
ვაჟბატონი	ვაჟ ბატონი
ხერხებით	ხერხ ებით
ჯავა	ჯავ ა
ინდივიდების	ინდივიდ ების
ხმელეთით	ხმელეთ ით
ვაზი	ვაზ ი
მუმე	მუმ ე
ეს	ეს
პავილიონი	პავილიონ ი
პატარძლის	პატარძლ ის
დნესტრის	დნესტრ ის
რომაული	რომა ული
თუშური	თუშ ური
კრონის	კრ ონის
ფუძემდებლის	ფუძემდებ ლ ის
დაეწყო	და ეწყ ო
გემთმშენებელი	გემთ მშენებელ ი
შირვანის	შირვან ის
ტოტლებენის	ტოტლებ ენის
ერაში	ერ აში
ავტორი	ავტორ ი
დაქუცმაცებული	და ქუცმაცებ ული
როსტომაშვილის	როსტომ აშვილის
სიხშირეზე	სიხშირ ეზე
ძვლისა	ძვლ ისა
ხარჯის	ხარჯ ის
ურთიერთობას	ურთიერთ ობას
ფლოიდმა	ფლოიდ მა
ინდიელების	ინდიელ ების
მენჯის	მე ნჯ ის
ჩანაწერზე	ჩა ნაწერ ზე
ქონებაზე	ქონ ებაზე
პლანეტის	პლანეტ ის
პრიმერა	პრიმერ ა
ტექნიკაში	ტექნიკ აში
კუნძულებში	კუნძულ ებში
უპირისპირდებოდა	უ პირისპირ დებოდა
მოდების	მოდ ების
მალევიჩის	მალევიჩ ის
მართვის	მართვ ის
ეკო	ეკ ო
დაამახსოვრა	დაა მახსოვრ ა
მიმზიდველია	მიმზიდველ ია
სილუეტები	სილუეტ ები
გადადო	გადა დ ო
ფრენკი	ფრენკ ი
პარამეტრები	პარამეტრ ები
ძეგლებია	ძეგლ ებია
ავტობუსები	ავტობუს ები
ირლანდიაში	ირლანდი აში
მეტსახელები	მეტსახელ ები
მიზეზები	მიზეზ ები
მიღებით	მიღებ ით
რედაქტორები	რედაქტორ ები
ჰეზბოლას	ჰეზბოლ ას
კენტერბერის	კენტერბერ ის
ლაშქრობიდან	ლაშქრობ იდან
გაეწია	გა ეწი ა
არბევდნენ	ა რბევ დნენ
მოგზაური	მოგზაურ ი
სასწავლებლის	სა სწავლებლ ის
სოფიას	სოფი ას
ჩაპლინმა	ჩაპლინ მა
ჩამოყალიბებას	ჩამოყალიბ ებას
ჩინეთთან	ჩინეთ თან
ჩინეთში	ჩინეთ ში
ხალიჩა	ხალიჩ ა
ფრიდრიხ	ფრიდრიხ
იქაურ	იქაურ
შეითავსა	შე ითავს ა
გიმნაზია	გიმნაზი ა
ადმინისტრაციისა	ადმინისტრ აცი ისა
გლაციოლოგიის	გლაცი ოლოგიის
მათემატიკოსი	მათემატიკოს ი
ბარელიეფები	ბა რელიეფ ები
ავტორისა	ავტორ ისა
გამობრუნდა	გამო ბრუნდ ა
პერიოდში	პერიოდ ში
ოქმის	ოქმ ის
ჩასახვა	ჩა სახვ ა
მორიგ	მორიგ
ქალაქების	ქალაქ ების
წალენჯიხა	წალენჯიხ ა
სტანდარტებთან	სტანდარტ ებთან
საქმეში	საქმე ში
კალიუმის	კალ იუმის
ნიმუში	ნიმუშ ი
ლორწოვანი	ლორწ ოვანი
მანქანაში	მანქან აში
დამალულ	დამალ ულ
სიურეალისტური	სიურ ე ალისტური
დიაგნოზი	დიაგნოზ ი
გამოუყენებიათ	გამოუყენ ებიათ
კოლონიების	კოლონი ების
ენამ	ენ ამ
მეთოდოლოგია	მეთოდოლოგი ა
ყვავილედებად	ყვავილედ ებად
აღნიშნეს	აღნიშნ ეს
დღიურში	დღიურ ში
დაწყებულია	დაწყებ ულია
ეპოქების	ეპოქ ების
კითხვები	კითხვ ები
გავჩერდებიო	გავ ჩერდებ იო
რბილია	რბილ ია
ბაზრის	ბაზრ ის
გაორება	გაორ ება
დასუსტების	დასუსტ ების
ააფეთქა	ააფეთქ ა
გამოდის	გა მოდ ის
ლანდშაფტების	ლანდშაფტ ების
ტომპსონის	ტომპსონი ს
ენტები	ენტ ები
დღედ	დღე დ
შემოქმედთა	შემოქმედ თა
ჩინელებმა	ჩინ ელებმა
აგრეგატების	აგრეგატ ების
ჩადიოდნენ	ჩა დიო დნენ
ფუნჯის	ფუნჯ ის
ფიცრებით	ფიცრ ებით
ნალექის	ნალექ ის
კონსერვატიულ	კონსერვატ ი ულ
სიძლიერეს	სიძლიერ ეს
მამაკაც	მამაკაც
ამხანაგურ	ამხანაგ ურ
ბერგის	ბერგ ის
აღმოსავლეთმცოდნეობის	აღმოსავლეთ მცოდნეობის
ფილმებისათვის	ფილმ ებისათვის
ბოლოს	ბოლო ს
დღეისათვის	დღე ისათვის
ქალაქური	ქალაქ ური
ნარინჯისფერ	ნარინჯ ისფერ
ყოველ	ყოველ
ინდივიდუალური	ინდივიდუალ ურ ი
გუნდის	გუნდ ის
აბას	აბ ას
სერვისის	სერვის ის
ხდის	ხდ ის
გალაქტიკაში	გალაქტიკ აში
დარტყმითი	დარტყმ ითი
ზედაპირები	ზედაპირ ები
ორგანოებზე	ორგანო ებზე
წინააღმდეგობით	წინააღმდეგ ობით
პროტესტანტების	პროტესტანტ ების
პატრონს	პატრონ ს
ათაბაგის	ათაბაგ ის
რობერტს	რობერტ ს
კორლეონე	კორლეონ ე
რუთენიუმი	რუ თენ იუმი
მილტონ	მილტონ
პოზნანის	პოზნა ნის
ქუჩის	ქუჩ ის
განწმენდილი	გან წმენდ ილი
გოგონამ	გოგონ ამ
ქერცლი	ქერცლ ი
გებრიელ	გებრიელ
ტრაიანე	ტრაიანე
განაში	გან აში
სახიფათო	სახიფათო
მეთექვსმეტე	მე თექვსმეტ ე
ოლიმპიადის	ოლიმპიად ის
მტაცებლებისგან	მტაცებლ ებისგან
შემკულ	შემკ ულ
წუთის	წუთ ის
განივი	განივ ი
ედიტი	ედიტ ი
ტრავმის	ტრავმ ის
ცერემონიების	ცერემონი ების
ბოს	ბო ს
იკითხება	იკითხ ება
ლიტერატურულ	ლიტერატურ ულ
ერთეულებია	ერთეულ ებია
ფეხსაცმლის	ფეხსაცმ ლ ის
სარბიელზე	სარბიელ ზე
ცენტურიონი	ცენტურ იონ ი
გამოსცემდა	გამო სცემ და
დოზას	დოზ ას
ჯამბაზები	ჯამბაზ ები
იჭერენ	იჭერ ენ
მოჭრა	მო ჭრ ა
სახელმწიფოდან	სახელმწიფო დან
კარიდან	კარ იდან
ერთობ	ერთობ
ტერფის	ტერფ ის
თოვლი	თოვლ ი
ცერემონიისთვის	ცერემონი ისთვის
მოლიბდენი	მოლიბდენ ი
მართა	მართ ა
ხმოვანი	ხმოვან ი
მინისა	მინ ისა
წლებთან	წლ ებთან
დასხივების	და სხივ ების
ადგილებსა	ადგილ ებსა
ბადაგას	ბადაგა ს
დადგმის	დადგმ ის
ვიურტემბერგის	ვიურტემბერგის
ჰელენ	ჰელენ
იუკარი	იუკარ ი
ქორწილებში	ქორწილ ებში
გაიუს	გა ი უს
ამენემჰეტ	ამენემჰეტ
ხუთის	ხუთ ის
ბატონობდა	ბატონობ და
ქართველთა	ქართველ თა
ალიმ	ალ იმ
ორგანიზმებს	ორგანიზმ ებს
აღებას	აღ ებას
აზნაურებს	აზნაურ ებს
კომპანიაში	კომპანი აში
შთამბეჭდავია	შთამბეჭ დავ ია
სამრევლო	სა მრევლ ო
შერწყმულია	შერწყმ ულია
ასაკი	ასაკ ი
გამოვიყენებო	გამოვ იყენებ ო
სამეფოდან	სამეფო დან
ცუნამის	ცუნამ ის
ავტორების	ავტორ ების
ფუნიკულიორის	ფუნიკულიორ ის
ეკვდერი	ეკვდერ ი
ასეულის	ა სეულ ის
ბრიტანელ	ბრიტან ელ
გამორჩეულია	გამო რჩეულ ია
ხამურაბის	ხა მურაბ ის
გველგესლა	გველ გესლა
აზოტმჟავის	აზოტმჟავ ის
ცხვრისა	ცხვრ ისა
სწორკუთხედში	სწორკუთხ ედში
მყინვარებს	მყინვარ ებს
ნომარქი	ნომ არქი
ორგანო	ორგანო
საუკუნეშია	საუკუნე შია
საჭმელი	საჭმელ ი
მათაც	მათ აც
შეიშალა	შე იშალ ა
გადაყვანილ	გადაყვან ილ
სტეფანეს	სტეფან ეს
ამაზონის	ამაზონ ის
კალათბურთს	კალათბურთ ს
განძის	განძ ის
გერშვინის	გერშვინ ის
ოსტგუთების	ოსტგუთ ების
სიუჟეტის	სიუჟეტ ის
ღრუბლებიდან	ღრუბლ ებიდან
კამილა	კამილ ა
პერსონალს	პერსონალ ს
იხსენიებს	იხსენიებ ს
სუფიქსი	სუფიქს ი
ყოფნისა	ყოფნ ისა
უშვებდნენ	უშვ ებდნენ
გოგუა	გოგუ ა
ლევი	ლევ ი
ბლუზს	ბლუზ ს
დანების	დანებ ის
კირკეგორი	კირკ ეგორი
სასქესო	სა სქეს ო
ფულად	ფულ ად
უსწრებდა	უსწრ ებდა
უორენ	უორენ
ატესტატი	ატესტატ ი
ინსექტიციდების	ინსექტიციდ ების
მეჩხერად	მე ჩხერ ად
ტექსტში	ტექსტ ში
ცოლმა	ცოლ მა
მოხუც	მოხუც
ტრანსატლანტიკური	ტრანს ატლანტიკ ური
კენიაში	კენი აში
რწმენისა	რწმენ ისა
გამოხატავენ	გამოხატ ავენ
აფრიკასა	აფრიკ ასა
შეკვეთილი	შე კვეთილ ი
ცხენზე	ცხენ ზე
მომხდარს	მო მხდარ ს
წილს	წილ ს
გაპარტახებული	გა პარტახ ებული
გადააგდეს	გადა აგდ ეს
ქალაქისაგან	ქალაქ ისაგან
ლიდს	ლიდ ს
კარაქი	კარაქი
ტაქტიკით	ტაქტიკ ით
შეეძლოთ	შეეძლ ოთ
ეძღვნებოდა	ეძღვნ ებოდა
მაცხოვრებლებმა	მაცხოვრებ ლ ებმა
ზედ	ზედ
დომენიკო	დომენ იკო
თბება	თბ ება
მიწიდან	მიწ იდან
სხვადასხვაობა	სხვადასხვა ობ ა
ჟან	ჟან
ჭაღარა	ჭ აღარა
აჯანყებული	აჯანყებ ული
კომპლექსი	კომპლექს ი
პალეოგეოგრაფიული	პალეო გეოგრაფი ული
უძღვოდა	უძღვ ოდა
ულავ	ულავ
გრამფირფიტის	გრამ ფირფიტ ის
დარის	დარ ის
პედაგოგთა	პედაგოგ თა
კრიკეტი	კრიკეტ ი
ჩატანებული	ჩა ტან ებული
უხარისხო	უ ხარისხ ო
ბებერმა	ბებერ მა
პილოტის	პილოტ ის
კრების	კრ ების
დახასიათებას	დახასიათ ებას
ფოლადი	ფოლად ი
მცხოვრებს	მ ცხოვრებ ს
საბადოებზე	საბადო ებზე
მუხლები	მუხლ ები
დიპლომატიურ	დიპლომატ იურ
თანაფარდობით	თანაფარდ ობით
ბალადის	ბალად ის
ბიკინის	ბიკი ნის
ნიშებს	ნიშ ებს
რელიგიების	რელიგი ების
ჩამწერი	ჩა მწერ ი
შემოხაზული	შემო ხაზ ული
უზრუნველყოფას	უზრუნველ ყოფ ას
ინტერფეისის	ინტერფეის ის
ნენსი	ნენს ი
ფრაიბურგის	ფრა ი ბურგის
სამუშაოში	სა მუშაო ში
იყიდება	იყიდ ება
ნიკოლოზის	ნიკოლოზ ის
პირობებშიც	პირობებ შიც
თემურმა	თემ ურმა
გეგმებში	გეგმ ებში
ზამთრობს	ზამთრ ობს
მუნდიალზე	მუნდიალ ზე
ფრედის	ფრედ ის
გამგებლის	გამგებლ ის
შეხვდათ	შე ხვდ ათ
ტყიბულის	ტყიბულ ის
არსებობაც	არსებობ აც
მცირეოდენი	მცირეოდენ ი
გაფრინდაშვილმა	გა ფრინდ აშვილმა
ზედაპირების	ზედაპირ ების
დადასტურებულ	დადასტურ ებულ
მთავრობაში	მთავრობ აში
გადაადგილებული	გადაადგილ ებული
დაჟინებული	და ჟინ ებული
ბაღვაში	ბაღვაშ ი
ბედნიერების	ბედნიერ ების
კრისტოფორო	კრისტო ფორ ო
მიაკუთვნებს	მიაკუთვნ ებ ს
გერმანელები	გერმანელ ები
რუსეთმა	რუსეთ მა
უტოლდება	უ ტოლ დება
ნათელა	ნათელ ა
ეღიარებინა	ეღიარ ებინა
თაობები	თაობ ები
ააწყო	ა აწყ ო
მისაღწევია	მისა ღწევ ია
ბრძოლაში	ბრძოლ აში
რეაგირებს	რეაგირ ებს
კონვენციას	კონვენცი ას
დამუშავებისთვის	დამუშავ ებისთვის
კოკაინის	კოკაინ ის
პალეოლითის	პალეოლით ის
ნადირობით	ნადირობ ით
მღვდლის	მღვდლ ის
სიმსივნე	სიმსივნ ე
ზოსიმე	ზო სიმე
პეტროგრაფიის	პეტრ ოგრაფიის
ახლობელი	ახლობელ ი
მოსმენას	მოსმენ ას
დროშები	დროშ ები
ეყრდნობოდნენ	ეყრდნობ ოდნენ
ნაციონალიზმის	ნაციონალ იზმის
სიმპსონების	სიმპსონ ების
აისახებოდა	აისახ ებოდა
სარისკო	სარ ისკო
ეფექტურად	ეფექტურ ად
ნუნუ	ნუნუ
პარლამენტი	პარლამენტ ი
საუკუნეებშიც	საუკუნე ებშიც
არდადეგების	არდადეგ ების
მასალიდან	მასალ იდან
წარწერაც	წარწერ აც
რავენის	რავენ ის
სჯული	სჯულ ი
ქალიშვილია	ქალიშვილ ია
ქვეყნებთან	ქვეყნ ებთან
ბაზილიკის	ბაზილიკ ის
მოგზაურების	მოგზაურ ების
ლიბერალების	ლიბერალ ების
კილომეტრიანი	კილომეტრ იანი
იბრძვიან	იბრძვ იან
დახევის	და ხევ ის
საგიჟეთში	სა გიჟ ეთში
უკმარისობის	უ კმარის ობის
ნაწილებისა	ნაწილ ებისა
გმირმა	გმირ მა
ნაერთი	ნაერთ ი
გადასულ	გადასულ
სახეობაზე	სახეობ აზე
მივიჩნიოთ	მი ვიჩნი ოთ
სეირნობა	სეირნ ობა
სათავეებში	სათავე ებში
დაწესებულია	დაწეს ებულია
ელემენტებთან	ელემენტ ებთან
ზომა	ზო მა
სეულში	სეულ ში
ტურებს	ტურ ებს
ჩემპიონატში	ჩემპიონატ ში
ჰანიბალის	ჰანიბალ ის
დაპირებული	და პირ ებული
ხარების	ხარ ების
მეტეოროლოგია	მეტეოროლოგი ა
აიაქსი	აიაქს ი
ატმოსფერო	ატმოსფერ ო
მორისონი	მორისონ ი
სპინის	სპინ ის
შორსაა	შორსა ა
მთამდე	მთ ამდე
შედეგებმა	შედეგ ებმა
რელიგიისადმი	რელიგი ისადმი
შეწყალების	შე წყალ ების
გამოძიებას	გამოძიებ ას
გატაცებულია	გატაც ებულია
პრინცმა	პრინც მა
მაქსიმუმ	მაქსიმუმ
კონცხს	კონცხ ს
რეფორმებს	რეფორმ ებს
საქაღალდე	სა ქაღალდ ე
სილამაზე	სილამაზ ე
მსახიობობა	მსახიობ ობა
ტურნირი	ტურნირ ი
ჰაგენი	ჰა გენ ი
პრაღა	პრაღ ა
ჩაუყარეს	ჩაუყარ ეს
თვითნაბადი	თვით ნაბად ი
ჭარხალი	ჭარხალ ი
შენობით	შენობ ით
დაკავებულნი	დაკავ ებულნი
დონით	დონ ით
ტერიტორიულად	ტერიტორი ულად
გაუქმებული	გაუქმ ებული
აიყვანს	ა იყვან ს
თხზულებათა	თხზულებ ათა
ჩასვლამდე	ჩასვლ ამდე
ვარსკვლავის	ვარსკვლავ ის
რისკი	რისკ ი
მოწყენილი	მო წყენ ილი
დადიანის	დადიან ის
მოსვლისას	მოსვლ ისას
საზონათაშორისო	სა ზონა თაშორისო
წარმოსდგება	წარმო სდგ ება
რივერამ	რივერ ამ
ასტრონომიაში	ასტრონომ იაში
რაჟდენ	რა ჟდენ
კახურ	კახ ურ
ასწავლიდა	ასწავლ იდა
სამშაბათს	სამ შაბათ ს
გაიაროს	გაიარ ოს
როჰანის	როჰან ის
მასშტაბები	მასშტაბ ები
ცოლის	ცოლ ის
გოგონას	გოგონ ას
ნიშს	ნიშ ს
უკავშირებდნენ	უ კავშირ ებდნენ
გუბერნატორი	გუბერნატორ ი
ნაწარმოებების	ნაწარმოებ ების
უცხოეთიდან	უცხო ეთიდან
შემთხვევაშია	შემთხვევ აშია
თავკაცი	თავკაც ი
სკალა	სკალ ა
აფრიკელ	აფრიკ ელ
შეჯიბრების	შეჯიბრ ების
თუმანიშვილის	თუმან იშვილის
თანამდებობაზე	თანამდ ებობ აზე
მერყევი	მე რყევ ი
ესხმის	ესხმ ის
მიუსეს	მიუ ს ეს
სიმდიდრეა	სიმდიდრ ეა
გადაკრული	გადა კრ ული
ღვთისმშობელი	ღვთისმშობ ელ ი
მეცნიერული	მეცნიერ ული
მკვდრების	მკვდრ ების
გრამატიკულ	გრამატიკ ულ
საწყობებში	საწყობ ებში
ნათესაობრივი	ნათესა ობრივი
თაღოვანი	თაღოვან ი
გამავრცელებელ	გამავრცელ ებელ
აგვისტოში	აგვისტო ში
თანაცხოვრებას	თანა ცხოვრებ ას
დაუძინებელი	დაუ ძინებელ ი
ბრიტანი	ბრიტან ი
ულტრაფუძე	ულტრა ფუძე
რეალიზაციას	რეალიზ აციას
ჩონჩხს	ჩონჩხ ს
მერმეროემ	მერმეროე მ
მოქსოვილი	მო ქსოვილ ი
თავდასაცავი	თავდა საცავ ი
სალაზარის	სა ლაზარ ის
წირვის	წირვ ის
განხილვის	განხილვ ის
მზესთან	მზ ესთან
ექსპანსიას	ექსპანს იას
მრუდი	მრუდ ი
ეპიზოდი	ეპიზოდ ი
თანამშრომლობისა	თანამშრომლ ობისა
დასავლური	დასავლ ური
ექვსასი	ექვს ასი
უცნაურია	უცნაურ ია
ადგილებზე	ადგილ ებზე
დაედგინათ	და ედგინ ათ
ცხოველისა	ცხოველ ისა
ჰაერის	ჰაერ ის
კრიპტოგრაფია	კრიპტ ოგრაფია
რამაა	რამ აა
ომების	ომ ების
დისკად	დისკ ად
წევს	წევ ს
დაკარგულები	დაკარგულ ები
მნიშვნელობისა	მნიშვნელობ ისა
ამირას	ამირ ას
მიმოფრენისას	მიმო ფრენ ისას
შელბი	შე ლბ ი
ღმერთი	ღმერთ ი
წინაპრებთან	წინაპრ ებთან
აღსანიშნავია	აღსა ნიშნავ ია
ვარსკვლავებისა	ვარსკვლავ ებისა
მორფემები	მორფემ ები
რხევის	რხევ ის
არქეოლოგთა	არქეოლოგ თა
გადასაფარებელი	გადა საფარ ებელი
თერჯოლიდან	თერჯო ლ იდან
ეშმაკს	ეშმაკ ს
სინჯებზე	სინჯ ებზე
ერმაკოვის	ერმაკოვ ის
რიცხვებამდე	რიცხვ ებამდე
თხევად	თხევ ად
სიძველეთა	სიძველ ეთა
ძველთან	ძველ თან
გადასვლასთან	გადასვლ ასთან
ძილს	ძილ ს
ხელახლა	ხელ ახლ ა
ორგანიზმებზე	ორგანიზმ ებზე
ცარიელ	ცარიელ
სამართლებრივად	სამართლებრივ ად
დასარტყამი	დასა რტყამ ი
მადარა	მ ადარ ა
გასტანა	გასტან ა
იმიჯით	იმიჯ ით
საუბარში	საუბარ ში
წიაღისეულის	წიაღისეულ ი ს
დანიშნულებას	დანიშნულ ებას
არჩევითი	არჩევ ითი
გადაეცემათ	გადაეცემ ათ
თერთმეტმეტრიანების	თერთმ ეტმეტრიან ების
პროვინციული	პროვინცი ული
სტადიაშია	სტადი აშია
ნიცშე	ნიცშე
სორის	სორ ის
ბაღვაშის	ბაღვაშ ის
ბერგმანი	ბერგმან ი
მიუძღვნა	მი უძღვნ ა
კრიმინალური	კრიმინალ ური
ჟურნალ	ჟურნალ
ყურადღებას	ყურადღებ ას
გამოყოფილ	გამოყოფ ილ
ხეობაზე	ხეობ აზე
საუკეთესოები	სა უკეთეს ოები
გემოვნებას	გემოვნ ებას
დასხმოდა	და სხმ ოდა
ვერსიით	ვერსი ით
ზმნები	ზმნ ები
გეოლოგიურ	გეოლოგი ურ
რიცხვიც	რიცხვ იც
გუნდთან	გუნდ თან
ჰარისის	ჰარის ის
ხაშურის	ხაშურ ის
ილაშქრა	ილაშქრ ა
კლავიშებზე	კლავიშ ებზე
ბგერების	ბგერ ების
განზომილებაში	განზომილებ აში
უნარის	უნარ ის
ეჭვმიტანილი	ეჭვ მიტან ილი
გამოცოცხლდა	გამო ცოცხლ და
შესწავლილ	შესწავლ ილ
რეგიონალურ	რეგიონ ალურ
ძეგლებს	ძეგლ ებს
მოცემული	მოცემ ული
ვაშლის	ვაშლ ის
ლითონს	ლითონ ს
ბუნდესლიგაში	ბუნ დესლიგ აში
უწინდებურად	უ წინდებ ურად
ორობითი	ორ ობითი
მიშელ	მი შ ელ
ამცირებენ	ამცირ ებენ
მფლობელები	მფლობელ ები
კაროლინის	კაროლინ ის
წარმონაქმნს	წარმონაქმნ ს
შეღრმავებით	შე ღრმავ ებით
არმიების	არმი ების
შესწავლას	შესწავლ ას
ფოტო	ფოტო
მანიფესტი	მანიფესტი
დიასი	დიას ი
პირამიდების	პირამიდ ების
სციპიონის	სციპიონ ის
ჟორდანია	ჟორდან ია
დასხდნენ	დასხ დნენ
ტალღებს	ტალღ ებს
მოციქულები	მოციქულ ები
სიცივის	სიცივ ის
წესიერი	წეს იერი
დრუზუსის	დრუზ უსის
მრავალფეროვნებით	მრავალფეროვნ ებით
ლონდონი	ლონდონ ი
მრავალფეროვნება	მრავალფეროვნ ება
სწრაფვა	სწრაფვ ა
თვისებებიც	თვისებ ებიც
ინგოროყვა	ინგოროყვ ა
პეიზაჟის	პეიზაჟ ის
ელიზბარ	ელიზბარ
ლუვრის	ლუვრ ის
მონარქიული	მონარქი ული
ტაქსაობა	ტაქსა ობა
პუნქტებს	პუნქტ ებს
რწმენა	რწმენ ა
რაპანუის	რაპანუ ის
იკრიბებოდა	იკრიბ ებოდა
ეე	ეე
მოვლენებმა	მოვლენ ებმა
ბურბონების	ბურბონ ების
ჯონი	ჯონ ი
შეკვეთის	შეკვეთ ის
დამარცხებული	დამარცხ ებული
ლენაპეს	ლენაპ ეს
სისხლისა	სისხლ ისა
ჯაფარ	ჯაფარ
ჰოპკინზის	ჰოპკინზ ის
ფრაზების	ფრაზ ების
დონეს	დონე ს
შეიფარა	შე იფარ ა
ინტერიერის	ინტერიერ ის
სანტიაგოში	სანტიაგ ოში
სფეროებად	სფერო ებად
ტექნოლოგიას	ტექნოლოგი ას
ცეზიუმის	ცეზ იუმის
ზედაპირულ	ზედაპირ ულ
გულადი	გულ ადი
შტატად	შტატ ად
სარდლად	სარდლ ად
ნადირობდნენ	ნადირ ობდნენ
პალატამ	პალატ ამ
როულინგის	როულ ინგის
მტრულ	მტრ ულ
უძღოდა	უძღო და
შექმნილა	შექმნილ ა
დემნა	დემნა
მოიერიშე	მო იერიშ ე
საზღვარმა	საზღვარ მა
პეტი	პეტ ი
ოპერატორს	ოპერატორ ს
სხვადასხვაობას	სხვადასხვა ობ ას
ახლად	ახლ ად
მტევნის	მტევნ ის
დადგმებში	დადგმ ებში
შიმშილით	შიმშილ ით
გასული	გასულ ი
შუახმელეთის	შუახმელეთ ის
წევრობა	წევრ ობა
ამბიციური	ამბიცი ური
მატრიცა	მატრიც ა
ჰომინინების	ჰომინინ ების
ურიგოდ	ურიგ ოდ
რომელზედაც	რომელ ზედაც
ასვლიდან	ასვლ იდან
მეორეზე	მეორე ზე
სასწაულს	სასწაულ ს
მისადგომებთან	მი სადგომ ებთან
მარცელუსი	მარცელ უსი
სათითაოდ	სა თითა ოდ
დაუტოვეს	დაუტოვ ეს
ბიბლიის	ბიბლი ის
მატყლით	მატყლ ით
გამოიწვევს	გამო იწვევ ს
საფავიდთა	სა ფავიდ თა
სვანეთში	სვან ეთში
სიცილი	სიცილი
გასაწმენდად	გასა წმენდ ად
ლუციუსი	ლუციუს ი
ტიპური	ტიპ ური
წინამძღვარმა	წინამძღვარ მა
წარმოუდგენელი	წარმოუდგენ ელი
დარღვევად	და რღვევ ად
კონტინენტურია	კონტინენტ ურია
დაღესტანის	და ღესტან ის
პორტებში	პორტ ებში
ულისეს	ულის ეს
გარემო	გარემო
გენეალოგიურ	გენეალოგ იურ
დიდმარხვის	დიდ მარხვ ის
ეთიოპიასთან	ეთიოპი ასთან
ვულკანს	ვულკან ს
ჩვენი	ჩვენ ი
ამოკვეთა	ამო კვეთ ა
სარამაკას	სა რამაკ ას
სანატორიუმები	სანატორიუმ ები
ზემოთკენ	ზემოთ კენ
ფატმა	ფატ მა
სიძის	ს იძის
ხელებზე	ხელ ებზე
ლექსი	ლექს ი
აჯანყებულ	აჯანყებულ
მოწინააღმდეგეების	მოწინააღმდეგე ების
ასოციაციას	ასოციაცი ას
მოქმედებაში	მოქმედებ აში
გამოტყდა	გამო ტყ და
მიყვა	მიყვ ა
იროკეზებს	იროკეზ ებს
აპრილი	აპრილ ი
ორდენმა	ორდენ მა
მიწიერი	მიწიერ ი
ლამბერტი	ლამბერტ ი
ტრილოგია	ტრილოგი ა
დაძლეული	დაძლ ეული
რივერის	რივერ ის
გაჩერდა	გაჩერ და
ღამეს	ღამე ს
მსმენელი	მსმენელ ი
შალვასთან	შალვ ასთან
ჯექსონმა	ჯექსონ მა
ვივიენ	ვივი ენ
მონრო	მონრ ო
მუცელზე	მუცელ ზე
მეგობართა	მეგობარ თა
რხევა	რხევ ა
მიესალმა	მი ესალმ ა
ანხორციელებს	ან ხორციელ ებს
ბაღიდან	ბაღ იდან
ნოყიერ	ნოყიერ
მოღვაწეები	მოღვაწე ები
ვაჟმა	ვაჟ მა
ინდივიდისთვის	ინდივიდ ისთვის
სახლებით	სახლ ებით
კვებითი	კვებ ითი
ძმაა	ძმ აა
სამეფომ	სამეფო მ
გერმანელ	გერმანელ
სიმონის	სიმონ ის
მონუმენტის	მონუმენტ ის
ტბებთან	ტბ ებთან
კლდიაშვილის	კლდი აშვილის
ტბებს	ტბ ებს
ასტატის	ა სტატი ს
ვიანის	ვიან ის
ნაშრომებს	ნაშრომ ებს
დოდაშვილის	დოდ აშვილის
ნომენკლატურა	ნომენკლატ ურა
ძალაუფლებას	ძალაუფლ ებ ას
წარსულსა	წარსულ სა
ცრემლები	ცრემლ ები
დე	დე
ჩატანებულია	ჩა ტან ებულია
დაუმთავრებია	დაუმთავრ ებია
ხელმძღვანელობის	ხელმ ძღვანელობ ის
ციკლები	ციკლ ები
მოჰყვნენ	მოჰყვ ნენ
მიიერთა	მი იერთ ა
მეხმიანება	მე ხმიან ება
გასამაგრებლად	გასა მაგრ ებლად
მოჭრის	მო ჭრ ის
ხუროთმოძღვრული	ხუროთ მოძღვრ ული
კუხის	კუხ ის
მეცადინეობით	მეცადინე ობით
სტურუას	სტურუ ას
სარეცელზე	სარე ცელ ზე
პარკეტზე	პარკეტ ზე
დანაშაულებების	დანაშაულ ებების
მასტერსის	მასტერს ის
გათავისუფლება	გა თავისუფლებ ა
მღვიმეს	მღვიმე ს
ღვთაებრივი	ღვთაებრივ ი
სიბრტყე	სიბრტყ ე
დესანტმა	დესანტ მა
ჩაიდინა	ჩა იდ ინა
სახეობებისა	სახეობ ებისა
სიკვდილთან	სიკვდილ თან
ღებულობდა	ღებულობ და
რუსების	რუს ების
დასაკრძალავი	დასა კრძალავ ი
იშვიათად	იშვიათ ად
არასამთავრობო	არასა მთავრობ ო
სნუკერში	სნუკერ ში
ფრანგულიდან	ფრანგულ იდან
გურიაში	გური აში
ოსმალო	ოსმალ ო
სადამკვირვებლო	სა დამკვირვებ ლო
აიაკუჩოს	აიაკუჩო ს
ლეხის	ლეხ ის
სასიამოვნო	სა სიამოვნ ო
მითითებები	მითითებ ები
კაზიმირ	კაზიმირ
ურიგდებოდა	ურიგ დებოდა
სექსტუს	სექს ტუს
ლიხის	ლიხ ის
ნებისმიერმა	ნებისმიერ მა
დასაწყისშია	დასა წყის შია
ავთვისებიანი	ავ თვისებ იანი
ოპერაციული	ოპერაცი ული
ხუროთმოძღვრის	ხუროთ მოძღვრ ის
სურამელი	სურამ ელი
მეზობლებთან	მეზობლ ებთან
დაეტოვებინა	დაეტოვ ებინა
